time,ax,ay,az,aT
1.8910,6.7810,-15.2540,25.0230,30.080
1.8930,7.6910,-17.2200,23.2450,29.933
1.8950,7.9330,-19.0940,20.6430,29.217
1.8980,8.6860,-21.0800,17.7000,28.864
1.8990,10.0970,-22.7290,15.0390,29.064
1.9000,11.8440,-23.6990,12.2800,29.201
1.9010,13.5130,-23.7890,9.3680,28.918
1.9020,13.6310,-23.7370,6.4320,28.118
1.9030,12.0890,-23.6210,3.6570,26.786
1.9040,8.9550,-22.8760,1.2190,24.597
1.9160,4.9230,-21.5930,-1.1370,22.176
1.9240,0.9070,-20.5290,-3.0000,20.767
1.9350,-2.8250,-19.8540,-4.7410,20.607
1.9440,-4.4500,-19.6970,-4.7310,20.740
1.9560,-7.8450,-18.8430,-7.3440,21.692
1.9640,-10.0870,-18.8140,-7.8680,22.751
1.9750,-10.7110,-19.2710,-9.2390,23.905
1.9840,-10.5190,-19.8940,-9.6910,24.502
1.9950,-10.9360,-20.0270,-9.7190,24.802
2.0040,-11.9010,-19.9410,-9.3060,25.018
2.0150,-12.6350,-19.8490,-8.6900,25.083
2.0250,-14.1950,-19.4700,-7.8740,25.349
2.0350,-15.7200,-18.9770,-7.3450,25.714
2.0440,-15.9890,-18.6360,-7.0140,25.537
2.0540,-15.5060,-18.0760,-6.7530,24.754
2.0640,-13.9950,-17.0920,-6.6060,23.057
2.0750,-12.9800,-16.5830,-7.0730,22.215
2.0980,-10.5160,-15.7120,-7.6150,20.382
2.0990,-8.3030,-15.3960,-8.2420,19.337
2.1070,-5.2940,-14.8010,-9.1780,18.203
2.1160,-2.3710,-14.0230,-10.1760,17.488
2.1250,0.5000,-13.5500,-10.6360,17.233
2.1350,3.5950,-13.8630,-9.3760,17.118
2.1450,6.8800,-14.2810,-7.1390,17.385
2.1580,11.7380,-14.1750,-3.4950,18.733
2.1670,16.8280,-13.1410,1.0080,21.375
2.1760,20.9790,-11.1850,4.9120,24.277
2.1890,23.0490,-9.1730,7.4430,25.900
2.1960,22.8880,-7.7790,8.1220,25.502
2.2050,21.8000,-6.7770,7.5960,24.060
2.2200,20.5640,-5.3610,6.9580,22.361
2.2350,19.3110,-3.4530,6.9840,20.823
2.2370,18.1190,-1.1430,7.8860,19.794
2.2480,17.1850,0.8560,9.1460,19.486
2.2570,16.7390,2.3630,9.8280,19.554
2.2660,16.3000,3.4750,9.5010,19.184
2.2860,15.5260,4.3480,8.3020,18.135
2.2950,13.9140,5.2130,6.8500,16.361
2.2960,13.0220,9.6660,9.0190,18.557
2.3070,11.7470,9.6320,5.8690,16.285
2.3230,11.2130,8.4220,-0.4310,14.030
2.3340,8.9590,10.9410,-3.6110,14.595
2.3350,0.8110,2.2810,-4.1510,4.805
2.3450,-3.2930,2.9090,-5.0000,6.656
2.3560,-7.3340,5.6380,-4.0970,10.117
2.3650,-9.6670,6.7440,-2.6650,12.084
2.3770,-10.5830,6.6470,-1.7820,12.624
2.3850,-10.7620,6.4170,-1.5770,12.629
2.3950,-10.5950,6.6240,-1.6460,12.603
2.4040,-10.7410,7.0680,-1.3880,12.933
2.4140,-11.3190,7.6390,-0.5030,13.665
2.4250,-11.8860,8.1340,1.0450,14.441
2.4340,-12.0660,8.4740,2.8480,15.017
2.4450,-11.8190,8.5420,4.7330,15.332
2.4540,-11.4770,8.4680,6.6610,15.742
2.4640,-11.0660,8.1470,8.6980,16.263
2.4740,-9.8630,7.5730,11.0330,16.624
2.4850,-7.5510,7.0820,13.7550,17.215
2.4950,-4.2900,7.0320,17.0110,18.900
2.5050,-0.9840,6.4440,20.4870,21.499
2.5160,1.8190,5.0490,23.0960,23.711
2.5280,3.5830,3.2290,23.7780,24.262
2.5340,4.7820,1.6590,22.9440,23.496
2.5450,5.7380,0.5340,21.1420,21.913
2.5540,6.2330,-0.5030,18.3660,19.401
2.5650,6.0990,-1.5500,15.4640,16.695
2.5750,5.0880,-2.7580,12.7450,13.997
2.5850,3.3470,-4.4390,9.5580,11.057
2.5960,1.5450,-5.5470,6.7610,8.881
2.6040,0.4940,-5.3940,5.5940,7.787
2.6170,1.2610,-5.0930,4.4480,6.878
2.6250,3.2120,-6.2430,3.1420,7.692
2.6350,5.9530,-7.1070,1.0800,9.333
2.6450,7.0720,-7.8340,-0.5800,10.570
2.6560,7.3490,-8.1260,-1.8380,11.109
2.6660,6.7020,-8.4100,-2.6540,11.076
2.6760,5.2800,-9.0230,-3.2780,10.956
2.6850,3.1440,-9.7500,-3.4990,10.825
2.6950,0.7180,-10.4880,-3.5200,11.086
2.7050,-0.6170,-11.3670,-3.2760,11.846
2.7150,-2.5520,-11.8290,-3.6080,12.628
2.7260,-4.3460,-12.5400,-3.6400,13.762
2.7360,-6.6160,-12.9340,-3.9850,15.065
2.7460,-6.1660,-13.2680,-2.7240,14.882
2.7550,-4.7060,-13.9890,-1.5900,14.845
2.7660,-3.1840,-14.7260,-1.6270,15.154
2.7760,-2.1570,-15.0980,-2.6790,15.485
2.7850,-1.9160,-15.6940,-4.2300,16.367
2.7950,-3.1890,-16.8510,-6.1410,18.216
2.8050,-5.8240,-17.2260,-8.3800,20.022
2.8160,-7.3730,-16.5530,-11.1070,21.254
2.8250,-8.4710,-16.2270,-13.3080,22.631
2.8370,-8.8640,-15.7350,-15.2230,23.620
2.8450,-8.4220,-14.7400,-15.3530,22.889
2.8550,-6.4550,-13.5250,-13.0280,19.858
2.8650,-3.0850,-12.0330,-10.7220,16.409
2.8760,1.0060,-11.5350,-9.0090,14.671
2.8870,5.8300,-11.9170,-6.3110,14.691
2.8960,11.1420,-11.0130,-3.4220,16.036
2.9040,16.0970,-8.9470,-0.6220,18.427
2.9170,19.7140,-6.3800,2.0550,20.822
2.9270,22.9820,-4.1280,4.6670,23.812
2.9370,24.0400,-2.6930,5.2960,24.763
2.9480,24.5130,-1.4460,4.8520,25.030
2.9570,24.1420,0.3460,4.3310,24.530
2.9670,22.5350,3.0150,4.0390,23.092
2.9760,20.5630,5.2900,3.9470,21.596
2.9880,18.9260,6.4780,4.1040,20.421
2.9950,16.9690,7.3990,3.8830,18.915
3.0050,13.8410,7.7010,3.7880,16.286
3.0140,9.8930,7.5860,3.4110,12.925
3.0250,6.9640,7.6960,2.0990,10.589
3.0350,3.4790,7.7360,1.2290,8.571
3.0450,0.3350,7.5240,0.1700,7.533
3.0570,-1.9750,7.3250,-0.2510,7.591
3.0660,-4.2010,6.8310,0.1300,8.020
3.0750,-5.6240,6.6450,0.1710,8.707
3.0870,-6.9400,6.8600,0.2730,9.762
3.0950,-8.6390,6.9530,0.2970,11.093
3.1060,-9.4190,7.2220,0.5240,11.881
3.1150,-9.9090,7.8170,1.5140,12.712
3.1260,-10.2670,8.5830,2.6280,13.638
3.1350,-10.1300,9.5350,3.5230,14.351
3.1450,-9.6080,10.6110,4.1910,14.915
3.1560,-8.4700,11.6100,4.5310,15.069
3.1650,-7.3410,12.2240,5.2540,15.196
3.1750,-5.1430,11.9970,6.5110,14.587
3.1850,-3.7510,12.0430,7.6690,14.762
3.1960,-3.4840,11.5900,9.1590,15.177
3.2040,-2.2550,11.2140,11.3880,16.141
3.2150,0.3210,10.3730,14.4290,17.774
3.2260,2.8730,8.8580,17.2750,19.625
3.2350,4.9060,6.9030,19.3120,21.087
3.2450,6.5600,4.5240,20.2240,21.737
3.2560,7.2820,2.0240,20.0240,21.403
3.2640,7.5930,-0.2140,19.5330,20.958
3.2780,8.4660,-1.4040,19.0770,20.918
3.2860,9.6480,-2.0450,18.6290,21.079
3.2950,10.7070,-3.1330,17.7840,20.993
3.3080,10.0010,-5.6910,16.0120,19.718
3.3150,8.3240,-7.8700,13.2520,17.517
3.3260,6.7760,-8.3510,9.5900,14.409
3.3360,5.9610,-7.4010,6.4920,11.509
3.3450,6.9090,-6.6370,4.3570,10.525
3.3560,8.5970,-7.0730,3.0510,11.543
3.3650,8.8680,-7.9260,2.2770,12.110
3.3740,6.4140,-8.5010,1.8520,10.809
3.3880,2.6160,-8.7200,1.5670,9.238
3.3950,-1.0100,-9.1290,1.4270,9.295
3.4040,-3.6500,-9.8170,1.1180,10.533
3.4150,-5.1070,-10.7360,1.1930,11.948
3.4240,-5.5550,-11.5280,0.6560,12.813
3.4360,-6.0760,-12.3040,0.5080,13.732
3.4450,-6.1970,-13.4670,0.3280,14.828
3.4550,-5.8890,-14.4700,0.4800,15.630
3.4670,-5.7290,-14.7800,0.7640,15.870
3.4740,-5.6810,-14.8760,1.0000,15.955
3.4850,-6.0060,-15.2700,0.6050,16.420
3.4980,-6.3310,-15.8710,-0.3670,17.091
3.5080,-6.7660,-16.5240,-1.8080,17.947
3.5140,-7.5280,-16.8390,-3.4670,18.768
3.5280,-8.7840,-16.7360,-5.1620,19.593
3.5350,-10.1450,-16.0490,-6.7550,20.152
3.5480,-11.0790,-15.1020,-8.3800,20.519
3.5550,-11.4320,-13.9950,-9.5890,20.457
3.5670,-10.2720,-12.8560,-9.9700,19.240
3.5790,-7.5870,-12.0790,-10.0670,17.459
3.5870,-3.9040,-11.4770,-9.5300,15.420
3.5990,-0.4510,-11.0640,-8.4080,13.904
3.6070,2.2300,-10.9670,-6.9810,13.190
3.6150,3.8950,-11.4430,-5.6200,13.330
3.6280,5.5640,-12.7770,-3.9320,14.480
3.6360,7.7470,-13.5080,-1.6130,15.655
3.6440,10.7480,-11.8270,1.6900,16.070
3.6550,14.4970,-8.5770,4.9710,17.562
3.6640,18.2160,-5.7490,7.3170,20.455
3.6770,21.6250,-4.4840,8.3670,23.617
3.6860,23.8880,-4.3470,7.9570,25.551
3.6980,24.7030,-3.3140,6.9010,25.862
3.7070,23.9450,-1.5570,6.3690,24.826
3.7190,22.3250,0.5670,6.4790,23.253
3.7270,20.7010,2.4560,6.4940,21.834
3.7350,19.0790,4.0100,6.0950,20.426
3.7480,17.3940,5.1920,5.1650,18.873
3.7590,15.2230,5.9820,3.9820,16.834
3.7680,11.8710,6.1840,2.7240,13.660
3.7790,7.8080,6.0920,1.7160,10.051
3.7880,4.4120,6.3990,0.9920,7.836
3.7990,1.9590,6.5650,0.1930,6.854
3.8080,-0.0520,6.2670,-0.4900,6.286
3.8190,-1.3680,6.6140,-0.9810,6.825
3.8280,-2.2560,6.9290,-1.4270,7.425
3.8400,-5.2480,4.8060,-2.4530,7.527
3.8470,-8.4310,4.6580,-1.7140,9.783
3.8540,-10.2940,5.6470,-0.7280,11.764
3.8640,-11.0950,7.0140,0.1030,13.127
3.8750,-11.8580,8.1050,0.6890,14.380
3.8880,-12.0310,9.0400,1.1410,15.092
3.8950,-12.0170,10.1570,1.6160,15.817
3.9080,-11.3590,11.0720,2.5050,16.059
3.9190,-10.1280,11.4390,4.0850,15.815
3.9260,-8.8150,11.3180,6.4510,15.729
3.9380,-7.4250,10.9950,9.6400,16.400
3.9440,-5.5440,10.8660,13.4680,18.171
3.9560,-2.8870,11.2020,17.1260,20.667
3.9660,0.0740,11.3960,20.3390,23.314
3.9760,2.9410,10.5950,22.3350,24.895
3.9860,5.2810,8.9550,23.0020,25.242
3.9960,7.1800,7.3340,23.0350,25.218
4.0050,9.2290,5.7770,22.8940,25.351
4.0160,11.7150,4.4570,22.5170,25.771
4.0270,14.8180,3.4120,22.0040,26.747
4.0370,17.6950,2.1670,20.9420,27.502
4.0480,19.2350,0.3300,18.7130,26.838
4.0600,19.4220,-2.2760,15.1290,24.724
4.0640,18.6060,-4.7170,11.2490,22.248
4.0760,16.7690,-6.6710,8.3880,19.901
4.0860,15.4570,-8.1570,6.4090,18.615
4.0980,13.7710,-9.0790,4.9830,17.231
4.1070,12.8280,-9.4420,3.4580,16.299
4.1180,11.9930,-10.0810,1.5810,15.747
4.1270,9.7240,-11.3430,-0.5840,14.952
4.1350,5.7890,-12.4280,-2.2410,13.892
4.1480,1.1160,-12.8570,-2.5610,13.157
4.1580,-3.1150,-13.1330,-1.9160,13.633
4.1670,-4.7190,-13.6810,-0.3370,14.476
4.1760,-7.6310,-15.5700,0.5480,17.348
4.1880,-9.9330,-17.3460,-0.7190,20.002
4.1940,-10.5230,-18.7750,-0.7660,21.537
4.2040,-10.1920,-19.8310,-1.0260,22.320
4.2170,-10.6170,-20.3370,-2.5340,23.081
4.2230,-11.2730,-20.5490,-4.3520,23.839
4.2350,-11.4920,-20.5460,-5.7000,24.222
4.2450,-11.8470,-20.6270,-6.4430,24.644
4.2540,-12.0140,-20.4290,-6.6350,24.611
4.2640,-12.0980,-20.4030,-6.5310,24.603
4.2740,-12.1360,-20.0690,-6.6550,24.379
4.2860,-11.4470,-19.4630,-6.7170,23.558
4.2940,-9.6110,-18.5590,-6.7880,21.975
4.3040,-6.8130,-17.3510,-6.4560,19.727
4.3140,-3.0680,-16.2960,-5.6390,17.515
8.1940,0.7750,-15.0770,-4.5680,15.773
8.1970,4.6370,-14.0150,-3.6350,15.203
8.2010,8.3890,-13.1470,-2.6380,15.817
8.2030,12.0190,-12.2350,-1.8120,17.246
8.2040,15.3390,-11.0080,-1.5490,18.944
8.2050,0.5080,7.3680,-7.7900,10.735
8.2060,-3.1140,7.1830,-8.1470,11.299
8.2080,-5.1530,6.5300,-7.6900,11.328
8.2100,-5.8010,5.7830,-6.6940,10.578
8.2200,-5.9370,5.0870,-5.3160,9.454
8.2310,-5.9640,4.6580,-3.6800,8.415
8.2450,-6.3890,4.6230,-1.8800,8.107
8.2510,-7.6250,5.4800,-0.1570,9.391
8.2610,-7.8620,5.7840,2.2420,10.015
8.2710,-9.0570,6.7750,4.3640,12.123
8.2810,-10.4600,8.0740,6.3260,14.650
8.2910,-11.0690,9.5650,7.9410,16.645
8.3000,-11.1860,10.5240,9.2170,17.912
8.3110,-10.2730,11.2120,10.7260,18.609
8.3200,-8.3900,12.0170,12.2650,19.111
8.3300,-5.6920,12.8350,14.0850,19.888
8.3410,-2.5360,13.4240,16.3810,21.330
8.3510,1.0410,13.6140,18.5460,23.030
8.3620,5.5540,13.3330,19.9800,24.654
8.3700,10.0470,12.2950,20.1590,25.661
8.3800,13.4630,10.4610,18.8330,25.404
8.3900,14.8930,8.2720,16.5220,23.732
8.4000,14.8970,6.5160,14.7050,21.923
8.4120,14.4340,5.3710,13.9230,20.761
8.4220,14.4040,4.5050,13.6780,20.368
8.4300,15.3010,3.7190,13.2600,20.586
8.4420,16.3050,2.7840,12.3890,20.666
8.4520,16.8470,1.6220,11.6890,20.569
8.4600,16.1670,-0.3060,10.7970,19.443
8.4720,14.4110,-2.3060,9.4690,17.397
8.4820,12.5310,-3.3310,8.4630,15.484
8.4900,12.4500,-3.1620,7.6450,14.948
8.5010,13.6710,-3.4980,6.5500,15.557
8.5110,14.4690,-5.1830,5.1150,16.198
8.5210,13.4330,-7.7370,3.5400,15.901
8.5320,10.4640,-9.8600,2.2690,14.556
8.5420,6.1430,-11.1010,1.5910,12.787
8.5520,1.2100,-11.5540,1.5100,11.715
8.5610,-3.3420,-11.8440,1.6080,12.411
8.5730,-5.9670,-12.1310,2.0780,13.678
8.5820,-6.8560,-12.6280,2.9480,14.668
8.5930,-8.2120,-13.5870,2.9620,16.150
8.6020,-7.6220,-15.0160,3.0610,17.116
8.6140,-6.7430,-16.6790,3.0540,18.248
8.6220,-6.4660,-17.8720,2.9150,19.228
8.6330,-7.1480,-18.3170,2.7670,19.856
8.6420,-8.7300,-18.1430,2.5760,20.298
8.6510,-10.6500,-17.6480,2.0460,20.714
8.6610,-12.8130,-17.2560,0.9300,21.513
8.6700,-14.5180,-16.7080,-0.6120,22.143
8.6800,-15.5270,-16.1730,-2.0210,22.511
8.6900,-15.0570,-15.7690,-3.4910,22.081
8.6990,-13.0010,-15.5120,-4.2770,20.687
8.7090,-9.3730,-15.3310,-4.4500,18.512
8.7200,-4.3470,-14.8560,-4.0690,16.005
8.7330,1.5910,-14.0740,-2.7150,14.422
8.7410,6.9510,-13.0870,-0.4770,14.826
8.7510,11.6850,-12.2000,1.5700,16.966
8.7620,15.7900,-11.5690,2.7310,19.764
8.7720,17.9880,-10.8780,2.7890,21.206
8.7800,18.2450,-9.7180,1.5610,20.731
8.7920,17.6150,-6.8960,0.0630,18.917
8.8010,17.8850,-3.0080,-0.9340,18.160
8.8120,19.2840,-0.3750,-1.1080,19.319
8.8210,20.9290,-0.7920,-0.5430,20.951
8.8310,22.4780,-2.0340,-0.5900,22.578
8.8420,23.8710,-1.1820,-0.2510,23.902
8.8530,24.6700,0.9880,1.1580,24.717
8.8620,24.8990,2.6940,2.3990,25.159
8.8730,24.1490,3.5960,2.5030,24.543
8.8820,21.5220,3.9960,1.6760,21.954
8.8930,17.2240,4.2080,0.9280,17.755
8.9020,12.1750,4.2840,0.3690,12.912
8.9130,7.4650,4.3640,0.1640,8.649
8.9230,3.6210,4.3360,0.1030,5.650
8.9330,0.8300,4.0670,0.3470,4.165
8.9400,-1.0660,3.4480,0.7820,3.693
8.9530,-2.4100,2.6280,1.3850,3.825
8.9610,-3.4940,1.8640,2.1580,4.510
8.9740,-4.5190,1.4700,3.0810,5.663
8.9820,-5.8100,1.6240,4.1190,7.305
8.9930,-7.3460,2.3540,5.3400,9.382
9.0020,-8.8430,3.4690,6.5150,11.519
9.0130,-10.1980,4.7870,7.5670,13.571
9.0220,-10.8550,6.3680,8.5660,15.224
9.0330,-11.0720,8.2550,9.4670,16.744
9.0420,-11.0540,10.2070,10.1830,18.168
9.0520,-10.0300,11.5360,11.4030,19.071
9.0600,-7.8470,12.0610,13.2300,19.547
9.0730,-5.0190,12.3770,15.4000,20.385
9.0810,-1.9850,12.7240,17.8970,22.049
9.0920,1.0290,12.8980,20.1370,23.936
9.1020,4.9630,12.9110,21.1270,25.252
9.1120,10.1060,12.6760,20.8750,26.431
9.1220,14.7390,11.4430,19.6970,27.132
9.1310,16.8320,9.2120,18.2790,26.501
9.1420,16.3510,6.8210,16.8250,24.433
9.1520,14.9980,4.9140,15.8840,22.392
9.1650,14.6810,3.7660,15.2270,21.484
9.1710,15.7450,2.8410,13.8500,21.161
9.1810,17.7070,2.0680,12.0100,21.495
9.1910,18.4670,0.8090,10.1430,21.085
9.2000,17.4530,-1.3800,8.0920,19.287
9.2100,15.0290,-3.0350,5.8650,16.416
9.2220,12.5770,-3.0650,4.4200,13.679
9.2310,12.4430,-2.4750,4.0540,13.319
9.2410,14.0930,-3.3630,3.0460,14.805
9.2520,15.6810,-5.3220,1.8890,16.667
9.2600,15.4550,-7.3270,1.2430,17.149
