time,wx,wy,wz
0.290,-0.62,-0.79,-0.17
0.292,-0.64,-0.70,-0.18
0.295,-0.66,-0.59,-0.20
0.298,-0.67,-0.47,-0.22
0.300,-0.68,-0.36,-0.23
0.316,-0.68,-0.25,-0.25
0.317,-0.68,-0.14,-0.27
0.317,-0.67,-0.04,-0.28
0.318,-0.66,0.04,-0.31
0.318,-0.65,0.11,-0.32
0.318,-0.64,0.17,-0.34
0.318,-0.64,0.21,-0.35
0.320,-0.63,0.23,-0.36
0.323,-0.63,0.24,-0.36
0.325,-0.62,0.23,-0.35
0.328,-0.61,0.22,-0.35
0.330,-0.60,0.20,-0.34
0.333,-0.58,0.17,-0.32
0.336,-0.57,0.15,-0.31
0.338,-0.55,0.12,-0.29
0.340,-0.54,0.11,-0.27
0.343,-0.52,0.11,-0.24
0.345,-0.50,0.11,-0.22
0.348,-0.48,0.13,-0.20
0.353,-0.46,0.16,-0.18
0.355,-0.45,0.20,-0.15
0.355,-0.43,0.25,-0.12
0.358,-0.41,0.31,-0.08
0.360,-0.40,0.38,-0.03
0.363,-0.39,0.45,0.02
0.366,-0.37,0.53,0.07
0.367,-0.37,0.61,0.12
0.370,-0.36,0.69,0.18
0.373,-0.36,0.77,0.24
0.375,-0.36,0.85,0.30
0.377,-0.36,0.93,0.34
0.380,-0.37,1.00,0.39
0.384,-0.39,1.06,0.44
0.385,-0.41,1.12,0.47
0.397,-0.42,1.17,0.51
0.398,-0.44,1.21,0.54
0.398,-0.46,1.24,0.56
0.399,-0.49,1.27,0.59
0.399,-0.50,1.28,0.61
0.400,-0.52,1.29,0.63
0.402,-0.54,1.30,0.64
0.405,-0.55,1.30,0.65
0.408,-0.56,1.30,0.66
0.410,-0.56,1.30,0.66
0.412,-0.56,1.29,0.67
0.415,-0.56,1.28,0.67
0.434,-0.56,1.27,0.67
0.434,-0.55,1.25,0.67
0.435,-0.54,1.23,0.66
0.435,-0.54,1.20,0.65
0.435,-0.53,1.17,0.64
0.435,-0.51,1.14,0.62
0.435,-0.51,1.10,0.60
0.435,-0.49,1.06,0.58
0.438,-0.48,1.02,0.55
0.440,-0.47,0.98,0.52
0.442,-0.45,0.94,0.48
0.445,-0.44,0.90,0.45
0.447,-0.42,0.86,0.41
0.451,-0.41,0.82,0.37
0.453,-0.39,0.78,0.33
0.456,-0.36,0.75,0.28
0.458,-0.34,0.71,0.24
0.460,-0.32,0.68,0.20
0.462,-0.29,0.65,0.16
0.465,-0.26,0.62,0.13
0.469,-0.23,0.59,0.10
0.470,-0.20,0.56,0.06
0.472,-0.16,0.54,0.04
0.475,-0.13,0.51,0.01
0.477,-0.10,0.49,-0.00
0.480,-0.07,0.46,-0.02
0.482,-0.03,0.44,-0.03
0.488,0.00,0.41,-0.04
0.489,0.03,0.39,-0.05
0.491,0.07,0.36,-0.06
0.492,0.09,0.33,-0.06
0.497,0.12,0.31,-0.07
0.498,0.15,0.28,-0.07
0.500,0.18,0.25,-0.07
0.512,0.20,0.23,-0.08
0.513,0.23,0.20,-0.08
0.513,0.25,0.17,-0.09
0.513,0.27,0.15,-0.09
0.514,0.29,0.12,-0.09
0.516,0.30,0.09,-0.10
0.518,0.32,0.05,-0.10
0.520,0.33,0.02,-0.11
0.523,0.34,-0.02,-0.12
0.525,0.35,-0.05,-0.12
0.527,0.35,-0.09,-0.13
0.530,0.36,-0.13,-0.13
0.532,0.37,-0.17,-0.14
0.536,0.38,-0.20,-0.15
0.538,0.38,-0.24,-0.15
0.540,0.39,-0.28,-0.15
0.543,0.39,-0.31,-0.15
0.545,0.40,-0.35,-0.15
0.547,0.41,-0.38,-0.14
0.551,0.42,-0.41,-0.14
0.554,0.42,-0.44,-0.13
0.555,0.44,-0.46,-0.13
0.557,0.45,-0.48,-0.12
0.560,0.46,-0.50,-0.11
0.563,0.47,-0.52,-0.11
0.565,0.49,-0.54,-0.09
0.569,0.50,-0.57,-0.09
0.570,0.52,-0.60,-0.07
0.572,0.53,-0.63,-0.06
0.575,0.55,-0.66,-0.05
0.578,0.56,-0.69,-0.03
0.580,0.57,-0.72,-0.02
0.584,0.58,-0.75,-0.01
0.588,0.59,-0.79,0.01
0.589,0.60,-0.83,0.02
0.590,0.60,-0.87,0.04
0.592,0.60,-0.92,0.04
0.596,0.59,-0.96,0.05
0.598,0.58,-1.00,0.05
0.600,0.57,-1.03,0.05
0.603,0.55,-1.06,0.04
0.623,0.52,-1.09,0.04
0.624,0.50,-1.11,0.02
0.624,0.47,-1.13,0.01
0.624,0.44,-1.15,0.00
0.624,0.40,-1.17,-0.01
0.624,0.36,-1.19,-0.02
0.625,0.32,-1.20,-0.04
0.625,0.27,-1.22,-0.05
0.625,0.22,-1.23,-0.06
0.627,0.17,-1.25,-0.07
0.630,0.12,-1.26,-0.08
0.632,0.07,-1.27,-0.08
0.635,0.02,-1.28,-0.08
0.638,-0.03,-1.29,-0.09
0.640,-0.08,-1.30,-0.08
0.642,-0.13,-1.30,-0.08
0.645,-0.18,-1.30,-0.08
0.647,-0.22,-1.30,-0.07
0.651,-0.25,-1.29,-0.07
0.653,-0.29,-1.27,-0.06
0.656,-0.32,-1.26,-0.05
0.657,-0.36,-1.24,-0.04
0.660,-0.38,-1.22,-0.03
0.663,-0.41,-1.20,-0.02
0.665,-0.44,-1.18,-0.01
0.667,-0.47,-1.16,-0.00
0.672,-0.50,-1.14,0.00
0.673,-0.52,-1.13,0.01
0.675,-0.56,-1.11,0.02
0.678,-0.59,-1.09,0.02
0.680,-0.63,-1.07,0.02
0.682,-0.66,-1.05,0.02
0.698,-0.69,-1.04,0.02
0.699,-0.73,-1.02,0.02
0.699,-0.76,-0.99,0.02
0.700,-0.80,-0.98,0.02
0.700,-0.82,-0.95,0.02
0.700,-0.86,-0.94,0.01
0.700,-0.88,-0.91,0.01
0.703,-0.91,-0.89,0.01
0.706,-0.93,-0.87,0.01
0.707,-0.95,-0.85,0.00
0.710,-0.96,-0.84,0.00
0.712,-0.97,-0.82,0.00
0.715,-0.98,-0.81,0.00
0.718,-0.99,-0.80,-0.00
0.720,-0.99,-0.79,0.00
0.722,-0.99,-0.78,-0.00
0.725,-0.99,-0.76,0.00
0.727,-0.99,-0.75,0.00
0.730,-0.99,-0.73,0.01
0.732,-0.99,-0.71,0.01
0.736,-0.99,-0.68,0.02
0.737,-0.99,-0.66,0.03
0.740,-0.99,-0.64,0.03
0.742,-1.00,-0.62,0.05
0.748,-1.01,-0.60,0.06
0.751,-1.03,-0.58,0.07
0.751,-1.05,-0.57,0.08
0.754,-1.07,-0.56,0.09
0.755,-1.09,-0.56,0.11
0.757,-1.11,-0.56,0.13
0.760,-1.14,-0.57,0.14
0.763,-1.17,-0.58,0.17
0.765,-1.19,-0.59,0.19
0.768,-1.22,-0.60,0.21
0.770,-1.24,-0.61,0.24
0.772,-1.26,-0.62,0.26
0.775,-1.29,-0.63,0.29
0.778,-1.31,-0.64,0.32
0.780,-1.33,-0.64,0.35
0.784,-1.35,-0.65,0.37
0.788,-1.37,-0.66,0.40
0.790,-1.39,-0.67,0.43
0.790,-1.40,-0.69,0.46
0.792,-1.41,-0.72,0.48
0.795,-1.42,-0.74,0.51
0.798,-1.44,-0.78,0.53
0.799,-1.44,-0.81,0.55
0.814,-1.45,-0.86,0.57
0.815,-1.45,-0.91,0.59
0.815,-1.45,-0.97,0.61
0.815,-1.45,-1.03,0.63
0.815,-1.45,-1.09,0.65
0.816,-1.45,-1.15,0.66
0.819,-1.45,-1.21,0.68
0.820,-1.45,-1.27,0.70
0.822,-1.46,-1.32,0.72
0.825,-1.46,-1.38,0.75
0.827,-1.46,-1.43,0.77
0.830,-1.47,-1.48,0.79
0.836,-1.47,-1.53,0.82
0.836,-1.48,-1.58,0.85
0.837,-1.49,-1.62,0.87
0.840,-1.51,-1.66,0.90
0.842,-1.52,-1.69,0.92
0.845,-1.54,-1.72,0.92
0.847,-1.57,-1.74,0.93
0.850,-1.59,-1.76,0.93
0.853,-1.62,-1.78,0.92
0.855,-1.65,-1.79,0.92
0.858,-1.67,-1.80,0.91
0.860,-1.70,-1.80,0.90
0.862,-1.73,-1.80,0.89
0.865,-1.75,-1.79,0.89
0.871,-1.78,-1.78,0.90
0.872,-1.81,-1.76,0.90
0.873,-1.84,-1.74,0.90
0.875,-1.87,-1.70,0.91
0.877,-1.91,-1.66,0.93
0.880,-1.94,-1.62,0.94
0.882,-1.98,-1.57,0.95
0.891,-2.02,-1.52,0.96
0.893,-2.05,-1.46,0.97
0.893,-2.09,-1.41,0.98
0.893,-2.12,-1.36,1.00
0.895,-2.16,-1.30,1.01
0.897,-2.19,-1.25,1.02
0.901,-2.22,-1.20,1.04
0.902,-2.24,-1.14,1.05
0.905,-2.27,-1.10,1.07
0.908,-2.30,-1.05,1.08
0.910,-2.33,-1.01,1.10
0.913,-2.35,-0.97,1.11
0.915,-2.38,-0.94,1.12
0.918,-2.40,-0.91,1.14
0.920,-2.43,-0.89,1.15
0.923,-2.46,-0.87,1.16
0.925,-2.49,-0.85,1.16
0.927,-2.52,-0.84,1.16
0.930,-2.55,-0.83,1.17
0.932,-2.58,-0.83,1.16
0.936,-2.61,-0.82,1.16
0.938,-2.64,-0.82,1.15
0.940,-2.68,-0.82,1.14
0.942,-2.71,-0.82,1.12
0.945,-2.75,-0.81,1.10
0.947,-2.78,-0.79,1.08
0.949,-2.82,-0.76,1.05
0.952,-2.86,-0.73,1.03
0.955,-2.91,-0.70,1.00
0.957,-2.94,-0.66,0.98
0.960,-2.99,-0.62,0.96
0.962,-3.03,-0.58,0.93
0.965,-3.06,-0.54,0.91
0.968,-3.10,-0.50,0.89
0.970,-3.13,-0.47,0.87
0.972,-3.17,-0.44,0.85
0.975,-3.20,-0.42,0.83
0.977,-3.22,-0.40,0.81
0.980,-3.24,-0.38,0.79
0.982,-3.26,-0.37,0.78
0.987,-3.28,-0.36,0.76
0.988,-3.29,-0.35,0.76
0.990,-3.29,-0.34,0.74
0.992,-3.29,-0.33,0.73
0.996,-3.29,-0.32,0.72
0.999,-3.29,-0.32,0.71
1.000,-3.28,-0.32,0.70
1.007,-3.27,-0.33,0.70
1.008,-3.27,-0.33,0.69
1.008,-3.26,-0.34,0.67
1.009,-3.25,-0.36,0.66
1.012,-3.25,-0.37,0.65
1.014,-3.24,-0.39,0.63
1.018,-3.24,-0.41,0.61
1.020,-3.23,-0.43,0.60
1.022,-3.23,-0.44,0.58
1.025,-3.23,-0.45,0.56
1.027,-3.23,-0.45,0.54
1.030,-3.22,-0.45,0.53
1.032,-3.22,-0.44,0.52
1.035,-3.22,-0.43,0.51
1.037,-3.21,-0.42,0.51
1.039,-3.20,-0.41,0.51
1.043,-3.18,-0.40,0.51
1.044,-3.16,-0.39,0.53
1.047,-3.14,-0.39,0.54
1.052,-3.11,-0.38,0.56
1.052,-3.08,-0.38,0.57
1.055,-3.04,-0.38,0.60
1.057,-3.00,-0.38,0.62
1.060,-2.96,-0.38,0.64
1.062,-2.91,-0.38,0.67
1.065,-2.86,-0.39,0.70
1.068,-2.81,-0.41,0.73
1.069,-2.76,-0.43,0.75
1.072,-2.70,-0.45,0.78
1.075,-2.64,-0.49,0.80
1.077,-2.58,-0.52,0.82
1.080,-2.51,-0.56,0.84
1.083,-2.44,-0.59,0.86
1.087,-2.36,-0.62,0.88
1.088,-2.28,-0.65,0.90
1.090,-2.20,-0.67,0.92
1.092,-2.11,-0.69,0.94
1.094,-2.02,-0.70,0.95
1.097,-1.93,-0.70,0.97
1.100,-1.83,-0.68,0.99
1.109,-1.74,-0.64,1.01
1.110,-1.64,-0.60,1.04
1.110,-1.54,-0.55,1.07
1.110,-1.43,-0.49,1.10
1.112,-1.33,-0.43,1.12
1.114,-1.22,-0.36,1.16
1.117,-1.10,-0.30,1.20
1.119,-0.99,-0.24,1.24
1.122,-0.88,-0.18,1.28
1.126,-0.77,-0.12,1.33
1.127,-0.67,-0.06,1.37
1.129,-0.58,0.00,1.41
1.132,-0.50,0.06,1.45
1.135,-0.42,0.11,1.47
1.137,-0.36,0.16,1.49
1.139,-0.31,0.21,1.51
1.142,-0.28,0.25,1.50
1.145,-0.25,0.28,1.50
1.147,-0.23,0.32,1.48
1.151,-0.22,0.35,1.47
1.152,-0.22,0.38,1.44
1.155,-0.22,0.41,1.42
1.157,-0.22,0.44,1.40
1.160,-0.23,0.48,1.38
1.162,-0.24,0.52,1.36
1.165,-0.25,0.56,1.35
1.167,-0.25,0.60,1.35
1.170,-0.26,0.66,1.34
1.172,-0.26,0.71,1.34
1.175,-0.25,0.77,1.34
1.177,-0.24,0.84,1.35
1.180,-0.22,0.91,1.35
1.182,-0.20,0.98,1.36
1.186,-0.16,1.06,1.36
1.187,-0.11,1.15,1.37
1.189,-0.05,1.24,1.38
1.192,0.02,1.34,1.40
1.194,0.10,1.45,1.42
1.198,0.19,1.56,1.44
1.200,0.29,1.68,1.47
1.211,0.40,1.79,1.50
1.211,0.52,1.91,1.53
1.211,0.64,2.03,1.57
1.212,0.76,2.15,1.60
1.212,0.88,2.27,1.64
1.215,1.01,2.38,1.68
1.217,1.13,2.49,1.71
1.219,1.25,2.59,1.73
1.222,1.37,2.69,1.75
1.225,1.48,2.77,1.77
1.227,1.59,2.85,1.78
1.229,1.69,2.92,1.79
1.233,1.79,2.97,1.80
1.235,1.88,3.02,1.82
1.238,1.97,3.05,1.82
1.240,2.05,3.06,1.84
1.242,2.14,3.07,1.85
1.246,2.21,3.06,1.87
1.247,2.28,3.04,1.88
1.250,2.35,3.00,1.90
1.252,2.42,2.96,1.92
1.254,2.48,2.90,1.93
1.257,2.54,2.83,1.94
1.259,2.60,2.73,1.95
1.262,2.66,2.62,1.96
1.264,2.72,2.50,1.97
1.267,2.79,2.37,1.97
1.270,2.86,2.24,1.97
1.272,2.93,2.11,1.98
1.274,3.01,1.99,1.98
1.277,3.08,1.87,1.99
1.279,3.15,1.73,2.00
1.282,3.23,1.57,2.00
1.284,3.29,1.37,2.00
1.297,3.35,1.15,2.01
1.297,3.41,0.92,2.02
1.298,3.48,0.68,2.03
1.298,3.54,0.44,2.06
1.299,3.61,0.20,2.08
1.299,3.68,-0.04,2.10
1.303,3.74,-0.30,2.12
1.305,3.80,-0.56,2.14
1.307,3.87,-0.83,2.15
1.309,3.93,-1.10,2.15
1.312,4.00,-1.36,2.15
1.314,4.06,-1.60,2.13
1.317,4.13,-1.83,2.11
1.320,4.20,-2.04,2.09
1.322,4.28,-2.23,2.07
1.324,4.35,-2.39,2.03
1.327,4.42,-2.52,2.00
1.329,4.49,-2.62,1.95
1.332,4.55,-2.70,1.89
1.336,4.60,-2.77,1.83
1.337,4.65,-2.82,1.76
1.340,4.69,-2.86,1.69
1.342,4.71,-2.89,1.62
1.344,4.72,-2.90,1.55
1.347,4.73,-2.91,1.48
1.350,4.72,-2.89,1.41
1.352,4.70,-2.86,1.34
1.354,4.67,-2.81,1.26
1.357,4.63,-2.74,1.17
1.359,4.57,-2.66,1.08
1.362,4.51,-2.56,0.97
1.366,4.45,-2.46,0.86
1.367,4.38,-2.35,0.75
1.375,4.31,-2.24,0.64
1.376,4.23,-2.12,0.54
1.377,4.15,-2.00,0.45
1.377,4.07,-1.87,0.37
1.380,3.98,-1.73,0.31
1.383,3.89,-1.58,0.27
1.396,3.80,-1.44,0.24
1.397,3.69,-1.29,0.22
1.397,3.57,-1.14,0.20
1.399,3.45,-0.99,0.19
1.399,3.31,-0.85,0.18
1.400,3.18,-0.71,0.16
1.400,3.04,-0.59,0.14
1.402,2.90,-0.48,0.12
1.404,2.77,-0.39,0.09
1.407,2.64,-0.33,0.05
1.409,2.51,-0.28,0.01
1.412,2.38,-0.23,-0.03
1.416,2.27,-0.22,-0.06
1.417,2.17,-0.21,-0.09
1.419,2.07,-0.20,-0.12
1.422,1.98,-0.18,-0.14
1.424,1.90,-0.16,-0.16
1.427,1.83,-0.15,-0.17
1.429,1.77,-0.13,-0.19
1.431,1.71,-0.11,-0.21
1.434,1.66,-0.09,-0.25
1.437,1.61,-0.08,-0.31
1.439,1.57,-0.05,-0.41
1.442,1.54,-0.00,-0.53
1.444,1.53,0.07,-0.69
1.446,1.53,0.18,-0.88
1.450,1.53,0.32,-1.08
1.452,1.55,0.49,-1.28
1.457,1.56,0.69,-1.48
1.457,1.58,0.88,-1.64
1.459,1.58,1.06,-1.78
1.462,1.59,1.21,-1.89
1.464,1.58,1.29,-1.95
1.466,1.57,1.30,-1.97
1.470,1.54,1.23,-1.94
1.472,1.51,1.09,-1.87
1.474,1.47,0.90,-1.74
1.478,1.43,0.67,-1.57
1.479,1.39,0.41,-1.36
1.482,1.36,0.13,-1.11
1.504,1.33,-0.14,-0.85
1.505,1.30,-0.41,-0.58
1.505,1.28,-0.64,-0.32
1.505,1.27,-0.86,-0.07
1.507,1.27,-1.06,0.16
1.508,1.26,-1.23,0.36
1.508,1.26,-1.38,0.54
1.509,1.25,-1.52,0.67
1.509,1.23,-1.67,0.77
1.509,1.21,-1.84,0.85
1.509,1.18,-2.04,0.92
1.512,1.14,-2.26,0.97
1.514,1.11,-2.49,1.02
1.518,1.06,-2.72,1.05
1.519,1.02,-2.94,1.08
1.522,0.97,-3.13,1.11
1.524,0.93,-3.29,1.14
1.527,0.89,-3.44,1.16
1.529,0.86,-3.56,1.18
1.532,0.83,-3.70,1.21
1.535,0.78,-3.83,1.23
1.537,0.74,-3.96,1.26
1.539,0.69,-4.08,1.30
1.542,0.64,-4.15,1.35
1.545,0.59,-4.19,1.40
1.547,0.55,-4.19,1.48
1.551,0.50,-4.15,1.55
1.552,0.47,-4.08,1.65
1.554,0.43,-3.98,1.74
1.557,0.40,-3.87,1.86
1.559,0.38,-3.77,1.98
1.562,0.36,-3.69,2.11
1.564,0.36,-3.63,2.24
1.567,0.37,-3.60,2.38
1.569,0.39,-3.59,2.51
1.572,0.41,-3.61,2.66
1.574,0.44,-3.66,2.79
1.577,0.47,-3.73,2.92
1.579,0.50,-3.83,3.06
1.582,0.53,-3.93,3.20
1.584,0.55,-4.04,3.34
1.587,0.57,-4.13,3.49
1.589,0.58,-4.21,3.63
1.592,0.59,-4.27,3.78
1.594,0.60,-4.32,3.93
1.597,0.60,-4.36,4.09
1.605,0.61,-4.41,4.24
1.607,0.62,-4.46,4.40
1.608,0.63,-4.53,4.54
1.609,0.64,-4.61,4.69
1.609,0.65,-4.62,4.81
1.612,0.66,-4.29,4.94
1.614,0.69,-3.94,5.05
1.632,0.71,-4.01,5.15
1.633,0.74,-4.29,5.23
1.633,0.80,-4.55,5.28
1.634,0.89,-4.73,5.32
1.634,1.00,-4.89,5.34
1.634,1.11,-5.10,5.34
1.634,1.21,-5.40,5.31
1.635,1.28,-5.76,5.26
1.637,1.34,-6.15,5.19
1.639,1.38,-6.55,5.10
1.642,1.42,-6.95,5.00
1.644,1.46,-7.33,4.90
1.649,1.48,-7.68,4.79
1.650,1.48,-7.97,4.70
1.655,1.39,-8.10,4.63
1.655,1.27,-8.21,4.56
1.658,1.20,-8.40,4.48
1.660,1.14,-8.64,4.38
1.662,1.10,-8.81,4.29
1.664,1.09,-8.89,4.26
1.669,1.08,-8.84,4.25
1.669,1.10,-8.71,4.27
1.671,1.16,-8.58,4.30
1.674,1.27,-8.43,4.33
1.677,1.44,-8.27,4.38
1.680,1.67,-8.12,4.47
1.682,1.96,-7.90,4.59
1.689,2.29,-7.59,4.75
1.690,2.63,-7.19,4.93
1.690,2.97,-6.70,5.12
1.692,3.29,-6.11,5.34
1.694,3.60,-5.45,5.56
1.696,3.87,-4.73,5.79
1.700,4.06,-4.00,6.02
1.701,4.16,-3.20,6.26
1.704,4.17,-2.34,6.53
1.706,4.10,-1.51,6.81
1.709,3.99,-0.72,7.06
1.711,3.84,0.11,7.27
1.714,3.67,0.84,7.47
1.720,3.50,1.38,7.69
1.722,3.21,1.53,7.89
1.725,2.86,1.51,8.10
1.725,2.51,1.59,8.30
1.730,2.17,1.75,8.52
1.732,1.83,2.01,8.72
1.733,1.50,2.37,8.91
1.734,1.13,2.76,9.07
1.758,0.73,3.14,9.17
1.758,0.31,3.58,9.23
1.759,-0.11,4.03,9.26
1.762,-0.59,4.42,9.33
1.763,-1.04,4.68,9.32
1.763,-1.51,4.83,9.28
1.765,-1.95,5.02,9.20
1.765,-2.36,5.32,9.05
1.765,-2.71,5.68,8.83
1.766,-3.03,5.99,8.54
1.766,-3.34,6.20,8.19
1.767,-3.64,6.31,7.80
1.767,-3.93,6.32,7.37
1.778,-4.19,6.31,6.94
1.780,-4.42,6.38,6.52
1.781,-4.61,6.52,6.10
1.782,-4.78,6.67,5.71
1.783,-4.94,6.78,5.34
1.783,-5.11,6.88,4.98
1.830,-5.28,6.98,4.64
1.831,-5.45,7.08,4.32
1.832,-5.62,7.20,4.01
1.834,-5.79,7.36,3.71
1.836,-5.96,7.55,3.42
1.839,-6.12,7.74,3.14
1.840,-6.27,7.88,2.86
1.842,-6.41,7.97,2.58
1.844,-6.53,8.01,2.30
1.845,-6.63,8.02,2.04
1.846,-6.70,7.99,1.79
1.848,-6.76,7.96,1.54
1.849,-6.80,7.93,1.30
1.850,-6.85,7.96,1.04
1.851,-6.90,8.00,0.77
1.852,-6.92,8.01,0.51
1.853,-6.92,7.99,0.26
1.853,-6.91,7.91,0.03
1.854,-6.90,7.79,-0.19
1.855,-6.89,7.67,-0.38
1.855,-6.90,7.57,-0.56
1.856,-6.89,7.46,-0.74
1.857,-6.85,7.30,-0.94
1.858,-6.75,7.09,-1.15
1.858,-6.63,6.82,-1.38
1.859,-6.50,6.56,-1.60
1.860,-6.37,6.30,-1.81
1.860,-6.25,6.08,-2.01
1.861,-6.14,5.86,-2.18
1.862,-6.03,5.66,-2.34
1.863,-5.90,5.46,-2.49
1.864,-5.77,5.25,-2.62
1.865,-5.62,5.04,-2.72
1.878,-5.47,4.83,-2.79
1.879,-5.33,4.64,-2.83
1.879,-5.19,4.50,-2.85
1.881,-5.06,4.40,-2.86
1.882,-4.95,4.33,-2.85
1.890,-4.85,4.27,-2.85
1.891,-4.76,4.19,-2.86
1.892,-4.68,4.08,-2.86
1.898,-4.62,3.95,-2.88
1.899,-4.57,3.79,-2.90
1.904,-4.53,3.60,-2.93
1.905,-4.50,3.40,-2.97
1.911,-4.49,3.20,-3.00
1.912,-4.48,3.00,-3.04
1.914,-4.48,2.79,-3.08
1.915,-4.50,2.60,-3.12
1.915,-4.52,2.41,-3.16
1.917,-4.55,2.22,-3.20
1.917,-4.59,2.05,-3.25
1.918,-4.63,1.88,-3.29
1.919,-4.67,1.72,-3.33
1.919,-4.72,1.56,-3.36
1.922,-4.78,1.41,-3.38
1.924,-4.83,1.28,-3.40
1.927,-4.87,1.25,-3.41
1.930,-4.86,1.42,-3.40
1.931,-4.93,1.27,-3.39
1.934,-4.99,1.14,-3.38
1.936,-5.04,1.05,-3.35
1.939,-5.07,0.98,-3.32
1.941,-5.09,0.94,-3.29
1.944,-5.10,0.94,-3.27
1.946,-5.10,0.96,-3.24
1.949,-5.11,1.00,-3.22
1.953,-5.12,1.04,-3.20
1.954,-5.14,1.09,-3.18
1.960,-5.18,1.14,-3.17
1.961,-5.22,1.21,-3.15
1.962,-5.26,1.29,-3.13
1.964,-5.31,1.38,-3.12
1.966,-5.36,1.51,-3.10
1.969,-5.38,1.71,-3.09
1.971,-5.43,1.84,-3.07
1.974,-5.48,1.99,-3.06
1.977,-5.52,2.13,-3.05
1.979,-5.56,2.25,-3.03
1.981,-5.60,2.37,-3.02
