time,ax,ay,az,aT
46.7390,5.3290,0.7570,-1.1780,5.510
46.7490,5.3210,1.0540,-0.5600,5.453
46.7590,4.9230,-0.0090,1.1390,5.053
46.7700,4.6340,-1.2560,3.1940,5.767
46.7800,4.3870,-1.3730,4.2780,6.280
46.7890,4.3760,-0.8810,4.1900,6.122
46.8010,4.9760,-0.6440,3.8470,6.323
46.8100,5.9060,-0.6250,4.3690,7.373
46.8200,6.7820,-0.8290,5.2890,8.640
46.8320,7.6980,-0.9440,6.1510,9.899
46.9230,8.7400,-0.4790,4.2450,9.728
46.9230,6.9160,-0.2560,1.4590,7.073
46.9240,5.4590,0.0190,0.8470,5.524
46.9250,4.9870,-0.1010,0.4990,5.013
46.9250,5.1280,-0.6110,0.0000,5.164
46.9260,5.5080,-0.7600,-0.5820,5.591
46.9350,5.8190,-0.9480,-1.3170,6.041
46.9410,6.0720,-0.9270,-1.8720,6.421
46.9530,6.4500,-0.6810,-2.2010,6.849
46.9590,6.9050,-0.5830,-2.2850,7.297
46.9710,7.3270,-0.7090,-1.7880,7.575
47.0010,7.6450,-0.7890,-0.7740,7.724
47.0030,7.8000,-0.4070,0.4380,7.823
47.0040,7.9690,0.1040,1.3780,8.088
47.0390,8.1490,0.4900,1.9470,8.393
47.0390,8.1600,0.6820,1.7860,8.381
47.0400,7.7280,0.6290,1.0440,7.824
47.0400,7.1500,0.4270,0.5570,7.184
47.0590,6.5870,0.4810,0.5980,6.632
47.0590,6.2180,0.7890,1.1110,6.366
47.0760,6.2240,1.2560,1.7480,6.586
47.0870,6.4260,1.5980,2.2810,7.004
47.0900,6.5640,1.6940,2.5500,7.243
47.1020,6.7070,1.5770,2.3140,7.268
47.1090,6.4330,1.9370,2.6040,7.205
47.1190,5.9720,2.7800,3.3780,7.403
47.1290,5.6470,2.1470,3.0180,6.753
47.1390,5.4430,1.2370,2.5330,6.130
47.1490,4.9490,0.7010,2.7180,5.690
47.1590,3.8950,0.9760,2.9110,4.960
47.1690,3.2620,1.3550,3.3360,4.859
47.1800,3.2810,1.4640,3.7700,5.208
47.1890,3.6170,1.5100,4.0550,5.640
47.1990,4.0240,1.5090,4.2760,6.062
47.2090,4.3630,1.5140,4.6110,6.526
47.2190,4.6010,1.5720,4.8110,6.840
47.2290,4.6270,1.4910,4.7070,6.767
47.2390,4.2660,1.5590,4.9740,6.736
47.2490,3.7380,1.3490,5.4170,6.718
47.2600,3.4100,0.7590,5.6830,6.671
47.2690,3.3310,0.2560,5.6520,6.566
47.2820,3.2830,0.1590,5.4900,6.399
47.2890,3.3250,0.3460,5.1850,6.169
47.2990,3.7330,0.0760,5.3210,6.500
47.3090,5.0480,-0.5500,5.8060,7.713
47.3200,6.5430,-1.0980,5.9570,8.916
47.3330,6.7730,-1.3090,5.9850,9.133
47.3390,6.4000,-1.2030,5.7360,8.678
47.3490,6.0620,-1.0150,4.8240,7.813
47.3590,5.6630,-0.8710,3.4830,6.705
47.3690,5.3070,-0.5510,2.2950,5.808
47.3800,5.0390,-0.1250,1.3700,5.223
47.3890,4.8550,0.1600,0.7680,4.918
47.4000,4.8430,0.3220,0.3170,4.864
47.4090,5.1470,0.3310,0.0310,5.158
47.4200,5.7290,0.4710,-0.3260,5.758
47.4310,6.4040,0.6400,-0.6960,6.473
47.4390,6.9550,0.4890,-0.6160,6.999
47.4490,7.1710,0.1320,0.0810,7.173
47.4600,7.1090,-0.1460,0.8940,7.166
47.4690,6.7170,-0.2710,1.5530,6.900
47.4800,6.0560,-0.2290,2.0940,6.412
47.4890,5.3380,-0.0350,2.4080,5.856
47.5000,4.8020,0.1450,2.6020,5.464
47.5090,4.5110,0.2470,2.6930,5.260
47.5190,4.2960,0.2230,2.5630,5.007
47.5310,4.3240,0.1690,2.3790,4.938
47.5390,4.4240,0.2200,2.4560,5.065
47.5500,4.6240,0.3330,2.3470,5.196
47.5590,4.8860,0.2610,2.2240,5.375
47.5690,5.1370,0.0780,2.0660,5.537
47.5830,5.0880,-0.0480,2.3050,5.586
47.5890,4.6390,0.2940,2.1010,5.101
47.6030,4.3040,0.4800,1.7900,4.686
47.6090,4.4710,0.3920,1.5140,4.737
47.6220,4.9120,0.2390,1.4370,5.123
47.6290,5.4250,0.0430,1.2960,5.578
47.6400,5.7820,0.0870,0.9860,5.866
