time,ax,ay,az,aT
0.9480,0.3170,-0.1040,-3.8700,3.884
0.9590,0.9890,0.3490,-3.1040,3.276
0.9680,1.2980,0.3390,-2.7520,3.062
0.9780,1.1270,0.0450,-2.5330,2.773
0.9870,1.1050,0.0620,-1.8840,2.185
0.9980,0.9260,0.3910,-0.9860,1.408
1.0080,0.6560,0.5090,0.0630,0.833
1.0180,0.3120,0.4790,1.4480,1.557
1.0280,0.3080,0.7160,2.6680,2.780
1.0380,-0.1760,0.8610,3.3060,3.421
1.0510,-1.1530,0.4950,3.4140,3.637
1.0580,-2.0800,0.2360,3.9810,4.498
1.0680,-2.3580,0.4820,5.1450,5.680
1.0770,-1.7810,1.0280,5.7470,6.104
1.0900,-0.9950,1.4470,5.3370,5.618
1.0980,-1.0930,1.4440,4.3820,4.741
1.1110,-1.6330,1.2530,3.2700,3.864
1.1170,-1.3790,1.2740,2.2370,2.920
1.1290,-0.0500,1.6170,1.1480,1.984
1.1380,1.7540,2.1390,-0.0170,2.766
1.1500,2.6430,2.3510,-1.4630,3.828
1.1580,1.9680,2.1140,-2.5450,3.850
1.1680,0.3190,1.8950,-2.3650,3.047
1.1780,-0.4480,1.5300,-1.2550,2.029
1.1870,-0.4580,0.8020,0.2520,0.957
1.2030,-0.5600,0.2750,1.6350,1.750
1.2080,-1.1230,0.2120,2.5120,2.760
1.2190,-1.6720,0.0980,2.9920,3.429
1.2280,-1.7580,-0.5170,3.0290,3.540
1.2380,-2.0800,-0.8510,2.9210,3.685
1.2470,-1.7510,-2.3040,0.4620,2.931
1.2580,-3.7290,-1.3690,-1.7190,4.328
1.2680,-6.1860,0.9020,-1.0720,6.343
1.2780,-6.1200,0.7240,-1.8590,6.437
1.2870,-4.1590,-0.7680,-2.7050,5.020
1.3040,-2.5940,-1.7280,-3.2370,4.494
1.3070,-2.0060,-2.0710,-3.7370,4.720
1.3180,-2.0680,-1.9340,-4.0660,4.955
1.3280,-2.3360,-1.5840,-4.2340,5.088
1.3380,-2.6810,-1.3730,-4.3220,5.268
1.3480,-3.0300,-1.4100,-4.3910,5.518
1.3580,-3.2530,-1.5950,-4.4750,5.758
1.3680,-3.3320,-1.9430,-4.4100,5.859
1.3770,-3.2590,-2.4330,-4.1580,5.816
1.3870,-2.9510,-2.9430,-3.6850,5.563
1.4040,-2.5830,-3.2310,-2.8840,5.043
1.4080,-2.4600,-3.2820,-1.8860,4.514
1.4170,-2.6070,-3.2340,-1.0710,4.290
1.4270,-2.6660,-3.2220,-0.4420,4.205
1.4390,-2.4720,-3.2720,-0.0050,4.101
1.4480,-2.2350,-3.3230,0.2140,4.010
1.4590,-2.0930,-3.3960,0.2770,3.999
1.4680,-1.8710,-3.3740,0.2500,3.866
1.4780,-1.5840,-3.3530,0.2530,3.717
1.4920,-1.3300,-3.3710,0.4240,3.649
1.5160,-1.1420,-3.3400,0.5620,3.574
1.5210,-0.9650,-3.2580,0.6280,3.455
1.5210,-1.0410,-3.2460,0.5300,3.450
1.5360,-1.1040,-3.3090,0.2640,3.498
1.5400,-0.8860,-3.3740,0.0330,3.489
1.5470,-0.5710,-3.5540,-0.1270,3.602
1.5600,-0.2510,-3.7940,-0.2660,3.812
1.5690,0.1150,-3.9500,-0.4710,3.980
1.5860,0.5470,-4.1370,-0.7560,4.241
1.5890,0.8690,-4.2680,-1.0220,4.474
1.6100,1.0650,-4.2760,-1.3680,4.614
1.6100,0.9820,-4.0640,-1.7420,4.529
1.6190,0.6380,-4.1110,-2.1890,4.701
1.6280,0.5650,-4.3880,-2.4270,5.046
1.6370,1.4600,-5.0890,-2.1840,5.727
1.6940,2.2210,-5.5960,-1.9430,6.326
1.6970,2.0610,-5.7410,-1.0170,6.184
1.6980,1.5180,-5.7990,0.0060,5.994
1.6980,1.4390,-6.0290,1.1100,6.297
1.6990,1.4050,-6.2460,2.2930,6.800
1.7000,1.4060,-6.1310,3.7890,7.343
1.7120,1.3770,-5.7860,5.1230,7.850
1.7170,1.4450,-5.4160,6.0670,8.260
1.7270,1.9520,-5.8360,6.4570,8.920
1.7360,2.8340,-6.7670,6.2700,9.651
1.7470,3.1500,-6.9360,6.1450,9.787
1.7570,2.9630,-6.6440,5.5440,9.146
1.7670,2.7420,-6.4780,4.5270,8.365
1.7770,2.6500,-6.4490,3.3530,7.737
1.7870,2.3220,-6.1990,2.2270,6.984
1.7970,1.4600,-5.4060,1.3240,5.754
1.8070,0.2140,-4.1550,0.7250,4.223
1.8170,-0.9470,-2.8210,0.3390,2.995
1.8270,-1.8510,-1.3960,0.2240,2.329
1.8360,-2.4630,0.1240,0.4200,2.502
1.8470,-2.7470,1.5070,0.7530,3.222
1.8610,-2.6640,2.4890,1.1180,3.813
1.8740,-2.2210,2.9100,1.4360,3.932
1.8860,-1.3990,2.8100,1.6810,3.561
1.8870,-0.2370,2.4620,1.8610,3.095
1.9030,1.1500,1.9640,1.9280,2.983
1.9120,2.5190,1.4970,1.9630,3.527
1.9320,3.7090,1.1010,2.0160,4.363
1.9340,4.5500,0.8290,2.0070,5.042
1.9360,5.0130,0.6500,1.9050,5.402
1.9470,5.2250,0.5360,1.7020,5.521
1.9580,5.2920,0.3830,1.4390,5.498
1.9750,5.1360,0.2310,1.0920,5.256
1.9900,4.7180,0.1470,0.7480,4.779
1.9940,4.0300,0.1460,0.4720,4.060
2.0130,3.1210,0.3230,0.2610,3.149
2.0140,2.3200,0.5850,0.1620,2.398
2.0200,1.6400,0.9100,0.2240,1.889
2.0270,1.0220,1.0990,0.3150,1.533
2.0380,0.5090,1.1880,0.4060,1.355
2.0810,0.1970,1.3460,0.6180,1.494
2.0840,0.0380,1.5860,0.9800,1.865
2.0850,-0.0320,1.7470,1.4910,2.297
2.0880,0.0010,1.8490,2.0770,2.781
2.0900,0.2660,1.8570,2.5840,3.193
2.0960,0.5770,1.8810,2.9820,3.573
2.1080,0.8200,1.9360,3.2650,3.883
2.1190,1.0280,1.9310,3.4400,4.077
2.1270,1.2620,2.0600,3.5910,4.328
2.1400,1.5080,2.2460,3.6960,4.580
2.1470,1.7620,2.3670,3.6880,4.723
2.1570,2.0700,2.3440,3.6100,4.776
2.1710,2.3800,2.1570,3.3970,4.675
2.1760,2.5990,1.9660,3.1640,4.542
2.1860,2.7520,1.8240,2.9830,4.450
2.1960,2.9070,1.7400,2.8580,4.432
2.2060,2.9810,1.6360,2.8110,4.412
2.2160,3.0030,1.5290,2.8020,4.383
2.2260,3.0120,1.3820,2.8320,4.359
2.2360,3.1720,1.1870,2.9600,4.498
2.2460,3.3350,0.8910,2.9920,4.568
2.2580,3.6030,0.5720,3.0670,4.766
2.2690,3.9710,0.2700,3.3270,5.188
2.2760,4.2250,0.0930,3.6760,5.601
2.2860,4.3490,0.0730,3.9980,5.908
2.2960,4.4130,0.0960,4.3670,6.209
2.3060,4.5580,0.0290,4.7570,6.588
2.3160,4.7850,-0.1910,5.0220,6.939
2.3270,5.0560,-0.7460,5.0720,7.200
2.3370,5.2130,-1.3330,4.9780,7.330
2.3460,5.2180,-1.7580,4.8200,7.318
2.3560,5.1390,-1.8530,4.6590,7.180
2.3660,5.1190,-1.7610,4.4220,6.990
2.3760,5.2070,-1.6140,4.0870,6.813
2.3880,5.4700,-1.5660,3.6630,6.767
2.3960,5.8200,-1.4900,3.2410,6.826
2.4070,6.1250,-1.1050,2.9190,6.874
2.4180,6.3730,-0.7430,2.6410,6.938
2.4270,6.4950,-0.5830,2.4050,6.950
2.4370,6.4940,-0.6560,2.2630,6.908
2.4470,6.3890,-1.0000,2.2240,6.839
2.4570,6.1440,-1.6150,2.2900,6.753
2.4670,5.7550,-2.4450,2.4360,6.711
2.4770,5.2780,-3.4650,2.5580,6.812
2.4870,4.7200,-4.4140,2.7040,7.005
2.4960,3.9670,-5.1730,2.8120,7.100
2.5070,3.0400,-5.7500,2.8970,7.120
2.5170,2.3030,-6.3530,2.9290,7.365
2.5260,1.4510,-6.8860,2.9300,7.623
2.5370,0.5230,-7.0180,2.9300,7.623
2.5460,-0.3210,-6.8370,2.9030,7.435
2.5580,-0.9240,-6.5680,2.7470,7.179
2.5670,-1.4730,-6.3550,2.4990,6.986
2.5770,-2.0400,-6.1710,2.2170,6.867
2.5860,-2.6350,-6.0230,2.0140,6.876
2.5970,-3.2060,-5.8080,1.8790,6.895
2.6070,-3.6710,-5.5730,1.7100,6.889
2.6170,-3.9660,-5.3600,1.4890,6.832
2.6260,-4.1790,-5.2240,1.2930,6.814
2.6360,-4.3510,-5.0610,1.0880,6.762
2.6470,-4.4290,-4.9510,0.8830,6.701
2.6570,-4.4400,-4.9580,0.6420,6.686
2.6660,-4.4630,-4.8980,0.4090,6.639
2.6770,-4.4610,-4.7780,0.2590,6.542
2.6860,-4.4590,-4.6340,0.1090,6.432
2.6960,-4.4710,-4.4430,-0.0390,6.303
2.7060,-4.4620,-4.3130,-0.2250,6.210
2.7160,-4.5110,-4.2170,-0.4450,6.191
2.7260,-4.6660,-4.0740,-0.6660,6.230
2.7360,-4.9210,-3.7890,-0.8100,6.263
2.7460,-5.2600,-3.4330,-0.8460,6.338
2.7560,-5.5760,-3.2010,-0.7850,6.477
2.7660,-5.9510,-3.0790,-0.7660,6.744
2.7770,-6.4120,-2.9230,-0.7360,7.085
2.7870,-6.7380,-2.9050,-0.7510,7.376
2.7960,-6.8240,-3.1390,-0.8630,7.561
2.8060,-6.8580,-3.5610,-1.0610,7.800
2.8160,-6.9770,-4.0150,-1.3110,8.156
2.8260,-7.2010,-4.3990,-1.5830,8.586
2.8360,-7.4940,-4.7760,-1.8080,9.069
2.8460,-7.7470,-4.9800,-1.8940,9.402
2.8570,-7.8870,-5.0790,-1.7860,9.549
2.8660,-7.7810,-5.1490,-1.5320,9.455
2.8760,-7.2940,-5.2340,-1.2050,9.058
2.8860,-6.4500,-5.3590,-0.9160,8.436
2.8960,-5.5730,-5.5520,-0.8010,7.907
2.9060,-4.9400,-5.7210,-0.7500,7.596
2.9160,-4.5670,-5.8400,-0.6710,7.444
2.9260,-4.3700,-6.0330,-0.5270,7.468
2.9360,-4.2700,-6.2520,-0.3400,7.579
2.9460,-4.2500,-6.3630,-0.1890,7.654
2.9560,-4.2950,-6.1300,-0.1320,7.486
2.9660,-4.3150,-5.6000,-0.2370,7.074
2.9760,-4.1630,-4.9780,-0.4260,6.503
2.9860,-3.8000,-4.3960,-0.6550,5.848
2.9960,-3.2170,-3.9170,-0.8450,5.139
3.0060,-2.4900,-3.6710,-0.9420,4.535
3.0160,-1.6700,-3.6750,-0.9270,4.142
3.0260,-0.8630,-3.6590,-0.8730,3.859
3.0370,-0.0910,-3.5040,-0.9220,3.624
3.0460,0.6910,-3.3790,-1.0490,3.605
3.0560,1.4910,-3.4100,-1.1210,3.887
3.0660,2.1750,-3.5290,-1.0320,4.272
3.0780,2.6970,-3.5680,-0.7240,4.531
3.0870,3.0150,-3.4650,-0.1910,4.597
3.0970,3.2550,-3.2290,0.4570,4.608
3.1060,3.4840,-2.9220,1.1500,4.690
3.1160,3.7830,-2.5660,1.8100,4.916
3.1260,4.1140,-2.1860,2.3160,5.203
3.1360,4.3250,-1.7490,2.7230,5.402
3.1460,4.3950,-1.2670,2.9710,5.454
3.1560,4.3680,-0.8910,3.0570,5.405
3.1660,4.3370,-0.6160,3.0780,5.354
3.1760,4.2920,-0.4620,3.0660,5.295
3.1860,4.2270,-0.3640,3.0730,5.239
3.1960,4.1880,-0.2740,3.0710,5.201
3.2060,4.1220,-0.1830,3.0340,5.121
3.2160,4.1440,-0.1400,2.9550,5.092
3.2260,4.2680,-0.1060,2.9000,5.161
3.2360,4.4360,-0.0480,2.8660,5.282
3.2460,4.6010,0.0340,2.8890,5.433
3.2560,4.7960,0.1460,2.9280,5.621
3.2660,5.0330,0.2370,2.9780,5.853
3.2760,5.3350,0.3170,3.0300,6.144
3.2860,5.7170,0.4240,3.0200,6.480
3.2960,6.0710,0.5300,3.0110,6.797
3.3060,6.3130,0.6890,3.0440,7.042
3.3160,6.4340,0.9450,3.1060,7.207
3.3260,6.5250,1.2420,3.1770,7.363
3.3360,6.6220,1.5320,3.2860,7.550
3.3460,6.7580,1.7920,3.4440,7.794
3.3560,6.9170,1.9650,3.5970,8.040
3.3650,7.0780,2.1400,3.7860,8.307
3.3750,7.2860,2.3440,3.8880,8.585
3.3850,7.6030,2.3450,3.9200,8.870
3.3960,7.9370,2.1080,3.9360,9.107
3.4060,8.2680,1.7990,3.9860,9.353
3.4160,8.4640,1.5760,4.1320,9.550
3.4260,8.6150,1.4640,4.2690,9.726
3.4360,8.7230,1.3190,4.3510,9.837
3.4450,8.8740,1.0160,4.3410,9.931
3.4560,9.1050,0.4300,4.2720,10.067
3.4660,9.3300,-0.3850,4.1850,10.233
3.4760,9.4220,-1.1930,4.1990,10.384
3.4860,9.2620,-1.7040,4.2990,10.352
3.4960,9.0690,-1.9680,4.3770,10.261
3.5060,8.7680,-2.1120,4.4540,10.059
3.5160,8.2790,-1.8800,4.6210,9.666
3.5260,7.6990,-1.2380,4.8030,9.158
3.5390,7.2520,-0.4920,4.9750,8.808
3.5460,7.0440,0.1110,5.0030,8.641
3.5560,7.0310,0.5590,4.8110,8.538
3.5660,7.1550,0.7520,4.4910,8.481
3.5760,7.3880,0.7080,4.1480,8.502
3.5860,7.5460,0.4790,3.8650,8.492
3.5960,7.4890,0.1610,3.6580,8.336
3.6050,7.1850,-0.2890,3.4760,7.987
3.6160,6.7680,-0.9160,3.2870,7.580
3.6260,6.3440,-1.6680,3.1140,7.261
3.6370,5.8160,-2.3780,3.0660,6.992
3.6460,5.2220,-2.9650,3.0840,6.751
3.6550,4.5550,-3.3480,3.1620,6.477
3.6650,3.9270,-3.6660,3.2300,6.268
3.6760,3.3120,-3.8540,3.2360,6.024
3.6860,2.6440,-3.7890,3.2440,5.645
3.6960,1.9790,-3.6120,3.2280,5.233
3.7050,1.3470,-3.3820,3.1070,4.786
3.7150,0.7330,-3.1520,2.9340,4.368
3.7250,0.1550,-2.9070,2.7740,4.021
3.7350,-0.3380,-2.7060,2.5890,3.760
3.7450,-0.7530,-2.6480,2.4400,3.679
3.7560,-1.1470,-2.5630,2.2880,3.622
3.7660,-1.4680,-2.4830,2.1930,3.623
3.7760,-1.7340,-2.4990,2.1070,3.700
3.7860,-1.8760,-2.5450,1.9420,3.710
3.7950,-1.9020,-2.6240,1.7170,3.668
3.8060,-1.8810,-2.7080,1.5050,3.624
3.8160,-1.8150,-2.8840,1.2720,3.637
3.8260,-1.7770,-3.1590,1.0820,3.783
3.8360,-1.9810,-3.3830,0.9330,4.030
3.8460,-2.2770,-3.4590,0.7910,4.216
3.8560,-2.4050,-3.4500,0.6080,4.249
3.8660,-2.3840,-3.4020,0.4870,4.183
3.8760,-2.3570,-3.3780,0.4220,4.141
3.8870,-2.3520,-3.5130,0.3540,4.242
3.8950,-2.6500,-3.6420,0.3920,4.521
3.9060,-3.3080,-3.6630,0.4540,4.956
3.9160,-4.0800,-3.5920,0.5080,5.460
3.9270,-4.8730,-3.5430,0.4840,6.044
3.9350,-5.5810,-3.5380,0.3490,6.617
3.9460,-6.1510,-3.5940,0.1970,7.127
3.9560,-6.6040,-3.7470,0.0260,7.593
3.9780,-7.1230,-3.8040,-0.2190,8.078
3.9800,-7.5690,-3.4690,-0.3430,8.333
3.9850,-7.5920,-3.3000,-0.1780,8.280
3.9950,-7.3530,-3.2880,0.2220,8.058
4.0060,-7.0650,-3.2650,0.7050,7.815
4.0150,-6.6890,-3.3440,1.1450,7.565
4.0260,-6.1910,-3.4850,1.4550,7.252
4.0350,-5.5900,-3.7420,1.5440,6.902
4.0450,-4.8820,-4.1750,1.3190,6.558
4.0550,-4.3960,-4.6750,0.7520,6.461
4.0650,-4.2920,-5.1210,0.0150,6.682
5.1040,-4.4220,-5.4080,-0.6450,7.015
5.1060,-4.6080,-5.5590,-1.1320,7.309
5.1140,-4.8700,-5.4410,-1.4100,7.437
5.1150,-8.6700,-1.8440,-2.7820,9.290
5.1170,-8.8200,-1.8760,-3.0600,9.522
5.1170,-8.8130,-2.0450,-3.2580,9.616
5.1240,-8.5750,-2.4030,-3.3430,9.512
5.1340,-8.1880,-2.7950,-3.2450,9.240
5.1440,-7.6830,-3.1400,-2.9770,8.818
5.1540,-7.0520,-3.3880,-2.5360,8.224
5.1640,-6.4130,-3.4800,-1.9310,7.548
5.1820,-5.7140,-3.5580,-1.2720,6.850
5.1990,-4.9270,-3.6400,-0.6260,6.158
5.2000,-4.0600,-3.7220,-0.0640,5.508
5.2050,-3.0350,-4.0320,0.3010,5.056
5.2140,-2.0340,-4.5650,0.3680,5.011
5.2240,-1.4410,-5.0880,0.1710,5.291
5.2340,-1.3380,-5.4180,-0.1420,5.583
5.2440,-1.3610,-5.5930,-0.4020,5.770
5.2540,-1.3310,-5.8000,-0.5160,5.973
5.2640,-1.5270,-5.6780,-0.5050,5.901
5.2740,-1.9160,-5.1000,-0.3770,5.461
5.2900,-2.1950,-4.2910,-0.0140,4.820
5.2950,-2.1780,-3.4280,0.4390,4.085
5.3040,-1.7440,-2.6910,0.9130,3.334
5.3140,-0.9170,-2.1810,1.2530,2.677
5.3240,0.0920,-1.6960,1.2390,2.102
5.3340,1.0650,-1.2890,0.8980,1.898
5.3440,1.9210,-1.1190,0.2930,2.242
5.3540,2.7070,-1.1180,-0.2870,2.943
5.3640,3.3920,-1.1500,-0.6820,3.646
5.3740,3.9560,-1.2160,-0.8640,4.228
5.3840,4.4140,-1.3280,-0.7760,4.674
5.3940,4.8150,-1.4140,-0.4560,5.039
5.4040,5.1970,-1.4600,-0.0040,5.398
5.4140,5.5280,-1.4170,0.5380,5.732
5.4240,5.7800,-1.2880,1.0510,6.014
5.4340,5.8770,-1.0680,1.4330,6.143
5.4440,5.7880,-0.6370,1.7520,6.081
5.4540,5.5170,-0.0750,1.9520,5.853
5.4630,5.2070,0.4330,2.0530,5.614
5.4740,4.8550,0.8250,2.0890,5.349
5.4840,4.3650,1.1480,2.0490,4.957
5.4940,3.8800,1.3360,1.9530,4.545
5.5030,3.5570,1.3970,1.8580,4.249
5.5140,3.4400,1.4010,1.7990,4.127
5.5240,3.4310,1.3960,1.8590,4.144
5.5340,3.4520,1.3840,1.9670,4.207
5.5430,3.5500,1.3400,2.0330,4.305
5.5530,3.6860,1.2970,2.0510,4.413
5.5640,3.8190,1.2070,1.9920,4.473
5.5730,3.9750,1.0930,1.9010,4.540
5.5830,4.0900,1.0100,1.8250,4.591
5.5930,4.1630,0.9160,1.7890,4.623
5.6030,4.2180,0.8010,1.8190,4.663
5.6130,4.2360,0.7270,1.9270,4.710
5.6230,4.3180,0.6790,2.0780,4.840
5.6330,4.4110,0.7350,2.3130,5.035
5.6440,4.5960,0.8350,2.5140,5.305
5.6530,4.8900,0.8730,2.6430,5.627
5.6630,5.2960,0.9130,2.6890,6.009
5.6730,5.7560,1.0980,2.6970,6.451
5.6830,6.1880,1.4050,2.6910,6.893
5.6930,6.5700,1.7140,2.6360,7.284
5.7030,6.9300,1.9400,2.5140,7.623
5.7130,7.3540,2.0280,2.3950,7.996
5.7230,7.7770,2.0130,2.3170,8.361
5.7330,8.0970,1.9880,2.3220,8.655
5.7430,8.2840,1.9290,2.3890,8.835
5.7530,8.4810,1.8120,2.4690,9.017
5.7630,8.7300,1.6320,2.5850,9.250
5.7740,8.9640,1.3880,2.7290,9.472
5.7830,9.0540,1.0550,2.8030,9.536
5.7930,9.1080,0.5830,2.8980,9.576
5.8030,9.2110,-0.0530,3.0320,9.697
5.8130,9.2530,-0.6750,3.2770,9.839
5.8230,9.0530,-1.0540,3.6320,9.811
5.8330,8.5900,-0.9540,4.1880,9.604
5.8440,7.9730,-0.4340,4.7380,9.285
5.8530,7.3580,0.2240,5.2690,9.053
5.8630,6.8460,0.8950,5.7360,8.976
5.8730,6.5240,1.4800,6.0520,9.021
5.8830,6.4850,1.8420,6.2960,9.224
5.8930,6.6970,2.0220,6.4700,9.529
5.9030,6.9750,2.1170,6.5300,9.786
5.9130,7.2450,2.0200,6.4750,9.925
5.9270,7.5200,1.7560,6.3200,9.979
5.9340,7.7720,1.3940,6.1010,9.978
5.9430,7.9750,0.9170,5.7870,9.896
5.9530,8.0760,0.2880,5.4100,9.725
5.9630,8.0030,-0.4970,5.0460,9.474
5.9730,7.7300,-1.3140,4.6860,9.134
5.9830,7.3140,-2.1780,4.3860,8.802
5.9930,6.8280,-2.9390,4.1490,8.513
6.0030,6.3900,-3.6690,3.9850,8.377
6.0130,5.9110,-4.2100,3.9370,8.256
6.0250,5.3030,-4.4840,3.9620,7.995
6.0330,4.6430,-4.5550,4.0210,7.647
6.0430,3.9770,-4.5370,4.0670,7.276
6.0530,3.2900,-4.3890,4.1140,6.857
6.0630,2.6660,-4.2040,4.1260,6.466
6.0730,2.1220,-4.1080,4.0850,6.170
6.0830,1.7130,-4.2300,3.9770,6.053
6.0970,1.2600,-4.3110,3.8020,5.885
6.1030,0.8990,-4.3700,3.5500,5.702
6.1130,0.6040,-4.1750,3.1210,5.247
6.1230,0.3080,-4.0020,2.5410,4.751
6.1330,0.1230,-3.8750,1.9190,4.326
6.1430,-0.0320,-3.8720,1.3180,4.090
6.1530,-0.1590,-4.0570,0.7580,4.130
6.1630,-0.3160,-4.3860,0.2350,4.404
6.1730,-0.6680,-4.6460,-0.3670,4.708
6.1830,-1.3500,-4.8700,-0.9050,5.134
6.1930,-2.5000,-4.9120,-1.3830,5.682
6.2030,-3.9360,-4.7120,-1.7520,6.385
6.2240,-5.3040,-4.5770,-2.1400,7.325
6.2280,-6.4780,-4.4240,-2.5860,8.260
6.2340,-7.3870,-4.1900,-3.1280,9.050
6.2440,-8.0120,-3.9320,-3.6610,9.647
6.2530,-8.4220,-3.6280,-4.1330,10.059
6.2630,-8.5640,-3.4780,-4.4470,10.257
6.2730,-8.4980,-3.4770,-4.6170,10.277
6.2830,-8.2590,-3.5450,-4.5750,10.085
6.2930,-7.8170,-3.5510,-4.2480,9.579
6.3030,-7.2630,-3.6070,-3.7670,8.942
6.3140,-6.6250,-3.6610,-3.1820,8.211
6.3240,-6.1420,-3.6790,-2.5890,7.613
6.3340,-5.9620,-3.6380,-2.1480,7.307
6.3430,-5.9370,-3.6100,-1.9900,7.228
6.3530,-5.9370,-3.6530,-2.1020,7.281
6.3630,-5.9140,-3.7780,-2.4860,7.445
6.3730,-5.7570,-4.2030,-2.9260,7.705
6.3830,-5.5160,-4.8050,-3.3150,8.031
6.3930,-5.3660,-5.3390,-3.6400,8.399
6.4030,-5.2110,-5.9100,-3.7770,8.738
6.4130,-5.0160,-6.2740,-3.7250,8.854
6.4230,-4.6690,-6.3840,-3.5380,8.664
6.4330,-4.3070,-6.1840,-3.3790,8.259
6.4430,-3.9920,-5.6150,-3.2860,7.633
6.4530,-3.5620,-4.8770,-2.9960,6.742
