time,wx,wy,wz
0.198,-0.91,-0.43,-2.26
0.198,-0.90,-0.46,-2.27
0.198,-0.90,-0.47,-2.30
0.199,-0.91,-0.48,-2.32
0.203,-0.93,-0.51,-2.33
0.204,-0.94,-0.54,-2.34
0.206,-0.96,-0.56,-2.34
0.209,-0.98,-0.56,-2.36
0.211,-1.00,-0.53,-2.38
0.214,-1.01,-0.49,-2.40
0.216,-1.02,-0.43,-2.43
0.221,-1.02,-0.36,-2.46
0.222,-1.03,-0.28,-2.48
0.224,-1.03,-0.18,-2.51
0.227,-1.04,-0.05,-2.54
0.229,-1.04,0.08,-2.57
0.232,-1.04,0.21,-2.60
0.234,-1.03,0.33,-2.61
0.238,-1.00,0.43,-2.61
0.239,-0.98,0.53,-2.60
0.243,-0.95,0.64,-2.59
0.246,-0.91,0.76,-2.57
0.247,-0.88,0.89,-2.54
0.250,-0.83,1.04,-2.52
0.253,-0.79,1.20,-2.49
0.257,-0.74,1.35,-2.48
0.258,-0.68,1.50,-2.46
0.259,-0.62,1.64,-2.45
0.261,-0.56,1.78,-2.43
0.264,-0.50,1.92,-2.41
0.266,-0.44,2.07,-2.39
0.276,-0.38,2.21,-2.36
0.277,-0.32,2.34,-2.33
0.277,-0.26,2.47,-2.29
0.277,-0.19,2.61,-2.25
0.279,-0.13,2.73,-2.20
0.281,-0.05,2.86,-2.16
0.284,0.01,2.97,-2.12
0.288,0.08,3.08,-2.07
0.289,0.15,3.18,-2.02
0.292,0.22,3.27,-1.96
0.294,0.29,3.36,-1.90
0.296,0.36,3.45,-1.84
0.299,0.43,3.53,-1.79
0.302,0.50,3.60,-1.73
0.304,0.57,3.65,-1.68
0.306,0.64,3.71,-1.64
0.309,0.70,3.74,-1.59
0.312,0.76,3.77,-1.55
0.314,0.80,3.84,-1.53
0.316,0.85,3.91,-1.52
0.319,0.90,4.02,-1.52
0.322,0.93,4.17,-1.55
0.324,0.96,4.26,-1.62
0.326,1.01,4.28,-1.66
0.329,1.04,4.19,-1.66
0.331,0.89,3.72,-1.64
0.334,0.65,2.91,-1.62
0.336,0.31,1.86,-1.64
0.345,-0.02,0.84,-1.67
0.345,-0.28,0.04,-1.67
0.345,-0.45,-0.54,-1.61
0.346,-0.56,-0.99,-1.52
0.349,-0.64,-1.36,-1.43
0.351,-0.71,-1.68,-1.35
0.354,-0.76,-1.95,-1.30
0.359,-0.81,-2.13,-1.28
0.359,-0.87,-2.23,-1.28
0.361,-0.93,-2.25,-1.29
0.364,-1.01,-2.21,-1.31
0.366,-1.10,-2.13,-1.33
0.379,-1.21,-2.02,-1.36
0.380,-1.32,-1.88,-1.35
0.380,-1.43,-1.75,-1.34
0.380,-1.54,-1.61,-1.32
0.380,-1.64,-1.50,-1.30
0.381,-1.72,-1.39,-1.27
0.384,-1.79,-1.30,-1.26
0.388,-1.85,-1.21,-1.24
0.389,-1.89,-1.12,-1.23
0.392,-1.92,-1.03,-1.20
0.394,-1.93,-0.95,-1.18
0.396,-1.95,-0.87,-1.15
0.399,-1.95,-0.81,-1.13
0.404,-1.95,-0.75,-1.11
0.405,-1.94,-0.71,-1.10
0.407,-1.92,-0.67,-1.10
0.408,-1.90,-0.63,-1.11
0.412,-1.86,-0.57,-1.12
0.414,-1.81,-0.49,-1.12
0.416,-1.75,-0.41,-1.13
0.420,-1.68,-0.36,-1.15
0.422,-1.63,-0.36,-1.18
0.424,-1.57,-0.37,-1.21
0.426,-1.51,-0.40,-1.25
0.429,-1.45,-0.44,-1.28
0.432,-1.38,-0.48,-1.32
0.433,-1.31,-0.53,-1.36
0.436,-1.23,-0.59,-1.41
0.438,-1.15,-0.66,-1.46
0.442,-1.07,-0.75,-1.51
0.446,-1.00,-0.83,-1.56
0.447,-0.93,-0.77,-1.59
0.449,-0.87,-0.59,-1.63
0.453,-0.79,-0.45,-1.66
0.465,-0.70,-0.47,-1.69
0.466,-0.61,-0.59,-1.72
0.466,-0.51,-0.73,-1.75
0.466,-0.42,-0.84,-1.78
0.467,-0.33,-0.89,-1.79
0.467,-0.24,-0.91,-1.81
0.468,-0.16,-0.90,-1.81
0.472,-0.08,-0.89,-1.81
0.474,-0.01,-0.88,-1.81
0.476,0.05,-0.87,-1.79
0.479,0.10,-0.84,-1.78
0.481,0.13,-0.82,-1.75
0.486,0.15,-0.79,-1.73
0.486,0.16,-0.76,-1.70
0.492,0.16,-0.75,-1.67
0.493,0.13,-0.75,-1.65
0.494,0.09,-0.77,-1.62
0.496,0.04,-0.79,-1.59
0.499,-0.00,-0.82,-1.56
0.501,-0.06,-0.85,-1.54
0.504,-0.11,-0.86,-1.51
0.506,-0.15,-0.86,-1.49
0.509,-0.20,-0.84,-1.46
0.511,-0.23,-0.81,-1.44
0.514,-0.25,-0.75,-1.41
0.517,-0.28,-0.68,-1.39
0.518,-0.29,-0.60,-1.36
0.521,-0.31,-0.53,-1.33
0.524,-0.32,-0.44,-1.31
0.526,-0.34,-0.36,-1.30
0.529,-0.36,-0.29,-1.27
0.532,-0.38,-0.23,-1.25
0.534,-0.41,-0.17,-1.21
0.536,-0.43,-0.10,-1.17
0.539,-0.45,-0.09,-1.12
0.542,-0.49,-0.11,-1.06
0.544,-0.53,-0.15,-1.00
0.546,-0.58,-0.19,-0.93
0.548,-0.61,-0.23,-0.85
0.552,-0.64,-0.28,-0.78
0.556,-0.67,-0.31,-0.72
0.557,-0.68,-0.33,-0.67
0.558,-0.68,-0.32,-0.61
0.561,-0.67,-0.29,-0.58
0.563,-0.66,-0.24,-0.54
0.566,-0.64,-0.17,-0.50
0.576,-0.61,-0.10,-0.46
0.577,-0.59,-0.03,-0.42
0.577,-0.55,0.04,-0.38
0.577,-0.52,0.12,-0.34
0.579,-0.49,0.18,-0.31
0.582,-0.46,0.25,-0.28
0.583,-0.42,0.31,-0.25
0.588,-0.39,0.37,-0.22
0.589,-0.36,0.43,-0.19
0.592,-0.33,0.49,-0.16
0.594,-0.31,0.56,-0.15
0.596,-0.29,0.62,-0.14
0.599,-0.27,0.67,-0.13
0.601,-0.26,0.70,-0.13
0.604,-0.24,0.73,-0.12
0.608,-0.23,0.76,-0.12
0.609,-0.22,0.78,-0.11
0.611,-0.20,0.77,-0.11
0.616,-0.18,0.77,-0.11
0.616,-0.16,0.75,-0.11
0.620,-0.14,0.73,-0.10
0.622,-0.12,0.69,-0.11
0.623,-0.10,0.64,-0.12
0.626,-0.07,0.58,-0.13
0.629,-0.05,0.52,-0.15
0.631,-0.04,0.48,-0.19
0.633,-0.04,0.44,-0.26
0.637,-0.05,0.43,-0.37
0.639,-0.08,0.43,-0.51
0.641,-0.12,0.47,-0.70
0.644,-0.17,0.54,-0.93
0.646,-0.22,0.63,-1.18
0.649,-0.25,0.69,-1.38
0.651,-0.25,0.69,-1.51
0.663,-0.21,0.66,-1.61
0.664,-0.16,0.62,-1.67
0.664,-0.09,0.56,-1.70
0.665,-0.01,0.46,-1.69
0.665,0.09,0.35,-1.65
0.666,0.19,0.24,-1.59
0.668,0.30,0.12,-1.51
0.671,0.40,0.01,-1.43
0.675,0.51,-0.07,-1.36
0.676,0.60,-0.14,-1.29
0.679,0.68,-0.20,-1.23
0.681,0.74,-0.24,-1.19
0.683,0.78,-0.27,-1.17
0.707,0.81,-0.29,-1.17
0.708,0.82,-0.32,-1.17
0.709,0.81,-0.36,-1.18
0.709,0.78,-0.44,-1.20
0.709,0.72,-0.59,-1.24
0.709,0.65,-0.75,-1.28
0.710,0.58,-0.88,-1.32
0.710,0.51,-1.00,-1.35
0.710,0.44,-1.12,-1.37
0.710,0.37,-1.22,-1.39
0.711,0.32,-1.32,-1.39
0.714,0.27,-1.41,-1.39
0.716,0.24,-1.49,-1.37
0.719,0.22,-1.57,-1.35
0.721,0.20,-1.65,-1.32
0.724,0.19,-1.72,-1.28
0.726,0.19,-1.78,-1.24
0.729,0.20,-1.82,-1.21
0.731,0.21,-1.87,-1.18
0.734,0.22,-1.90,-1.15
0.736,0.24,-1.93,-1.14
0.748,0.25,-1.96,-1.13
0.749,0.27,-1.98,-1.13
0.749,0.28,-1.99,-1.15
0.750,0.29,-1.99,-1.18
0.752,0.29,-1.99,-1.22
0.753,0.30,-1.97,-1.28
0.755,0.31,-1.94,-1.33
0.756,0.31,-1.91,-1.39
0.759,0.31,-1.86,-1.45
0.762,0.31,-1.81,-1.51
0.763,0.31,-1.75,-1.56
0.766,0.31,-1.68,-1.60
0.768,0.30,-1.60,-1.64
0.786,0.30,-1.51,-1.68
0.786,0.30,-1.38,-1.71
0.786,0.31,-1.24,-1.74
0.786,0.32,-1.10,-1.76
0.787,0.30,-1.04,-1.75
0.787,0.28,-0.97,-1.74
0.787,0.25,-0.89,-1.70
0.788,0.23,-0.83,-1.66
0.791,0.20,-0.78,-1.61
0.794,0.18,-0.73,-1.55
0.797,0.16,-0.65,-1.48
0.799,0.15,-0.55,-1.40
0.801,0.13,-0.47,-1.33
0.804,0.13,-0.39,-1.25
0.806,0.11,-0.32,-1.18
0.809,0.10,-0.23,-1.11
0.811,0.09,-0.13,-1.04
0.814,0.07,-0.03,-0.98
0.816,0.05,0.06,-0.92
0.818,0.02,0.15,-0.86
0.821,-0.01,0.21,-0.81
0.823,-0.06,0.27,-0.76
0.826,-0.11,0.31,-0.72
0.829,-0.16,0.33,-0.69
0.831,-0.22,0.35,-0.66
0.833,-0.28,0.35,-0.65
0.840,-0.34,0.35,-0.65
0.841,-0.41,0.34,-0.66
0.841,-0.47,0.33,-0.67
0.844,-0.53,0.32,-0.69
0.846,-0.60,0.31,-0.70
0.848,-0.66,0.30,-0.73
0.853,-0.72,0.30,-0.75
0.854,-0.77,0.30,-0.78
0.855,-0.82,0.31,-0.81
0.858,-0.87,0.31,-0.84
0.861,-0.93,0.29,-0.87
0.863,-0.98,0.26,-0.90
0.866,-1.02,0.22,-0.91
0.868,-1.06,0.17,-0.91
0.871,-1.10,0.12,-0.89
0.873,-1.13,0.06,-0.87
0.876,-1.15,0.02,-0.83
0.878,-1.17,-0.01,-0.79
0.881,-1.17,-0.03,-0.75
0.884,-1.16,-0.03,-0.69
0.886,-1.16,-0.02,-0.64
0.888,-1.15,0.01,-0.59
0.891,-1.14,0.05,-0.54
0.893,-1.12,0.09,-0.47
0.896,-1.11,0.14,-0.41
0.898,-1.10,0.18,-0.35
0.901,-1.08,0.21,-0.28
0.904,-1.07,0.23,-0.21
0.906,-1.07,0.25,-0.14
0.908,-1.06,0.25,-0.07
0.911,-1.06,0.24,-0.00
0.913,-1.07,0.22,0.06
0.916,-1.08,0.20,0.11
0.919,-1.09,0.17,0.16
0.921,-1.10,0.13,0.19
0.924,-1.12,0.09,0.22
0.926,-1.13,0.06,0.24
0.929,-1.15,0.01,0.26
0.931,-1.18,-0.03,0.26
0.935,-1.20,-0.08,0.27
0.940,-1.23,-0.14,0.27
0.940,-1.25,-0.19,0.27
0.941,-1.27,-0.27,0.27
0.944,-1.28,-0.35,0.27
0.945,-1.29,-0.45,0.27
0.948,-1.30,-0.54,0.28
0.958,-1.30,-0.63,0.28
0.959,-1.30,-0.72,0.28
0.959,-1.29,-0.81,0.30
0.960,-1.29,-0.89,0.31
0.961,-1.28,-0.96,0.32
0.963,-1.27,-1.02,0.33
0.966,-1.26,-1.06,0.34
0.969,-1.25,-1.10,0.35
0.971,-1.24,-1.13,0.36
0.974,-1.24,-1.15,0.36
0.976,-1.23,-1.17,0.37
0.978,-1.22,-1.18,0.39
0.981,-1.22,-1.18,0.40
0.983,-1.21,-1.19,0.41
0.987,-1.21,-1.21,0.43
0.988,-1.21,-1.22,0.45
0.991,-1.20,-1.23,0.47
0.993,-1.20,-1.24,0.48
0.996,-1.20,-1.24,0.51
0.999,-1.19,-1.24,0.52
1.002,-1.19,-1.24,0.53
1.003,-1.19,-1.23,0.54
1.006,-1.19,-1.22,0.56
1.009,-1.18,-1.20,0.56
1.011,-1.18,-1.17,0.57
1.014,-1.18,-1.15,0.57
1.016,-1.18,-1.11,0.58
1.018,-1.17,-1.07,0.58
1.021,-1.17,-1.04,0.57
1.023,-1.16,-1.00,0.57
1.029,-1.16,-0.97,0.57
1.030,-1.15,-0.93,0.56
1.030,-1.15,-0.89,0.56
1.033,-1.14,-0.86,0.55
1.039,-1.14,-0.83,0.55
1.040,-1.14,-0.80,0.53
1.043,-1.14,-0.76,0.53
1.044,-1.13,-0.73,0.52
1.046,-1.13,-0.70,0.52
1.048,-1.13,-0.67,0.52
1.050,-1.13,-0.64,0.52
1.055,-1.13,-0.61,0.52
1.055,-1.12,-0.58,0.53
1.058,-1.12,-0.55,0.54
1.061,-1.11,-0.52,0.55
1.063,-1.10,-0.50,0.58
1.066,-1.09,-0.47,0.60
1.070,-1.08,-0.44,0.63
1.071,-1.06,-0.42,0.67
1.073,-1.05,-0.39,0.70
1.076,-1.03,-0.37,0.74
1.078,-1.01,-0.34,0.77
1.081,-0.99,-0.32,0.81
1.083,-0.97,-0.29,0.85
1.086,-0.95,-0.26,0.88
1.088,-0.93,-0.23,0.91
1.091,-0.91,-0.20,0.94
1.094,-0.90,-0.18,0.96
1.096,-0.89,-0.16,0.99
1.098,-0.89,-0.15,1.00
1.101,-0.88,-0.15,1.02
1.103,-0.88,-0.16,1.03
1.106,-0.88,-0.18,1.03
1.112,-0.89,-0.19,1.04
1.113,-0.89,-0.21,1.03
1.114,-0.89,-0.22,1.02
1.116,-0.89,-0.23,1.02
1.118,-0.90,-0.22,1.00
1.121,-0.90,-0.21,0.99
1.123,-0.91,-0.20,0.97
1.128,-0.92,-0.18,0.95
1.129,-0.92,-0.15,0.93
1.130,-0.93,-0.13,0.91
1.133,-0.95,-0.11,0.89
1.138,-0.96,-0.08,0.88
1.139,-0.98,-0.06,0.86
1.141,-1.00,-0.03,0.85
1.143,-1.02,-0.01,0.84
1.146,-1.04,0.02,0.84
1.148,-1.06,0.04,0.83
1.151,-1.07,0.07,0.84
1.154,-1.10,0.09,0.83
1.155,-1.12,0.12,0.83
1.158,-1.14,0.14,0.83
1.161,-1.16,0.16,0.84
1.163,-1.17,0.19,0.84
1.166,-1.19,0.20,0.83
1.169,-1.22,0.22,0.83
1.171,-1.24,0.24,0.82
1.173,-1.27,0.25,0.81
1.176,-1.29,0.26,0.80
1.178,-1.31,0.27,0.78
1.181,-1.34,0.28,0.77
1.183,-1.36,0.29,0.76
1.186,-1.37,0.31,0.75
1.190,-1.38,0.32,0.74
1.195,-1.39,0.34,0.75
1.196,-1.38,0.37,0.75
1.196,-1.37,0.40,0.75
1.199,-1.35,0.45,0.76
1.201,-1.31,0.50,0.78
1.203,-1.26,0.55,0.80
1.206,-1.21,0.61,0.82
1.208,-1.15,0.66,0.84
1.210,-1.09,0.72,0.86
1.213,-1.03,0.78,0.89
1.215,-0.97,0.83,0.91
1.218,-0.90,0.89,0.94
1.220,-0.84,0.94,0.96
1.223,-0.79,0.99,0.99
1.227,-0.73,1.03,1.01
1.228,-0.68,1.07,1.03
1.230,-0.64,1.11,1.04
1.235,-0.60,1.15,1.06
1.239,-0.56,1.18,1.07
1.240,-0.53,1.19,1.10
1.241,-0.50,1.21,1.11
1.243,-0.48,1.21,1.12
1.245,-0.46,1.20,1.13
1.248,-0.45,1.18,1.15
1.251,-0.45,1.14,1.15
1.257,-0.45,1.09,1.15
1.257,-0.46,1.03,1.15
1.258,-0.47,0.97,1.14
1.260,-0.49,0.90,1.13
1.263,-0.51,0.83,1.11
1.265,-0.54,0.75,1.08
1.268,-0.56,0.67,1.05
1.270,-0.59,0.59,1.02
1.273,-0.63,0.50,0.98
1.275,-0.67,0.41,0.94
1.278,-0.70,0.33,0.90
1.280,-0.75,0.24,0.85
1.283,-0.79,0.15,0.79
1.286,-0.84,0.07,0.74
1.288,-0.88,-0.02,0.68
1.293,-0.94,-0.11,0.62
1.294,-0.99,-0.19,0.56
1.295,-1.05,-0.26,0.50
1.298,-1.11,-0.33,0.44
1.301,-1.18,-0.39,0.37
1.303,-1.25,-0.44,0.31
1.306,-1.32,-0.48,0.25
1.308,-1.40,-0.52,0.18
1.310,-1.49,-0.54,0.11
1.313,-1.58,-0.55,0.04
1.316,-1.67,-0.56,-0.02
1.318,-1.77,-0.57,-0.09
1.321,-1.87,-0.57,-0.16
1.323,-1.97,-0.57,-0.23
1.328,-2.08,-0.57,-0.29
1.329,-2.19,-0.55,-0.36
1.330,-2.29,-0.54,-0.42
1.333,-2.40,-0.53,-0.46
1.339,-2.50,-0.49,-0.50
1.340,-2.60,-0.44,-0.53
1.341,-2.70,-0.37,-0.56
1.343,-2.80,-0.27,-0.59
1.346,-2.88,-0.16,-0.61
1.348,-2.97,-0.05,-0.63
1.350,-3.06,0.06,-0.65
1.354,-3.15,0.16,-0.66
1.355,-3.23,0.27,-0.66
1.358,-3.32,0.36,-0.67
1.360,-3.41,0.46,-0.67
1.363,-3.49,0.55,-0.66
1.366,-3.56,0.64,-0.65
1.369,-3.63,0.74,-0.63
1.371,-3.69,0.84,-0.62
1.373,-3.73,0.95,-0.59
1.376,-3.77,1.07,-0.57
1.378,-3.79,1.19,-0.54
1.381,-3.82,1.31,-0.52
1.385,-3.83,1.43,-0.49
1.387,-3.84,1.54,-0.46
1.388,-3.85,1.63,-0.44
1.392,-3.85,1.72,-0.42
1.393,-3.85,1.80,-0.40
1.395,-3.84,1.87,-0.38
1.398,-3.83,1.93,-0.36
1.400,-3.82,1.98,-0.35
1.409,-3.79,2.03,-0.34
1.410,-3.76,2.08,-0.33
1.411,-3.72,2.12,-0.33
1.411,-3.67,2.13,-0.31
1.413,-3.62,2.12,-0.30
1.416,-3.56,2.11,-0.29
1.418,-3.50,2.09,-0.28
1.420,-3.43,2.07,-0.28
1.423,-3.36,2.04,-0.27
1.426,-3.29,2.01,-0.27
1.428,-3.22,1.96,-0.27
1.430,-3.15,1.91,-0.27
1.434,-3.08,1.86,-0.26
1.439,-3.01,1.80,-0.26
1.440,-2.94,1.74,-0.25
1.440,-2.86,1.68,-0.25
1.443,-2.79,1.61,-0.25
1.446,-2.72,1.52,-0.24
1.448,-2.66,1.42,-0.24
1.451,-2.60,1.32,-0.25
1.462,-2.54,1.22,-0.26
1.463,-2.48,1.11,-0.26
1.463,-2.41,1.00,-0.27
1.463,-2.33,0.88,-0.28
1.464,-2.25,0.76,-0.27
1.469,-2.17,0.64,-0.28
1.470,-2.09,0.51,-0.27
1.471,-2.01,0.40,-0.28
1.473,-1.92,0.28,-0.28
1.476,-1.83,0.17,-0.29
1.478,-1.75,0.06,-0.30
1.480,-1.67,-0.04,-0.32
1.483,-1.59,-0.13,-0.35
1.485,-1.52,-0.22,-0.38
1.488,-1.44,-0.31,-0.41
1.490,-1.37,-0.38,-0.44
1.494,-1.30,-0.44,-0.49
1.497,-1.23,-0.50,-0.53
1.498,-1.17,-0.55,-0.57
1.503,-1.10,-0.60,-0.61
1.504,-1.04,-0.64,-0.64
1.506,-0.98,-0.68,-0.68
1.508,-0.91,-0.71,-0.71
1.511,-0.85,-0.75,-0.74
1.513,-0.80,-0.79,-0.76
1.516,-0.74,-0.83,-0.77
1.518,-0.69,-0.86,-0.78
1.521,-0.64,-0.89,-0.78
1.524,-0.60,-0.91,-0.79
1.526,-0.56,-0.93,-0.78
1.528,-0.52,-0.94,-0.77
1.531,-0.49,-0.94,-0.76
1.534,-0.46,-0.92,-0.74
1.539,-0.44,-0.88,-0.73
1.540,-0.41,-0.82,-0.70
1.540,-0.39,-0.74,-0.67
1.543,-0.37,-0.65,-0.64
1.545,-0.36,-0.55,-0.61
1.548,-0.35,-0.43,-0.58
1.550,-0.34,-0.32,-0.54
1.563,-0.33,-0.20,-0.51
1.563,-0.33,-0.09,-0.47
1.564,-0.33,0.02,-0.44
1.564,-0.33,0.12,-0.40
1.564,-0.32,0.21,-0.36
1.566,-0.33,0.30,-0.32
1.569,-0.33,0.39,-0.28
1.572,-0.33,0.47,-0.24
1.573,-0.34,0.55,-0.20
1.575,-0.34,0.62,-0.16
1.578,-0.35,0.68,-0.13
1.580,-0.37,0.73,-0.09
1.584,-0.38,0.78,-0.07
1.585,-0.39,0.82,-0.04
1.588,-0.41,0.86,-0.01
1.590,-0.43,0.90,0.01
1.593,-0.44,0.94,0.04
1.595,-0.46,0.97,0.06
1.598,-0.47,1.00,0.08
1.601,-0.49,1.02,0.10
1.603,-0.51,1.04,0.11
1.605,-0.53,1.05,0.13
1.608,-0.54,1.05,0.14
1.610,-0.56,1.05,0.16
1.613,-0.57,1.05,0.17
1.615,-0.59,1.03,0.18
1.619,-0.60,1.01,0.19
1.620,-0.62,0.98,0.19
1.623,-0.63,0.94,0.20
1.625,-0.64,0.90,0.20
1.628,-0.65,0.86,0.19
1.630,-0.66,0.82,0.19
1.633,-0.67,0.78,0.18
1.635,-0.67,0.74,0.17
1.638,-0.67,0.70,0.16
1.640,-0.67,0.66,0.15
1.643,-0.67,0.63,0.14
1.645,-0.66,0.60,0.12
1.648,-0.65,0.56,0.11
1.650,-0.63,0.54,0.10
1.653,-0.62,0.51,0.09
1.655,-0.60,0.49,0.08
1.658,-0.58,0.46,0.08
1.660,-0.56,0.44,0.07
1.663,-0.55,0.42,0.07
1.665,-0.53,0.40,0.07
1.671,-0.52,0.38,0.06
1.672,-0.51,0.36,0.06
1.673,-0.51,0.35,0.06
1.675,-0.50,0.32,0.06
1.677,-0.50,0.30,0.06
1.680,-0.49,0.29,0.06
1.682,-0.49,0.26,0.06
1.685,-0.48,0.24,0.07
1.688,-0.48,0.21,0.08
1.690,-0.48,0.19,0.09
1.694,-0.47,0.16,0.10
1.696,-0.47,0.13,0.11
1.698,-0.47,0.09,0.12
1.701,-0.47,0.06,0.14
1.703,-0.46,0.02,0.15
1.705,-0.46,-0.01,0.15
1.708,-0.46,-0.04,0.16
1.710,-0.45,-0.07,0.16
1.713,-0.45,-0.10,0.16
1.715,-0.44,-0.13,0.17
1.718,-0.44,-0.16,0.18
1.721,-0.43,-0.18,0.19
1.722,-0.42,-0.21,0.19
1.725,-0.41,-0.23,0.20
1.728,-0.39,-0.24,0.21
1.730,-0.38,-0.26,0.22
1.733,-0.36,-0.27,0.23
1.735,-0.34,-0.28,0.24
1.738,-0.32,-0.29,0.25
1.740,-0.30,-0.30,0.26
1.742,-0.28,-0.32,0.28
1.745,-0.25,-0.33,0.28
1.748,-0.23,-0.35,0.29
1.750,-0.21,-0.35,0.29
1.755,-0.19,-0.36,0.30
1.755,-0.17,-0.37,0.30
1.757,-0.15,-0.37,0.31
1.760,-0.12,-0.37,0.31
1.763,-0.10,-0.37,0.32
1.765,-0.08,-0.37,0.33
1.770,-0.06,-0.36,0.34
1.771,-0.04,-0.36,0.35
1.774,-0.02,-0.35,0.36
1.775,-0.00,-0.34,0.37
1.777,0.01,-0.33,0.37
1.780,0.03,-0.33,0.38
1.784,0.05,-0.33,0.39
1.785,0.06,-0.33,0.39
1.788,0.08,-0.32,0.39
1.792,0.10,-0.32,0.40
1.793,0.12,-0.32,0.40
1.795,0.14,-0.32,0.40
1.797,0.16,-0.31,0.40
1.800,0.19,-0.32,0.40
1.803,0.21,-0.32,0.40
1.806,0.24,-0.32,0.39
1.808,0.26,-0.33,0.38
1.811,0.29,-0.34,0.38
1.813,0.31,-0.35,0.37
1.815,0.34,-0.36,0.36
1.818,0.36,-0.37,0.36
1.820,0.38,-0.38,0.35
1.823,0.40,-0.38,0.34
1.825,0.42,-0.38,0.32
1.828,0.43,-0.37,0.31
1.830,0.45,-0.36,0.30
1.835,0.47,-0.35,0.28
1.836,0.48,-0.34,0.28
1.837,0.50,-0.32,0.27
1.841,0.52,-0.32,0.27
1.843,0.54,-0.32,0.27
1.846,0.56,-0.33,0.27
1.848,0.57,-0.34,0.28
1.850,0.59,-0.35,0.29
1.855,0.60,-0.35,0.30
1.857,0.63,-0.34,0.31
1.858,0.66,-0.32,0.33
1.860,0.70,-0.30,0.34
1.863,0.73,-0.30,0.35
1.865,0.75,-0.34,0.37
1.873,0.77,-0.38,0.39
1.873,0.78,-0.43,0.40
1.873,0.78,-0.48,0.41
1.875,0.79,-0.52,0.42
1.877,0.79,-0.53,0.44
1.880,0.80,-0.54,0.45
1.883,0.82,-0.52,0.47
1.885,0.83,-0.50,0.49
1.888,0.84,-0.47,0.51
1.890,0.85,-0.44,0.53
1.894,0.85,-0.42,0.55
1.895,0.85,-0.39,0.58
1.898,0.86,-0.37,0.60
1.901,0.86,-0.35,0.62
1.903,0.86,-0.35,0.63
1.905,0.86,-0.35,0.64
1.908,0.87,-0.35,0.65
1.910,0.87,-0.34,0.66
1.913,0.88,-0.32,0.66
1.915,0.89,-0.32,0.66
1.918,0.90,-0.30,0.66
1.921,0.92,-0.29,0.65
1.923,0.94,-0.27,0.65
1.930,0.96,-0.26,0.65
1.931,0.98,-0.25,0.65
1.932,0.99,-0.25,0.65
1.933,1.01,-0.25,0.65
1.938,1.02,-0.26,0.66
1.939,1.03,-0.28,0.67
