time,ax,ay,az,aT
0.6960,0.0410,-1.9260,-2.1910,2.917
0.7070,-0.6200,-1.9940,-2.3840,3.169
0.7160,-1.0200,-1.5890,-2.5290,3.156
0.7260,-1.1630,-1.2510,-2.4840,3.015
0.7360,-1.1300,-1.0470,-2.4340,2.881
0.7520,-0.8150,-1.0550,-2.3670,2.717
0.7570,-0.4960,-0.9850,-2.4290,2.668
0.7670,-0.6960,-0.7640,-2.8120,2.996
0.7820,-1.0760,-0.8910,-3.3260,3.607
0.7860,-1.4310,-0.8090,-3.7730,4.116
0.7960,-1.6220,-0.7200,-4.0190,4.393
0.8070,-1.5150,-1.0060,-4.0190,4.411
0.8160,-1.0470,-1.1810,-3.2970,3.655
0.8260,-0.4740,-0.9210,-2.7860,2.972
0.8390,-0.0030,-0.6690,-2.3580,2.451
0.8490,0.1350,-0.5350,-1.9680,2.044
0.8560,0.1040,-0.5480,-1.7590,1.845
0.8660,-0.1040,-0.6700,-1.6290,1.764
0.8880,-0.4200,-0.7400,-1.4090,1.646
0.8880,-0.5720,-0.5520,-1.2670,1.496
0.9000,-0.7520,-0.3620,-1.3030,1.547
0.9070,-0.9290,-0.2510,-1.4530,1.743
0.9170,-0.7800,-0.1390,-1.6080,1.793
0.9260,-0.2520,-0.3350,-1.7650,1.814
0.9370,-0.1570,-0.2440,-1.8410,1.864
0.9480,-0.5650,0.4550,-1.1340,1.346
1.0030,-0.6770,0.6810,-0.5000,1.083
1.0030,-0.9940,0.6640,-0.1390,1.203
1.0030,-1.1800,0.6970,0.2120,1.387
1.0030,-1.0770,0.6860,0.6350,1.426
1.0040,-0.8410,0.5590,0.8470,1.318
1.0060,-0.6000,0.4540,0.7250,1.045
1.0160,-0.2080,0.2460,0.6040,0.685
1.0270,-0.0080,0.1980,0.3930,0.440
1.0360,0.1210,0.0690,1.0590,1.068
1.0520,0.2690,-0.2440,2.1200,2.151
1.0560,0.2180,-0.8590,2.9340,3.065
1.0670,0.3430,-1.0950,3.8670,4.034
1.0770,0.4780,-1.2560,4.7270,4.914
1.0870,1.1010,-1.2860,5.4870,5.742
1.0970,0.7980,-0.8430,5.9540,6.066
1.1080,0.9320,-0.8530,5.9570,6.090
1.1160,1.3390,-0.6730,5.7350,5.928
1.1270,1.4770,-0.5190,5.1450,5.378
1.1360,1.5080,-0.3480,4.2350,4.509
1.1460,1.4370,-0.2560,3.1800,3.499
1.1560,1.0870,-0.0010,2.0800,2.347
1.1670,0.5130,0.1960,1.1460,1.271
1.1760,-0.1640,-0.0020,0.5960,0.618
1.1870,0.2120,-0.5200,0.4140,0.698
1.1950,1.1070,-0.9760,0.1810,1.487
1.2070,1.8550,-1.5080,-0.1680,2.397
1.2150,1.8590,-1.7190,-0.4150,2.566
1.2270,0.8760,-1.4460,-0.2170,1.705
1.2350,-0.1740,-1.0420,0.2240,1.080
1.2470,-0.6640,-0.9680,0.7680,1.403
1.2650,-0.6990,-1.1620,1.2690,1.857
1.2660,-0.7380,-1.1310,1.6310,2.118
1.2760,-1.0040,-0.9650,1.8650,2.328
1.2870,-1.1570,-0.8290,1.8480,2.333
1.2950,-1.3690,-0.6170,1.6490,2.230
1.3080,-1.5380,-0.5310,1.3910,2.141
1.3160,-1.4530,-0.6070,1.0940,1.917
1.3270,-1.2920,-0.6310,0.9030,1.698
1.3380,-1.1060,-0.5750,0.7670,1.464
1.3450,-0.6700,-0.5930,0.7380,1.160
1.3670,-0.2970,-0.8730,0.6770,1.144
1.3670,-0.0470,-1.0670,0.6800,1.266
1.3760,0.3250,-1.1490,0.7030,1.386
1.3870,0.6780,-1.1960,0.7870,1.584
1.3950,0.8080,-1.1170,0.8460,1.617
1.4070,0.7400,-0.8520,0.9830,1.497
1.4150,0.6920,-0.6740,1.2410,1.573
1.4260,0.6140,-0.6380,1.5750,1.807
1.4350,0.5830,-0.5940,1.8570,2.035
1.4470,0.5360,-0.7190,1.9550,2.151
1.4550,0.3150,-0.9960,1.9310,2.195
1.4700,-0.0680,-1.4080,1.7850,2.274
1.4760,-0.6150,-1.7400,1.5280,2.396
1.4850,-1.2940,-1.9730,1.1310,2.617
1.4960,-1.8430,-2.2860,0.6400,3.005
1.5060,-2.1580,-2.7080,0.0750,3.464
1.5150,-2.3360,-3.0410,-0.4840,3.865
1.5250,-2.3290,-3.1140,-0.8360,3.977
1.5370,-2.1530,-3.0640,-0.9530,3.864
1.5460,-1.7990,-3.0410,-0.9850,3.668
1.5620,-1.2180,-3.2540,-0.9360,3.598
1.5650,-0.5890,-3.5790,-0.7790,3.710
1.5760,0.1120,-3.9210,-0.5990,3.968
1.5850,0.6770,-4.1860,-0.4890,4.268
1.5950,1.0290,-4.2930,-0.5360,4.447
1.6050,1.2070,-4.4400,-0.7340,4.659
1.6150,1.1470,-4.5610,-0.8270,4.775
1.6280,0.4620,-4.5020,-0.8310,4.601
1.6350,-0.5280,-3.8590,-0.4930,3.926
1.6500,-1.6640,-2.7640,0.1280,3.229
1.6550,-2.5840,-1.8420,0.5470,3.220
1.6650,-2.8910,-0.9810,0.8580,3.171
1.6760,-2.7680,-0.1580,1.2620,3.046
1.6850,-2.4940,0.5380,1.6650,3.047
1.6950,-2.2340,1.0730,1.9740,3.168
1.7060,-1.8440,1.3290,2.1930,3.158
1.7160,-1.3950,1.4130,2.3370,3.067
1.7250,-0.8810,1.4880,2.4370,2.988
1.7380,-0.2770,1.4750,2.3210,2.764
1.7450,0.2870,1.2430,1.9670,2.344
1.7760,0.6620,0.8670,1.4930,1.849
1.7760,0.8730,0.5120,0.9920,1.417
1.7760,0.8780,0.2810,0.4950,1.046
1.7860,0.7940,0.2110,0.0580,0.824
1.7960,0.7090,0.2040,-0.2420,0.776
1.8070,0.6920,0.2400,-0.4040,0.836
1.8160,0.8460,0.2710,-0.3540,0.956
1.8250,1.0250,0.4500,-0.2040,1.138
1.8370,0.8950,0.3580,-0.0300,0.964
1.8460,0.4650,0.3470,0.1820,0.608
1.8680,0.2780,0.6480,0.6120,0.934
1.8690,0.0120,0.8930,1.1240,1.436
1.8740,-0.1290,1.0360,1.4210,1.763
1.8850,-0.1420,0.9970,1.5760,1.870
1.8960,-0.1730,0.9800,1.6640,1.939
1.9060,-0.1630,1.0270,1.7300,2.018
1.9150,-0.1800,1.0200,1.8520,2.122
1.9250,-0.3030,1.0170,1.9260,2.199
1.9370,-0.3620,1.0420,1.9490,2.240
1.9460,-0.4060,0.8300,1.9720,2.178
1.9610,-0.5530,0.5990,2.1110,2.263
1.9640,-0.7070,0.5460,2.3420,2.507
1.9750,-0.8410,0.5500,2.5330,2.725
1.9850,-0.8230,0.4950,2.6540,2.822
1.9960,-0.6150,0.3320,2.7230,2.811
2.0050,-0.4350,0.2800,2.8120,2.859
2.0160,-0.3800,0.3460,2.9410,2.986
2.0250,-0.3450,0.3700,3.1910,3.231
2.0370,-0.1510,0.3270,3.5450,3.563
2.0450,0.2170,0.2820,3.9120,3.928
2.0620,0.6240,0.2930,4.2800,4.335
2.0640,1.0530,0.3510,4.6130,4.745
2.0760,1.4780,0.3600,4.9040,5.135
2.0870,1.8560,0.2360,5.1010,5.433
2.0940,2.2260,0.0030,5.1820,5.640
2.1060,2.5880,-0.2640,5.0990,5.724
2.1150,2.8090,-0.5530,4.9170,5.690
2.1250,2.9600,-0.8470,4.7520,5.662
2.1360,2.9860,-1.0030,4.5890,5.566
2.1450,3.1130,-1.1610,4.3850,5.502
2.1620,3.2830,-1.3960,4.1850,5.499
2.1640,3.4860,-1.8290,3.9460,5.574
2.1750,3.6900,-2.2860,3.7010,5.704
2.1850,3.8070,-2.5250,3.5290,5.773
2.1950,3.7540,-2.4490,3.3940,5.622
2.2060,3.5770,-2.1240,3.3070,5.314
2.2140,3.3470,-1.6290,3.3380,5.000
2.2260,3.1080,-1.0460,3.4480,4.758
2.2350,2.9520,-0.4060,3.6150,4.685
2.2460,2.7250,0.0630,3.6630,4.566
2.2540,2.5020,0.3090,3.5670,4.368
2.2660,2.4480,0.3890,3.4800,4.273
2.2750,2.4800,0.3720,3.3300,4.169
2.2870,2.4650,0.2210,3.0840,3.954
2.2950,2.3940,-0.1090,2.7990,3.685
2.3050,2.2480,-0.6120,2.7700,3.620
2.3150,1.7170,-1.2210,3.4240,4.020
2.3250,1.3680,-1.8780,2.2860,3.259
2.3350,1.1380,-2.7800,0.8210,3.114
2.3450,0.8200,-3.8020,-0.2910,3.900
2.3660,0.3010,-4.4490,-0.7310,4.519
2.3670,-0.0130,-5.1230,-1.0340,5.226
2.3750,0.0230,-5.5640,-1.1360,5.679
2.3850,0.0120,-5.5680,-1.1410,5.684
2.3950,-0.3930,-5.4310,-0.8860,5.517
2.4050,-0.6800,-4.8740,-0.4680,4.943
2.4150,-1.0720,-4.1980,0.1000,4.334
2.4240,-1.5430,-3.5800,0.5100,3.932
2.4350,-1.9530,-3.0890,0.7770,3.736
2.4460,-2.1550,-2.6630,0.9890,3.566
2.4650,-2.3870,-2.3120,1.1520,3.517
2.4660,-2.6460,-1.9860,1.2010,3.520
2.4750,-2.8200,-1.7990,1.1150,3.526
2.4880,-2.8720,-1.7550,0.8870,3.481
2.4950,-2.9590,-1.7910,0.5480,3.502
2.5060,-3.1460,-1.8350,0.2350,3.650
2.5150,-3.3000,-1.9330,-0.0900,3.826
2.5260,-3.4740,-2.0980,-0.4570,4.084
2.5360,-3.6550,-2.2740,-0.8060,4.379
2.5450,-3.9190,-2.3920,-1.1440,4.732
2.5630,-4.2940,-2.4280,-1.4920,5.154
2.5640,-4.6450,-2.5790,-1.8100,5.613
2.5750,-4.9450,-2.7260,-2.0100,5.994
2.5860,-5.1860,-2.8050,-2.0870,6.254
2.5960,-5.4090,-2.8280,-1.9810,6.417
2.6040,-5.5690,-2.7020,-1.8660,6.465
2.6150,-5.5960,-2.5980,-1.7250,6.406
2.6240,-5.7680,-2.5390,-1.7270,6.534
2.6350,-5.8570,-2.5420,-1.8680,6.652
2.6450,-5.8540,-2.6420,-2.1040,6.758
2.6620,-5.8870,-2.7720,-2.3560,6.920
2.6650,-5.8650,-2.9520,-2.5630,7.049
2.6740,-5.8230,-3.1770,-2.7400,7.177
2.6850,-5.8510,-3.3720,-2.8860,7.344
2.6950,-5.8520,-3.5340,-2.8560,7.409
2.7040,-5.8290,-3.6450,-2.7250,7.395
2.7140,-5.7060,-3.6180,-2.5110,7.208
2.7310,-5.4190,-3.5160,-2.2150,6.829
2.7350,-4.9790,-3.5120,-1.8680,6.373
2.7470,-4.4260,-3.6520,-1.5550,5.945
2.7680,-3.8420,-3.8960,-1.3570,5.637
2.7680,-3.2130,-4.2850,-1.3870,5.532
2.7750,-2.7200,-4.7610,-1.6000,5.712
2.7860,-2.5420,-5.1110,-1.9280,6.025
2.7950,-2.5570,-5.1980,-2.2200,6.204
2.8050,-2.6600,-5.1860,-2.4220,6.312
2.8160,-2.7100,-5.1360,-2.4280,6.294
2.8260,-2.7420,-4.9800,-2.2620,6.118
2.8350,-2.7100,-4.4410,-2.0440,5.590
2.8450,-2.6240,-3.5490,-1.8020,4.767
2.8620,-2.5010,-2.6700,-1.5100,3.958
2.8650,-2.3030,-1.9850,-1.2700,3.295
2.8750,-1.9640,-1.6000,-1.0700,2.750
2.8870,-1.4190,-1.5390,-1.0010,2.320
2.8950,-0.7220,-1.7130,-0.9370,2.082
2.9050,-0.1340,-1.9280,-0.8980,2.131
2.9140,0.3120,-1.9840,-0.9260,2.212
2.9250,0.6690,-2.0090,-0.9930,2.339
2.9350,0.9930,-2.2570,-1.0800,2.692
2.9460,1.2210,-2.6720,-1.0820,3.131
2.9710,1.3200,-3.0810,-0.9630,3.487
2.9710,1.3190,-3.3850,-0.6770,3.695
2.9740,1.3310,-3.4410,-0.2560,3.698
2.9870,1.3720,-3.2290,0.2990,3.521
2.9950,1.4470,-2.8160,0.8730,3.284
3.0040,1.5580,-2.3780,1.5010,3.215
3.0150,1.6570,-1.8670,2.0620,3.238
3.0240,1.6780,-1.1960,2.4970,3.237
3.0360,1.6650,-0.4660,2.8040,3.294
3.0450,1.6210,0.1300,2.9050,3.329
3.0610,1.7000,0.5480,2.8610,3.373
3.0640,1.8260,0.8340,2.7380,3.395
3.0750,1.9470,1.0420,2.6030,3.414
3.0840,2.0820,1.2140,2.4540,3.440
3.0940,2.2300,1.3550,2.2510,3.446
3.1060,2.3920,1.3960,2.0330,3.436
3.1140,2.5150,1.3860,1.8110,3.395
3.1250,2.5440,1.3390,1.6220,3.301
3.1340,2.4770,1.1920,1.4850,3.124
3.1460,2.2700,1.0890,1.4030,2.882
3.1580,2.0610,0.9540,1.4510,2.695
3.1640,2.0080,0.5940,1.4740,2.561
3.1740,1.9930,0.3890,1.5830,2.575
3.1870,2.0050,0.2410,1.8750,2.756
3.1940,2.1360,0.1610,2.2480,3.105
3.2040,2.2840,0.2550,2.6880,3.537
3.2140,2.4550,0.3860,3.1360,4.001
3.2250,2.6580,0.5070,3.5140,4.435
3.2350,2.8920,0.6570,3.7630,4.791
3.2450,3.1560,0.8010,3.9440,5.114
3.2660,3.4440,0.9650,4.0780,5.424
3.2670,3.7050,1.1290,4.2570,5.755
3.2760,4.0060,1.1860,4.3500,6.031
3.2870,4.3560,1.0770,4.4000,6.284
3.2940,4.5630,0.9890,4.5230,6.501
3.3050,4.7150,0.9080,4.5820,6.637
3.3150,4.8620,0.8060,4.5570,6.712
3.3250,4.9640,0.5910,4.3370,6.618
3.3340,5.0340,0.1850,3.9690,6.413
3.3450,5.0460,-0.4320,3.5920,6.209
3.3610,5.0130,-1.0830,3.2640,6.079
3.3650,4.8730,-1.6190,3.0350,5.965
3.3740,4.7120,-1.9800,2.8830,5.868
3.3860,4.4480,-2.0590,2.7840,5.637
3.3940,4.2530,-2.1000,2.7830,5.499
3.4050,4.1430,-2.0390,2.8880,5.446
3.4140,4.0700,-1.7950,3.1060,5.425
3.4260,3.9660,-1.3990,3.4240,5.423
3.4380,3.7980,-0.7980,3.8220,5.447
3.4440,3.5490,-0.1610,4.1730,5.480
3.4620,3.2780,0.4300,4.4120,5.513
3.4650,3.0280,0.8980,4.5100,5.506
3.4750,2.8230,1.2410,4.4300,5.398
3.4860,2.6750,1.3210,4.1600,5.119
3.4950,2.5340,1.0620,3.6730,4.587
3.5050,2.3070,0.6060,3.0250,3.852
3.5140,1.9960,0.1510,2.3080,3.055
3.5240,1.7460,-0.3250,1.6620,2.432
3.5380,1.4610,-0.8910,1.0540,2.010
3.5440,1.1310,-1.5120,0.5500,1.967
3.5600,0.8130,-2.2930,0.1280,2.436
3.5640,0.3140,-2.9200,-0.2210,2.945
3.5740,-0.2000,-3.3740,-0.4580,3.411
3.5840,-0.6500,-3.5710,-0.6400,3.686
3.5940,-0.9310,-3.6500,-0.7400,3.839
3.6040,-1.2420,-3.5650,-0.8740,3.875
3.6150,-1.4500,-3.4610,-0.9760,3.877
3.6270,-1.5200,-3.1150,-0.9020,3.582
3.6360,-1.5420,-2.7310,-0.6130,3.196
3.6440,-1.5680,-2.3700,-0.2160,2.850
3.6640,-1.5100,-2.0310,0.1960,2.538
3.6640,-1.4010,-1.8000,0.4910,2.333
3.6740,-1.3470,-1.6490,0.6390,2.223
3.6850,-1.3550,-1.5580,0.6420,2.162
3.6950,-1.4300,-1.5730,0.4890,2.181
3.7050,-1.5560,-1.6510,0.1830,2.276
3.7150,-1.7210,-1.7270,-0.2040,2.447
3.7250,-1.9230,-1.8140,-0.5780,2.706
3.7340,-2.1140,-1.9150,-0.8330,2.972
3.7450,-2.3450,-1.9190,-0.9660,3.180
3.7650,-2.6010,-1.8820,-1.0040,3.364
3.7650,-2.8500,-1.8840,-1.0290,3.568
3.7740,-2.9920,-1.8950,-1.0800,3.703
3.7840,-3.1270,-1.9100,-1.1430,3.838
3.7940,-3.2430,-1.9270,-1.2190,3.964
3.8060,-3.3680,-1.9530,-1.3160,4.110
3.8160,-3.5160,-1.9160,-1.3970,4.241
3.8250,-3.6930,-1.9520,-1.5200,4.445
3.8380,-3.8400,-2.0900,-1.7200,4.698
3.8450,-4.0350,-2.2480,-1.9600,5.018
3.8670,-4.2940,-2.3830,-2.1730,5.370
3.8680,-4.6360,-2.4820,-2.3680,5.767
3.8760,-4.9890,-2.5840,-2.5830,6.184
3.8850,-5.2750,-2.7800,-2.8820,6.623
3.8950,-5.4380,-3.0240,-3.1540,6.976
3.9050,-5.5000,-3.2550,-3.3260,7.205
3.9140,-5.5230,-3.3370,-3.2980,7.247
3.9240,-5.4790,-3.3770,-3.1370,7.160
3.9430,-5.2190,-3.3600,-2.8980,6.850
3.9430,-4.6900,-3.3870,-2.7230,6.394
3.9630,-3.9400,-3.4880,-2.6290,5.882
3.9640,-3.1930,-3.7360,-2.7070,5.611
3.9740,-2.5800,-4.1600,-2.9510,5.716
3.9850,-2.2120,-4.7990,-3.3390,6.251
3.9940,-2.2870,-5.3010,-3.6730,6.843
4.0040,-2.5180,-5.6470,-3.8510,7.284
4.0140,-2.7720,-5.7160,-3.7730,7.389
4.0290,-3.0850,-5.4780,-3.4280,7.161
4.0330,-3.3490,-4.8080,-2.8440,6.513
4.0440,-3.4700,-3.8870,-2.1860,5.651
4.0660,-3.3310,-2.9200,-1.5980,4.709
4.0670,-2.9270,-2.0610,-1.0790,3.739
4.0750,-2.4220,-1.3510,-0.6660,2.852
4.0840,-1.8020,-0.9270,-0.4650,2.079
4.0930,-1.0910,-0.7530,-0.3770,1.378
4.1040,-0.3900,-0.6930,-0.4080,0.894
4.1130,0.1870,-0.6190,-0.4590,0.793
4.1240,0.6550,-0.5380,-0.5180,0.993
4.1380,1.0490,-0.5920,-0.6070,1.349
4.1440,1.4160,-0.8200,-0.7520,1.801
4.1600,1.7100,-1.1770,-0.8810,2.255
4.1630,1.8300,-1.6030,-0.8780,2.586
4.1740,1.7840,-1.9770,-0.7550,2.768
4.1850,1.6080,-2.2420,-0.5270,2.809
4.1940,1.3230,-2.2160,-0.1800,2.587
4.2040,1.0120,-1.9320,0.1670,2.187
4.2150,0.6570,-1.5160,0.4200,1.705
4.2240,0.3330,-1.0070,0.5790,1.208
4.2370,0.0670,-0.5230,0.6810,0.861
4.2440,-0.1350,-0.0640,0.7950,0.809
4.2640,-0.2400,0.3590,0.8620,0.964
4.2660,-0.1540,0.6740,0.8700,1.111
4.2740,0.0970,0.8710,0.8710,1.236
4.2850,0.4350,1.0100,0.8580,1.395
4.2950,0.7400,1.1080,0.8530,1.582
4.3040,0.9960,1.1310,0.9420,1.777
4.3130,1.2410,1.0380,1.0790,1.945
4.3230,1.3980,0.9510,1.2240,2.087
4.3370,1.4330,0.7820,1.3750,2.134
4.3440,1.4460,0.5300,1.5510,2.186
4.3670,1.4400,0.3050,1.7050,2.252
4.3670,1.4670,0.1450,1.8390,2.357
4.3750,1.5480,-0.0110,1.9370,2.480
4.3850,1.6410,-0.1590,2.0670,2.644
4.3940,1.7510,-0.1950,2.2230,2.837
4.4030,1.8860,-0.0960,2.4960,3.130
4.4140,2.0730,0.0760,2.7610,3.453
4.4240,2.2230,0.2260,2.9540,3.704
4.4370,2.3940,0.3820,3.0880,3.926
4.4440,2.6330,0.4570,3.2040,4.172
4.4600,2.8530,0.5410,3.2810,4.381
4.4630,3.1000,0.5390,3.3830,4.620
4.4750,3.3470,0.3890,3.5020,4.860
4.4850,3.5200,0.2430,3.6060,5.045
4.4930,3.6160,0.0950,3.6280,5.123
4.5040,3.6720,-0.0100,3.5670,5.119
4.5170,3.7050,-0.1270,3.4590,5.070
4.5250,3.7270,-0.3520,3.3490,5.023
4.5370,3.7950,-0.6900,3.2390,5.037
4.5430,3.8920,-1.1520,3.1650,5.147
4.5680,4.0340,-1.7120,3.1220,5.381
4.5690,4.1280,-2.1720,3.2170,5.666
4.5730,4.1720,-2.2570,3.4060,5.840
4.5830,4.2670,-2.0720,3.6720,5.999
4.5950,4.4000,-1.7700,4.0040,6.207
4.6040,4.4600,-1.4070,4.3180,6.365
4.6130,4.3740,-0.9280,4.5870,6.406
4.6240,4.2730,-0.3210,4.7650,6.408
4.6370,4.2660,0.3090,4.8800,6.489
4.6430,4.2600,0.9360,4.9110,6.568
4.6600,4.2960,1.4480,4.8490,6.638
4.6630,4.3970,1.7230,4.6730,6.644
4.6730,4.4650,1.7120,4.3440,6.460
4.6850,4.3810,1.5050,3.9520,6.089
4.6930,4.1810,1.1420,3.4660,5.550
4.7030,3.8250,0.6870,2.9210,4.862
4.7140,3.4440,0.1480,2.4120,4.207
4.7240,3.1430,-0.5070,1.9400,3.728
4.7400,2.8250,-1.2570,1.5450,3.457
4.7430,2.3130,-1.9160,1.2720,3.262
4.7570,1.7140,-2.4430,1.1450,3.196
4.7630,1.0180,-2.8260,1.1030,3.200
4.7740,0.3180,-3.0370,1.0810,3.239
4.7840,-0.2370,-3.1140,1.0340,3.290
4.7930,-0.6540,-3.0590,1.0330,3.294
4.8040,-0.9670,-2.8940,1.0970,3.242
4.8140,-1.2130,-2.6400,1.1980,3.143
4.8230,-1.4250,-2.3130,1.3020,3.013
4.8370,-1.5920,-2.0810,1.3320,2.939
4.8430,-1.7270,-1.8130,1.2920,2.818
4.8600,-1.8410,-1.5870,1.2260,2.722
4.8630,-1.9130,-1.4210,1.0370,2.599
4.8730,-2.0440,-1.3120,0.8140,2.562
4.8840,-2.1650,-1.2850,0.5530,2.578
4.8940,-2.2860,-1.2220,0.3420,2.615
4.9030,-2.4130,-1.1880,0.0970,2.691
4.9140,-2.5400,-1.2480,-0.1530,2.834
4.9230,-2.5780,-1.3370,-0.4720,2.942
4.9360,-2.6100,-1.4220,-0.8010,3.078
4.9430,-2.6630,-1.4810,-1.0760,3.232
4.9620,-2.7670,-1.6360,-1.2840,3.461
4.9630,-2.9240,-1.7610,-1.4520,3.709
4.9730,-3.0380,-1.9370,-1.5730,3.931
4.9840,-3.1600,-2.0300,-1.7850,4.158
4.9930,-3.3520,-2.0740,-1.8590,4.358
5.0040,-3.4830,-2.1930,-1.8530,4.514
5.0130,-3.6440,-2.3020,-1.7850,4.665
5.0230,-3.8520,-2.3580,-1.6430,4.806
5.0370,-3.9620,-2.3750,-1.5010,4.857
5.0430,-4.0190,-2.3820,-1.4400,4.889
5.0680,-4.0540,-2.4710,-1.4620,4.968
5.0680,-4.1240,-2.5740,-1.5450,5.101
5.0730,-4.2170,-2.7780,-1.7090,5.331
5.0840,-4.2880,-3.0210,-1.8630,5.566
5.0920,-4.4010,-3.2100,-1.9700,5.793
5.1030,-4.5540,-3.2910,-2.0050,5.966
5.1130,-4.6780,-3.2540,-1.9740,6.031
5.1230,-4.6160,-3.1470,-1.8590,5.888
5.1370,-4.2960,-3.0800,-1.6660,5.542
5.1430,-3.7770,-3.1520,-1.4520,5.129
5.1590,-3.2490,-3.3800,-1.3310,4.874
5.1630,-2.7630,-3.7100,-1.3510,4.819
5.1730,-2.5300,-3.9580,-1.5340,4.942
5.1840,-2.5510,-4.0160,-1.8290,5.097
5.1930,-2.6070,-4.1220,-2.1850,5.344
5.2040,-2.5580,-4.2750,-2.5350,5.590
5.2130,-2.4380,-4.3720,-2.8480,5.759
5.2230,-2.4010,-4.2500,-3.0970,5.781
5.2340,-2.6270,-3.8160,-3.2020,5.632
5.2430,-2.9330,-3.1150,-3.0350,5.246
5.2550,-3.0830,-2.3680,-2.5340,4.640
5.2640,-2.9770,-1.7220,-1.8440,3.902
5.2740,-2.7210,-1.2140,-1.2070,3.215
5.2830,-2.2410,-0.8330,-0.6980,2.491
5.2930,-1.6550,-0.5670,-0.3700,1.788
5.3040,-1.0670,-0.4280,-0.2540,1.177
5.3130,-0.5490,-0.4020,-0.2360,0.720
5.3230,-0.1960,-0.4590,-0.2350,0.552
5.3330,0.0860,-0.5910,-0.2120,0.634
5.3430,0.3440,-0.8530,-0.1860,0.938
5.3530,0.5540,-1.1970,-0.1570,1.328
5.3630,0.7830,-1.5580,-0.1930,1.754
5.3720,0.9460,-1.8340,-0.2230,2.076
5.3910,0.9460,-1.9100,-0.1720,2.138
5.3920,0.8440,-1.7990,-0.0320,1.987
5.4050,0.6630,-1.5620,0.0770,1.699
5.4120,0.4260,-1.2150,0.1830,1.300
