timestamp,acc_x,acc_y,acc_z
0.025,-0.964,0.664,-0.818
0.045,-0.18811111111111112,-0.07499999999999996,-1.8266666666666667
0.065,-0.1280000000000001,-0.3822222222222222,-1.2785555555555554
0.08499999999999999,0.4378181818181818,-1.5975454545454544,-2.4690909090909092
0.10499999999999998,-0.5792499999999987,-1.534000000000002,-1.8192499999999996
0.12499999999999997,0.12688888888888572,-1.3385555555555533,-2.1066666666666682
0.145,0.11800000000000008,-1.4694999999999996,-1.4360000000000002
0.16499999999999998,0.3022499999999998,-2.078499999999999,-1.07275
0.18499999999999997,0.5651999999999995,-2.2034,-1.2108999999999996
0.20499999999999996,-0.9196666666666693,1.7889999999999995,0.29333333333333317
0.22499999999999995,-0.16680000000000025,1.0976000000000021,0.2294000000000021
0.24499999999999997,0.050312499999999497,1.0803125,-0.7562499999999996
0.26499999999999996,0.8995999999999977,0.8988000000000005,-1.8851999999999973
0.285,1.10725,0.5387500000000001,-2.01125
0.305,1.2833999999999999,-0.1509999999999999,1.7302
0.32499999999999996,0.19794117647058623,-0.20735294117647066,0.8142352941176454
0.345,0.6994999999999999,-0.6013000000000001,0.016100000000000447
0.365,1.026,-0.19963636363636364,0.6829999999999999
0.38499999999999995,0.8764000000000014,-0.26499999999999974,1.5121999999999984
0.40499999999999997,-0.07463636363636333,-0.19490909090909098,1.6982727272727274
0.42499999999999993,-0.446470588235293,-0.21188235294117536,0.9502941176470596
0.44499999999999995,-0.8545384615384619,-0.8718461538461537,1.443461538461536
0.46499999999999997,-0.9193529411764703,-0.9008235294117647,2.8445294117647015
0.48499999999999993,-1.6902857142857084,-0.27585714285714924,1.6495714285714271
0.5049999999999999,0.48879999999998613,0.15420000000000245,0.0550000000000096
0.5249999999999999,0.8628823529411755,-0.04705882352941077,0.006294117647057326
0.5449999999999999,0.2896363636363675,-0.5286363636363623,-0.26190909090908643
0.565,0.2454482758620689,-0.628103448275862,-0.5081034482758617
0.585,0.8954347826086955,-1.2933478260869566,-1.0913043478260869
0.605,-0.13366666666666666,-0.8380000000000001,-0.6613333333333333
0.6249999999999999,-0.06933333333334146,-1.2483333333333186,-0.9423333333333261
0.6449999999999999,0.7636363636363634,-2.4008181818181793,-0.3683636363636449
0.6649999999999999,0.10066666666667545,-2.0403333333333364,0.16466666666666327
0.6849999999999999,-0.09940000000000249,-1.5081000000000013,-1.0469999999999942
0.705,-0.4998181818181819,-1.9816363636363636,-2.348909090909091
0.7249999999999999,-1.1486999999999985,-1.2848000000000037,-2.4885000000000006
0.7449999999999999,-0.9528125000000021,-1.0514999999999999,-2.3963125000000005
0.7649999999999999,-0.6559999999999977,-0.8082000000000025,-2.735399999999996
