time,wx,wy,wz
14.539,-1,0.56,0.25
14.556,-0.9,0.7,0.11
14.573,-0.81,0.82,-0.02
14.589,-0.73,0.93,-0.12
14.606,-0.63,1.04,-0.18
14.623,-0.48,1.1,-0.21
14.639,-0.24,1.09,-0.23
14.656,0.09,1.03,-0.25
14.673,0.51,0.87,-0.33
14.689,1.91,-0.65,-0.88
14.719,2.35,-1.81,-1.52
14.736,0.82,-1.11,-1.3
14.752,-1.47,-1.05,-0.95
14.769,-1.52,-1.74,-0.87
14.786,-0.22,-2.22,-0.66
14.803,0.45,-2.55,-0.19
14.819,0.1,-1.92,0.64
14.853,0.34,-1.44,0.52
14.869,-0.22,-0.07,-0.56
14.886,-0.87,0.68,-1.07
14.919,-0.7,0.29,-1.78
14.936,-0.28,-0.29,-1.5
14.953,0.3,-0.66,-0.87
14.973,1.06,-0.62,-0.08
14.989,1.86,-0.3,0.55
15.006,1.8,0.74,0.91
15.023,0.68,1.34,0.98
15.04,-0.11,0.76,0.83
15.056,-0.15,0.58,0.69
15.073,0.09,0.69,0.54
15.089,0.1,0.69,0.26
15.106,-0.14,0.66,-0.03
15.123,-0.35,0.68,-0.18
15.139,-0.46,0.58,-0.14
15.156,-0.48,0.38,0.01
15.173,-0.45,0.24,0.17
15.189,-0.45,0.03,0.26
15.206,-0.52,-0.22,0.19
15.223,-0.52,-0.19,0.05
15.239,-0.36,0.04,-0.08
15.256,-0.05,0.14,-0.18
15.273,0.59,-0.32,-0.25
15.303,0.78,-0.4,-0.2
15.319,0.97,-0.3,-0.06
15.336,1.29,-0.45,0.19
15.353,1.69,-0.89,0.39
15.369,1.94,-1.23,0.57
15.386,1.96,-1.12,0.73
15.403,1.41,-0.13,0.71
15.419,0.72,1.11,0.49
15.436,0.39,1.64,0.3
15.452,0.53,-0.33,-0.3
15.473,0.55,-0.94,-0.56
15.49,0.28,-0.45,-0.55
15.506,0.1,0.16,-0.45
15.523,0.02,0.45,-0.36
15.539,-0.14,0.36,-0.29
15.556,-0.36,0.01,-0.26
15.573,-0.42,-0.11,-0.23
15.59,-0.31,0.01,-0.18
15.606,-0.14,0.22,-0.14
15.623,-0.04,0.38,-0.12
15.639,-0.07,0.35,-0.15
15.656,-0.22,0.22,-0.24
15.673,-0.42,0.17,-0.33
15.689,-0.59,0.24,-0.37
15.706,-0.74,0.27,-0.4
15.723,-0.83,0.16,-0.43
15.739,-0.82,-0.02,-0.42
15.756,-0.69,-0.12,-0.35
15.773,-0.49,-0.16,-0.26
15.789,-0.32,-0.19,-0.17
15.806,-0.22,-0.22,-0.08
15.823,-0.11,-0.21,-0.02
15.839,0.01,-0.15,0.02
15.856,0.12,-0.05,0.03
15.873,0.16,0.08,0.03
15.889,0.14,0.2,0.02
15.906,0.04,0.29,0.02
15.923,-0.31,0.44,0.19
15.952,-0.45,0.43,0.33
15.973,-0.39,0.37,0.46
15.99,-0.26,0.35,0.44
16.019,-0.14,0.29,0.4
16.036,-0.06,0.21,0.34
16.053,-0.15,0.17,0.25
16.086,-0.39,0.17,0.24
16.103,-0.96,0.01,0.25
16.119,-1.1,-0.09,0.25
16.153,-1.05,-0.44,0.1
16.169,-0.93,-0.65,-0.02
16.186,-0.82,-0.86,-0.06
16.203,-0.74,-1.05,0
16.219,-0.65,-1.08,0.14
16.236,-0.56,-0.9,0.3
16.253,-0.45,-0.61,0.46
16.269,-0.36,-0.35,0.58
16.286,-0.3,-0.14,0.68
16.303,-0.25,0.04,0.74
16.323,-0.14,0.19,0.72
16.339,0.02,0.23,0.61
16.356,0.21,0.08,0.41
16.373,0.42,-0.24,0.13
16.389,0.6,-0.52,-0.15
16.406,0.75,-0.59,-0.32
16.423,0.82,-0.45,-0.38
16.439,0.76,-0.27,-0.35
16.456,0.58,-0.18,-0.26
16.473,0.35,-0.18,-0.13
16.489,0.21,-0.14,-0.01
16.506,0.09,0.09,0.19
16.536,0.03,0.19,0.23
16.553,-0.07,0.27,0.27
16.569,-0.14,0.36,0.29
16.586,-0.17,0.5,0.3
16.603,-0.17,0.66,0.3
16.619,-0.16,0.79,0.28
16.636,0,0.94,0.22
16.67,0.26,0.86,0.14
16.686,0.92,0.7,-0.14
16.703,1.18,0.76,-0.26
16.736,1.43,0.79,-0.43
16.753,1.37,0.67,-0.45
16.769,1.2,0.58,-0.46
16.786,0.91,0.59,-0.44
16.802,0.53,0.71,-0.38
16.823,0.16,0.83,-0.3
16.839,-0.08,0.85,-0.18
16.856,-0.13,0.79,-0.07
16.873,-0.01,0.73,0.01
16.889,0.23,0.66,0.1
16.906,0.51,0.2,0.19
16.923,0.77,-0.84,0.18
16.939,1.27,-1.65,-0.04
16.956,1.96,-1.93,-0.39
16.973,2.26,-1.98,-0.87
16.989,1.74,-1.7,-1.16
17.011,-3.18,-1.86,0.8
17.036,-2.76,-2.51,1.18
17.053,-1.46,-2.56,1.38
17.069,-0.62,-1.9,1.4
17.086,-0.34,-0.58,0.97
17.103,0.03,0.27,0.19
17.119,0.15,1.22,-0.43
17.136,-0.96,2.18,-0.58
17.153,-1.67,1.24,-0.97
17.169,-0.94,0.23,-1.26
17.186,0.05,-0.5,-1.16
17.202,0.74,-0.9,-0.83
17.219,0.7,0.13,-0.45
17.236,0.05,0.64,0
17.253,-0.23,-0.51,0.23
17.269,0.26,-0.3,0.32
17.286,0.39,-0.15,0.19
17.319,-0.13,0.18,-0.41
17.336,-0.37,0.23,-0.63
17.353,-0.45,0.05,-0.72
17.373,-0.4,-0.17,-0.65
17.389,-0.34,-0.33,-0.5
17.406,-0.39,-0.37,-0.32
17.423,-0.53,-0.31,-0.21
17.439,-0.58,-0.25,-0.19
17.456,-0.48,-0.17,-0.29
17.473,-0.3,-0.15,-0.47
17.489,-0.15,-0.2,-0.65
17.506,-0.08,-0.22,-0.75
17.523,-0.02,-0.03,-0.74
17.539,0.12,0.33,-0.69
17.556,0.33,0.6,-0.58
17.572,0.66,0.43,-0.28
17.589,1.14,-0.11,0.03
17.606,1.61,-0.5,0.25
17.622,2.02,-0.62,0.4
17.639,1.91,0.16,0.48
17.656,0.9,1.86,0.75
17.672,-0.18,1.73,0.76
17.689,-0.66,-0.11,0.45
17.706,-0.56,-1.11,0.31
17.723,-0.36,-0.91,0.27
17.739,0.39,0.14,0.2
17.77,0.7,0.4,0.17
17.786,0.59,0.17,0.12
17.803,0.17,-0.4,0.05
17.82,-0.15,-0.53,-0.01
17.836,-0.3,-0.28,0.03
17.853,-0.35,-0.03,0.13
17.873,-0.44,0.03,0.35
17.889,-0.41,0.09,0.43
17.906,-0.31,0.19,0.47
17.922,-0.23,0.25,0.45
17.939,-0.2,0.23,0.37
17.956,-0.24,0.14,0.24
17.973,-0.31,0.06,0.11
17.989,-0.35,0.01,0.02
18.006,-0.35,-0.03,0.01
18.022,-0.31,-0.08,0.08
18.039,-0.21,-0.12,0.22
18.056,-0.07,-0.13,0.36
18.073,0.06,-0.11,0.46
18.089,0.12,-0.05,0.53
18.106,0.15,0.05,0.57
18.123,0.17,0.15,0.56
18.139,0.17,0.24,0.5
18.156,0.14,0.31,0.39
18.173,0.08,0.36,0.28
18.189,0.03,0.39,0.2
18.206,0.02,0.41,0.17
18.222,0.03,0.41,0.19
18.239,0.04,0.35,0.21
18.256,0.08,0.22,0.21
18.273,0.12,0.03,0.17
18.289,0.16,-0.15,0.11
18.306,0.12,-0.25,0.07
18.323,0,-0.25,0.07
18.339,-0.18,-0.25,0.1
18.356,-0.38,-0.25,0.13
18.373,-0.52,-0.24,0.14
18.389,-0.59,-0.12,0.15
18.419,-0.54,-0.05,0.16
18.436,-0.46,0.04,0.17
18.453,-0.36,0.11,0.2
18.469,-0.25,0.15,0.22
18.486,-0.14,0.17,0.24
18.503,-0.03,0.17,0.25
18.519,0.14,0.14,0.23
18.553,0.1,0.18,0.22
18.569,0.01,0.22,0.23
18.586,-0.06,0.22,0.23
18.603,-0.08,0.21,0.21
18.619,-0.05,0.23,0.19
18.636,-0.01,0.28,0.18
18.653,0.04,0.35,0.19
18.669,0.1,0.4,0.23
18.686,0.17,0.42,0.28
18.703,0.23,0.42,0.29
18.719,0.26,0.42,0.27
18.736,0.26,0.41,0.21
18.756,0.2,0.38,0.14
18.773,0.07,0.3,0.08
18.789,-0.09,0.21,0.04
18.806,-0.23,0.14,0.04
18.822,-0.4,0.12,0.09
18.839,-0.61,0.09,0.15
18.856,-0.82,0.14,0.21
18.873,-0.98,0.26,0.27
18.889,-1.08,0.4,0.33
18.906,-1.17,0.48,0.37
18.922,-1.22,0.48,0.4
18.939,-1.19,0.45,0.42
18.956,-1.07,0.4,0.43
18.973,-0.62,0.33,0.33
19.003,-0.37,0.36,0.18
19.019,-0.16,0.46,-0.02
19.036,-0.02,0.64,-0.29
19.053,0.09,0.84,-0.56
19.07,0.23,1.03,-0.83
19.086,0.41,1.18,-1
19.103,0.95,0.87,-0.9
19.136,1.27,0.48,-0.7
19.153,2.44,-0.75,-0.45
19.169,2.89,-1.36,-0.52
19.203,2.28,-2.26,-1.08
19.22,1.29,-2.49,-1.32
19.236,0.32,-2.19,-1.22
19.256,-0.52,-1.09,-0.4
19.272,-1.1,-0.59,0.69
19.289,-1.36,-0.79,1.1
19.306,-1.32,-0.77,0.82
19.323,-1.09,-0.73,0.34
19.339,-1.11,-0.32,-0.12
19.356,-1.47,0.32,-0.55
19.372,-1.63,0.16,-1.13
19.389,-1.41,-0.19,-1.53
19.406,-0.91,-0.39,-1.53
19.423,-0.34,-0.49,-1.2
19.439,0.33,-0.48,-0.65
19.456,1.12,-0.37,-0.11
19.472,1.59,0.33,0.34
19.489,1.07,1.48,0.74
19.506,0.24,1,0.75
19.523,-0.23,0.28,0.55
19.539,-0.18,0.28,0.34
19.556,0.06,0.53,0.18
19.572,0.2,0.6,-0.02
19.589,0.08,0.49,-0.23
19.606,-0.27,0.4,-0.3
19.623,-0.72,0.03,-0.27
19.653,-0.66,-0.13,-0.26
19.67,-0.56,-0.21,-0.28
19.686,-0.46,-0.3,-0.35
19.72,-0.38,-0.22,-0.37
19.736,-0.1,0.31,-0.41
19.756,0.03,0.7,-0.39
19.772,0.24,0.82,-0.18
19.789,0.65,0.61,-0.05
19.806,0.89,0.02,0.07
19.823,0.93,-0.62,0.34
19.839,1.07,-1.03,0.68
19.856,1.39,-1.18,0.84
19.873,0.96,-0.05,0.7
19.889,0.42,0.64,0.22
19.906,-0.14,0.49,-0.21
19.923,-0.56,0.18,-0.42
19.939,-0.55,0.09,-0.41
19.956,-0.27,0.13,-0.23
19.973,0.04,0.09,-0.02
19.989,0.2,-0.11,0.19
20.006,0.17,-0.34,0.34
20.022,0.07,-0.49,0.44
20.039,-0.01,-0.46,0.52
20.056,-0.03,-0.33,0.58
20.072,-0.01,-0.18,0.62
20.089,-0.01,-0.08,0.62
20.106,-0.04,-0.05,0.59
20.123,-0.08,-0.07,0.52
20.139,-0.1,-0.08,0.44
20.156,-0.08,-0.06,0.38
20.177,0,0,0.26
20.203,0.03,-0.04,0.21
20.219,0.03,-0.1,0.17
20.236,0.03,-0.16,0.15
20.256,0.07,-0.18,0.14
20.273,0.1,-0.14,0.17
20.303,0.13,-0.09,0.19
20.319,0.14,-0.05,0.22
20.336,0.15,0.03,0.34
20.369,0.18,0.09,0.42
20.386,0.29,0.23,0.45
20.403,0.28,0.27,0.41
20.436,0.27,0.27,0.29
20.453,0.26,0.2,0.24
20.469,0.25,0.12,0.21
20.486,0.25,0.03,0.2
20.503,0.24,-0.05,0.24
20.52,0.25,-0.16,0.29
20.536,0.26,-0.25,0.35
20.553,0.29,-0.29,0.39
20.569,0.3,-0.28,0.4
20.586,0.27,-0.21,0.4
20.606,0.16,-0.08,0.41
20.622,-0.06,0.07,0.44
20.639,-0.31,0.14,0.44
20.656,-0.48,0.14,0.37
20.672,-0.55,0.17,0.26
20.689,-0.55,0.2,0.12
20.706,-0.51,0.2,-0.02
20.723,-0.46,0.15,-0.14
20.739,-0.43,0.05,-0.19
20.756,-0.4,-0.01,-0.18
20.773,-0.37,0.01,-0.12
20.789,-0.36,0.21,0
20.819,-0.39,0.31,0.01
20.836,-0.45,0.39,-0.01
20.853,-0.53,0.48,-0.07
20.869,-0.6,0.58,-0.15
20.886,-0.67,0.64,-0.24
20.903,-0.75,0.74,-0.35
20.919,-0.68,0.95,-0.54
20.953,-0.48,0.93,-0.57
20.97,0.13,0.5,-0.4
20.986,0.72,0.06,-0.38
21.019,1.33,-0.31,-0.47
21.036,1.89,-1.45,-0.72
21.053,1.89,-1.73,-0.87
21.069,1.59,-1.73,-0.89
21.089,0.67,-1.22,-0.57
21.106,-0.68,-0.7,0.25
21.123,-1.43,-1.02,0.9
21.139,-1.31,-1.29,1.21
21.156,-1.02,-1.13,1.1
21.172,-1.08,-0.64,0.67
21.189,-1.45,0.01,0.06
21.206,-1.71,0.51,-0.63
21.228,-1.59,0.57,-1.29
21.239,-1.15,0.32,-1.7
21.256,-0.67,-0.2,-1.71
21.272,-0.24,-0.68,-1.39
21.289,0.31,-0.79,-0.85
21.306,0.98,-0.57,-0.26
21.322,1.57,-0.2,0.27
21.339,1.41,1,0.77
21.356,0.49,1.51,1.04
21.372,-0.3,1.01,0.95
21.389,-0.47,0.87,0.71
21.406,-0.28,0.99,0.49
21.423,-0.08,0.99,0.27
21.439,0.36,-0.39,-0.44
21.47,0.05,-0.25,-0.43
21.486,-0.31,-0.33,-0.42
21.503,-0.51,-0.37,-0.4
21.519,-0.52,-0.22,-0.39
21.536,-0.46,0.13,-0.45
21.553,-0.46,0.49,-0.51
21.569,-0.54,0.93,-0.57
21.589,-0.55,1.01,-0.52
21.606,-0.57,0.96,-0.25
21.622,-0.39,0.9,0.04
21.639,0.49,0.07,0.58
21.656,1.53,-1.42,1.24
21.672,1.44,-2.11,1.54
21.689,1.35,-2.14,1.66
21.706,1.15,-1.74,1.33
21.722,0.8,-0.78,0.69
21.739,0.41,0.32,0.06
21.756,0.11,1,-0.43
21.773,-0.14,1.17,-0.71
21.789,-0.73,0.82,-0.76
21.806,-1.43,0.2,-0.67
21.822,-1.76,0.02,-0.51
21.839,-1.82,0.18,-0.33
21.856,-1.84,0.43,-0.18
21.873,-2,0.51,-0.1
21.889,-2.34,0.39,-0.14
21.906,-2.72,0.26,-0.3
21.922,-3.02,0.32,-0.49
21.939,-3.22,0.54,-0.67
21.956,-3.37,0.79,-0.91
21.973,-3.57,1.04,-1.25
21.989,-3.88,1.27,-1.71
22.006,-4.19,1.47,-2.24
22.022,-4.42,1.65,-2.78
22.039,-4.66,1.83,-3.29
22.056,-4.94,2.02,-3.65
22.073,-5.06,2.33,-3.94
22.089,-4.84,2.52,-3.94
22.119,-4.53,2.67,-3.93
22.136,-4.09,2.82,-3.92
22.153,-2.93,2.91,-3.97
22.186,-2.26,2.86,-4.04
22.203,-0.85,2.48,-4.15
22.219,-0.22,2.11,-4.12
22.253,0.56,1.35,-3.88
22.269,0.77,1.01,-3.71
22.286,0.87,0.72,-3.55
22.306,0.8,0.45,-3.4
22.323,0.61,0.22,-3.26
22.339,0.38,0.12,-3.15
22.356,0.16,0.13,-3.05
22.372,-0.09,0.18,-2.88
22.389,-0.33,0.14,-2.65
22.406,-0.59,0,-2.39
22.423,-0.83,-0.19,-2.13
22.439,-0.94,-0.34,-1.92
22.456,-0.92,-0.43,-1.76
22.472,-0.85,-0.49,-1.67
22.489,-0.76,-0.56,-1.67
22.506,-0.64,-0.68,-1.78
22.523,-0.53,-0.86,-2.02
22.539,-0.47,-1.07,-2.34
22.556,-0.49,-1.16,-2.66
22.572,-0.55,-1.03,-2.89
22.589,-0.61,-0.77,-3
22.606,-0.64,-0.52,-2.99
22.623,-0.6,-0.41,-2.86
22.639,-0.54,-0.47,-2.58
22.656,-0.42,-0.57,-2.19
22.672,0.06,-0.74,-1.27
22.703,0.33,-0.78,-0.78
22.719,0.55,-0.84,-0.29
22.736,0.78,-0.9,0.12
22.752,1.02,-0.95,0.4
22.769,1.23,-1.02,0.51
22.786,1.27,-1.08,0.41
22.803,0.92,-0.98,-0.21
22.836,0.7,-0.75,-0.59
22.853,0.23,-0.27,-1.17
22.869,0,-0.08,-1.32
22.903,-0.15,0.3,-1.45
22.919,-0.15,0.36,-1.45
22.936,-0.12,0.32,-1.45
22.956,-0.04,0.24,-1.42
22.973,0.1,0.18,-1.4
22.989,0.29,0.11,-1.37
23.006,0.51,0.03,-1.35
23.024,0.71,-0.08,-1.34
23.039,0.86,-0.21,-1.35
23.056,0.96,-0.33,-1.34
23.073,1.03,-0.42,-1.31
23.089,1.08,-0.46,-1.25
23.106,1.03,-0.43,-1.09
23.123,0.85,-0.33,-0.94
23.139,0.72,-0.32,-0.77
23.156,0.67,-0.42,-0.52
23.172,0.64,-0.58,-0.2
23.189,0.59,-0.84,0.14
23.206,0.52,-1.17,0.44
23.223,0.52,-1.45,0.56
23.239,0.59,-1.5,0.52
23.256,0.6,-1.24,0.31
23.286,0.56,-1.12,0.17
23.306,0.48,-0.97,-0.16
23.322,0.4,-0.92,-0.26
23.344,0.3,-0.86,-0.33
23.356,0.22,-0.81,-0.33
23.372,0.25,-0.84,-0.22
23.389,0.26,-0.88,-0.2
23.406,0.12,-0.88,-0.25
23.422,-0.14,-0.86,-0.35
23.439,-0.42,-0.73,-0.49
23.456,-0.63,-0.53,-0.61
23.472,-0.76,-0.35,-0.67
23.489,-0.81,-0.22,-0.68
23.506,-0.79,-0.16,-0.64
23.522,-0.73,-0.14,-0.61
23.539,-0.64,-0.13,-0.61
23.556,-0.51,-0.13,-0.63
23.572,-0.36,-0.13,-0.63
23.589,-0.22,-0.18,-0.63
23.606,-0.1,-0.26,-0.62
23.623,-0.02,-0.32,-0.58
23.639,0.01,-0.34,-0.52
23.658,0.04,-0.41,-0.46
23.672,0.07,-0.47,-0.42
23.689,-0.01,-0.41,-0.4
23.706,-0.15,-0.28,-0.44
23.722,-0.28,-0.17,-0.5
23.739,-0.36,-0.06,-0.54
23.756,-0.37,-0.01,-0.53
22.756,1.23,-1.02,0.51
22.771,1.27,-1.08,0.41
22.786,1.13,-1.09,0.15
22.801,0.92,-0.98,-0.21
22.821,0.7,-0.75,-0.59
22.836,0.48,-0.47,-0.91
22.851,0.23,-0.27,-1.17
22.866,0,-0.08,-1.32
22.886,-0.11,0.13,-1.41
22.901,-0.15,0.3,-1.45
22.916,-0.15,0.36,-1.45
22.931,-0.12,0.32,-1.45
22.951,-0.04,0.24,-1.42
22.966,0.1,0.18,-1.4
22.981,0.29,0.11,-1.37
22.996,0.51,0.03,-1.35
23.016,0.71,-0.08,-1.34
23.031,0.86,-0.21,-1.35
23.046,0.96,-0.33,-1.34
23.061,1.03,-0.42,-1.31
23.081,1.08,-0.46,-1.25
23.096,1.03,-0.43,-1.09
23.111,0.85,-0.33,-0.94
23.126,0.72,-0.32,-0.77
23.146,0.67,-0.42,-0.52
23.161,0.64,-0.58,-0.2
23.176,0.59,-0.84,0.14
23.191,0.52,-1.17,0.44
23.211,0.52,-1.45,0.56
23.226,0.59,-1.5,0.52
23.24,0.63,-1.38,0.42
23.256,0.6,-1.24,0.31
23.275,0.56,-1.12,0.17
23.29,0.53,-1.03,0
23.305,0.48,-0.97,-0.16
23.32,0.4,-0.92,-0.26
23.34,0.3,-0.86,-0.33
23.355,0.22,-0.81,-0.33
23.37,0.25,-0.84,-0.22
23.385,0.26,-0.88,-0.2
23.405,0.12,-0.88,-0.25
23.42,-0.14,-0.86,-0.35
23.435,-0.42,-0.73,-0.49
23.45,-0.63,-0.53,-0.61
23.47,-0.76,-0.35,-0.67
23.485,-0.81,-0.22,-0.68
23.5,-0.79,-0.16,-0.64
