time,ax,ay,az,aT
0.4800,-0.6430,-2.6650,-4.6340,5.384
0.4900,-0.6400,-2.7730,-4.4020,5.242
0.5010,-0.4130,-2.7290,-4.4440,5.231
0.5160,-0.0740,-2.7910,-4.3030,5.129
0.5200,-0.8040,-2.5250,-3.8240,4.652
0.5310,-1.4320,-1.9070,-3.7880,4.476
0.5400,-1.3670,-2.1280,-4.0910,4.810
0.5510,-1.4080,-3.0190,-4.4530,5.561
0.5610,-1.7790,-3.3960,-4.1530,5.652
0.5710,-2.0850,-3.4600,-3.3720,5.262
0.5860,-2.2640,-3.5580,-2.7020,5.009
0.5900,-2.2270,-3.4860,-2.3140,4.740
0.6010,-1.7160,-3.3080,-2.3510,4.406
0.6110,-1.1750,-3.3300,-3.1040,4.702
0.6200,-0.7800,-3.6720,-3.8400,5.370
0.6340,-0.4520,-4.2350,-4.0470,5.875
0.6410,-0.0850,-4.7300,-3.3400,5.791
0.6530,0.2420,-5.1380,-1.8710,5.473
0.6620,0.3760,-5.2170,-0.2970,5.239
0.6700,0.6800,-5.2750,0.5720,5.349
0.6810,1.2210,-5.6500,0.9440,5.857
0.6900,1.9250,-5.9150,1.3450,6.364
0.7010,2.4540,-5.9970,2.0330,6.791
0.7110,2.6100,-5.9280,2.8050,7.058
0.7200,2.4830,-5.8410,3.4000,7.200
0.7330,2.1750,-5.7750,3.8120,7.253
0.7400,1.9180,-5.4980,3.8010,6.954
0.7510,1.7900,-5.4410,3.7300,6.835
0.7660,2.0160,-5.3580,3.3900,6.653
0.7700,2.2620,-5.1940,2.9980,6.410
0.7800,2.4460,-5.2070,2.3970,6.232
0.7910,2.6510,-5.3740,1.8500,6.271
0.8010,2.9120,-5.7940,1.4360,6.642
0.8100,3.3020,-6.2000,1.3060,7.145
0.8200,4.3140,-6.5330,1.3510,7.945
0.8300,5.5500,-6.6020,1.5440,8.762
0.8400,6.7590,-6.5840,1.8730,9.620
0.8510,8.2610,-6.1800,2.4550,10.605
0.8600,9.4470,-5.4620,2.9710,11.310
0.8700,10.3150,-4.8250,3.4680,11.904
0.8810,10.7180,-4.0260,4.1610,12.182
0.8930,11.0230,-2.9850,5.0170,12.473
0.9000,10.9840,-1.9730,5.8170,12.585
0.9110,10.5000,-1.4370,6.3600,12.360
0.9200,9.8470,-1.4300,6.4480,11.857
0.9300,9.8590,-1.3830,5.8240,11.534
0.9400,9.1580,-1.8720,4.8550,10.533
0.9500,8.3950,-1.9120,3.9500,9.473
0.9610,7.3790,-2.2210,3.4150,8.429
0.9700,6.1850,-2.4350,3.5350,7.529
0.9800,5.0200,-2.3220,4.0580,6.860
0.9910,3.7090,-1.8040,4.6340,6.204
1.0000,2.4440,-0.8690,4.8590,5.508
1.0100,1.6280,0.2450,4.7970,5.072
1.0200,1.1520,1.1320,4.3640,4.653
1.0300,0.7420,1.9090,3.7060,4.234
1.0400,0.1760,2.7380,2.9760,4.048
1.0500,-0.3780,3.4410,2.2110,4.108
1.0600,-0.7290,3.8430,1.5650,4.213
1.0700,-0.8080,4.0620,0.9010,4.238
1.0800,-0.8300,4.0000,0.1420,4.088
1.0910,-0.7340,3.7560,-0.4000,3.848
1.1000,-0.5250,3.3840,-0.5980,3.476
1.1100,-0.2050,2.7450,-0.6430,2.827
1.1200,0.2180,1.9240,-0.5740,2.020
1.1310,0.2510,1.3870,-0.5450,1.511
1.1400,-0.2140,1.2130,-0.5410,1.345
1.1500,-0.6280,1.0930,-0.4350,1.334
1.1600,-0.9350,0.9360,-0.2270,1.342
1.1700,-1.0870,0.9300,0.1230,1.436
1.1800,-0.9350,1.1040,0.7030,1.608
1.1910,-0.6660,1.2930,1.4630,2.063
1.2010,-0.5100,1.5540,2.2430,2.776
1.2110,-0.6700,2.0700,3.0590,3.754
1.2200,-1.2960,2.7360,3.7310,4.805
1.2300,-2.2130,3.5240,4.0960,5.839
1.2410,-3.0480,4.5880,4.2840,6.978
1.2500,-3.6760,5.6850,4.5350,8.149
1.2610,-4.0770,6.7360,4.8340,9.239
1.2700,-4.1880,7.5710,5.1580,10.073
1.2800,-3.9840,7.9340,5.2660,10.322
1.2900,-3.5080,7.5250,5.1470,9.768
1.3010,-3.1650,6.6960,4.1040,8.467
1.3110,-4.0780,6.3880,2.7540,8.064
1.3200,-5.8990,6.2050,1.5600,8.703
1.3310,-6.3290,5.0530,-0.1380,8.100
1.3400,-4.3550,2.5980,-1.7450,5.363
1.3500,-1.7610,0.0680,-2.5980,3.139
1.3600,1.0070,-1.9190,-2.9790,3.684
1.3700,3.4190,-3.3620,-2.7800,5.543
1.3800,5.3960,-4.5850,-1.7890,7.303
1.3900,8.5200,-6.9340,0.0690,10.985
1.4000,11.7970,-9.4430,1.8190,15.220
1.4100,12.7040,-10.8870,2.9180,16.983
1.4190,11.3030,-11.8060,2.9680,16.612
1.4300,8.6710,-12.3040,1.4550,15.123
1.4400,6.5170,-13.0760,-1.5380,14.691
1.4500,5.5570,-13.9990,-4.5650,15.738
1.4600,5.5960,-14.6380,-6.6690,17.031
1.4700,6.9390,-15.7680,-7.2500,18.691
1.4800,8.2320,-16.7100,-6.1670,19.622
1.4900,9.6320,-17.7020,-4.0530,20.556
1.5000,10.6650,-19.4770,-1.7280,22.273
1.5100,10.5200,-21.1640,0.2790,23.636
1.5200,9.5490,-22.0130,2.0230,24.080
1.5300,7.7990,-21.7040,3.0620,23.265
1.5400,5.9120,-20.2690,4.0100,21.491
1.5500,4.7980,-17.7000,4.9700,19.000
1.5630,4.1600,-14.5310,5.1750,15.976
1.5690,3.6260,-10.8580,4.1490,12.176
1.5800,2.4770,-7.4420,1.9540,8.083
1.5900,0.3090,-4.2050,-0.4430,4.240
1.6010,-2.8490,-0.9340,-1.9850,3.596
1.6100,-6.1140,1.9610,-1.8300,6.676
1.6200,-8.4450,5.2470,-0.5990,9.960
1.6300,-9.4090,9.2130,1.6760,13.275
1.6400,-10.5770,13.8440,3.8350,17.839
1.6500,-11.6510,17.9790,4.7080,21.935
1.6600,-10.5060,18.7640,4.0490,21.883
1.6690,-6.9380,14.9120,1.8910,16.555
1.6800,-4.7760,11.2830,-0.2620,12.255
1.6900,-4.4320,9.5530,-1.3780,10.621
1.7000,-4.5680,7.6770,-1.7510,9.103
1.7110,-5.0710,5.7880,-1.4980,7.840
1.7200,-5.4960,4.3390,-0.3010,7.009
1.7310,-5.6680,3.3970,1.6910,6.821
1.7400,-5.8570,2.9650,4.1400,7.761
1.7500,-6.1730,3.1310,6.2710,9.340
1.7600,-6.3250,3.4970,7.3000,10.273
1.7690,-6.1840,3.8540,7.0850,10.163
1.7790,-5.6290,4.3020,6.1470,9.380
1.7920,-4.9910,4.8710,5.1560,8.673
1.7990,-4.5930,5.5250,4.3530,8.401
1.8090,-4.5180,6.2280,3.6610,8.521
1.8190,-4.6920,6.6330,2.9650,8.649
1.8290,-5.4070,6.8840,2.0470,8.990
1.8400,-6.5650,7.1070,1.1000,9.737
1.8490,-7.6770,7.2340,0.2450,10.551
1.8590,-8.6540,7.2050,-0.6040,11.277
1.8690,-9.3980,7.1070,-1.4600,11.873
1.8790,-9.5410,7.0790,-2.0980,12.064
1.8890,-9.0580,7.0440,-2.3780,11.718
1.8990,-8.2140,7.0360,-2.3520,11.068
1.9090,-7.5900,7.0740,-2.0770,10.581
1.9190,-7.5020,7.3980,-1.5260,10.646
1.9300,-7.2660,7.6940,-0.9850,10.628
1.9390,-6.6980,7.8630,-0.5770,10.345
1.9490,-6.4720,7.9900,-0.3770,10.289
1.9590,-6.6210,8.0680,-0.2610,10.440
1.9690,-6.9060,8.0270,-0.2630,10.592
1.9790,-7.4490,7.9050,-0.3220,10.866
1.9890,-7.8890,7.9090,-0.2700,11.174
1.9990,-7.9010,7.8780,-0.0810,11.158
2.0090,-7.5290,7.7030,0.1020,10.772
2.0200,-7.0980,7.4680,0.1920,10.305
2.0290,-7.1630,7.1150,-0.0110,10.096
2.0390,-6.8740,5.7780,-0.3890,8.988
2.0500,-5.2890,2.7320,-0.5230,5.976
2.0600,-2.2350,-1.3710,-0.6640,2.705
2.0700,2.0870,-5.7950,-0.4650,6.177
2.0800,7.3800,-10.3820,0.0080,12.738
2.0890,11.9230,-13.9140,-0.4070,18.328
2.0990,15.1890,-16.3170,-1.2960,22.330
2.1120,16.1050,-17.2340,0.0380,23.588
2.1190,16.2870,-18.3890,3.1120,24.761
2.1290,15.6460,-18.5930,4.5080,24.715
2.1420,12.3180,-16.0910,4.7270,20.809
2.1490,7.6650,-13.1290,5.0250,16.012
2.1600,4.4760,-12.0680,4.6980,13.702
2.1690,3.3340,-12.0920,3.7520,13.092
2.1790,3.3440,-11.6530,2.6590,12.411
2.1880,3.8360,-10.5460,1.3340,11.301
2.1990,5.0390,-9.5380,-0.3840,10.794
2.2090,6.8750,-9.0370,-2.2690,11.579
2.2190,8.5310,-8.4680,-3.6890,12.574
2.2300,9.2820,-7.6680,-4.5880,12.884
2.2390,9.0800,-6.8250,-4.9730,12.400
2.2490,8.1060,-6.0280,-4.9180,11.235
2.2600,6.5210,-5.2900,-4.5470,9.549
2.2690,4.4040,-4.7480,-4.1150,7.673
2.2790,1.9950,-4.2430,-3.6430,5.938
2.2910,-0.1200,-3.3390,-2.9400,4.450
2.2990,-1.1700,-2.3340,-1.9570,3.263
2.3090,-0.9160,-1.7760,-1.2860,2.376
2.3190,-0.0930,-1.4170,-0.8740,1.667
2.3290,0.5860,-0.8330,-0.4510,1.114
2.3420,0.8130,-0.0850,0.1000,0.824
2.3490,0.4890,0.6740,0.7160,1.098
2.3590,-0.4040,1.3880,1.1540,1.850
2.3690,-1.4940,1.9790,1.2780,2.790
2.3790,-2.4850,2.5690,1.0660,3.730
2.3900,-2.9770,2.9860,0.5420,4.251
2.3990,-2.9890,3.2720,0.0250,4.432
2.4090,-2.8730,3.5610,-0.4520,4.598
2.4190,-2.7930,3.8790,-0.8930,4.863
2.4290,-2.5590,4.1700,-1.2340,5.046
2.4410,-2.2130,4.3230,-1.5080,5.085
2.4490,-1.8780,4.3820,-1.7730,5.086
2.4590,-1.6010,4.3650,-2.0010,5.062
2.4690,-1.3680,4.3200,-2.0580,4.977
2.4790,-1.1120,4.1230,-1.9350,4.688
2.4890,-0.9410,3.8470,-1.7580,4.333
2.4990,-0.8460,3.4450,-1.5230,3.860
2.5120,-0.7200,2.9050,-1.2940,3.261
2.5190,-0.5930,2.3290,-1.0790,2.634
2.5290,-0.4430,1.7250,-0.8760,1.985
2.5410,-0.1910,1.0300,-0.6500,1.233
2.5500,0.0740,0.4070,-0.3960,0.573
2.5590,0.3710,-0.1550,-0.0340,0.404
2.5690,0.6120,-0.5900,0.3380,0.915
2.5790,0.6300,-0.8680,0.6740,1.267
2.5920,0.4780,-0.9480,1.1170,1.541
2.5990,0.2640,-0.8310,1.6390,1.856
2.6090,0.0040,-0.5970,2.1300,2.212
2.6180,-0.1920,-0.3940,2.6360,2.672
2.6290,-0.2510,-0.1330,3.1050,3.118
2.6390,-0.1520,0.1490,3.4440,3.451
2.6490,-0.0160,0.4050,3.5570,3.580
2.6590,0.1630,0.6430,3.3780,3.443
2.6680,0.3110,0.7910,2.9530,3.073
2.6790,0.4240,0.9170,2.3100,2.521
2.6900,0.6240,0.8900,1.5450,1.889
2.6990,0.8880,0.7260,0.8460,1.425
2.7090,1.0270,0.6630,0.2710,1.252
2.7190,1.2060,0.5840,-0.1520,1.349
2.7290,1.5220,0.3280,-0.4840,1.630
2.7410,1.8830,0.0110,-0.7400,2.023
2.7490,2.1700,-0.3020,-0.9410,2.384
2.7600,2.3620,-0.5390,-1.0730,2.650
2.7680,2.3370,-0.5480,-1.1330,2.654
2.7790,2.1110,-0.4030,-1.1010,2.415
2.7910,1.6780,-0.1630,-0.9420,1.931
2.7990,1.2150,0.0960,-0.6650,1.388
2.8100,0.8430,0.3440,-0.2320,0.940
2.8180,0.3990,0.6380,0.1970,0.778
2.8290,0.0150,0.7930,0.4680,0.921
2.8470,-0.2570,0.7330,0.4910,0.919
2.8510,-0.3300,0.5600,0.3550,0.741
2.8610,-0.1680,0.4220,0.2270,0.508
2.8680,0.0510,0.4280,-0.0160,0.431
2.8790,0.2830,0.3810,-0.3410,0.584
2.8900,0.4290,0.3700,-0.6030,0.827
2.8980,0.4340,0.4300,-0.7040,0.932
2.9090,0.3350,0.5600,-0.6480,0.920
2.9180,0.2850,0.5980,-0.4760,0.816
2.9280,0.2720,0.5720,-0.2150,0.669
2.9390,0.1150,0.5450,0.0440,0.559
2.9500,-0.2770,0.3270,0.1130,0.443
2.9580,-0.9100,-0.0200,-0.2310,0.939
2.9680,-1.4010,-0.5690,-0.7450,1.686
2.9780,-1.7950,-1.2240,-1.1790,2.472
2.9880,-2.1420,-1.7060,-1.3170,3.039
2.9990,-2.2440,-1.9870,-1.2390,3.243
3.0090,-1.9720,-2.1780,-1.0960,3.136
3.0180,-1.3130,-2.2760,-0.8630,2.766
3.0280,-0.7970,-2.3890,-0.5700,2.582
3.0410,-0.4660,-2.4950,-0.3390,2.561
3.0480,-0.4750,-2.4890,-0.0990,2.536
3.0580,-0.8610,-2.2880,0.2820,2.461
3.0680,-1.4300,-1.9370,0.8390,2.550
3.0780,-2.1030,-1.5420,1.3600,2.941
3.0890,-2.7940,-1.2700,1.8690,3.593
3.0980,-3.4550,-1.0560,2.1790,4.219
3.1080,-3.9380,-0.8630,2.2380,4.611
3.1180,-4.1640,-0.7200,2.0280,4.687
3.1280,-4.1690,-0.5260,1.7160,4.539
3.1420,-3.9000,-0.4090,1.4360,4.176
3.1490,-3.3670,-0.4440,1.1900,3.599
3.1590,-2.6350,-0.5930,0.8100,2.820
3.1680,-1.7400,-0.8640,0.2610,1.960
3.1780,-0.7800,-1.2070,-0.5410,1.536
3.1890,0.1070,-1.5270,-1.4310,2.095
3.1990,0.7130,-1.7030,-2.1660,2.846
3.2090,0.8900,-1.7620,-2.6560,3.309
3.2180,0.7510,-1.7940,-2.8340,3.437
3.2310,0.3490,-1.7930,-2.6450,3.214
3.2430,-0.0260,-1.7690,-2.2520,2.864
3.2480,-0.2220,-1.7650,-1.8040,2.534
3.2580,-0.4380,-1.7250,-1.3580,2.239
3.2680,-0.7140,-1.5180,-0.9590,1.932
3.2780,-0.8900,-1.3540,-0.5630,1.715
3.2900,-1.0470,-1.1650,-0.1640,1.575
3.2980,-1.2130,-0.9680,0.1380,1.558
3.3080,-1.3320,-0.7480,0.3960,1.578
3.3180,-1.4270,-0.4890,0.6700,1.651
3.3280,-1.4200,-0.1690,0.9360,1.709
3.3410,-1.3850,0.1300,1.1920,1.832
3.3480,-1.2860,0.4510,1.4040,1.957
3.3580,-1.0450,0.6930,1.5330,1.980
3.3680,-0.7180,0.8390,1.5430,1.897
3.3790,-0.3840,0.9990,1.3920,1.756
3.3900,-0.1250,1.1310,1.0700,1.562
3.3980,0.0930,1.1960,0.6500,1.364
3.4080,0.3410,1.2400,0.2340,1.307
3.4180,0.7350,1.1970,-0.0710,1.406
3.4270,1.1720,1.1840,-0.2630,1.687
3.4410,1.5220,1.2070,-0.3960,1.982
3.4480,1.8540,1.1950,-0.4740,2.256
3.4590,2.1620,1.1600,-0.5120,2.506
3.4680,2.4370,1.1100,-0.6150,2.748
3.4790,2.7010,1.0210,-0.8240,3.003
3.4910,2.7850,0.9470,-1.0030,3.108
3.4980,2.7810,0.9440,-1.0880,3.132
3.5080,2.7610,0.9550,-1.1340,3.134
3.5180,2.6700,0.9680,-1.0930,3.043
3.5280,2.5230,0.9630,-1.0270,2.889
3.5410,2.3650,0.9450,-0.9310,2.712
3.5490,2.1530,0.8730,-0.9890,2.525
3.5580,1.8740,0.7350,-1.1800,2.333
3.5680,1.4250,0.5610,-1.4190,2.088
3.5780,0.8720,0.4070,-1.6700,1.927
3.5890,0.3460,0.2280,-1.7650,1.813
3.5980,-0.0330,0.1050,-1.6800,1.684
3.6080,-0.3030,0.0580,-1.4280,1.461
3.6180,-0.4380,-0.0200,-1.0600,1.147
3.6280,-0.4780,-0.1620,-0.7580,0.911
3.6400,-0.5770,-0.2000,-0.5810,0.843
3.6480,-0.7040,-0.2070,-0.5480,0.916
3.6600,-0.7910,-0.2120,-0.5890,1.009
3.6680,-0.8030,-0.2000,-0.6820,1.072
3.6780,-0.7400,-0.1860,-0.8070,1.111
3.6880,-0.6260,-0.2000,-0.9660,1.168
3.6970,-0.3920,-0.3320,-1.1590,1.268
3.7090,-0.1610,-0.5060,-1.3680,1.467
3.7170,-0.0670,-0.6760,-1.5680,1.709
3.7280,0.0080,-0.8220,-1.6810,1.871
3.7410,0.0000,-0.9240,-1.6920,1.928
3.7480,-0.0980,-1.0420,-1.5990,1.911
3.7580,-0.2360,-1.2240,-1.4830,1.937
3.7680,-0.4550,-1.3140,-1.3610,1.946
3.7780,-0.7620,-1.3870,-1.2120,1.993
3.7910,-0.6950,-1.8950,-1.0110,2.257
3.7980,0.0570,-3.1980,-0.8380,3.306
3.8080,1.1220,-4.7990,-0.8030,4.993
3.8180,2.0820,-6.1640,-0.8320,6.559
3.8290,2.3680,-6.4880,-0.7840,6.951
3.8390,1.7190,-5.0490,-0.3590,5.346
3.8480,0.6940,-3.1940,0.5800,3.320
3.8580,-0.4120,-1.6620,1.6100,2.350
3.8680,-1.5980,-0.0420,2.6850,3.125
3.8780,-2.4320,1.5370,3.6050,4.612
3.8880,-2.5280,2.8050,4.2430,5.680
3.8980,-1.9900,3.6540,4.3710,6.035
3.9080,-1.0440,3.9810,4.0430,5.769
3.9180,0.1440,3.8620,3.2770,5.067
3.9280,1.3670,3.5320,2.1720,4.366
3.9390,2.3630,3.0220,0.9030,3.941
3.9470,2.7500,2.4630,-0.6390,3.747
3.9590,2.7830,1.8180,-2.2200,3.997
3.9680,2.3250,1.2730,-3.6100,4.479
3.9780,1.4860,0.8310,-4.5640,4.871
3.9910,0.6090,0.2540,-4.9260,4.970
3.9980,-0.1880,-0.3060,-4.7710,4.784
4.0080,-0.8240,-0.6990,-4.1620,4.300
4.0180,-1.1670,-0.8620,-3.3420,3.643
4.0270,-1.1390,-0.9770,-2.3870,2.820
4.0390,-0.9750,-1.0220,-1.4480,2.023
4.0470,-0.9430,-1.0330,-0.6120,1.527
4.0590,-0.9380,-0.9060,0.1830,1.317
4.0670,-0.9150,-0.6630,0.8450,1.411
4.0780,-0.7430,-0.2810,1.4130,1.621
4.0890,-0.3650,0.1030,1.7430,1.784
4.0970,0.0590,0.4640,1.7860,1.846
4.1080,0.3930,0.8090,1.6020,1.837
4.1170,0.6090,1.0460,1.2260,1.723
4.1280,0.6030,1.1510,0.7250,1.488
4.1390,0.3190,1.1670,-0.0030,1.210
4.1470,0.0780,0.9430,-0.8430,1.267
4.1590,-0.0660,0.7010,-1.5780,1.728
4.1670,-0.2670,0.5900,-2.1080,2.205
4.1780,-0.3810,0.4310,-2.5600,2.624
4.1890,-0.2660,0.2120,-2.8280,2.848
4.1970,-0.1980,0.0530,-2.9180,2.925
4.2080,-0.2590,-0.0160,-2.7640,2.776
4.2170,-0.3220,-0.0600,-2.3820,2.404
4.2280,-0.3970,-0.1200,-1.9140,1.958
4.2400,-0.3350,-0.1000,-1.3410,1.386
4.2480,-0.1830,0.0210,-0.8510,0.871
4.2590,0.0550,0.1920,-0.4600,0.501
4.2670,0.2290,0.3050,-0.2790,0.473
4.2780,0.2880,0.3750,-0.2300,0.526
4.2920,0.2250,0.4470,-0.2660,0.567
4.2970,0.1730,0.4660,-0.3280,0.596
4.3090,0.0730,0.5480,-0.3990,0.682
4.3170,0.0020,0.6150,-0.4840,0.783
4.3270,-0.0190,0.6410,-0.6320,0.900
4.3410,0.0680,0.6430,-0.7870,1.019
4.3470,0.4110,0.5240,-0.8780,1.102
4.3620,0.9020,0.3840,-0.9970,1.398
4.3670,1.3920,0.3820,-1.2900,1.936
4.3770,1.6900,0.6180,-1.7090,2.482
4.3880,1.6200,1.2140,-2.1450,2.949
4.3970,1.1290,1.8450,-2.3880,3.222
4.4070,0.2950,2.2800,-2.3190,3.265
4.4170,-0.8450,2.7290,-1.9670,3.469
4.4270,-2.3900,3.3530,-1.6030,4.419
4.4400,-4.0150,4.2060,-1.3840,5.977
4.4470,-5.5560,5.1470,-1.1940,7.667
4.4610,-6.5010,5.6010,-0.7370,8.613
4.4700,-6.5790,5.2440,-0.3030,8.419
4.4790,-6.2390,4.6280,-0.2490,7.772
4.4890,-6.1500,4.4050,-0.4800,7.580
4.4970,-6.0840,4.6600,-0.5750,7.685
4.5070,-5.8220,4.8250,-0.3420,7.569
4.5170,-5.5210,4.6080,0.1510,7.193
4.5270,-5.3300,4.1030,0.7980,6.774
4.5380,-5.1920,3.2940,1.5130,6.332
4.5470,-4.9120,2.4260,2.0460,5.848
4.5580,-3.3950,1.2530,2.0900,4.179
4.5670,-0.8890,-0.3950,1.4130,1.715
4.5770,1.6830,-2.3790,0.4620,2.951
4.5900,4.0430,-4.5600,-0.0780,6.095
4.5970,6.0210,-6.9190,-0.2700,9.176
4.6080,7.9260,-8.8800,-0.3920,11.909
4.6160,9.8000,-9.6310,-1.0910,13.784
4.6270,11.3440,-10.0070,-2.8610,15.395
4.6400,11.7850,-10.9980,-4.8970,16.847
4.6470,10.9980,-12.5320,-6.0000,17.720
4.6590,10.1440,-14.6060,-5.2330,18.537
4.6670,9.9460,-16.6230,-3.2310,19.639
4.6770,10.8550,-18.6450,-1.3240,21.615
4.6900,11.8410,-20.4860,-0.7020,23.672
4.6970,11.7840,-20.8570,-0.8730,23.972
4.7070,11.2170,-20.8750,-0.6500,23.707
4.7170,10.1420,-20.7270,-0.2320,23.076
4.7290,8.0460,-19.7030,0.4270,21.287
4.7370,5.8010,-18.0990,1.4930,19.064
4.7470,4.4420,-16.0460,2.2410,16.800
4.7580,3.6880,-13.4200,1.8050,14.034
4.7680,3.3230,-10.6460,0.3760,11.159
4.7770,2.8090,-7.9220,-1.7160,8.579
4.7880,1.6650,-5.1320,-3.1510,6.248
4.8000,-0.1920,-2.4800,-2.8840,3.809
4.8080,-2.6800,0.3720,-1.2770,2.992
4.8170,-5.1700,3.8140,0.7190,6.465
4.8270,-7.5830,8.0350,2.8670,11.414
4.8380,-10.0320,12.8480,5.0450,17.064
4.8470,-11.8670,17.1540,6.8690,21.961
4.8570,-11.7390,18.4090,7.4600,23.073
4.8670,-9.1740,14.9110,5.8040,18.444
4.8770,-6.7980,10.1420,2.2410,12.414
4.8880,-6.2480,7.5940,-1.7270,9.984
4.8980,-5.7970,5.9340,-5.4740,9.939
4.9070,-5.1660,4.3890,-8.6360,10.979
4.9170,-4.3300,3.4910,-9.7440,11.220
4.9270,-3.3910,3.8680,-7.3810,8.997
4.9380,-2.6900,5.0290,-2.6110,6.273
4.9530,-2.1450,5.6200,2.1040,6.373
4.9560,-2.1620,5.3140,5.3160,7.821
4.9720,-2.9560,5.0940,7.0530,9.189
4.9780,-4.3440,5.6560,7.7550,10.536
4.9870,-5.5670,6.5650,7.6880,11.541
4.9970,-6.2510,7.1280,6.6840,11.600
5.0070,-6.4450,7.3180,4.9960,10.957
5.0170,-6.8140,7.3960,3.0030,10.495
5.0270,-7.6750,7.3140,0.9130,10.641
5.0390,-8.9220,7.1100,-1.0480,11.457
5.0480,-9.9170,6.9750,-2.6600,12.413
5.0580,-10.1400,6.9420,-3.8460,12.876
5.0670,-9.3990,6.9320,-4.4200,12.487
5.0770,-8.0350,6.9820,-4.2610,11.466
5.0870,-6.8590,7.2850,-3.4870,10.596
5.0960,-5.7890,7.4770,-2.3520,9.744
5.1080,-4.7120,7.5130,-1.2310,8.953
5.1160,-3.8970,7.7410,-0.3140,8.672
5.1260,-3.4770,8.1080,0.3300,8.828
5.1390,-3.6460,8.4980,0.5880,9.266
5.1470,-4.3310,8.7500,0.4520,9.774
5.1560,-5.4130,8.6490,0.0510,10.203
5.1670,-6.2380,8.2170,-0.3100,10.321
5.1770,-6.8360,7.8980,-0.4750,10.456
5.1870,-7.3150,7.7090,-0.5590,10.642
5.1960,-7.6130,7.6360,-0.5380,10.796
5.2070,-7.6580,7.6380,-0.3680,10.822
5.2170,-7.4270,7.5810,-0.1280,10.614
5.2260,-6.7170,7.4520,0.0760,10.033
5.2380,-5.1880,6.4670,-0.0460,8.291
5.2470,-1.5370,2.1560,-0.6860,2.735
5.2590,1.3790,-3.6210,-2.1460,4.429
5.2670,4.0300,-9.0750,-3.2890,10.460
5.2760,6.7490,-13.8420,-3.2950,15.748
5.2880,8.6810,-15.0550,-2.1190,17.507
5.2960,11.3940,-15.2080,0.0410,19.003
5.3070,14.6330,-17.2170,1.7720,22.665
5.3160,16.1850,-18.7810,1.6920,24.850
5.3270,14.0510,-16.9670,0.0170,22.030
5.3390,9.5960,-14.4140,-1.1020,17.351
5.3470,5.6070,-13.3610,-1.1520,14.536
5.3560,2.7050,-13.5470,-0.6920,13.832
5.3670,0.6270,-13.2720,-0.3520,13.291
5.3760,0.4980,-12.5960,-0.4610,12.614
5.3870,2.3160,-12.0390,-1.2970,12.328
5.3960,4.6140,-11.4310,-2.3500,12.549
