time,wx,wy,wz
1.934,-0.95,0.77,0.59
1.935,-1.05,1.03,0.72
1.937,-1.19,1.27,0.83
1.939,-1.38,1.46,0.93
1.948,-1.59,1.60,1.02
1.951,-1.79,1.69,1.10
1.953,-1.96,1.77,1.15
1.954,-2.10,1.86,1.18
1.955,-2.21,1.95,1.20
1.956,-2.32,2.06,1.21
1.957,-2.40,2.17,1.23
1.961,-2.46,2.28,1.24
1.962,-2.50,2.40,1.26
1.964,-2.52,2.53,1.29
1.970,-2.50,2.65,1.31
1.974,-2.44,2.74,1.33
1.976,-2.35,2.81,1.36
1.976,-2.22,2.85,1.37
1.977,-2.07,2.87,1.39
1.979,-1.90,2.87,1.40
1.981,-1.72,2.87,1.40
1.984,-1.51,2.81,1.38
1.987,-1.24,2.65,1.35
1.994,-0.91,2.36,1.29
1.996,-0.55,2.00,1.22
1.999,-0.20,1.67,1.13
2.000,0.12,1.39,1.02
2.000,0.40,1.17,0.90
2.002,0.63,0.98,0.78
2.005,0.83,0.83,0.67
2.006,1.00,0.70,0.56
2.009,1.16,0.56,0.46
2.012,1.31,0.43,0.36
2.014,1.44,0.31,0.27
2.016,1.54,0.20,0.18
2.019,1.63,0.12,0.09
2.021,1.70,0.06,-0.01
2.024,1.78,-0.00,-0.11
2.026,1.85,-0.07,-0.22
2.029,1.90,-0.14,-0.33
2.031,1.94,-0.22,-0.43
2.034,1.96,-0.32,-0.52
2.036,1.98,-0.36,-0.62
2.039,2.00,-0.28,-0.71
2.041,2.02,-0.15,-0.80
2.043,2.03,-0.02,-0.86
2.046,2.02,0.14,-0.89
2.049,1.99,0.31,-0.88
2.051,1.95,0.49,-0.83
2.054,1.89,0.64,-0.77
2.057,1.82,0.75,-0.70
2.059,1.72,0.82,-0.66
2.061,1.62,0.94,-0.63
2.064,1.52,1.06,-0.61
2.066,1.40,1.14,-0.58
2.069,1.29,1.17,-0.53
2.073,1.20,1.16,-0.48
2.074,1.11,1.14,-0.44
2.077,1.01,1.10,-0.39
2.079,0.91,1.05,-0.35
2.081,0.80,1.01,-0.30
2.084,0.72,0.98,-0.24
2.086,0.65,0.93,-0.16
2.089,0.59,0.87,-0.05
2.091,0.54,0.78,0.07
2.094,0.49,0.67,0.19
2.096,0.44,0.56,0.31
2.099,0.40,0.45,0.43
2.101,0.36,0.34,0.55
2.104,0.32,0.24,0.65
2.106,0.28,0.15,0.74
2.109,0.25,0.05,0.79
2.112,0.21,-0.03,0.84
2.114,0.17,-0.09,0.88
2.116,0.11,-0.16,0.92
2.119,0.03,-0.25,0.93
2.121,-0.04,-0.27,0.93
2.124,-0.12,-0.26,0.90
2.126,-0.20,-0.25,0.85
2.129,-0.28,-0.23,0.77
2.131,-0.34,-0.20,0.68
2.134,-0.37,-0.13,0.59
2.136,-0.38,-0.05,0.50
2.139,-0.38,0.04,0.41
2.141,-0.38,0.13,0.31
2.144,-0.38,0.21,0.21
2.146,-0.37,0.30,0.12
2.149,-0.36,0.39,0.03
2.151,-0.34,0.48,-0.05
2.154,-0.31,0.57,-0.12
2.156,-0.27,0.66,-0.18
2.159,-0.23,0.75,-0.22
2.161,-0.19,0.82,-0.25
2.164,-0.15,0.88,-0.26
2.166,-0.12,0.92,-0.24
2.169,-0.08,0.95,-0.21
2.171,-0.07,0.98,-0.17
2.174,-0.07,0.99,-0.11
2.176,-0.08,0.99,-0.06
2.179,-0.11,0.97,0.00
2.182,-0.15,0.92,0.06
2.184,-0.20,0.86,0.11
2.186,-0.26,0.80,0.14
2.189,-0.31,0.74,0.15
2.191,-0.38,0.64,0.14
2.194,-0.45,0.53,0.11
2.197,-0.50,0.41,0.06
2.199,-0.55,0.30,-0.02
2.201,-0.58,0.20,-0.12
2.204,-0.60,0.09,-0.23
2.207,-0.60,-0.00,-0.35
2.210,-0.58,-0.10,-0.48
2.211,-0.54,-0.20,-0.62
2.214,-0.47,-0.28,-0.77
2.217,-0.40,-0.36,-0.91
2.219,-0.31,-0.44,-1.06
2.221,-0.22,-0.51,-1.20
2.224,-0.12,-0.54,-1.33
2.226,-0.02,-0.56,-1.46
2.229,0.08,-0.57,-1.57
2.232,0.16,-0.58,-1.68
2.234,0.24,-0.58,-1.77
2.236,0.30,-0.58,-1.85
2.239,0.35,-0.57,-1.92
2.241,0.37,-0.57,-1.98
2.244,0.39,-0.57,-2.01
2.246,0.39,-0.56,-2.02
2.249,0.37,-0.54,-2.01
2.252,0.33,-0.52,-1.98
2.254,0.29,-0.49,-1.92
2.257,0.23,-0.46,-1.84
2.259,0.17,-0.43,-1.75
2.261,0.10,-0.38,-1.64
2.264,0.02,-0.32,-1.53
2.267,-0.06,-0.26,-1.42
2.269,-0.15,-0.19,-1.31
2.272,-0.23,-0.13,-1.20
2.274,-0.31,-0.07,-1.11
2.276,-0.38,-0.03,-1.02
2.279,-0.44,0.00,-0.94
2.281,-0.50,0.02,-0.88
2.284,-0.53,0.02,-0.82
2.286,-0.56,0.01,-0.78
2.289,-0.57,-0.02,-0.74
2.291,-0.57,-0.06,-0.72
2.294,-0.56,-0.13,-0.71
2.296,-0.55,-0.23,-0.71
2.299,-0.52,-0.35,-0.72
2.302,-0.49,-0.48,-0.73
2.304,-0.46,-0.62,-0.76
2.306,-0.44,-0.76,-0.80
2.309,-0.44,-0.90,-0.83
2.311,-0.45,-1.04,-0.89
2.315,-0.47,-1.16,-0.95
2.316,-0.51,-1.29,-1.02
2.319,-0.56,-1.43,-1.09
2.322,-0.64,-1.55,-1.16
2.324,-0.72,-1.66,-1.22
2.326,-0.80,-1.74,-1.26
2.329,-0.89,-1.80,-1.29
2.331,-0.98,-1.83,-1.31
2.334,-1.06,-1.82,-1.30
2.336,-1.13,-1.79,-1.28
2.339,-1.20,-1.76,-1.25
2.342,-1.26,-1.73,-1.21
2.344,-1.31,-1.70,-1.14
2.346,-1.34,-1.67,-1.07
2.352,-1.35,-1.66,-0.99
2.353,-1.33,-1.65,-0.91
2.355,-1.30,-1.65,-0.81
2.357,-1.24,-1.67,-0.71
2.359,-1.16,-1.71,-0.61
2.362,-1.07,-1.76,-0.51
2.364,-0.96,-1.82,-0.41
2.366,-0.83,-1.87,-0.33
2.369,-0.70,-1.92,-0.25
2.372,-0.55,-1.96,-0.17
2.374,-0.38,-2.00,-0.10
2.377,-0.21,-2.04,-0.03
2.379,-0.03,-2.06,0.03
2.381,0.16,-2.07,0.09
2.384,0.36,-2.06,0.14
2.386,0.55,-2.05,0.18
2.389,0.73,-2.03,0.21
2.391,0.92,-2.02,0.22
2.394,1.09,-2.03,0.21
2.396,1.25,-2.04,0.18
2.399,1.39,-2.06,0.12
2.401,1.51,-2.08,0.04
2.404,1.62,-2.11,-0.07
2.406,1.70,-2.13,-0.19
2.409,1.76,-2.15,-0.33
2.411,1.80,-2.15,-0.48
2.414,1.82,-2.16,-0.64
2.416,1.81,-2.16,-0.80
2.422,1.78,-2.16,-0.95
2.424,1.73,-2.12,-1.08
2.425,1.67,-2.06,-1.20
2.427,1.58,-1.99,-1.30
2.429,1.48,-1.91,-1.38
2.431,1.36,-1.80,-1.43
2.434,1.22,-1.66,-1.47
2.436,1.07,-1.51,-1.47
2.439,0.91,-1.34,-1.46
2.441,0.73,-1.14,-1.44
2.444,0.54,-0.93,-1.40
2.446,0.33,-0.72,-1.34
2.449,0.13,-0.51,-1.27
2.452,-0.09,-0.30,-1.20
2.454,-0.31,-0.08,-1.11
2.456,-0.52,0.13,-1.02
2.459,-0.72,0.33,-0.91
2.461,-0.91,0.53,-0.80
2.464,-1.09,0.71,-0.68
2.468,-1.26,0.88,-0.57
2.469,-1.41,1.05,-0.46
2.471,-1.54,1.20,-0.35
2.474,-1.66,1.32,-0.24
2.476,-1.76,1.42,-0.14
2.479,-1.84,1.52,-0.04
2.481,-1.91,1.61,0.05
2.484,-1.96,1.69,0.13
2.486,-1.98,1.77,0.20
2.489,-2.00,1.82,0.26
2.491,-2.00,1.86,0.32
2.495,-1.98,1.89,0.37
2.497,-1.95,1.90,0.41
2.499,-1.91,1.89,0.44
2.502,-1.86,1.87,0.46
2.504,-1.79,1.85,0.47
2.506,-1.72,1.82,0.47
2.509,-1.64,1.78,0.47
2.511,-1.56,1.73,0.46
2.514,-1.47,1.67,0.44
2.516,-1.37,1.61,0.43
2.519,-1.28,1.56,0.42
2.521,-1.18,1.52,0.42
2.526,-1.08,1.48,0.41
2.527,-0.98,1.44,0.41
2.529,-0.87,1.40,0.41
2.531,-0.75,1.36,0.41
2.534,-0.63,1.32,0.42
2.536,-0.51,1.29,0.42
2.538,-0.38,1.26,0.43
2.541,-0.26,1.23,0.44
2.544,-0.12,1.20,0.45
2.547,0.00,1.17,0.45
2.549,0.13,1.14,0.46
2.551,0.25,1.11,0.47
2.554,0.36,1.07,0.48
2.556,0.47,1.04,0.49
2.559,0.57,1.00,0.50
2.561,0.66,0.96,0.51
2.564,0.74,0.91,0.52
2.566,0.80,0.86,0.52
2.569,0.86,0.80,0.53
2.571,0.90,0.73,0.53
2.573,0.94,0.66,0.53
2.578,0.96,0.58,0.53
2.579,0.97,0.50,0.52
2.581,0.97,0.41,0.52
2.584,0.97,0.31,0.51
2.586,0.95,0.21,0.51
2.589,0.92,0.11,0.50
2.591,0.89,0.02,0.49
2.594,0.85,-0.07,0.49
2.596,0.79,-0.16,0.48
2.599,0.74,-0.25,0.48
2.601,0.67,-0.35,0.47
2.604,0.61,-0.45,0.46
2.606,0.54,-0.54,0.44
2.609,0.46,-0.62,0.42
2.611,0.38,-0.70,0.40
2.614,0.30,-0.76,0.38
2.616,0.22,-0.81,0.36
2.619,0.14,-0.83,0.34
2.621,0.07,-0.83,0.32
2.624,0.01,-0.81,0.31
2.626,-0.04,-0.77,0.29
2.631,-0.08,-0.72,0.27
2.633,-0.10,-0.64,0.25
2.634,-0.12,-0.55,0.24
2.636,-0.13,-0.45,0.22
2.640,-0.13,-0.35,0.20
2.641,-0.13,-0.23,0.17
2.644,-0.12,-0.11,0.14
2.646,-0.10,0.01,0.11
2.649,-0.09,0.14,0.07
2.651,-0.08,0.27,0.03
2.654,-0.07,0.41,-0.01
2.656,-0.07,0.54,-0.05
2.659,-0.07,0.67,-0.09
2.661,-0.07,0.79,-0.13
2.664,-0.08,0.89,-0.17
2.666,-0.09,0.97,-0.20
2.669,-0.11,1.04,-0.23
2.672,-0.12,1.09,-0.27
2.674,-0.14,1.12,-0.29
2.676,-0.16,1.12,-0.31
2.679,-0.18,1.11,-0.31
2.681,-0.19,1.08,-0.31
2.684,-0.20,1.05,-0.30
2.686,-0.20,1.00,-0.28
2.689,-0.21,0.95,-0.26
2.691,-0.21,0.89,-0.24
2.696,-0.21,0.84,-0.21
2.698,-0.21,0.80,-0.19
2.700,-0.20,0.76,-0.16
2.701,-0.19,0.71,-0.13
2.704,-0.18,0.68,-0.11
2.707,-0.17,0.66,-0.08
2.709,-0.15,0.64,-0.06
2.711,-0.14,0.64,-0.03
2.714,-0.13,0.63,-0.01
2.716,-0.11,0.64,-0.00
2.719,-0.10,0.65,0.01
2.721,-0.09,0.66,0.01
2.724,-0.08,0.70,0.00
2.726,-0.09,0.73,-0.01
2.729,-0.09,0.77,-0.03
2.731,-0.09,0.80,-0.06
2.734,-0.11,0.83,-0.09
2.736,-0.12,0.85,-0.13
2.738,-0.14,0.86,-0.17
2.741,-0.15,0.87,-0.22
2.744,-0.17,0.86,-0.26
2.746,-0.18,0.82,-0.31
2.748,-0.17,0.76,-0.34
2.751,-0.14,0.62,-0.35
2.753,-0.09,0.45,-0.35
2.756,-0.07,0.31,-0.36
2.758,-0.07,0.26,-0.37
2.761,-0.11,0.30,-0.39
2.763,-0.16,0.40,-0.41
2.766,-0.21,0.50,-0.42
2.768,-0.25,0.55,-0.42
2.771,-0.29,0.54,-0.41
2.773,-0.32,0.52,-0.39
2.776,-0.36,0.51,-0.36
2.778,-0.40,0.50,-0.32
2.781,-0.43,0.52,-0.27
2.783,-0.47,0.54,-0.21
2.785,-0.50,0.55,-0.15
2.788,-0.53,0.57,-0.08
2.791,-0.56,0.58,-0.00
2.793,-0.58,0.60,0.08
2.795,-0.60,0.62,0.16
2.798,-0.62,0.65,0.24
2.801,-0.63,0.67,0.31
2.803,-0.64,0.69,0.38
2.805,-0.64,0.70,0.45
2.808,-0.64,0.70,0.51
2.811,-0.63,0.70,0.57
2.813,-0.62,0.68,0.63
2.815,-0.61,0.64,0.69
2.818,-0.60,0.58,0.75
2.821,-0.58,0.51,0.80
2.823,-0.56,0.43,0.86
2.825,-0.54,0.32,0.92
2.828,-0.52,0.19,0.97
2.831,-0.49,0.06,1.01
2.833,-0.46,-0.08,1.05
2.835,-0.42,-0.22,1.08
2.838,-0.38,-0.36,1.11
2.841,-0.34,-0.50,1.12
2.843,-0.29,-0.67,1.12
2.846,-0.24,-0.86,1.12
2.848,-0.19,-1.07,1.10
2.851,-0.13,-1.29,1.06
2.853,-0.07,-1.50,1.00
2.856,-0.01,-1.68,0.91
2.858,0.05,-1.83,0.81
2.861,0.12,-1.94,0.68
2.863,0.20,-1.99,0.53
2.866,0.28,-2.00,0.38
2.868,0.37,-1.99,0.21
2.871,0.46,-1.93,0.05
2.873,0.55,-1.85,-0.12
2.876,0.64,-1.74,-0.28
2.878,0.71,-1.62,-0.43
2.881,0.78,-1.50,-0.57
2.883,0.83,-1.39,-0.71
2.885,0.87,-1.25,-0.83
2.888,0.89,-1.16,-0.93
2.890,0.87,-1.08,-1.03
2.893,0.84,-0.95,-1.11
2.897,0.80,-0.82,-1.18
2.899,0.75,-0.68,-1.24
2.901,0.70,-0.52,-1.29
2.903,0.64,-0.34,-1.34
2.906,0.56,-0.17,-1.38
2.908,0.47,-0.01,-1.39
2.911,0.38,0.14,-1.40
2.914,0.29,0.26,-1.40
2.916,0.21,0.36,-1.38
2.919,0.14,0.42,-1.36
2.922,0.09,0.44,-1.32
2.924,0.06,0.42,-1.28
2.926,0.03,0.38,-1.23
2.929,0.02,0.32,-1.17
2.931,0.03,0.25,-1.11
2.934,0.04,0.16,-1.05
2.937,0.05,0.06,-0.98
2.939,0.07,-0.04,-0.92
2.941,0.10,-0.13,-0.84
2.943,0.13,-0.22,-0.76
2.946,0.18,-0.29,-0.68
2.949,0.24,-0.35,-0.59
2.951,0.32,-0.39,-0.49
2.954,0.42,-0.41,-0.39
2.956,0.54,-0.41,-0.29
2.958,0.67,-0.40,-0.18
2.961,0.82,-0.39,-0.07
2.963,0.98,-0.38,0.02
2.966,1.14,-0.38,0.11
2.968,1.29,-0.38,0.18
2.971,1.44,-0.38,0.23
2.973,1.57,-0.38,0.27
2.976,1.69,-0.38,0.29
2.978,1.80,-0.39,0.29
2.981,1.89,-0.41,0.29
2.983,1.97,-0.44,0.27
2.986,2.04,-0.48,0.25
2.988,2.10,-0.53,0.21
2.991,2.14,-0.57,0.17
2.994,2.16,-0.61,0.11
2.996,2.16,-0.64,0.04
3.000,2.15,-0.69,-0.04
3.003,2.11,-0.74,-0.12
3.004,2.05,-0.79,-0.19
3.006,1.99,-0.85,-0.25
3.008,1.93,-0.90,-0.29
3.011,1.86,-0.93,-0.33
3.013,1.79,-0.96,-0.35
3.016,1.71,-0.99,-0.36
3.018,1.63,-1.00,-0.35
3.021,1.55,-1.00,-0.33
3.023,1.46,-1.00,-0.31
3.026,1.38,-0.98,-0.29
3.028,1.29,-0.97,-0.26
3.031,1.21,-0.95,-0.21
3.033,1.12,-0.93,-0.18
3.036,1.03,-0.91,-0.14
3.038,0.95,-0.88,-0.11
3.041,0.87,-0.86,-0.08
3.043,0.79,-0.84,-0.06
3.046,0.71,-0.82,-0.04
3.048,0.63,-0.80,-0.03
3.051,0.55,-0.79,-0.01
3.053,0.48,-0.79,0.00
3.056,0.40,-0.79,0.01
3.061,0.32,-0.80,0.01
3.063,0.24,-0.81,0.01
3.064,0.16,-0.82,0.01
3.066,0.08,-0.83,-0.00
3.068,-0.00,-0.85,-0.02
3.071,-0.08,-0.87,-0.03
3.073,-0.15,-0.88,-0.04
3.076,-0.23,-0.88,-0.06
3.078,-0.29,-0.89,-0.08
3.081,-0.35,-0.89,-0.10
3.083,-0.41,-0.89,-0.13
3.086,-0.46,-0.88,-0.15
3.088,-0.51,-0.86,-0.18
3.093,-0.56,-0.83,-0.21
3.094,-0.61,-0.80,-0.24
3.096,-0.66,-0.75,-0.28
3.100,-0.70,-0.70,-0.32
3.101,-0.75,-0.65,-0.36
3.103,-0.78,-0.58,-0.41
3.106,-0.82,-0.51,-0.46
3.109,-0.85,-0.44,-0.51
3.112,-0.89,-0.37,-0.56
3.114,-0.92,-0.30,-0.60
3.116,-0.94,-0.23,-0.65
3.118,-0.96,-0.15,-0.69
3.121,-0.98,-0.07,-0.73
3.123,-1.00,0.01,-0.77
3.128,-1.01,0.09,-0.79
3.129,-1.02,0.17,-0.82
3.131,-1.02,0.24,-0.84
3.133,-1.01,0.32,-0.85
3.136,-1.00,0.40,-0.87
3.138,-0.99,0.48,-0.88
3.141,-0.98,0.55,-0.90
3.143,-0.95,0.63,-0.91
3.147,-0.93,0.70,-0.93
3.149,-0.90,0.76,-0.94
3.151,-0.87,0.81,-0.95
3.153,-0.84,0.84,-0.97
3.157,-0.80,0.87,-0.98
3.159,-0.75,0.88,-0.99
3.161,-0.70,0.88,-1.00
3.163,-0.65,0.87,-1.00
3.166,-0.59,0.84,-1.01
3.168,-0.52,0.81,-1.01
3.171,-0.45,0.77,-1.01
3.173,-0.38,0.72,-1.01
3.176,-0.30,0.67,-1.01
3.178,-0.23,0.61,-1.02
3.181,-0.15,0.54,-1.02
3.183,-0.07,0.47,-1.03
3.186,0.01,0.39,-1.03
3.188,0.08,0.32,-1.04
3.192,0.16,0.24,-1.05
3.194,0.22,0.16,-1.06
3.196,0.29,0.09,-1.07
3.198,0.34,0.03,-1.07
3.201,0.39,-0.04,-1.08
3.203,0.44,-0.10,-1.09
3.206,0.48,-0.17,-1.10
3.208,0.51,-0.24,-1.10
3.211,0.54,-0.30,-1.10
3.213,0.56,-0.38,-1.10
3.216,0.58,-0.45,-1.09
3.218,0.60,-0.51,-1.08
3.221,0.62,-0.57,-1.07
3.223,0.63,-0.62,-1.05
3.226,0.64,-0.66,-1.04
3.228,0.64,-0.71,-1.02
3.231,0.64,-0.75,-1.00
3.233,0.64,-0.78,-0.97
3.236,0.63,-0.81,-0.95
3.240,0.63,-0.83,-0.93
3.242,0.62,-0.85,-0.90
3.245,0.61,-0.86,-0.89
3.246,0.60,-0.87,-0.87
3.248,0.58,-0.86,-0.85
3.251,0.56,-0.85,-0.83
3.253,0.54,-0.83,-0.81
3.258,0.52,-0.81,-0.80
3.260,0.50,-0.78,-0.79
3.261,0.47,-0.75,-0.78
3.263,0.44,-0.71,-0.77
3.266,0.41,-0.67,-0.77
3.270,0.38,-0.62,-0.77
3.271,0.34,-0.58,-0.78
3.273,0.31,-0.53,-0.78
3.276,0.28,-0.48,-0.79
3.278,0.24,-0.43,-0.80
3.281,0.21,-0.38,-0.81
3.283,0.18,-0.33,-0.82
3.286,0.14,-0.28,-0.84
3.288,0.11,-0.23,-0.85
3.290,0.08,-0.18,-0.86
3.293,0.05,-0.14,-0.88
3.296,0.02,-0.10,-0.89
3.298,-0.01,-0.06,-0.91
3.301,-0.04,-0.03,-0.92
3.303,-0.07,-0.01,-0.93
3.307,-0.11,0.02,-0.94
3.309,-0.14,0.04,-0.96
3.310,-0.17,0.06,-0.97
3.313,-0.20,0.08,-0.97
3.316,-0.23,0.09,-0.98
3.320,-0.26,0.11,-0.99
3.322,-0.29,0.13,-1.00
3.323,-0.32,0.14,-1.00
3.325,-0.35,0.15,-1.01
3.328,-0.38,0.16,-1.02
3.330,-0.41,0.17,-1.02
3.333,-0.43,0.17,-1.03
3.336,-0.46,0.17,-1.03
3.338,-0.48,0.17,-1.03
3.341,-0.51,0.17,-1.03
3.343,-0.53,0.17,-1.02
3.345,-0.56,0.17,-1.02
3.348,-0.58,0.18,-1.01
3.351,-0.61,0.18,-1.00
3.353,-0.64,0.19,-1.00
3.356,-0.66,0.21,-0.98
3.358,-0.69,0.22,-0.97
3.361,-0.72,0.24,-0.95
3.363,-0.74,0.26,-0.94
3.366,-0.76,0.29,-0.92
3.368,-0.79,0.33,-0.89
3.372,-0.82,0.37,-0.88
3.374,-0.85,0.41,-0.86
3.375,-0.88,0.46,-0.83
3.380,-0.91,0.50,-0.81
3.382,-0.95,0.55,-0.80
3.383,-0.99,0.59,-0.78
3.386,-1.03,0.64,-0.76
3.388,-1.07,0.68,-0.75
3.390,-1.11,0.71,-0.73
3.393,-1.15,0.74,-0.72
3.395,-1.18,0.76,-0.70
3.398,-1.23,0.78,-0.69
3.400,-1.26,0.79,-0.66
3.403,-1.30,0.80,-0.65
3.405,-1.33,0.80,-0.63
3.408,-1.35,0.80,-0.61
3.411,-1.37,0.79,-0.61
3.413,-1.38,0.79,-0.60
3.415,-1.40,0.79,-0.58
3.418,-1.42,0.77,-0.56
3.420,-1.45,0.75,-0.55
3.423,-1.48,0.72,-0.52
3.425,-1.50,0.68,-0.49
3.428,-1.52,0.63,-0.44
3.431,-1.54,0.58,-0.39
3.433,-1.56,0.54,-0.34
3.435,-1.57,0.50,-0.29
3.438,-1.59,0.46,-0.24
3.441,-1.60,0.44,-0.19
3.443,-1.60,0.41,-0.14
3.445,-1.60,0.39,-0.09
3.448,-1.60,0.38,-0.05
3.451,-1.59,0.37,0.00
3.453,-1.58,0.35,0.04
3.457,-1.57,0.33,0.09
3.459,-1.56,0.31,0.14
3.460,-1.54,0.30,0.18
3.463,-1.53,0.28,0.23
3.465,-1.51,0.26,0.26
3.468,-1.49,0.25,0.30
3.470,-1.48,0.23,0.34
3.473,-1.46,0.21,0.37
3.476,-1.43,0.19,0.41
3.478,-1.41,0.17,0.44
3.480,-1.38,0.15,0.47
3.483,-1.34,0.12,0.50
3.485,-1.31,0.09,0.53
3.488,-1.27,0.07,0.56
3.490,-1.22,0.04,0.58
3.493,-1.17,0.01,0.61
3.495,-1.12,-0.01,0.63
3.498,-1.07,-0.04,0.65
3.500,-1.02,-0.07,0.67
3.503,-0.97,-0.09,0.70
3.505,-0.91,-0.12,0.72
3.509,-0.85,-0.14,0.74
3.511,-0.78,-0.17,0.76
3.513,-0.72,-0.20,0.78
3.515,-0.65,-0.22,0.79
3.518,-0.58,-0.25,0.81
3.520,-0.51,-0.27,0.83
3.523,-0.44,-0.29,0.84
3.525,-0.37,-0.31,0.85
3.528,-0.29,-0.31,0.86
3.532,-0.22,-0.33,0.87
3.534,-0.14,-0.34,0.87
3.535,-0.06,-0.35,0.86
3.538,0.02,-0.36,0.85
3.540,0.09,-0.37,0.84
3.543,0.16,-0.39,0.83
3.545,0.24,-0.40,0.81
3.548,0.31,-0.42,0.79
3.550,0.37,-0.44,0.78
3.553,0.44,-0.46,0.76
3.557,0.50,-0.48,0.74
3.559,0.55,-0.50,0.72
3.561,0.60,-0.51,0.71
3.565,0.65,-0.53,0.69
3.566,0.69,-0.55,0.67
3.568,0.73,-0.56,0.65
3.572,0.77,-0.58,0.64
3.574,0.80,-0.59,0.62
3.575,0.83,-0.61,0.61
3.580,0.86,-0.62,0.59
3.582,0.88,-0.64,0.58
3.583,0.90,-0.65,0.56
3.585,0.92,-0.66,0.54
3.588,0.93,-0.67,0.53
3.590,0.94,-0.68,0.52
3.593,0.95,-0.68,0.52
3.595,0.95,-0.69,0.52
3.598,0.95,-0.69,0.51
3.600,0.94,-0.69,0.52
3.603,0.93,-0.69,0.51
3.605,0.91,-0.67,0.52
3.608,0.89,-0.66,0.52
3.610,0.87,-0.64,0.51
3.613,0.85,-0.62,0.51
3.615,0.83,-0.59,0.52
3.618,0.81,-0.57,0.52
3.620,0.78,-0.54,0.52
3.623,0.75,-0.51,0.52
3.625,0.73,-0.47,0.52
3.629,0.69,-0.43,0.52
3.631,0.66,-0.39,0.52
3.633,0.63,-0.34,0.52
3.635,0.59,-0.30,0.52
3.640,0.56,-0.27,0.52
3.642,0.52,-0.23,0.52
3.643,0.47,-0.19,0.51
3.645,0.44,-0.16,0.51
3.648,0.39,-0.12,0.51
3.650,0.35,-0.09,0.51
3.653,0.30,-0.05,0.51
3.658,0.26,-0.02,0.51
3.660,0.22,0.01,0.51
3.661,0.17,0.04,0.51
3.663,0.13,0.07,0.51
3.667,0.09,0.10,0.51
3.669,0.05,0.13,0.51
3.670,0.01,0.16,0.51
3.675,-0.02,0.19,0.51
3.677,-0.06,0.22,0.50
3.678,-0.09,0.26,0.50
3.680,-0.12,0.30,0.49
3.683,-0.15,0.33,0.48
3.685,-0.18,0.37,0.47
3.689,-0.19,0.41,0.46
3.691,-0.20,0.45,0.44
3.693,-0.21,0.49,0.43
3.697,-0.22,0.53,0.42
3.699,-0.23,0.57,0.40
3.700,-0.23,0.60,0.39
3.703,-0.23,0.63,0.38
3.705,-0.23,0.65,0.37
3.708,-0.23,0.67,0.37
3.710,-0.23,0.69,0.36
3.713,-0.23,0.70,0.36
3.715,-0.22,0.71,0.35
3.718,-0.22,0.71,0.35
3.720,-0.22,0.70,0.36
3.724,-0.21,0.69,0.36
3.726,-0.21,0.68,0.38
3.728,-0.20,0.67,0.39
3.730,-0.19,0.65,0.40
3.733,-0.18,0.64,0.41
3.735,-0.17,0.62,0.43
3.738,-0.15,0.60,0.45
3.740,-0.14,0.59,0.47
3.744,-0.12,0.57,0.48
3.746,-0.10,0.55,0.50
3.748,-0.08,0.52,0.51
3.750,-0.06,0.50,0.53
3.753,-0.04,0.47,0.53
3.755,-0.02,0.44,0.54
3.758,0.00,0.41,0.55
3.760,0.03,0.38,0.55
3.764,0.06,0.36,0.55
3.766,0.08,0.33,0.55
3.768,0.11,0.30,0.54
3.770,0.14,0.27,0.54
3.773,0.17,0.24,0.53
3.775,0.20,0.22,0.52
3.778,0.22,0.21,0.51
3.780,0.25,0.19,0.50
3.784,0.27,0.18,0.49
3.786,0.29,0.16,0.47
3.788,0.31,0.15,0.46
3.790,0.33,0.15,0.44
3.793,0.35,0.14,0.43
3.795,0.36,0.14,0.42
3.799,0.37,0.15,0.40
3.801,0.37,0.17,0.39
3.803,0.37,0.18,0.37
3.805,0.37,0.20,0.36
3.808,0.36,0.20,0.34
3.810,0.35,0.21,0.32
3.813,0.35,0.22,0.31
3.815,0.34,0.23,0.29
3.818,0.34,0.23,0.28
3.820,0.32,0.25,0.27
3.822,0.31,0.26,0.26
3.825,0.30,0.27,0.25
3.827,0.29,0.28,0.24
3.830,0.28,0.30,0.24
3.832,0.26,0.32,0.23
3.835,0.25,0.34,0.23
3.837,0.24,0.35,0.23
3.840,0.22,0.37,0.22
3.842,0.21,0.39,0.22
3.845,0.19,0.42,0.22
3.847,0.18,0.44,0.22
3.851,0.16,0.46,0.21
3.853,0.15,0.48,0.21
3.855,0.13,0.50,0.20
3.859,0.12,0.52,0.19
3.861,0.12,0.53,0.18
3.862,0.11,0.55,0.17
3.865,0.11,0.56,0.16
3.868,0.11,0.57,0.15
3.870,0.11,0.57,0.14
3.873,0.11,0.58,0.13
3.875,0.11,0.57,0.12
3.877,0.11,0.57,0.11
3.880,0.11,0.56,0.09
3.884,0.11,0.55,0.08
3.886,0.12,0.54,0.07
3.888,0.12,0.54,0.05
3.890,0.12,0.53,0.03
3.892,0.13,0.53,0.02
3.895,0.13,0.53,0.01
3.897,0.14,0.54,-0.00
3.900,0.15,0.54,-0.01
3.902,0.16,0.55,-0.02
3.905,0.17,0.56,-0.02
3.907,0.19,0.56,-0.03
3.910,0.21,0.58,-0.02
3.913,0.22,0.59,-0.03
3.915,0.24,0.60,-0.02
3.919,0.26,0.60,-0.02
3.921,0.27,0.61,-0.02
3.923,0.29,0.61,-0.01
3.924,0.31,0.62,-0.01
