time,ax,ay,az,aT
0.4350,0.0170,0.8690,0.0920,0.874
0.4450,0.0970,-0.5380,0.3530,0.651
0.4560,0.0760,-1.2840,-0.2060,1.303
0.4640,0.1510,-1.7800,-0.7480,1.937
0.4740,0.1360,-2.0100,-0.8150,2.173
0.4970,-0.0030,-1.5680,-0.1240,1.573
0.4980,0.0820,-0.9190,0.1820,0.940
0.5070,0.3360,-0.5080,-0.9070,1.093
0.5150,0.2960,-0.1670,-0.6170,0.704
0.5240,0.5710,0.1180,-0.9860,1.145
0.5340,0.3000,0.0450,-1.4070,1.439
0.5440,-0.0370,0.1160,-1.7150,1.719
0.5590,-0.2620,0.2390,-0.9990,1.060
0.5640,-0.3220,0.5860,0.3340,0.747
0.5750,-0.0590,0.4960,1.3010,1.394
0.5860,-0.3000,0.2810,0.8300,0.926
0.5990,-0.3480,0.2490,-0.4070,0.591
0.6040,-0.2940,0.3410,-0.3390,0.564
0.6150,-0.1510,0.2660,0.1380,0.336
0.6240,-0.2640,0.2210,0.7380,0.814
0.6350,-0.2720,0.2720,0.9880,1.060
0.6450,-0.2280,0.2000,1.1290,1.169
0.6560,-0.4000,0.8120,1.6970,1.923
0.6640,-1.5530,1.1300,1.4530,2.408
0.6740,-0.6020,0.2330,0.8420,1.061
0.6840,0.1670,-0.5330,0.0210,0.559
0.6990,-0.0080,-0.5940,-0.6530,0.883
0.7040,-0.1580,-0.4930,-0.9780,1.107
0.7140,0.0410,-0.6230,-0.8480,1.053
0.7240,0.3140,-0.8250,-1.1920,1.483
0.7380,0.2910,-1.1820,-1.6830,2.077
0.7440,0.3030,-1.4400,-2.1720,2.624
0.7550,0.2980,-1.5340,-2.4160,2.877
0.7640,0.3350,-1.6470,-2.1920,2.762
0.7740,0.5450,-1.8260,-1.8970,2.689
0.7860,0.6800,-2.0420,-1.9620,2.912
0.7990,0.6860,-2.2220,-1.9820,3.056
0.8040,0.5640,-2.6950,-1.6940,3.233
0.8150,0.2740,-3.3040,-1.4270,3.609
0.8260,0.2410,-3.7230,-1.1840,3.914
0.8350,0.3850,-3.7720,-0.8960,3.896
0.8440,0.5210,-3.7080,-0.6940,3.808
0.8550,0.5980,-3.6710,-0.7980,3.804
0.8650,0.7400,-3.5430,-1.1860,3.809
0.8750,1.1420,-3.6250,-1.8100,4.210
0.8850,1.7280,-3.6490,-2.5320,4.766
0.8940,2.0460,-3.5790,-3.0580,5.133
0.9110,1.8150,-3.2880,-2.7020,4.627
0.9140,1.6540,-2.7700,-1.9860,3.789
0.9240,1.5470,-2.3360,-1.2830,3.082
0.9390,1.1080,-2.0510,-1.0000,2.537
0.9440,0.0170,-1.3010,-1.0850,1.694
0.9550,1.7980,-1.8010,-0.7520,2.654
0.9650,2.6080,-2.2200,-1.3590,3.685
0.9740,1.2330,-1.6490,-2.9040,3.560
0.9850,-0.8330,-1.0270,-3.0710,3.344
0.9940,-1.8930,-0.6340,-2.5240,3.218
1.0130,-1.8190,-0.3110,-2.8970,3.435
1.0160,-1.5300,-0.0610,-3.1850,3.534
1.0240,-1.2360,-0.3630,-2.8600,3.137
1.0340,4.2470,-2.4490,-0.1010,4.904
1.0440,7.3780,-4.7880,0.7290,8.826
1.0550,7.6900,-5.4850,-0.2790,9.450
1.0640,5.0960,-5.3470,0.9120,7.443
1.0740,2.3810,-5.1090,0.0080,5.637
1.0840,-0.4230,-3.8600,-0.1720,3.887
1.0940,-2.4370,-2.9240,-0.3510,3.823
1.1040,-2.8870,-2.7530,-0.0770,3.990
1.1140,-2.6940,-3.2730,0.4870,4.267
1.1240,-1.7010,-3.6480,-0.0800,4.026
1.1360,-0.3910,-4.9820,-0.9020,5.078
1.1440,0.4870,-6.1500,-0.9580,6.243
1.1540,1.1900,-6.6870,-0.1700,6.794
1.1640,1.7980,-7.5970,-0.4690,7.821
1.1740,2.1740,-10.6660,-1.4980,10.988
1.1850,1.7850,-12.8280,0.2620,12.954
1.1940,2.1860,-12.4970,6.6760,14.336
1.2110,2.3230,-10.6610,14.5570,18.192
1.2140,3.7710,-7.9780,21.2500,23.009
1.2240,7.9700,-4.6760,27.2670,28.790
1.2340,12.0680,-1.7950,32.6780,34.881
1.2450,13.5820,-0.5390,36.2780,38.741
1.2540,15.4420,1.5390,37.1860,40.294
1.2640,16.9570,5.0330,33.8510,38.194
1.2750,15.6570,10.0690,27.0150,32.808
1.2860,10.5630,15.6610,17.8360,25.980
1.2950,5.6690,22.4080,7.6570,24.349
1.3100,1.7000,27.7580,-1.4310,27.847
1.3140,-1.1720,31.2800,-6.4740,31.964
1.3260,-2.4930,32.7600,-6.0220,33.402
1.3380,-3.2310,31.1930,-1.0680,31.378
1.3430,-3.2150,28.7880,5.7190,29.526
1.3550,-1.5810,25.6570,11.5510,28.182
1.3640,1.6700,21.1470,15.3540,26.186
1.3740,4.5290,15.9020,18.0300,24.464
1.3860,6.3400,9.6780,19.1620,22.384
1.3940,8.5340,2.9900,19.5060,21.500
1.4080,10.8150,-3.9370,19.0370,22.246
1.4130,13.4750,-10.9040,18.6120,25.434
1.4250,16.9350,-17.3160,17.6960,29.996
1.4330,19.7690,-23.1660,15.8530,34.334
1.4440,19.7930,-26.5220,13.4960,35.740
1.4550,16.7550,-27.0660,10.6690,33.573
1.4640,11.8070,-26.9930,7.5110,30.405
1.4740,6.9620,-25.6020,4.0000,26.832
1.4830,5.6510,-22.3630,-0.4090,23.070
1.4940,7.4670,-19.7410,-5.6810,21.857
1.5060,8.0770,-17.6910,-8.9880,21.424
1.5130,12.3910,-18.6300,-11.0640,24.960
1.5240,16.4950,-22.9070,-11.4740,30.471
1.5360,13.5390,-28.0230,-11.2270,33.085
1.5440,4.0970,-29.5580,-9.0310,31.177
1.5540,-6.4010,-28.7160,-6.2380,30.075
1.5640,-11.5230,-28.6380,-4.7310,31.230
1.5740,-11.2050,-28.7500,-3.2060,31.022
1.5830,-8.2920,-28.8170,-2.0070,30.053
1.5930,-3.6670,-28.2080,-1.6870,28.495
1.6070,0.8120,-27.1380,-2.9070,27.305
1.6130,1.9660,-25.4370,-6.1840,26.252
1.6240,-0.2730,-22.9400,-11.1960,25.528
1.6330,-4.5890,-20.8720,-16.8900,27.239
1.6430,-8.6440,-20.6420,-22.1220,31.467
1.6550,-10.4290,-21.0190,-24.7070,34.073
1.6640,-8.4990,-22.1350,-23.7570,33.565
1.6750,-3.1700,-23.8600,-18.8060,30.545
1.6830,3.3830,-24.6700,-11.4820,27.421
1.6940,10.6130,-23.5350,-3.8520,26.103
1.7070,17.7650,-20.3790,1.8580,27.099
1.7140,24.9160,-16.5500,5.8190,30.472
1.7240,32.5070,-12.5740,9.1660,36.039
1.7370,38.8760,-8.5300,11.2090,41.349
1.7430,42.4490,-4.1770,12.0960,44.336
1.7540,43.0930,2.0640,11.7920,44.725
1.7640,43.9270,8.9450,9.5020,45.824
1.7740,47.9700,14.8040,7.8770,50.817
1.7850,51.7100,18.7920,7.6970,55.555
1.7930,49.9960,21.7710,9.3250,55.322
1.8070,40.8070,24.6990,11.4230,49.048
1.8130,27.1310,26.9290,13.6390,40.587
1.8230,15.6950,29.8900,16.9510,37.777
1.8330,12.5800,33.4280,18.6900,40.311
1.8440,18.1760,35.2360,17.6850,43.413
1.8540,25.5810,34.6820,16.1440,46.020
1.8640,27.3560,32.4510,14.6670,44.906
1.8740,22.3250,28.1140,13.0420,38.196
1.8830,14.2200,22.9690,11.8240,29.489
1.8940,7.4770,18.0370,10.7860,22.306
1.9070,4.0150,12.3440,8.8660,15.719
1.9130,3.5910,6.0850,7.2270,10.107
1.9230,5.3340,-0.0260,6.5200,8.424
1.9330,8.2890,-5.1770,5.9080,11.420
1.9430,11.8790,-9.7450,4.1380,15.912
1.9550,15.1200,-13.8920,1.8450,20.616
1.9630,17.3900,-17.4830,0.0330,24.659
1.9740,18.3310,-20.5710,-1.2410,27.581
1.9830,18.7060,-22.8270,-2.0330,29.582
1.9950,19.6030,-24.2040,-2.6500,31.259
2.0080,20.3600,-25.1500,-2.9710,32.494
2.0140,20.0250,-25.9210,-3.0890,32.900
2.0230,17.4850,-25.4990,-3.2840,31.092
2.0350,11.8500,-23.7580,-4.3060,26.896
2.0450,4.2860,-20.6910,-4.0710,21.519
2.0530,-1.2440,-19.3600,-3.9300,19.794
2.0630,-1.2710,-17.8710,-6.0390,18.907
2.0740,4.8430,-17.9480,-7.5630,20.069
2.0850,10.7410,-20.3870,-9.8170,25.047
2.0930,11.5480,-22.7910,-10.9320,27.790
2.1070,4.3550,-23.8770,-9.1380,25.934
2.1130,-7.8510,-23.3330,-4.2240,24.978
2.1230,-16.8550,-23.5800,0.8230,28.996
2.1350,-16.3200,-26.2000,3.8550,31.107
2.1440,-8.8500,-29.1030,5.6840,30.945
2.1520,-0.0960,-30.3050,6.2260,30.938
2.1640,9.6110,-31.0060,2.5050,32.558
2.1730,17.8900,-29.4900,-2.5050,34.583
2.1830,22.3700,-26.1620,-7.6820,35.269
2.1930,19.2790,-21.3910,-12.7890,31.509
2.2050,9.2680,-17.2920,-16.1040,25.382
2.2130,-1.3340,-15.6880,-16.6080,22.885
2.2240,-6.3170,-15.7360,-15.0520,22.674
2.2350,-4.4870,-16.2240,-12.9990,21.268
2.2440,0.6030,-16.3250,-10.9780,19.682
2.2540,6.6770,-15.4030,-8.1600,18.666
2.2630,13.6470,-13.4060,-5.0190,19.778
2.2740,20.5770,-10.4580,-2.5820,23.226
2.2830,25.5120,-7.0490,-0.5080,26.473
2.2940,26.8890,-3.2130,1.1260,27.104
2.3060,27.5210,0.9360,2.2960,27.632
2.3130,29.7360,4.4510,1.5380,30.107
2.3230,33.0820,8.3440,-0.0110,34.118
2.3370,37.7960,12.9820,-0.2820,39.964
2.3430,42.3110,17.9960,0.4520,45.981
2.3540,44.8210,22.1620,2.4240,50.059
2.3630,43.0260,24.3540,4.8630,49.679
2.3740,34.6680,24.4080,6.7860,42.938
2.3830,21.2960,24.7580,10.4380,34.285
2.3940,12.0160,26.3240,14.8390,32.520
2.4050,13.2890,27.3300,15.9000,34.298
2.4140,20.5070,27.3970,14.5860,37.201
2.4230,24.8830,26.6330,12.2420,38.449
2.4350,22.8920,25.0540,8.3290,34.945
2.4430,17.1330,23.2100,4.6200,29.216
2.4540,10.3370,20.6180,2.1190,23.161
2.4620,5.0270,17.7940,1.5030,18.551
2.4720,2.3180,14.5990,2.7140,15.029
2.4840,2.9370,10.6620,5.5170,12.359
2.4930,6.1860,5.6450,8.7890,12.140
2.5060,10.0450,0.3980,11.4200,15.214
2.5120,12.2230,-5.1850,12.1060,17.968
2.5230,12.7710,-10.2890,10.7550,19.612
2.5340,12.9790,-14.6720,7.7940,21.082
2.5440,13.5540,-18.6260,4.2410,23.423
2.5530,13.8880,-21.6400,0.9880,25.732
2.5640,14.5930,-23.9470,-1.4940,28.083
2.5730,15.4340,-25.4810,-3.0420,29.946
2.5840,15.5940,-26.4340,-3.9490,30.944
2.5930,13.8080,-26.7350,-4.1280,30.372
2.6040,10.0360,-26.0160,-3.3800,28.089
2.6120,4.8450,-24.4860,-2.6880,25.105
2.6230,-0.7030,-22.9630,-3.3470,23.216
2.6330,-5.2530,-20.5230,-4.3570,21.628
2.6430,-4.8490,-18.0430,-7.3270,20.069
2.6540,0.9140,-17.5490,-10.2110,20.324
2.6630,6.2440,-19.3620,-12.2800,23.763
2.6730,6.8230,-21.6890,-12.4990,25.946
2.6830,-0.2590,-23.0850,-8.7240,24.680
2.6940,-9.2770,-22.9440,-2.1450,24.841
2.7030,-10.1920,-24.7350,3.2690,26.952
2.7130,-3.5790,-27.7200,5.8430,28.554
2.7250,3.8260,-29.0800,6.8390,30.117
2.7330,10.3590,-28.9800,5.3120,31.231
2.7430,16.8030,-27.1540,0.6210,31.938
2.7560,21.4840,-23.3290,-5.6160,32.208
2.7630,21.1020,-18.7620,-12.0280,30.692
2.7730,13.4830,-14.8400,-17.0820,26.340
2.7870,2.5550,-11.9560,-19.1120,22.688
2.7930,-4.3400,-11.0250,-18.4520,21.929
2.8060,-4.5760,-10.7840,-17.5610,21.110
2.8130,-0.9800,-10.6100,-16.8490,19.935
2.8230,4.8130,-10.4640,-14.0210,18.145
2.8320,12.1620,-9.4440,-8.4980,17.587
2.8430,20.6670,-7.0880,-1.7590,21.919
2.8540,26.3260,-4.4000,3.8120,26.962
2.8630,27.0280,-1.4020,7.0890,27.977
2.8720,22.9380,1.3990,8.8720,24.634
2.8840,18.8880,3.4100,8.4060,20.953
2.8920,18.1280,4.9530,5.8410,19.679
2.9040,19.6530,6.5800,3.7870,21.068
2.9130,22.7820,9.8250,4.7240,25.256
2.9240,27.1920,14.1980,7.3620,31.547
2.9330,32.2670,18.3720,9.8370,38.412
2.9420,36.1740,21.2950,11.1550,43.434
2.9530,34.1720,22.5250,11.8400,42.606
2.9620,24.7750,23.2790,13.2290,36.479
2.9730,15.8310,24.6780,15.5030,33.166
2.9820,14.2400,26.6730,15.8050,34.118
2.9940,20.1110,27.5220,13.3660,36.614
3.0060,26.1680,26.7760,9.7170,38.680
3.0120,27.5190,24.8060,6.4290,37.603
3.0230,25.0780,21.5660,3.7450,33.287
3.0340,19.6810,17.2960,2.2920,26.301
3.0420,12.1250,12.7410,2.0230,17.704
3.0540,5.5150,8.7110,2.4840,10.605
3.0620,2.0560,4.9670,2.9190,6.117
3.0720,1.7000,1.1980,2.6410,3.362
3.0830,3.3490,-2.7590,1.5980,4.624
3.0930,5.7860,-6.6340,0.4410,8.814
3.1040,7.7780,-10.4010,-0.6070,13.002
3.1120,8.7460,-13.7490,-1.2860,16.346
3.1230,8.8900,-16.7080,-1.8610,19.017
3.1320,9.0950,-19.3800,-2.3810,21.540
3.1430,9.2050,-21.7420,-2.8310,23.779
3.1520,9.4090,-23.4020,-2.7750,25.375
3.1620,9.2350,-23.9540,-2.5370,25.798
3.1750,9.6850,-23.7780,-2.3140,25.779
3.1820,9.9310,-23.8310,-2.2850,25.918
3.1930,7.5540,-22.9770,-1.6260,24.241
3.2060,2.2910,-21.7450,0.2600,21.867
3.2130,-4.7620,-20.9980,1.5380,21.586
3.2230,-12.7520,-18.5180,2.2320,22.595
3.2340,-17.2260,-15.4100,-0.7540,23.125
3.2430,-12.6110,-13.6870,-6.1950,19.615
3.2530,-2.7480,-14.2050,-11.6450,18.573
3.2630,4.2800,-15.6980,-15.8060,22.684
3.2730,4.9080,-16.9050,-16.5000,24.127
3.2830,-0.1300,-17.7210,-13.3290,22.175
3.2930,-4.5500,-20.3750,-8.8790,22.687
3.3040,-4.0720,-24.4290,-4.0810,25.100
3.3130,0.4500,-27.2620,0.0620,27.266
3.3220,7.4110,-28.2600,2.7460,29.344
3.3320,14.7250,-26.9580,3.7250,30.942
3.3420,21.5580,-23.9650,1.7740,32.283
3.3530,24.2140,-19.8790,-2.3400,31.416
3.3620,19.0270,-16.0010,-6.2230,25.628
3.3730,8.1130,-13.0240,-8.0460,17.326
3.3830,-2.0590,-11.3460,-7.8760,13.964
3.3930,-5.3580,-10.3810,-7.4750,13.869
3.4040,-1.8280,-9.7670,-8.1110,12.827
3.4130,3.4900,-8.7600,-9.4390,13.342
3.4230,8.0420,-6.9020,-9.5250,14.249
3.4340,11.6780,-5.0260,-8.1900,15.123
3.4420,13.7860,-3.0420,-6.3590,15.484
3.4530,14.9320,-0.7880,-4.7500,15.689
3.4620,15.0410,0.9720,-3.3990,15.451
3.4730,14.5950,2.5470,-1.7350,14.917
3.4820,15.0700,4.0260,-0.2580,15.601
3.4930,17.6680,5.2830,0.9240,18.464
3.5040,21.8930,7.8160,2.1680,23.347
3.5120,27.2200,11.9180,3.2130,29.888
3.5230,32.8320,16.6730,4.0060,37.040
3.5330,36.9910,20.2760,4.6480,42.439
3.5420,37.3080,22.0590,6.2500,43.790
3.5530,31.1800,23.4650,9.9850,40.280
3.5620,23.3760,25.3750,13.1460,36.921
3.5730,19.8640,27.1970,12.8450,36.045
3.5820,20.8440,28.0030,9.5860,36.201
3.5930,23.0930,28.0420,6.0500,36.827
3.6040,23.9930,26.6260,4.0120,36.065
3.6130,23.0060,23.4810,3.5480,33.064
3.6220,18.4740,19.2700,4.7810,27.120
3.6350,11.3710,14.9060,6.8700,19.967
3.6420,4.4740,11.2820,8.7200,14.945
3.6530,0.5330,7.9340,9.2160,12.172
3.6620,0.4680,4.2800,8.2580,9.313
3.6720,3.1670,0.4410,6.2200,6.994
3.6820,6.5920,-2.9080,4.2790,8.380
3.6920,10.0580,-6.3160,2.6810,12.176
3.7040,12.7020,-9.8950,1.3770,16.160
3.7120,14.0190,-13.2160,0.0100,19.266
3.7230,14.8120,-16.3010,-1.4040,22.070
3.7330,15.0140,-18.9730,-2.7590,24.352
3.7420,14.6210,-20.6950,-3.6660,25.603
3.7560,14.9920,-21.9940,-4.5990,27.012
3.7610,15.7250,-23.4360,-5.7760,28.808
3.7720,15.2070,-24.5570,-6.3520,29.574
3.7820,13.4030,-25.1410,-6.5210,29.227
3.7920,9.8130,-25.2970,-5.6500,27.716
3.8040,4.2020,-24.4790,-4.5320,25.247
3.8130,-2.4240,-23.3890,-2.9380,23.697
3.8230,-7.9830,-19.8460,-4.5850,21.877
3.8330,-8.0230,-16.3110,-7.6280,19.713
3.8430,-4.5660,-17.1840,-10.9060,20.859
3.8530,-1.4350,-17.3660,-12.9550,21.713
3.8620,-1.6100,-17.7050,-11.2600,21.044
3.8720,-5.7650,-18.6440,-6.9920,20.730
3.8830,-9.6820,-20.2040,-2.4060,22.533
3.8930,-8.3450,-22.5870,1.4540,24.123
3.9050,-1.9110,-25.5270,3.3220,25.813
3.9120,6.1630,-27.3130,3.5130,28.219
3.9220,14.2860,-27.3200,2.2020,30.908
3.9380,20.7900,-25.1880,-1.2130,32.682
3.9410,23.2660,-21.1320,-6.2010,32.036
3.9510,18.7060,-16.7770,-10.9930,27.427
3.9610,8.3650,-13.8270,-13.1750,20.850
3.9720,-2.4150,-12.3600,-11.9810,17.382
3.9830,-8.9930,-12.1500,-9.5880,17.900
3.9920,-9.4390,-12.2600,-7.4170,17.159
4.0040,-5.3290,-12.2970,-6.2850,14.803
4.0120,-0.3580,-11.9990,-5.6600,13.272
4.0220,4.2330,-10.3300,-4.4580,12.021
4.0310,8.9480,-7.5260,-2.3610,11.928
4.0430,14.1970,-4.1460,-0.7570,14.809
4.0520,19.3850,-0.9540,0.2150,19.410
4.0620,23.3180,2.3080,0.7230,23.443
4.0710,26.6420,5.7000,0.2570,27.246
4.0820,29.7930,8.8430,-1.0850,31.097
4.0930,32.9860,12.3340,-2.5950,35.312
4.1050,37.0190,16.8480,-3.6500,40.836
4.1120,40.1980,20.4610,-3.6710,45.255
4.1220,40.0920,21.2930,-1.4100,45.417
4.1320,34.2330,19.9280,3.0520,39.728
4.1410,24.1280,20.0630,9.6560,32.832
4.1530,17.4180,22.0270,17.3120,32.989
4.1620,18.1050,24.0660,22.2140,37.422
4.1740,24.2450,24.0120,23.2970,41.318
4.1820,29.9680,22.4640,21.7660,43.318
4.1910,32.0900,19.9910,18.5180,42.099
4.2030,29.0930,16.5910,15.0450,36.715
4.2110,20.4920,12.5670,11.8390,26.796
4.2240,10.3690,9.0880,9.8410,16.940
4.2310,3.5400,6.1090,8.3130,10.907
4.2430,0.7890,2.9390,6.2480,6.950
4.2510,1.9580,-0.1580,4.0800,4.528
4.2610,5.5190,-3.4540,1.9720,6.803
4.2710,9.0330,-6.8370,0.0330,11.329
4.2820,11.0430,-9.8080,-1.6380,14.860
4.2910,12.1660,-12.3910,-2.9560,17.615
4.3040,12.8600,-14.9180,-4.1640,20.131
4.3110,13.6920,-17.3400,-5.4780,22.763
4.3220,14.1270,-19.8610,-6.8260,25.311
4.3340,13.4990,-21.9020,-7.0730,26.682
4.3420,12.5870,-23.3740,-6.5000,27.332
4.3510,12.2790,-24.5570,-6.1700,28.141
4.3610,12.4350,-25.7250,-6.1410,29.225
4.3720,10.7330,-26.2150,-5.9950,28.955
4.3830,5.7010,-25.6410,-5.3490,26.806
4.3930,-1.1680,-24.6380,-2.3660,24.779
4.4030,-8.1100,-22.8350,-0.5640,24.239
4.4120,-11.1580,-17.6170,-1.5200,20.909
4.4220,-9.5690,-14.6310,-3.8280,17.897
4.4350,-3.8420,-16.4580,-7.8310,18.627
4.4420,1.1310,-17.1160,-10.5750,20.151
4.4540,-0.4760,-16.0490,-9.9080,18.867
4.4620,-6.0620,-16.0380,-7.1710,18.585
4.4720,-9.3030,-17.3180,-3.5680,19.980
4.4820,-7.2490,-19.8330,0.0410,21.116
4.4910,-1.3240,-23.3420,2.0880,23.473
4.5030,5.7080,-25.4980,3.4480,26.356
4.5100,12.7990,-25.5980,3.6150,28.847
4.5220,19.5640,-24.1340,1.2830,31.094
4.5310,23.4930,-20.6130,-2.7220,31.372
4.5420,21.0490,-15.9500,-6.5830,27.218
4.5510,12.2480,-12.4560,-9.1390,19.715
4.5620,1.0890,-10.6110,-9.3060,14.156
4.5720,-7.9020,-9.4520,-8.1010,14.745
4.5840,-11.5850,-8.9740,-7.1500,16.305
4.5930,-8.9660,-8.7010,-6.6330,14.145
4.6020,-2.2010,-8.2350,-7.0070,11.034
4.6120,4.9390,-6.6910,-7.2010,11.001
4.6220,11.1100,-4.3540,-6.4400,13.560
4.6300,15.7430,-1.7400,-5.4120,16.738
4.6420,17.5940,0.7750,-4.4540,18.166
4.6500,17.0140,2.7600,-3.2590,17.542
4.6610,15.7070,4.3590,-2.0670,16.431
4.6710,15.6040,5.3550,-2.1080,16.631
4.6810,16.9270,6.4620,-2.0320,18.232
4.6910,19.5030,9.2350,-1.3750,21.623
4.7030,24.0860,13.4710,-1.1110,27.620
4.7100,29.9350,17.3430,-1.6080,34.633
4.7220,34.1590,19.4370,-2.1060,39.358
4.7310,32.9200,20.2630,-0.7020,38.663
4.7420,26.7260,22.0690,3.3770,34.824
4.7510,22.7940,24.1450,6.2670,33.791
4.7620,22.8100,24.9900,5.7370,34.318
4.7730,24.0560,25.2760,4.1460,35.139
4.7820,24.0230,24.8590,3.0680,34.706
4.7900,21.9470,22.8610,2.0530,31.757
4.8030,17.9030,19.9740,1.2100,26.850
4.8110,12.3230,16.6310,1.0230,20.724
4.8220,6.7800,13.1660,2.3920,15.001
4.8310,1.7460,9.9530,4.7330,11.158
4.8410,-1.3880,7.4930,7.4010,10.623
4.8510,-1.6230,4.6870,8.7770,10.082
4.8600,0.1950,1.4070,9.0280,9.139
4.8710,2.9830,-1.7420,8.7230,9.382
4.8810,5.8830,-4.6690,7.9440,10.932
4.8910,8.6860,-7.3780,6.5530,13.146
4.9030,10.5060,-10.1550,4.1060,15.178
4.9110,11.5970,-12.7040,1.4530,17.262
4.9220,12.4020,-15.3450,-0.9610,19.754
4.9320,12.7770,-17.7550,-2.4940,22.016
4.9420,13.0660,-19.7420,-3.3410,23.909
4.9500,13.4530,-21.3320,-3.7950,25.504
4.9600,13.4540,-22.6270,-4.0980,26.642
4.9720,12.1900,-23.4200,-3.9590,26.698
4.9800,8.6520,-23.1820,-2.7740,24.899
4.9900,1.9940,-22.4320,-0.8580,22.537
5.0030,-6.5360,-20.1900,0.8350,21.238
5.0110,-12.0430,-16.8380,-0.1170,20.702
5.0200,-12.9400,-12.0170,-4.0920,18.127
5.0340,-7.4500,-10.6820,-7.8730,15.218
5.0420,-0.0750,-12.6500,-9.7970,16.000
5.0520,3.0450,-14.6460,-11.4010,18.809
5.0610,0.5080,-15.3410,-9.3650,17.981
5.0720,-5.6100,-16.2780,-5.2430,17.998
5.0800,-8.1910,-17.8800,-0.8890,19.687
5.0910,-5.6150,-20.6400,2.7000,21.560
5.1040,-0.6790,-22.8160,5.1490,23.400
5.1110,4.2960,-23.7890,6.6760,25.079
5.1200,9.6420,-23.4670,6.6600,26.230
5.1320,15.6380,-21.9240,4.0530,27.233
5.1400,20.4320,-19.1330,-0.5810,27.998
5.1500,20.1530,-15.1760,-4.8870,25.697
5.1610,13.6850,-11.5270,-7.6750,19.469
5.1720,3.2570,-9.0760,-8.6370,12.945
5.1830,-6.9470,-7.6100,-7.7340,12.884
5.1920,-13.1520,-6.4100,-6.0320,15.826
5.2010,-13.3950,-6.0950,-5.3790,15.669
5.2100,-8.4720,-6.4100,-6.2890,12.346
5.2220,-2.0470,-5.9450,-7.2110,9.567
5.2310,3.9560,-4.3850,-7.2900,9.382
5.2400,8.7780,-2.6290,-6.5820,11.282
5.2500,11.7080,-0.8760,-5.1620,12.825
5.2620,13.4370,0.9700,-3.2040,13.848
5.2700,15.8130,2.3920,-1.8030,16.094
5.2820,18.1290,3.1520,-1.6800,18.478
5.2900,18.9170,4.0600,-1.5820,19.412
5.3020,18.7790,5.8750,-0.6210,19.686
5.3100,20.5130,9.2630,0.5810,22.515
5.3220,25.6340,13.0840,0.8390,28.792
5.3320,31.7260,14.9230,-0.0540,35.060
5.3420,32.8860,14.7450,0.0520,36.040
5.3500,25.6990,16.8440,4.0480,30.993
5.3610,17.9980,20.8090,9.4290,29.083
5.3700,16.4510,23.0580,12.1190,30.809
5.3810,19.9570,23.3610,12.0580,33.006
5.3910,24.3240,22.8490,11.4230,35.273
5.4020,26.8460,21.9480,9.3070,35.903
5.4110,25.4500,20.2220,5.2560,32.928
5.4220,17.9310,17.7900,1.8380,25.326
5.4300,7.8520,15.4120,1.0170,17.327
5.4420,-1.3500,13.1820,1.7220,13.362
5.4500,-7.4560,11.2540,2.9210,13.812
5.4610,-8.6400,8.7510,3.1500,12.695
5.4710,-6.4070,6.1210,2.1370,9.115
