time,wx,wy,wz
5.981,-4.03,0.99,14.10
5.985,-4.17,0.85,14.39
5.987,-4.30,0.69,14.64
5.990,-4.42,0.51,14.87
5.996,-4.51,0.31,15.05
5.997,-4.59,0.08,15.22
5.998,-4.66,-0.16,15.34
5.999,-4.72,-0.40,15.42
6.002,-4.78,-0.65,15.46
6.004,-4.83,-0.91,15.44
6.006,-4.86,-1.18,15.37
6.009,-4.88,-1.46,15.23
6.018,-4.88,-1.75,15.02
6.020,-4.86,-2.03,14.75
6.021,-4.82,-2.28,14.41
6.022,-4.77,-2.51,14.00
6.022,-4.70,-2.70,13.53
6.028,-4.61,-2.86,12.98
6.029,-4.50,-3.01,12.37
6.030,-4.38,-3.15,11.70
6.032,-4.23,-3.27,10.98
6.034,-4.07,-3.37,10.22
6.037,-3.89,-3.46,9.43
6.039,-3.71,-3.53,8.63
6.042,-3.52,-3.58,7.83
6.044,-3.33,-3.61,7.06
6.046,-3.14,-3.61,6.34
6.049,-2.95,-3.59,5.70
6.051,-2.76,-3.56,5.15
6.054,-2.56,-3.54,4.71
6.056,-2.36,-3.51,4.37
6.060,-2.15,-3.49,4.13
6.062,-1.93,-3.46,3.97
6.064,-1.70,-3.44,3.88
6.067,-1.46,-3.42,3.82
6.069,-1.22,-3.42,3.81
6.071,-0.98,-3.45,3.82
6.076,-0.75,-3.51,3.83
6.077,-0.54,-3.59,3.84
6.080,-0.35,-3.67,3.84
6.082,-0.19,-3.76,3.82
6.084,-0.06,-3.84,3.78
6.087,0.04,-3.89,3.74
6.089,0.09,-3.93,3.69
6.091,0.12,-3.94,3.63
6.097,0.12,-3.93,3.58
6.099,0.10,-3.89,3.53
6.099,0.07,-3.82,3.48
6.101,0.04,-3.74,3.44
6.104,0.00,-3.65,3.42
6.109,-0.03,-3.56,3.40
6.110,-0.05,-3.46,3.40
6.128,-0.06,-3.37,3.41
6.129,-0.06,-3.29,3.42
6.130,-0.05,-3.21,3.44
6.130,-0.03,-3.16,3.46
6.131,0.00,-3.11,3.48
6.132,0.05,-3.07,3.48
6.133,0.10,-3.04,3.47
6.133,0.17,-3.01,3.46
6.134,0.24,-2.99,3.43
6.135,0.32,-2.97,3.40
6.136,0.41,-2.97,3.36
6.138,0.50,-2.98,3.32
6.142,0.59,-3.01,3.27
6.144,0.68,-3.05,3.22
6.146,0.77,-3.09,3.18
6.149,0.87,-3.15,3.13
6.151,0.97,-3.22,3.10
6.154,1.06,-3.29,3.08
6.159,1.16,-3.37,3.06
6.159,1.26,-3.43,3.07
6.161,1.36,-3.48,3.09
6.164,1.45,-3.51,3.13
6.166,1.55,-3.51,3.20
6.168,1.64,-3.49,3.29
6.172,1.72,-3.45,3.40
6.174,1.80,-3.38,3.51
6.182,1.87,-3.29,3.61
6.183,1.92,-3.16,3.68
6.184,1.95,-3.02,3.72
6.185,1.94,-2.85,3.72
6.186,1.91,-2.67,3.66
6.189,1.84,-2.49,3.56
6.193,1.73,-2.30,3.40
6.203,1.59,-2.10,3.19
6.204,1.41,-1.89,2.93
6.205,1.20,-1.68,2.63
6.206,0.97,-1.46,2.28
6.206,0.70,-1.24,1.89
6.209,0.42,-1.01,1.47
6.210,0.12,-0.78,1.02
6.212,-0.20,-0.56,0.59
6.214,-0.51,-0.34,0.18
6.216,-0.81,-0.14,-0.19
6.219,-1.08,0.06,-0.51
6.222,-1.32,0.26,-0.77
6.226,-1.52,0.45,-0.98
6.226,-1.68,0.64,-1.16
6.229,-1.81,0.81,-1.33
6.231,-1.92,0.96,-1.48
6.234,-2.01,1.09,-1.63
6.236,-2.09,1.21,-1.79
6.239,-2.15,1.31,-1.96
6.241,-2.21,1.41,-2.14
6.243,-2.27,1.52,-2.34
6.246,-2.31,1.64,-2.56
6.249,-2.35,1.78,-2.80
6.251,-2.38,1.91,-3.07
6.255,-2.40,2.06,-3.34
6.256,-2.41,2.21,-3.63
6.259,-2.41,2.35,-3.93
6.261,-2.40,2.50,-4.24
6.265,-2.38,2.64,-4.57
6.266,-2.35,2.77,-4.91
6.269,-2.31,2.90,-5.26
6.271,-2.26,3.01,-5.61
6.274,-2.21,3.12,-5.97
6.277,-2.16,3.21,-6.32
6.279,-2.10,3.29,-6.65
6.281,-2.03,3.37,-6.97
6.284,-1.97,3.43,-7.27
6.286,-1.90,3.49,-7.54
6.289,-1.82,3.54,-7.79
6.291,-1.74,3.59,-8.00
6.299,-1.66,3.63,-8.18
6.300,-1.57,3.67,-8.33
6.301,-1.47,3.71,-8.46
6.302,-1.37,3.74,-8.56
6.304,-1.27,3.79,-8.66
6.307,-1.16,3.83,-8.74
6.324,-1.06,3.88,-8.82
6.325,-0.96,3.93,-8.90
6.326,-0.86,3.97,-8.98
6.326,-0.76,4.01,-9.05
6.327,-0.68,4.05,-9.14
6.328,-0.60,4.10,-9.23
6.329,-0.53,4.14,-9.34
6.329,-0.46,4.19,-9.45
6.330,-0.40,4.23,-9.57
6.331,-0.35,4.26,-9.68
6.334,-0.30,4.30,-9.80
6.336,-0.27,4.33,-9.90
6.339,-0.24,4.36,-10.00
6.341,-0.22,4.40,-10.09
6.343,-0.21,4.44,-10.17
6.346,-0.20,4.49,-10.23
6.348,-0.20,4.54,-10.29
6.352,-0.19,4.60,-10.35
6.354,-0.19,4.67,-10.39
6.356,-0.19,4.75,-10.43
6.359,-0.19,4.84,-10.47
6.362,-0.19,4.93,-10.49
6.364,-0.18,5.02,-10.52
6.366,-0.18,5.11,-10.53
6.370,-0.18,5.21,-10.54
6.372,-0.17,5.30,-10.54
6.374,-0.15,5.40,-10.52
6.377,-0.14,5.50,-10.51
6.378,-0.11,5.60,-10.49
6.382,-0.08,5.69,-10.46
6.384,-0.04,5.77,-10.42
6.387,0.01,5.85,-10.38
6.389,0.08,5.91,-10.33
6.397,0.16,5.97,-10.26
6.398,0.26,6.02,-10.19
6.399,0.37,6.06,-10.11
6.400,0.49,6.09,-10.02
6.403,0.61,6.11,-9.92
6.404,0.75,6.11,-9.82
6.407,0.90,6.10,-9.71
6.409,1.06,6.08,-9.59
6.432,1.23,6.05,-9.47
6.433,1.40,5.99,-9.33
6.434,1.58,5.92,-9.19
6.435,1.76,5.83,-9.05
6.436,1.95,5.72,-8.90
6.436,2.14,5.60,-8.75
6.437,2.33,5.44,-8.61
6.438,2.52,5.28,-8.46
6.438,2.71,5.08,-8.31
6.439,2.89,4.86,-8.17
6.440,3.06,4.61,-8.03
6.441,3.21,4.34,-7.88
6.442,3.35,4.04,-7.73
6.444,3.47,3.72,-7.57
6.447,3.59,3.38,-7.40
6.448,3.69,3.01,-7.22
6.451,3.78,2.63,-7.02
6.454,3.84,2.22,-6.79
6.456,3.88,1.79,-6.55
6.459,3.87,1.34,-6.27
6.462,3.83,0.87,-5.99
6.466,3.75,0.38,-5.66
6.467,3.63,-0.12,-5.28
6.468,3.48,-0.62,-4.84
6.471,3.31,-1.13,-4.37
6.476,3.10,-1.60,-3.84
6.477,2.88,-2.03,-3.26
6.479,2.63,-2.38,-2.65
6.481,2.37,-2.65,-2.00
6.483,2.11,-2.81,-1.33
6.486,1.84,-2.87,-0.64
6.488,1.57,-2.83,0.05
6.491,1.29,-2.69,0.74
6.498,1.00,-2.48,1.44
6.499,0.71,-2.22,2.11
6.500,0.41,-1.89,2.75
6.501,0.08,-1.53,3.36
6.504,-0.27,-1.15,3.93
6.506,-0.62,-0.76,4.46
6.530,-1.00,-0.41,4.95
6.531,-1.38,-0.11,5.41
6.532,-1.78,0.13,5.83
6.533,-2.18,0.31,6.23
6.534,-2.56,0.42,6.61
6.534,-2.92,0.48,6.98
6.535,-3.26,0.48,7.34
6.536,-3.56,0.44,7.71
6.537,-3.82,0.37,8.09
6.537,-4.03,0.26,8.48
6.538,-4.19,0.10,8.90
6.539,-4.32,-0.09,9.33
6.539,-4.40,-0.32,9.78
6.541,-4.45,-0.57,10.24
6.544,-4.45,-0.84,10.71
6.546,-4.41,-1.11,11.19
6.549,-4.34,-1.39,11.66
6.551,-4.24,-1.65,12.12
6.553,-4.10,-1.90,12.57
6.556,-3.94,-2.13,13.00
6.558,-3.76,-2.35,13.41
6.561,-3.56,-2.56,13.79
6.564,-3.33,-2.76,14.13
6.567,-3.09,-2.95,14.45
6.570,-2.84,-3.14,14.74
6.572,-2.58,-3.31,14.99
6.573,-2.32,-3.46,15.20
6.578,-2.07,-3.60,15.35
6.579,-1.83,-3.73,15.44
6.581,-1.61,-3.85,15.43
6.583,-1.41,-3.96,15.33
6.586,-1.23,-4.05,15.13
6.589,-1.08,-4.11,14.83
6.597,-0.98,-4.15,14.43
6.598,-0.90,-4.15,13.96
6.599,-0.86,-4.13,13.41
6.599,-0.86,-4.11,12.79
6.601,-0.87,-4.09,12.13
6.603,-0.91,-4.09,11.44
6.606,-0.97,-4.12,10.72
6.609,-1.03,-4.17,10.00
6.619,-1.09,-4.24,9.30
6.621,-1.15,-4.31,8.63
6.621,-1.20,-4.39,7.99
6.622,-1.24,-4.45,7.42
6.623,-1.27,-4.48,6.92
6.624,-1.27,-4.47,6.50
6.628,-1.26,-4.44,6.17
6.631,-1.23,-4.39,5.92
6.632,-1.18,-4.32,5.76
6.633,-1.12,-4.21,5.68
6.636,-1.05,-4.09,5.68
6.638,-0.98,-3.97,5.73
6.641,-0.90,-3.84,5.83
6.643,-0.83,-3.72,5.96
6.646,-0.77,-3.61,6.12
6.648,-0.72,-3.52,6.27
6.651,-0.69,-3.43,6.41
6.654,-0.68,-3.34,6.52
6.656,-0.68,-3.26,6.61
6.660,-0.69,-3.19,6.66
6.661,-0.73,-3.11,6.65
6.663,-0.78,-3.02,6.61
6.666,-0.85,-2.93,6.53
6.668,-0.91,-2.83,6.41
6.671,-0.97,-2.73,6.27
6.674,-1.03,-2.63,6.11
6.677,-1.08,-2.55,5.92
6.678,-1.13,-2.47,5.71
6.681,-1.17,-2.40,5.49
6.683,-1.19,-2.35,5.26
6.686,-1.20,-2.34,5.03
6.689,-1.18,-2.34,4.80
6.694,-1.13,-2.36,4.58
6.696,-1.06,-2.40,4.38
6.696,-0.97,-2.44,4.20
6.699,-0.86,-2.49,4.05
6.701,-0.73,-2.54,3.91
6.703,-0.59,-2.60,3.78
6.706,-0.43,-2.66,3.69
6.709,-0.27,-2.73,3.61
6.713,-0.09,-2.81,3.55
6.715,0.08,-2.88,3.50
6.716,0.26,-2.95,3.48
6.718,0.43,-3.03,3.47
6.721,0.60,-3.09,3.47
6.726,0.76,-3.15,3.49
6.727,0.92,-3.19,3.51
6.745,1.07,-3.23,3.54
6.747,1.22,-3.25,3.57
6.747,1.35,-3.27,3.60
6.748,1.46,-3.26,3.62
6.750,1.55,-3.24,3.63
6.751,1.63,-3.20,3.63
6.751,1.67,-3.14,3.60
6.752,1.69,-3.06,3.55
6.753,1.66,-2.97,3.46
6.754,1.61,-2.85,3.34
6.754,1.52,-2.72,3.18
6.756,1.39,-2.58,2.99
6.759,1.22,-2.43,2.77
6.762,1.02,-2.26,2.51
6.763,0.78,-2.09,2.23
6.766,0.51,-1.91,1.93
6.768,0.21,-1.71,1.62
6.771,-0.11,-1.50,1.31
6.774,-0.44,-1.26,0.98
6.777,-0.79,-0.99,0.65
6.778,-1.16,-0.71,0.32
6.781,-1.52,-0.41,0.01
6.783,-1.88,-0.11,-0.27
6.786,-2.23,0.17,-0.50
6.789,-2.56,0.45,-0.68
6.793,-2.86,0.72,-0.82
6.795,-3.14,0.99,-0.93
6.796,-3.39,1.25,-1.02
6.798,-3.61,1.51,-1.11
6.801,-3.80,1.78,-1.21
6.803,-3.98,2.05,-1.32
6.806,-4.15,2.31,-1.44
6.814,-4.30,2.56,-1.58
6.815,-4.43,2.81,-1.74
6.816,-4.53,3.05,-1.93
6.817,-4.62,3.30,-2.13
6.825,-4.67,3.53,-2.36
6.826,-4.69,3.76,-2.60
6.827,-4.67,3.97,-2.87
6.849,-4.62,4.18,-3.18
6.850,-4.53,4.37,-3.52
6.850,-4.40,4.54,-3.89
6.850,-4.24,4.70,-4.29
6.851,-4.03,4.84,-4.72
6.851,-3.80,4.96,-5.15
6.851,-3.52,5.05,-5.60
6.851,-3.21,5.12,-6.03
6.852,-2.87,5.17,-6.44
6.852,-2.51,5.20,-6.83
6.852,-2.14,5.21,-7.19
6.853,-1.75,5.21,-7.50
6.856,-1.37,5.18,-7.78
6.859,-0.97,5.14,-8.02
6.860,-0.59,5.06,-8.23
6.866,-0.21,4.97,-8.42
6.866,0.16,4.86,-8.57
6.869,0.51,4.75,-8.71
6.870,0.84,4.64,-8.83
6.875,1.15,4.55,-8.94
6.876,1.43,4.48,-9.03
6.878,1.69,4.41,-9.12
6.881,1.90,4.36,-9.20
6.884,2.08,4.30,-9.32
6.887,2.23,4.24,-9.44
6.888,2.34,4.19,-9.56
6.891,2.41,4.16,-9.68
6.893,2.46,4.15,-9.78
6.895,2.48,4.16,-9.90
6.901,2.48,4.19,-10.01
6.902,2.46,4.24,-10.11
6.903,2.41,4.28,-10.20
6.906,2.35,4.34,-10.28
6.908,2.27,4.41,-10.34
6.913,2.18,4.50,-10.41
6.914,2.08,4.60,-10.47
6.915,1.97,4.72,-10.53
6.918,1.86,4.85,-10.58
6.921,1.75,4.97,-10.63
6.924,1.63,5.10,-10.67
6.940,1.52,5.23,-10.70
6.941,1.41,5.36,-10.73
6.942,1.31,5.49,-10.75
6.943,1.23,5.61,-10.76
6.944,1.16,5.72,-10.76
6.945,1.11,5.82,-10.75
6.945,1.08,5.92,-10.73
6.946,1.07,6.01,-10.70
6.947,1.07,6.08,-10.66
6.949,1.09,6.13,-10.62
6.950,1.12,6.18,-10.57
6.953,1.17,6.21,-10.51
6.956,1.23,6.24,-10.45
6.958,1.31,6.26,-10.37
6.960,1.40,6.27,-10.28
6.963,1.50,6.27,-10.19
6.965,1.62,6.27,-10.07
6.968,1.75,6.25,-9.95
6.971,1.89,6.21,-9.81
6.973,2.05,6.15,-9.66
6.976,2.21,6.07,-9.51
6.979,2.39,5.97,-9.35
6.980,2.57,5.84,-9.18
6.983,2.78,5.68,-9.00
6.986,2.98,5.49,-8.82
6.988,3.20,5.28,-8.63
6.993,3.40,5.03,-8.45
6.995,3.60,4.74,-8.26
6.996,3.79,4.42,-8.08
6.998,3.95,4.07,-7.89
7.000,4.09,3.69,-7.70
7.003,4.22,3.29,-7.49
7.008,4.31,2.88,-7.28
7.009,4.38,2.45,-7.05
7.016,4.42,2.01,-6.82
7.018,4.41,1.57,-6.58
7.018,4.38,1.13,-6.34
7.019,4.30,0.69,-6.08
7.021,4.20,0.28,-5.80
7.023,4.06,-0.12,-5.50
7.050,3.89,-0.49,-5.17
7.051,3.69,-0.83,-4.80
7.052,3.46,-1.14,-4.39
7.053,3.21,-1.40,-3.95
7.053,2.93,-1.61,-3.47
7.054,2.62,-1.76,-2.97
7.055,2.30,-1.86,-2.44
7.056,1.95,-1.89,-1.91
7.056,1.58,-1.87,-1.37
7.057,1.20,-1.79,-0.82
7.058,0.81,-1.66,-0.26
7.058,0.41,-1.49,0.30
7.059,0.01,-1.27,0.85
7.060,-0.39,-1.03,1.40
7.061,-0.79,-0.75,1.95
7.064,-1.18,-0.47,2.48
7.066,-1.56,-0.20,3.00
7.072,-1.94,0.06,3.50
7.075,-2.30,0.28,4.00
7.075,-2.65,0.45,4.49
7.076,-2.99,0.56,4.97
7.079,-3.30,0.62,5.44
7.081,-3.58,0.61,5.92
7.083,-3.84,0.54,6.40
7.085,-4.06,0.44,6.89
7.088,-4.24,0.30,7.39
7.092,-4.38,0.14,7.91
7.093,-4.48,-0.04,8.44
7.101,-4.53,-0.24,8.97
7.102,-4.54,-0.44,9.51
7.103,-4.52,-0.63,10.05
7.104,-4.46,-0.82,10.59
7.139,-4.38,-1.01,11.13
7.140,-4.26,-1.20,11.65
7.141,-4.13,-1.38,12.16
7.142,-3.97,-1.57,12.66
7.143,-3.78,-1.76,13.13
7.143,-3.58,-1.96,13.58
7.145,-3.36,-2.15,13.98
7.145,-3.12,-2.35,14.37
7.146,-2.87,-2.54,14.71
7.147,-2.61,-2.72,15.01
7.148,-2.34,-2.90,15.26
7.149,-2.07,-3.08,15.46
7.149,-1.81,-3.26,15.63
7.150,-1.57,-3.44,15.74
7.151,-1.36,-3.62,15.79
7.152,-1.18,-3.79,15.79
7.152,-1.02,-3.96,15.69
7.153,-0.89,-4.11,15.52
7.154,-0.78,-4.24,15.27
7.155,-0.69,-4.32,14.91
7.156,-0.64,-4.33,14.44
7.159,-0.62,-4.28,13.87
7.162,-0.65,-4.17,13.20
7.164,-0.72,-4.04,12.44
7.165,-0.82,-3.89,11.64
7.168,-0.95,-3.76,10.83
7.171,-1.10,-3.64,10.01
7.174,-1.28,-3.55,9.22
7.178,-1.48,-3.47,8.47
7.179,-1.68,-3.40,7.76
7.180,-1.88,-3.33,7.13
7.183,-2.06,-3.25,6.57
7.185,-2.22,-3.16,6.08
7.188,-2.37,-3.06,5.68
7.190,-2.49,-2.96,5.36
7.193,-2.58,-2.85,5.13
7.195,-2.64,-2.74,4.97
7.198,-2.68,-2.64,4.88
7.202,-2.70,-2.56,4.87
7.203,-2.69,-2.50,4.92
7.205,-2.66,-2.47,5.03
7.212,-2.62,-2.48,5.17
7.213,-2.57,-2.53,5.32
7.213,-2.50,-2.60,5.47
7.215,-2.42,-2.69,5.61
7.218,-2.34,-2.79,5.72
7.220,-2.25,-2.89,5.79
7.223,-2.17,-2.97,5.83
7.233,-2.08,-3.02,5.82
7.235,-1.99,-3.06,5.78
7.237,-1.90,-3.09,5.71
7.238,-1.82,-3.11,5.60
7.238,-1.75,-3.13,5.47
7.240,-1.66,-3.16,5.31
7.240,-1.58,-3.20,5.14
7.243,-1.48,-3.23,4.95
7.245,-1.37,-3.26,4.76
7.248,-1.26,-3.29,4.57
7.250,-1.12,-3.34,4.38
7.253,-0.96,-3.39,4.21
7.255,-0.80,-3.45,4.05
7.257,-0.61,-3.53,3.91
7.260,-0.43,-3.62,3.78
7.263,-0.23,-3.73,3.67
7.265,-0.03,-3.85,3.58
7.268,0.17,-3.98,3.50
7.270,0.37,-4.12,3.44
7.277,0.56,-4.27,3.39
7.278,0.75,-4.42,3.35
7.280,0.93,-4.56,3.32
7.281,1.09,-4.68,3.31
7.283,1.25,-4.78,3.30
7.285,1.38,-4.84,3.31
7.288,1.49,-4.88,3.33
7.290,1.58,-4.88,3.36
7.293,1.63,-4.85,3.40
7.295,1.66,-4.79,3.44
7.297,1.65,-4.71,3.47
7.300,1.61,-4.60,3.51
7.302,1.52,-4.46,3.54
7.305,1.40,-4.30,3.56
7.310,1.23,-4.11,3.57
7.310,1.02,-3.90,3.57
7.312,0.76,-3.67,3.54
7.315,0.47,-3.42,3.49
7.317,0.15,-3.15,3.41
7.320,-0.22,-2.87,3.29
7.322,-0.61,-2.57,3.14
7.328,-1.03,-2.26,2.94
7.329,-1.46,-1.94,2.70
7.330,-1.90,-1.59,2.41
7.332,-2.36,-1.23,2.08
7.335,-2.81,-0.84,1.71
7.338,-3.25,-0.45,1.33
7.340,-3.67,-0.05,0.95
7.342,-4.07,0.34,0.57
7.346,-4.42,0.71,0.22
7.348,-4.73,1.06,-0.11
7.351,-4.98,1.39,-0.43
7.354,-5.18,1.70,-0.73
7.355,-5.32,1.98,-1.01
7.358,-5.41,2.25,-1.28
7.361,-5.45,2.48,-1.54
7.363,-5.43,2.70,-1.77
7.365,-5.36,2.90,-2.00
7.368,-5.24,3.07,-2.22
7.370,-5.09,3.23,-2.42
7.372,-4.90,3.37,-2.62
7.375,-4.67,3.49,-2.81
7.378,-4.40,3.59,-3.00
7.380,-4.12,3.69,-3.19
7.382,-3.81,3.76,-3.38
7.392,-3.48,3.83,-3.57
7.393,-3.14,3.89,-3.78
7.393,-2.79,3.93,-4.00
7.394,-2.44,3.97,-4.22
7.396,-2.09,4.00,-4.47
7.398,-1.75,4.03,-4.73
7.400,-1.42,4.06,-4.99
7.403,-1.10,4.09,-5.26
7.405,-0.79,4.12,-5.55
7.411,-0.50,4.14,-5.82
7.412,-0.23,4.16,-6.10
7.413,0.03,4.18,-6.37
7.415,0.27,4.20,-6.63
7.417,0.49,4.22,-6.88
7.421,0.68,4.24,-7.12
7.422,0.87,4.26,-7.33
7.426,1.02,4.26,-7.52
7.427,1.17,4.25,-7.68
7.430,1.31,4.24,-7.83
7.432,1.43,4.22,-7.97
7.435,1.54,4.20,-8.09
7.437,1.63,4.20,-8.20
7.440,1.71,4.20,-8.31
7.442,1.78,4.21,-8.40
7.445,1.83,4.24,-8.47
7.448,1.87,4.25,-8.54
7.450,1.89,4.27,-8.61
7.453,1.90,4.31,-8.68
7.455,1.90,4.37,-8.74
7.458,1.88,4.43,-8.82
7.460,1.86,4.52,-8.90
7.463,1.84,4.62,-8.97
7.467,1.80,4.72,-9.04
7.467,1.77,4.81,-9.11
7.471,1.72,4.89,-9.18
7.473,1.68,4.98,-9.24
7.475,1.64,5.08,-9.32
7.478,1.60,5.18,-9.41
7.480,1.56,5.28,-9.51
7.483,1.52,5.38,-9.62
7.486,1.48,5.47,-9.72
7.488,1.44,5.56,-9.83
7.490,1.40,5.64,-9.94
7.496,1.37,5.72,-10.04
7.497,1.33,5.79,-10.14
7.498,1.30,5.86,-10.21
7.500,1.28,5.92,-10.28
7.503,1.26,5.97,-10.34
7.505,1.26,6.03,-10.38
7.507,1.26,6.07,-10.42
7.526,1.27,6.11,-10.45
7.527,1.28,6.14,-10.46
7.527,1.31,6.17,-10.46
7.528,1.34,6.20,-10.45
7.529,1.38,6.22,-10.43
7.529,1.43,6.24,-10.41
7.530,1.48,6.25,-10.38
7.530,1.55,6.25,-10.33
7.531,1.62,6.24,-10.27
7.533,1.70,6.22,-10.22
7.535,1.79,6.17,-10.13
7.538,1.90,6.12,-10.04
7.540,2.01,6.05,-9.94
7.543,2.13,5.95,-9.82
7.545,2.26,5.85,-9.69
7.548,2.41,5.72,-9.55
7.550,2.55,5.57,-9.40
7.553,2.70,5.41,-9.25
7.555,2.86,5.23,-9.09
7.559,3.01,5.02,-8.94
7.562,3.17,4.80,-8.77
7.563,3.33,4.55,-8.60
7.565,3.50,4.28,-8.42
7.568,3.64,3.97,-8.24
7.570,3.77,3.63,-8.05
7.572,3.87,3.26,-7.85
7.576,3.95,2.88,-7.63
7.577,4.01,2.48,-7.41
7.580,4.04,2.07,-7.18
7.582,4.04,1.65,-6.93
7.586,4.01,1.24,-6.68
7.587,3.95,0.84,-6.43
7.590,3.85,0.45,-6.17
7.592,3.71,0.07,-5.88
7.595,3.55,-0.28,-5.55
7.597,3.35,-0.60,-5.18
7.600,3.12,-0.90,-4.78
7.602,2.86,-1.15,-4.33
7.605,2.57,-1.36,-3.86
7.608,2.25,-1.52,-3.36
7.613,1.91,-1.62,-2.84
7.614,1.56,-1.66,-2.31
7.615,1.20,-1.63,-1.77
7.618,0.82,-1.56,-1.23
7.620,0.44,-1.42,-0.69
7.622,0.05,-1.24,-0.15
7.634,-0.35,-1.02,0.38
7.635,-0.75,-0.75,0.89
7.636,-1.16,-0.47,1.38
7.637,-1.58,-0.19,1.84
7.638,-1.99,0.09,2.27
7.638,-2.41,0.34,2.68
7.640,-2.82,0.54,3.06
7.642,-3.22,0.71,3.42
7.645,-3.62,0.82,3.75
7.647,-4.00,0.87,4.08
7.650,-4.35,0.86,4.39
7.652,-4.68,0.79,4.72
7.655,-4.98,0.68,5.07
7.659,-5.24,0.52,5.45
7.661,-5.44,0.33,5.87
7.663,-5.59,0.11,6.32
7.665,-5.70,-0.15,6.80
7.668,-5.75,-0.42,7.31
7.670,-5.75,-0.70,7.86
7.672,-5.70,-0.97,8.42
7.675,-5.60,-1.23,9.01
7.677,-5.46,-1.47,9.61
7.680,-5.28,-1.68,10.22
7.683,-5.05,-1.86,10.83
7.685,-4.79,-2.01,11.41
7.688,-4.50,-2.14,11.98
7.690,-4.17,-2.25,12.52
7.696,-3.82,-2.38,13.04
7.697,-3.45,-2.51,13.50
7.698,-3.06,-2.67,13.92
7.700,-2.67,-2.85,14.31
7.703,-2.26,-3.05,14.61
7.705,-1.85,-3.25,14.88
7.708,-1.44,-3.47,15.06
7.717,-1.04,-3.70,15.17
7.719,-0.67,-3.94,15.20
7.720,-0.33,-4.19,15.15
7.721,-0.03,-4.44,15.03
7.721,0.22,-4.66,14.83
7.722,0.43,-4.84,14.55
7.726,0.60,-4.97,14.21
7.728,0.72,-5.05,13.82
7.730,0.79,-5.08,13.39
7.733,0.83,-5.07,12.94
7.735,0.83,-5.04,12.48
7.737,0.80,-4.99,12.03
7.740,0.76,-4.95,11.59
7.743,0.71,-4.90,11.14
7.745,0.65,-4.84,10.69
7.747,0.58,-4.77,10.22
7.750,0.50,-4.69,9.75
7.752,0.41,-4.59,9.28
7.755,0.32,-4.47,8.82
7.757,0.22,-4.34,8.38
7.759,0.11,-4.20,7.97
7.762,-0.01,-4.05,7.60
7.765,-0.13,-3.89,7.28
7.768,-0.25,-3.71,7.02
7.771,-0.37,-3.54,6.79
7.775,-0.48,-3.36,6.62
7.775,-0.59,-3.19,6.49
7.778,-0.70,-3.02,6.41
7.780,-0.81,-2.85,6.36
7.782,-0.92,-2.70,6.33
7.785,-1.03,-2.58,6.33
7.788,-1.15,-2.48,6.32
7.791,-1.27,-2.42,6.31
7.792,-1.39,-2.38,6.30
7.795,-1.52,-2.36,6.26
7.798,-1.64,-2.34,6.21
7.800,-1.76,-2.32,6.13
7.803,-1.88,-2.29,6.03
7.805,-2.00,-2.25,5.91
7.807,-2.11,-2.21,5.78
7.814,-2.22,-2.15,5.64
7.815,-2.32,-2.10,5.49
7.816,-2.41,-2.06,5.34
7.817,-2.47,-2.02,5.19
7.820,-2.51,-2.00,5.05
7.823,-2.53,-1.99,4.91
7.841,-2.51,-2.01,4.78
7.843,-2.47,-2.04,4.67
7.843,-2.41,-2.08,4.55
7.844,-2.32,-2.14,4.45
7.845,-2.21,-2.22,4.36
7.845,-2.09,-2.31,4.26
7.846,-1.94,-2.41,4.19
7.847,-1.79,-2.51,4.12
7.848,-1.63,-2.63,4.05
7.848,-1.45,-2.76,4.00
7.850,-1.26,-2.90,3.96
7.852,-1.07,-3.04,3.92
7.855,-0.86,-3.19,3.89
7.858,-0.66,-3.34,3.87
7.860,-0.45,-3.49,3.87
7.863,-0.25,-3.63,3.88
7.865,-0.05,-3.76,3.90
7.867,0.15,-3.88,3.93
7.872,0.35,-3.98,3.98
7.873,0.53,-4.06,4.04
7.875,0.71,-4.12,4.11
7.877,0.89,-4.16,4.19
7.880,1.06,-4.18,4.26
7.882,1.21,-4.18,4.32
7.885,1.35,-4.17,4.37
7.887,1.47,-4.13,4.41
7.890,1.56,-4.08,4.43
7.893,1.63,-4.00,4.42
7.895,1.67,-3.91,4.39
7.897,1.68,-3.81,4.32
7.900,1.66,-3.70,4.21
7.902,1.59,-3.59,4.06
7.905,1.50,-3.47,3.87
7.910,1.37,-3.34,3.64
7.911,1.20,-3.20,3.38
7.912,0.98,-3.05,3.08
7.915,0.73,-2.87,2.76
7.921,0.45,-2.66,2.40
7.925,0.12,-2.42,2.03
7.925,-0.24,-2.14,1.65
7.926,-0.63,-1.84,1.27
7.941,-1.05,-1.50,0.92
7.942,-1.49,-1.15,0.60
7.943,-1.94,-0.79,0.35
7.944,-2.38,-0.42,0.16
7.945,-2.80,-0.06,0.02
7.945,-3.18,0.32,-0.08
7.946,-3.53,0.70,-0.14
7.947,-3.82,1.08,-0.19
7.948,-4.09,1.46,-0.23
7.950,-4.31,1.83,-0.26
7.952,-4.51,2.19,-0.29
7.954,-4.67,2.52,-0.32
7.957,-4.79,2.84,-0.36
7.960,-4.88,3.12,-0.44
7.962,-4.94,3.38,-0.55
7.965,-4.95,3.61,-0.69
7.967,-4.94,3.82,-0.90
