time,ax,ay,az,aT
7.1980,10.4450,-22.3300,-2.5940,24.788
7.2060,10.3110,-22.4120,-3.0110,24.853
7.2160,10.4470,-22.4950,-3.2090,25.009
7.2240,10.8310,-22.5120,-3.1230,25.176
7.2350,11.1510,-22.7060,-3.2830,25.509
7.2460,10.4800,-22.5280,-3.9610,25.160
7.2550,7.0250,-22.5200,-3.9060,23.911
7.2660,0.3140,-22.2450,-3.4120,22.507
7.2760,-7.1140,-20.4300,-3.5740,21.926
7.2870,-12.2930,-17.6360,-5.2090,22.120
7.2970,-13.3490,-15.8410,-8.5930,22.427
7.3050,-10.8520,-14.7000,-12.3690,22.065
7.3150,-6.4300,-14.1530,-14.7940,21.460
7.3260,-2.8570,-14.4740,-15.0010,21.040
7.3350,-4.0400,-15.3480,-12.5300,20.221
7.3480,-7.2660,-17.3960,-8.7080,20.766
11.7660,-6.5270,-21.0340,-4.7780,22.536
11.7700,-1.9510,-24.2600,-1.8440,24.408
11.7730,7.4780,-26.3670,-0.0900,27.407
11.7750,20.8910,-26.4910,0.5280,33.741
11.7760,32.6450,-23.2430,0.6450,40.079
11.7780,39.1490,-17.2570,1.0520,42.797
11.7790,38.5750,-10.4750,1.7970,40.012
11.7800,17.5600,-0.6150,1.8660,17.670
11.7820,17.4350,-4.8540,-0.5520,18.106
11.7830,16.3790,-8.9630,-2.0580,18.784
11.7860,15.1340,-12.6150,-3.0580,19.938
11.7890,14.1570,-15.6280,-3.7150,21.412
11.8000,13.7370,-17.9670,-4.2050,23.004
11.8120,13.8640,-19.8660,-4.4020,24.622
11.8200,14.1270,-21.2820,-4.5560,25.947
11.8310,14.1760,-22.3070,-4.7180,26.848
11.8420,14.0460,-22.9470,-4.7930,27.328
11.8510,13.5040,-23.4280,-4.7860,27.462
11.8600,12.4740,-23.7060,-4.7310,27.202
11.8700,10.9530,-23.4510,-4.3920,26.253
11.8820,9.3860,-22.8690,-3.6720,24.991
11.8920,7.9860,-22.4080,-2.9120,23.966
11.9020,6.2590,-21.9780,-2.2320,22.961
11.9140,3.6660,-21.6800,-2.0600,22.084
11.9250,-0.3690,-21.2900,-1.8250,21.371
11.9330,-6.0060,-20.0450,-1.4500,20.976
11.9440,-12.0040,-17.7520,-1.2470,21.466
11.9540,-16.1220,-14.6320,-1.7870,21.845
11.9620,-14.7340,-12.7470,-4.6110,20.021
11.9710,-7.8090,-12.3070,-8.9750,17.117
11.9810,-0.9280,-12.4910,-12.3400,17.583
11.9920,2.5980,-12.6610,-13.5180,18.703
12.0030,4.4840,-13.9530,-13.1050,19.660
12.0100,5.6880,-16.5330,-12.0330,21.225
12.0210,6.4200,-19.8340,-10.0820,23.157
12.0320,7.4140,-23.4830,-7.6150,25.776
12.0390,9.6330,-26.2440,-4.9650,28.394
12.0530,13.9730,-27.3920,-2.2530,30.832
12.0620,20.7800,-26.6340,1.1160,33.800
12.0710,27.8230,-22.1570,5.2680,35.956
12.0810,36.2360,-15.0830,7.5580,39.971
12.0930,44.2300,-9.1020,6.1460,45.573
12.1030,45.1990,-4.8740,2.3560,45.522
12.1130,36.0360,-1.7100,0.3820,36.079
12.1210,21.9870,-0.4040,1.4550,22.039
12.1330,9.2570,0.1940,3.7930,10.006
12.1420,1.5180,0.0990,6.3130,6.494
12.1520,0.0580,-0.3330,8.3640,8.371
12.1630,3.3840,0.6910,9.5280,10.135
12.1710,8.1820,2.0290,8.8820,12.245
12.1930,10.8630,3.6220,7.6810,13.788
12.1980,9.6220,6.0750,7.0320,13.377
12.2010,6.8660,7.9190,6.4090,12.285
12.2100,5.1800,9.2640,5.6470,12.023
12.2240,5.1570,10.2210,4.7590,12.398
12.2290,6.0770,10.8110,4.1330,13.072
12.2410,6.1360,11.6450,4.2800,13.841
12.2510,4.7880,13.7040,5.7720,15.622
12.2600,4.0520,17.3690,8.0440,19.565
12.2710,5.9910,22.0930,10.0570,25.003
12.2820,11.3040,27.4570,11.3100,31.774
12.2920,18.9800,31.1690,11.9590,38.403
12.3020,26.3180,32.7600,12.8810,43.952
12.3090,29.2700,32.9330,14.0940,46.260
12.3210,25.4810,31.8260,16.0470,43.814
12.3300,18.3930,31.0300,17.6440,40.156
12.3410,16.4370,30.5310,17.4780,38.830
12.3500,20.2700,28.8020,15.5620,38.505
12.3630,24.1240,25.9210,13.2240,37.799
12.3700,25.0220,21.5050,11.2000,34.843
12.3810,23.4020,16.0320,10.0860,30.107
12.3910,19.7220,10.2280,9.1180,24.015
12.4030,15.4970,4.3950,7.9070,17.944
12.4110,12.1070,-0.9030,6.1340,13.602
12.4220,10.0030,-5.5670,4.1080,12.163
12.4310,9.0850,-9.5600,2.0770,13.351
12.4410,8.9090,-12.7860,0.2300,15.585
12.4510,9.4640,-15.2490,-1.1960,17.987
12.4630,10.5900,-17.0690,-2.0140,20.188
12.4700,11.8550,-18.6850,-2.5370,22.273
12.4810,12.9360,-20.3250,-3.0600,24.286
12.4910,13.2240,-21.7320,-3.4390,25.671
12.5010,12.8490,-22.7940,-3.6360,26.417
12.5110,12.0020,-23.5430,-3.8390,26.703
12.5210,10.7820,-23.8250,-4.0930,26.470
12.5310,9.4630,-23.7180,-4.4210,25.916
12.5420,8.0460,-23.3040,-4.5480,25.070
12.5510,6.7820,-22.5810,-4.6880,24.039
12.5610,5.5130,-21.5300,-4.9530,22.770
12.5730,3.7650,-20.1690,-5.0680,21.134
12.5830,1.4720,-18.6610,-4.4990,19.252
12.5930,-2.3250,-17.5010,-3.4930,17.997
12.6020,-8.0350,-16.3980,-2.3530,18.412
12.6130,-15.8870,-14.4920,-0.5710,21.511
12.6230,-23.8110,-11.3020,1.3120,26.390
12.6330,-25.8620,-9.7580,1.9430,27.710
12.6430,-18.6920,-10.9030,-0.3840,21.643
12.6530,-5.2090,-12.6940,-5.5390,14.797
12.6610,8.4290,-13.2300,-11.3310,19.351
12.6710,17.7470,-13.0570,-15.4980,26.938
12.6830,19.5050,-13.2330,-17.8220,29.550
12.6910,14.6550,-14.4880,-16.5480,26.429
12.7020,8.0270,-17.4830,-12.4620,22.921
12.7100,3.1090,-20.8530,-7.5810,22.405
12.7230,3.8380,-23.2460,-2.7770,23.724
12.7300,10.8460,-22.8280,2.1190,25.362
12.7430,22.7940,-19.0670,5.2060,30.170
12.7510,35.8490,-13.6700,5.1310,38.708
12.7610,41.1770,-8.3610,2.2300,42.076
12.7730,34.7450,-4.1180,-0.3410,34.990
12.7820,22.1710,-3.0150,-0.3090,22.377
12.7920,9.8020,-3.2060,1.3450,10.400
12.8030,1.0480,-3.0980,3.4620,4.762
12.8110,-1.3320,-2.9050,4.0260,5.140
12.8270,1.8370,-2.6430,2.4070,4.019
12.8290,5.9070,-2.0190,0.2420,6.247
12.8400,8.3750,-1.1880,-1.0410,8.523
12.8510,9.3220,-0.3950,-0.6820,9.355
12.8610,8.2010,0.3250,1.1530,8.288
12.8710,5.8550,1.0150,3.4090,6.851
12.8810,4.3640,1.9760,5.4000,7.219
12.8900,5.1110,3.0020,6.4250,8.742
12.9010,7.4010,4.3030,6.5820,10.799
12.9090,9.8640,6.0550,6.6220,13.335
12.9190,12.2650,8.5460,6.7260,16.392
12.9300,15.0690,11.7830,6.2150,20.113
12.9390,18.5980,15.9200,5.0920,25.005
12.9510,22.2400,19.9460,3.6130,30.092
12.9590,24.8510,22.0710,3.4840,33.419
12.9690,25.0170,24.1170,5.6800,35.210
12.9790,24.2520,25.3490,9.6330,36.380
12.9890,23.4130,26.0480,13.1910,37.426
12.9990,23.3690,27.2800,16.4460,39.507
13.0110,23.6270,27.2950,19.1590,40.870
13.0230,21.5300,26.0590,22.1450,40.411
13.0310,16.9290,24.1060,25.3980,38.894
13.0410,12.0680,21.7440,27.2980,36.927
13.0490,7.6150,19.2050,25.8420,33.085
13.0650,3.8430,16.8180,20.0180,26.426
13.0710,1.8680,14.6940,11.1870,18.562
13.0810,1.3460,13.6020,2.0940,13.828
13.0910,2.3400,12.1030,-5.1230,13.349
13.1030,3.3770,10.0360,-8.3080,13.459
13.1090,4.0200,7.2960,-8.4750,11.884
13.1210,4.7990,3.8790,-5.7230,8.416
13.1290,5.8980,0.4880,-2.1750,6.305
13.1430,8.1240,-2.8510,0.7240,8.640
13.1510,11.5310,-6.3220,2.4630,13.379
13.1620,15.0950,-10.1210,2.9350,18.409
13.1710,18.0350,-13.9400,2.6800,22.951
13.1820,19.7360,-17.6680,2.0450,26.568
13.1900,19.7270,-20.8990,0.8480,28.751
13.2030,18.4400,-23.0070,-0.5410,29.490
13.2080,16.5850,-23.9980,-1.7980,29.227
13.2210,14.4820,-24.1590,-2.6210,28.289
13.2290,12.2960,-23.4400,-3.3500,26.680
13.2410,10.0630,-22.0300,-4.0090,24.549
13.2490,7.9280,-20.3360,-4.6110,22.308
13.2600,5.9250,-19.1290,-4.7800,20.588
13.2710,2.2130,-18.6430,-4.0660,19.209
13.2820,-4.6180,-16.9220,-2.9630,17.789
13.2920,-11.8820,-13.2480,-2.1630,17.927
13.3000,-13.4960,-11.2360,-2.2290,17.702
13.3100,-8.6870,-12.2800,-3.6080,15.469
13.3220,-0.9950,-12.6700,-3.9650,13.313
13.3300,4.9720,-13.4900,-3.7040,14.847
13.3420,7.1120,-14.7810,-3.5470,16.782
13.3510,5.3020,-15.6640,-3.1520,16.835
13.3630,2.1510,-16.7870,-1.9930,17.041
13.3690,-0.6200,-18.4950,-0.5030,18.512
13.3810,-2.3960,-20.6960,0.8880,20.853
13.3920,-2.1600,-23.0350,1.6920,23.198
13.3980,0.9410,-24.8160,1.5730,24.884
13.4090,7.3110,-25.3320,0.2440,26.367
13.4180,15.7060,-24.2750,-1.5740,28.956
13.4290,24.5320,-20.9660,-3.1390,32.423
13.4380,31.6130,-16.0700,-4.9420,35.806
13.4500,32.4860,-10.4090,-6.1230,34.658
13.4680,27.0000,-4.8470,-5.1740,27.915
13.4700,20.3820,-0.9560,-3.0230,20.627
13.4810,15.5570,0.7860,-0.8590,15.601
13.4920,12.3570,2.0200,1.2430,12.583
13.5030,10.2440,3.2910,2.9320,11.152
13.5120,8.9560,4.6370,3.7330,10.754
13.5230,8.5460,5.6940,3.4220,10.824
13.5300,7.7460,6.0280,2.4330,10.112
13.5390,5.9890,6.3050,1.8770,8.896
13.6000,2.8760,5.8240,0.6070,6.524
13.6010,-0.0180,5.4880,0.8180,5.549
13.6020,-1.0700,5.3810,1.6580,5.731
13.6030,-0.8680,5.6670,1.7350,5.990
13.6050,0.5730,6.2670,2.4760,6.763
13.6060,2.1730,7.4160,3.7340,8.583
13.6110,3.0810,9.3000,5.4380,11.205
13.6190,4.0510,12.5850,7.3300,15.117
13.6290,6.4530,17.2800,8.4080,20.272
13.6400,11.6040,22.5870,9.2980,27.042
13.6480,20.1040,27.0590,10.1530,35.206
13.6610,30.0550,29.4140,9.5850,43.132
13.6680,36.3640,30.8260,9.2490,48.561
13.6800,37.4210,31.4810,11.0460,50.134
13.6880,34.0780,30.6800,13.9580,47.931
13.7000,28.9690,30.0270,15.8420,44.630
13.7090,26.5780,28.3770,14.5450,41.511
13.7200,26.4890,25.1800,11.8810,38.430
13.7290,25.0560,20.9100,9.3780,33.956
13.7410,20.8590,15.4890,6.9910,26.905
13.7500,14.5710,10.1940,4.7350,18.402
13.7600,8.8600,5.6920,2.4430,10.810
13.7720,5.5590,1.6360,0.1130,5.796
13.7800,4.5490,-1.9920,-1.7530,5.266
13.7920,4.8190,-5.3960,-2.8920,7.791
13.7990,5.1550,-8.3750,-3.4890,10.435
13.8110,5.7820,-10.8710,-3.3530,12.761
13.8190,6.6350,-13.1430,-2.6180,14.954
13.8320,7.2600,-15.3580,-1.8260,17.085
13.8390,7.4450,-17.4600,-1.2920,19.025
13.8520,7.2440,-19.1810,-0.8630,20.521
13.8600,6.7930,-20.4840,-0.7110,21.593
13.8700,6.0710,-21.2920,-0.7930,22.155
13.8820,5.3070,-21.4990,-0.8960,22.162
13.8920,4.7730,-21.2100,-0.9470,21.761
13.9000,4.3580,-20.8470,-1.0780,21.325
13.9100,4.1330,-20.3300,-1.5930,20.807
13.9210,3.9260,-19.6600,-2.1260,20.161
13.9300,3.3940,-18.9130,-2.4370,19.369
13.9410,2.2430,-18.0950,-2.2040,18.366
13.9510,-0.2560,-17.3480,-1.1310,17.387
13.9600,-4.8170,-16.3590,0.3220,17.056
13.9700,-9.0890,-15.5940,1.6270,18.123
13.9820,-12.4160,-15.1830,2.0280,19.718
13.9920,-13.5950,-13.6280,1.5490,19.312
14.0020,-9.8520,-13.7740,-0.2220,16.936
14.0110,-2.6550,-15.0930,-2.8980,15.596
14.0210,4.1290,-15.7700,-5.1420,17.093
14.0320,8.2670,-16.3740,-6.4240,19.435
14.0410,9.8270,-17.4220,-6.2930,20.969
14.0500,9.9350,-18.6680,-4.6590,21.654
14.0660,9.1830,-20.3880,-1.7230,22.427
14.0690,8.4030,-21.7350,1.1430,23.331
14.0800,9.6410,-21.6390,2.9760,23.876
14.0910,14.6650,-20.3270,3.0740,25.253
14.1000,23.6930,-17.3780,1.7610,29.436
14.1100,32.8100,-12.1830,0.0540,34.999
14.1210,35.7840,-6.3090,-1.8320,36.382
14.1340,29.5070,-1.4400,-2.7910,29.674
14.1400,18.0700,-0.2440,-2.0830,18.191
14.1500,6.6260,0.0740,-0.1860,6.629
14.1600,-1.8440,1.7420,1.1880,2.801
14.1710,-3.2800,3.6090,0.0610,4.877
14.1800,2.9560,4.4620,-3.3740,6.327
14.1900,10.8060,5.3640,-6.1930,13.561
14.2010,15.3270,6.4070,-7.2360,18.120
14.2110,13.8870,6.3440,-6.4070,16.557
14.2270,8.0970,5.9480,-3.2350,10.555
14.2300,2.8410,5.3240,0.7320,6.079
14.2400,0.4460,4.3550,4.2050,6.070
14.2500,0.5580,4.0420,6.6240,7.780
14.2600,2.3620,4.4910,7.9270,9.412
14.2700,5.0730,5.8630,8.2650,11.332
14.2810,7.4180,7.8940,7.9860,13.458
14.2910,7.8480,10.3700,7.5610,15.043
14.3010,7.0210,14.3470,7.1220,17.489
14.3100,8.2960,19.0810,6.1080,21.684
14.3200,12.2060,23.2740,4.4740,26.659
14.3290,15.8880,26.8650,3.5130,31.409
14.3390,17.6000,29.9280,3.8680,34.934
14.3470,18.1140,30.5880,5.1660,35.923
14.3590,18.2120,33.2910,7.1290,38.611
14.3700,25.2750,35.2440,7.5930,44.030
14.3820,33.5720,33.1000,6.8710,47.643
14.3900,31.9770,30.0300,8.1360,44.615
14.4020,22.2100,25.5800,10.2170,35.384
14.4100,12.1180,20.7810,10.8100,26.373
14.4220,4.5240,16.0980,7.9840,18.530
14.4300,-1.3340,13.1010,2.9260,13.490
14.4420,-3.9480,11.3920,-1.5630,12.158
14.4500,-3.1090,9.2520,-3.8850,10.505
14.4620,-1.1150,6.4910,-3.4940,7.455
14.4700,-0.0210,3.4870,-1.0950,3.655
14.4820,0.5420,0.1270,2.5100,2.571
14.4900,0.8520,-3.0210,6.0780,6.841
14.5010,0.7810,-5.4430,8.3830,10.026
14.5080,0.9540,-6.9080,9.2050,11.548
14.5200,2.2810,-7.9150,8.5870,11.899
14.5270,4.7020,-8.8960,6.9670,12.239
14.5380,7.3110,-10.2530,5.1870,13.619
14.5510,9.2500,-12.0370,3.5290,15.585
14.5590,10.1550,-13.7590,2.3440,17.261
14.5690,10.0120,-15.2000,1.5400,18.266
14.5780,9.2620,-16.4790,1.0080,18.930
14.5890,8.1640,-17.4830,0.6230,19.305
14.5980,7.0000,-17.9290,0.1150,19.247
14.6090,6.0620,-17.8120,-0.4760,18.821
14.6220,5.2000,-17.4220,-0.9260,18.205
14.6300,3.8670,-17.3860,-0.8710,17.832
14.6400,0.6680,-17.1440,0.4330,17.162
14.6510,-5.2580,-15.1980,2.8560,16.333
14.6620,-9.6690,-12.3120,4.3930,16.260
14.6710,-8.5990,-8.5190,2.4020,12.340
14.6820,1.4220,-5.7480,-2.3280,6.362
14.6890,15.1100,-5.8320,-7.0590,17.668
14.6980,22.8830,-6.2940,-10.4550,25.934
15.2110,20.4280,-6.0230,-11.3150,24.117
15.2210,11.0780,-5.0760,-9.7130,15.583
15.2230,2.6510,-5.6700,-7.0680,9.441
15.2250,-1.1990,-7.7430,-3.2900,8.498
15.2260,-0.3440,-9.9100,0.3850,9.923
15.2280,3.9090,-11.4770,2.9120,12.469
15.2290,10.0190,-14.1530,-4.3490,17.877
15.2310,9.0330,-16.2820,-4.4350,19.141
15.2320,8.3450,-17.6940,-4.2570,20.021
15.2360,8.0390,-18.6460,-4.1510,20.725
15.2380,7.7710,-19.4820,-4.2240,21.396
15.2460,7.2600,-20.1660,-4.0920,21.820
15.2580,6.6610,-20.8360,-3.4500,22.145
15.2700,6.0850,-21.4630,-2.4070,22.438
15.2770,5.5010,-21.4030,-1.5560,22.153
15.2860,5.1620,-21.1490,-1.1620,21.801
15.3010,5.1530,-20.8740,-1.3370,21.542
15.3080,5.2100,-20.5990,-1.9590,21.338
15.3180,5.2560,-20.1630,-2.5490,20.992
15.3270,4.6240,-19.7660,-2.5680,20.461
15.3400,1.9030,-19.1780,-2.0590,19.382
15.3490,-2.3310,-18.1950,-1.0730,18.375
15.3580,-6.2330,-17.0010,-0.5830,18.117
15.3720,-9.4810,-15.5840,-1.0410,18.271
15.3830,-11.8940,-13.6610,-1.7950,18.202
15.3890,-11.0870,-13.0840,-2.9330,17.399
15.3990,-7.6160,-13.6830,-4.5750,16.314
15.4090,-2.8620,-13.9430,-5.7960,15.369
15.4230,0.6610,-14.1320,-5.5600,15.201
15.4270,2.7820,-15.0140,-4.3970,15.890
15.4370,4.9650,-16.9310,-4.0580,18.105
15.4530,7.8840,-19.6530,-4.1220,21.573
15.4570,10.4760,-22.0750,-3.7940,24.727
15.4680,13.3350,-23.4730,-3.0240,27.165
15.4770,17.0630,-23.2860,-1.9420,28.934
15.4890,22.2830,-21.1010,-0.5860,30.694
15.5040,28.1870,-16.3760,0.6220,32.605
15.5080,32.5080,-9.3130,0.1420,33.816
15.5180,33.4190,-2.4670,-2.3740,33.594
15.5280,29.4890,2.5330,-3.8790,29.851
15.5380,20.9970,5.1440,-2.2140,21.731
15.5510,10.9790,6.7850,2.0460,13.068
15.5600,3.3190,8.6760,6.3000,11.224
15.5710,1.1030,10.2150,8.6210,13.412
15.5810,3.1180,11.2300,7.9630,14.115
15.5890,5.6290,12.3240,5.6420,14.676
15.6000,6.9500,13.1380,3.5060,15.271
15.6090,5.9570,13.2420,2.2100,14.687
15.6180,3.5460,13.2180,2.6480,13.939
15.6260,1.8930,12.6490,4.3690,13.516
15.6370,2.1290,11.6620,6.4610,13.501
15.6500,3.7310,10.5390,8.5600,14.081
15.6570,5.1750,9.1440,10.3530,14.751
15.6700,5.5740,7.7460,11.7220,15.115
15.6790,5.5060,6.2890,12.5160,15.051
15.6880,6.6820,5.0180,12.9920,15.447
15.6970,9.6190,3.7470,13.1080,16.685
15.7080,11.5720,3.0580,12.8840,17.586
15.7190,10.6480,3.4370,13.2370,17.332
15.7290,9.5030,3.4690,14.8060,17.932
15.7390,9.5240,4.2930,16.3580,19.409
15.7500,10.9180,6.1240,16.5910,20.784
15.7590,13.3240,7.7420,13.9370,20.778
15.7670,15.0410,9.9560,9.0470,20.179
15.7800,16.3640,13.6070,3.1540,21.515
15.7900,18.0110,16.9090,-2.5320,24.834
15.7990,18.7820,18.8160,-6.5200,27.374
15.8070,15.7800,18.8330,-6.6400,25.452
15.8190,8.4910,17.6090,-3.8550,19.926
15.8290,0.1980,15.7130,0.3150,15.717
15.8380,-5.7110,13.3720,4.8590,15.331
15.8490,-8.7340,11.3430,8.6030,16.702
15.8580,-9.6790,10.1370,10.9680,17.797
15.8690,-9.3900,9.3070,11.1790,17.314
15.8780,-8.8810,8.6830,8.9590,15.314
15.8890,-8.0880,7.9420,7.0860,13.368
15.8960,-6.4690,7.3390,2.4680,10.090
15.9080,-5.3940,6.8140,-0.2390,8.694
15.9190,-4.1890,5.6720,0.3210,7.058
15.9260,-1.9450,4.0050,1.5600,4.718
15.9400,1.3480,1.7410,3.2660,3.939
15.9490,4.8300,-1.1450,4.1690,6.482
15.9570,7.7630,-4.4860,4.7970,10.169
15.9680,9.6530,-7.6450,4.8430,13.232
15.9760,11.2840,-10.8550,4.2230,16.217
15.9880,12.7670,-14.0960,3.2280,19.290
15.9960,13.6100,-16.8920,2.0620,21.790
16.0100,13.6100,-19.1270,0.8250,23.489
16.0160,11.9870,-20.6150,-0.1560,23.847
16.0290,8.3680,-21.1910,-0.3900,22.787
16.0400,3.0990,-20.9530,0.1150,21.181
16.0490,-2.7790,-21.2850,1.0770,21.493
16.0600,-10.6490,-21.9750,1.7670,24.483
16.0690,-23.9930,-18.8380,0.3020,30.506
16.0800,-32.7990,-13.7890,-3.9140,35.794
16.0890,-29.0340,-11.9620,-7.6640,32.323
16.0990,-12.8880,-13.4230,-8.7170,20.549
16.1070,7.0290,-15.3900,-10.0180,19.663
16.1190,23.6130,-17.8250,-12.6610,32.181
16.1290,31.4090,-20.4710,-12.8010,39.616
16.1390,26.5860,-20.6190,-8.5160,34.706
16.1470,15.5110,-19.4550,-2.5130,25.008
16.1590,6.7840,-19.1580,3.4300,20.611
16.1680,3.1390,-18.7120,7.1330,20.270
16.1770,5.8330,-18.0210,8.7970,20.885
16.1890,11.9800,-16.3270,8.0860,21.805
16.1990,17.3750,-13.4240,5.6150,22.663
16.2080,19.1270,-9.7430,2.5590,21.618
16.2200,17.1880,-6.0950,-0.3820,18.241
16.2270,12.6360,-3.6180,-2.9000,13.460
16.2350,6.9250,-2.3710,-4.4250,8.553
16.2460,1.8010,-1.5840,-4.9140,5.468
16.2560,-1.8670,-0.8840,-4.7730,5.201
16.2680,-3.2290,-0.4370,-3.3430,4.668
16.2800,-2.1570,0.5970,-1.1970,2.538
16.2880,0.7690,1.8140,0.5510,2.046
16.2980,4.1310,3.4030,2.1800,5.779
16.3090,7.0510,5.7680,4.3410,10.091
16.3180,9.5430,8.1000,7.1410,14.411
16.3280,11.2400,9.9940,9.8790,17.995
17.8730,12.1260,11.3130,12.0400,20.494
17.8740,11.9380,12.1440,13.2320,21.566
17.8750,10.8780,14.4130,13.3190,22.438
17.8760,11.7930,18.0890,11.9930,24.701
17.8760,16.3770,22.2430,9.7640,29.297
17.8770,-1.2200,1.3870,0.8130,2.018
17.8780,-1.7700,1.0030,2.7220,3.398
17.9000,-2.7730,1.4220,3.1390,4.423
17.9010,-2.2150,1.3980,2.2930,3.481
17.9020,-1.4260,1.5640,1.5380,2.616
17.9040,-0.9350,1.1860,1.3750,2.042
17.9140,-0.7510,1.1040,0.6080,1.467
17.9250,-0.9010,1.0970,0.0380,1.420
17.9380,-1.6050,1.3760,-0.3660,2.146
17.9440,-2.2440,1.3570,-0.8560,2.759
17.9530,-3.3720,1.2770,-0.7410,3.681
17.9640,-4.5100,1.3810,0.1230,4.718
17.9870,-5.2830,1.2680,0.5650,5.462
17.9910,-5.8430,1.3500,0.0360,5.997
18.0010,-4.9230,1.7600,-0.8790,5.302
18.0060,-3.4200,1.8400,-1.4610,4.149
18.0730,-1.7750,1.2310,-1.9010,2.877
18.1280,-0.8840,0.7050,-1.9310,2.238
18.1290,-0.1020,0.1610,-1.6010,1.612
18.1300,0.2850,-0.0980,-1.0210,1.065
18.1360,0.2870,-0.1920,-0.6850,0.767
18.1390,-1.1820,0.6460,-0.4890,1.433
18.1440,-1.5360,0.8490,-0.6160,1.860
18.1480,-1.5260,0.5660,-0.9420,1.881
18.1540,-1.6270,0.8560,-1.6430,2.466
18.1560,-2.0460,1.0520,-2.1080,3.120
18.1570,-2.6430,1.3430,-1.8100,3.473
18.1580,-2.6100,1.2660,-1.6350,3.330
18.1590,-1.9090,0.6680,1.0570,2.282
18.1600,-1.7220,0.2990,0.7190,1.890
18.1620,-1.1640,0.3250,0.8440,1.474
18.1650,-0.8520,0.4570,0.7960,1.252
18.1770,-0.4520,0.2430,-0.9300,1.062
18.1850,-0.9960,0.4040,-2.5410,2.759
18.1960,-1.6030,1.4680,-1.8600,2.861
18.2090,-1.0120,2.7710,-0.3030,2.966
18.2220,-0.2900,2.7650,0.7380,2.876
18.2290,0.9250,1.8670,1.9110,2.827
18.2410,2.5780,0.5740,3.3500,4.266
18.2570,2.3440,-0.5870,3.3450,4.126
18.2930,1.3300,-1.0550,2.5750,3.084
18.3020,0.7210,-1.2520,1.6230,2.173
18.3030,0.4210,-1.2160,0.9460,1.597
18.3290,-0.0150,-0.9600,0.5090,1.087
18.3370,-0.2730,-0.5580,0.2790,0.681
18.3380,-0.5820,-0.0480,0.3000,0.657
18.3390,-0.7450,0.4410,0.2450,0.900
18.3450,-0.7740,0.6010,-0.0140,0.980
18.3460,-0.7340,0.6100,-0.2920,0.998
18.3490,-0.6120,0.5610,-0.5050,0.972
18.3590,-0.5780,0.4660,-0.5550,0.927
18.3690,-0.7610,0.5140,-0.2560,0.953
18.3780,-0.8850,0.4860,-0.0590,1.011
18.3880,-0.7920,0.5800,-0.0120,0.982
18.4000,-0.7540,0.6750,0.0000,1.012
18.4090,-0.6850,0.6450,-0.0330,0.941
18.4180,-0.6680,0.6510,-0.0870,0.937
18.4270,-0.6470,0.7450,-0.1510,0.998
18.4400,-0.7130,0.8150,-0.1260,1.090
18.4470,-0.7160,0.8000,0.0340,1.074
18.4580,-0.7550,0.6380,0.0600,0.990
18.4680,-0.9650,0.5980,-0.1280,1.142
18.4790,-1.0260,0.6090,-0.4140,1.263
18.4870,-0.9570,0.5270,-0.6100,1.251
18.4980,-0.8760,0.5560,-0.6450,1.222
18.5070,-0.9710,0.5700,-0.4190,1.201
18.5180,-1.0640,0.4970,-0.0690,1.176
18.5270,-1.0440,0.3900,0.1890,1.130
18.5410,-0.8970,0.3230,0.3240,1.007
18.5520,-0.7330,0.3130,0.4780,0.929
18.5610,-0.5550,0.1990,0.5930,0.836
18.5730,-0.5130,0.1520,0.4770,0.717
18.5780,-0.5610,0.1900,0.2370,0.638
18.5880,-0.5410,0.1750,-0.0280,0.569
18.5970,-0.4050,0.2080,-0.1730,0.487
18.6070,-0.1790,0.1370,-0.2870,0.365
18.6180,-0.0160,0.0620,-0.3230,0.329
18.6290,0.0580,0.0000,-0.2940,0.300
18.6380,0.1170,-0.0650,-0.0500,0.143
18.6470,0.2390,-0.2730,0.1200,0.382
18.6580,0.1040,-0.3700,0.2420,0.454
18.6680,-0.3370,-0.3160,0.2010,0.504
18.6770,-0.8690,-0.2700,-0.0450,0.911
18.6870,-1.3640,-0.3040,-0.2760,1.424
18.6990,-1.6090,0.1070,0.3340,1.647
18.7070,-1.7720,0.3510,0.6200,1.910
18.7170,-1.0690,0.0130,0.6130,1.232
18.7270,-0.6330,-0.5490,0.0230,0.838
18.7380,-0.2680,-0.1880,-0.3830,0.504
18.7480,-0.1050,-0.1230,-1.0760,1.088
18.7570,-0.0300,-0.3560,-1.5050,1.547
18.7670,0.0060,-0.3960,-1.7730,1.817
18.7850,0.0070,-0.1080,-1.6060,1.610
18.7990,-0.2990,-0.0030,-0.8680,0.918
18.8040,-0.9870,0.5270,-0.6980,1.319
18.8130,-1.0110,0.2950,-0.0080,1.053
18.8230,-0.8260,0.0720,0.5880,1.016
18.8330,-0.6530,0.0430,0.6290,0.908
18.8430,-0.3590,-0.0240,0.5350,0.645
18.8540,-0.1120,0.0890,0.4100,0.434
18.8850,-0.1020,0.4910,-0.3860,0.633
18.9380,-0.2310,0.2370,-0.5170,0.614
18.9390,-0.3380,-0.0930,-0.5620,0.662
18.9390,-0.3440,-0.3200,-0.6500,0.802
18.9390,-0.3210,-0.4550,-0.6570,0.861
18.9390,-0.3830,-0.1750,-0.8770,0.973
18.9440,-0.1030,0.0340,-1.1720,1.177
