time,ax,ay,az,aT
0.6460,-0.2560,-0.2100,1.4500,1.487
0.6540,0.0720,-0.2040,1.2270,1.246
0.6650,0.6700,-0.0600,0.8220,1.062
0.6740,0.8920,0.0780,0.5340,1.043
0.6840,0.8090,0.0670,0.1190,0.820
0.6970,0.6490,0.1650,-0.2260,0.707
0.7040,0.5270,0.2170,-0.4270,0.712
0.7140,0.6000,0.2280,-0.3300,0.722
0.7240,0.4260,0.2330,-0.1900,0.521
0.7340,0.0640,0.1420,-0.2160,0.266
0.7460,-0.1730,0.0000,-0.2860,0.334
0.7540,-0.2670,-0.1580,-0.3770,0.488
0.7640,-0.1440,-0.2110,-0.2610,0.365
0.7740,-0.2920,0.1180,-0.5520,0.636
0.7850,-0.6720,0.5100,-1.0220,1.325
0.7970,-1.1050,0.7510,-1.5230,2.026
0.8040,-1.3710,0.6660,-1.7970,2.356
0.8140,-1.1220,0.5160,-2.0610,2.403
0.8250,-0.9690,0.5810,-2.0540,2.344
0.8340,-0.8420,0.5160,-1.9150,2.155
0.8450,-0.7520,0.4900,-1.8300,2.038
0.8540,-0.8670,0.4320,-1.8540,2.092
0.8650,-1.0090,0.2630,-1.8160,2.094
0.8740,-0.8640,0.2590,-1.5820,1.821
0.8850,-0.7350,0.1950,-1.2290,1.445
0.8980,-0.3420,-0.0140,-0.6920,0.772
0.9040,-0.2270,-0.1100,-0.2660,0.367
0.9150,-0.3000,-0.1830,-0.0870,0.362
0.9240,-0.0220,-0.3320,-0.1160,0.352
0.9340,0.2700,-0.2990,-0.1830,0.442
0.9450,0.1210,-0.2450,-0.6330,0.689
0.9540,-0.3770,-0.1540,-0.9260,1.012
0.9650,-1.0940,-0.1220,-1.0100,1.494
0.9730,-1.5470,0.0530,-1.1570,1.933
0.9840,-1.7970,0.3010,-1.2140,2.189
0.9970,-1.9840,0.4260,-1.4510,2.495
1.0040,-3.2890,-0.4940,-1.3970,3.607
1.0140,-4.0420,-1.1310,-1.5390,4.471
1.0240,-1.8210,-0.7440,-2.7730,3.400
1.0340,0.8760,-0.2000,-5.0550,5.134
1.0440,-0.0720,1.4830,-5.0250,5.240
1.0540,-1.0870,1.7510,-2.9620,3.608
1.0640,-2.4680,1.4310,-0.3170,2.870
1.0750,-3.4190,0.8830,0.0620,3.532
1.0840,-3.1780,0.7310,0.5350,3.305
1.0970,-2.1810,0.5270,1.6710,2.798
1.1040,-0.9980,0.3270,2.6370,2.838
1.1140,-0.2000,-0.1030,3.1470,3.155
1.1230,-0.1700,-0.5950,3.0130,3.076
1.1340,-0.5240,-0.5880,2.4960,2.617
1.1440,-1.0190,-0.1180,2.0690,2.309
1.1540,-1.1970,0.3980,1.6970,2.114
1.1640,-1.0000,0.6770,1.4990,1.925
1.1740,-0.8500,0.5730,1.0320,1.455
1.1840,-1.0320,0.3890,0.6250,1.268
1.1990,-1.5150,0.2210,0.3780,1.577
1.2050,-1.7060,0.1790,0.1180,1.719
1.2140,-1.6730,-0.1010,-0.4660,1.740
1.2240,-1.2160,0.2600,-0.9770,1.581
1.2340,-0.4590,1.1060,-1.1860,1.685
1.2450,-0.2130,1.1150,-1.3610,1.772
1.2560,-0.0130,0.8330,-1.4410,1.664
1.2640,-0.2110,0.4350,-1.2160,1.309
1.2750,-0.2190,-0.1910,-0.4590,0.543
1.2850,-1.0080,-0.4940,-0.6900,1.318
1.2970,-1.3220,-0.2720,-0.5970,1.476
1.3040,-1.6930,-0.1280,-0.6100,1.804
1.3270,-1.5580,0.0530,-0.8260,1.764
1.3710,-1.1110,0.1160,-0.8160,1.383
1.3710,-0.5510,-0.1440,-0.6110,0.835
1.3720,-0.7330,-0.6680,-0.5180,1.119
1.3720,-1.4160,-1.2030,-0.5560,1.939
1.3730,-1.8340,-2.0560,-1.0720,2.956
1.3730,-2.3420,-2.9220,-1.6750,4.102
1.3850,-3.0830,-3.4170,-2.4170,5.198
1.3950,-3.9170,-3.7710,-3.0790,6.248
1.4050,-4.7890,-3.8310,-3.7240,7.175
1.4160,-5.1020,-4.0960,-4.4830,7.931
1.4250,-5.2370,-4.4710,-4.8680,8.433
1.4340,-4.9770,-4.7570,-4.9600,8.485
1.4470,-3.9740,-5.0750,-4.9470,8.125
1.4530,-2.3600,-5.3530,-4.8080,7.572
1.4670,-0.5410,-5.1900,-4.5250,6.907
1.4750,0.9710,-4.8910,-4.2520,6.553
1.4850,2.1240,-4.8270,-4.2270,6.759
1.4940,3.0600,-5.2250,-4.5280,7.561
1.5040,3.3130,-5.8330,-4.6010,8.134
1.5140,2.9020,-6.4410,-4.1430,8.190
1.5250,3.5110,-6.4170,-4.9530,8.834
1.5340,3.2320,-6.8550,-4.7740,8.957
1.5440,3.2560,-7.0620,-4.8320,9.155
1.5540,3.8880,-6.4830,-5.0010,9.064
1.5640,5.3480,-6.2430,-5.0660,9.656
1.5740,7.3460,-6.1970,-4.8860,10.781
1.5930,9.0190,-6.2170,-4.4000,11.805
1.5940,10.0960,-6.3790,-3.7720,12.524
1.6040,10.4430,-7.1610,-3.4070,13.113
1.6140,10.6450,-7.8910,-4.0580,13.858
1.6250,10.6650,-8.7750,-6.2430,15.156
1.6390,11.1510,-9.8940,-9.1870,17.511
1.6460,14.3670,-10.8690,-11.3740,21.305
1.6540,17.8170,-10.1530,-10.0780,22.849
1.6640,21.8540,-9.2040,-4.0460,24.056
1.6740,25.9030,-7.5380,5.0600,27.448
1.6840,31.5980,-5.8340,13.7710,34.959
1.6950,38.2840,-4.6400,18.5800,42.807
1.7100,40.4690,-2.5090,18.5630,44.594
1.7200,33.7940,2.6790,15.8040,37.403
1.7240,22.6210,7.6360,12.2650,26.841
1.7450,11.6570,11.2490,8.5050,18.296
1.7460,1.7400,14.0280,5.9600,15.341
1.7890,-6.5020,16.0840,6.3630,18.479
1.7970,-9.9650,18.1180,9.3270,22.684
1.7970,-8.3160,21.4470,15.1990,27.571
1.8060,-2.9050,23.9540,21.3810,32.239
1.8100,-0.0230,25.4200,26.9710,37.062
1.8130,-3.3300,27.0440,31.6300,41.748
1.8200,-12.6420,29.9470,34.8290,47.641
1.8230,-19.9470,29.7510,39.0540,52.993
1.8520,-22.3970,24.4070,42.9310,54.225
1.8530,-21.8950,19.5380,44.3000,53.138
1.8540,-17.3690,14.5500,42.5130,48.174
1.8660,-7.7270,10.5580,37.9690,40.160
1.8740,2.8150,5.1720,31.4950,32.041
1.8850,11.1420,-0.8110,25.0330,27.413
1.8950,16.1420,-5.6160,19.5790,25.989
1.9030,19.2660,-9.7670,14.7230,26.141
1.9130,21.8140,-13.5900,10.5790,27.793
1.9240,23.9280,-16.1710,7.4640,29.829
1.9330,25.8410,-17.6730,5.6840,31.818
1.9460,27.4760,-18.9000,5.4000,33.783
1.9530,29.0780,-21.6630,4.4020,36.527
1.9640,28.2160,-23.8050,3.9050,37.122
1.9740,24.2400,-25.5150,3.7600,35.394
1.9840,19.1780,-26.0780,3.3140,32.540
1.9940,15.3780,-25.6170,2.6920,29.999
2.0040,12.9960,-24.5770,1.2040,27.828
2.0140,11.2410,-24.1580,-1.7920,26.705
2.0250,10.0120,-25.0000,-5.3760,27.462
2.0350,8.3370,-25.1990,-7.0830,27.471
2.0450,5.7600,-25.0600,-6.3530,26.487
2.0580,2.6890,-25.0800,-5.2320,25.761
2.0640,-0.9320,-25.2450,-3.0450,25.445
2.0740,-5.9050,-27.5510,-4.1220,28.477
2.0840,-11.5880,-27.7720,-4.8810,30.486
2.0930,-14.6330,-29.4920,-3.1500,33.073
2.1050,-13.4030,-31.1490,-2.2380,33.984
2.1130,-6.6820,-32.6210,-0.8830,33.310
2.1240,0.9860,-34.0030,1.9040,34.071
2.1340,6.8460,-32.6120,2.6490,33.428
2.1430,9.3060,-29.5180,0.3910,30.953
2.1530,7.8630,-25.2680,-5.0360,26.938
2.1630,2.9480,-22.9090,-11.9900,26.024
2.1730,-1.6380,-22.0630,-16.4710,27.582
2.1850,-2.3750,-21.2490,-16.9390,27.278
2.1930,2.1260,-22.1270,-14.6800,26.639
2.2030,8.0870,-22.0640,-10.7390,25.837
2.2140,17.1890,-19.7930,-5.0420,26.695
2.2240,30.2420,-15.0030,2.7550,33.871
2.2330,43.2900,-10.3640,10.5430,45.745
2.2430,51.4500,-5.8700,16.2990,54.288
2.2530,52.7950,-2.2370,17.6030,55.697
2.2630,46.1490,2.7460,16.1760,48.979
2.2730,39.1670,7.6130,13.4670,42.111
2.2830,36.1440,9.5380,15.0330,40.291
2.2950,35.7510,7.7440,18.2120,40.863
2.3040,32.0920,8.8100,25.5850,41.977
2.3140,21.7780,12.9550,33.1020,41.688
2.3240,9.7410,17.5600,37.0150,42.111
2.3340,1.6650,21.4460,40.9440,46.251
2.3440,0.4570,22.9660,44.2530,49.860
2.3540,1.2080,22.4330,44.7650,50.086
2.3640,-0.3200,21.3750,42.5130,47.585
2.3730,-3.7630,19.2440,38.2000,42.939
2.3870,-8.5650,15.9740,34.2740,38.772
2.3950,-12.2590,13.3280,30.0950,35.123
2.4030,-12.2580,10.4030,25.2990,29.975
2.4130,-9.6960,6.3550,20.8450,23.852
2.4250,-6.8390,1.7160,17.1510,18.544
2.4350,-4.4680,-2.7200,14.5640,15.475
2.4440,-1.6700,-6.6000,11.8470,13.664
2.4540,1.6380,-9.9760,8.7720,13.385
2.4640,5.0120,-12.4150,5.6440,14.530
2.4730,8.5740,-14.1720,2.8570,16.808
2.4830,12.1690,-15.8900,1.2100,20.051
2.4930,14.7280,-17.2560,1.1240,22.714
2.5030,15.8610,-18.2710,2.2080,24.296
2.5130,16.8540,-18.7780,3.1330,25.426
2.5240,17.7610,-19.3050,3.8380,26.512
2.5330,18.0780,-19.9000,4.3340,27.232
2.5430,17.4730,-20.6080,3.3430,27.224
2.5530,15.2200,-21.0400,1.2920,26.000
2.5630,12.3070,-20.4470,-0.9930,23.886
2.5730,10.2050,-18.2750,-2.7960,21.117
2.5840,10.7560,-15.9760,-4.7900,19.846
2.5930,11.6610,-16.5630,-6.9610,21.419
2.6030,11.8160,-17.9910,-7.6000,22.827
2.6120,10.5820,-19.7000,-7.2980,23.523
2.6230,6.6500,-21.0930,-8.5300,23.704
2.6330,0.0100,-21.6640,-11.1920,24.384
2.6420,-7.6980,-21.3010,-12.6560,25.945
2.6530,-12.2070,-20.8800,-12.9370,27.429
2.6650,-11.4730,-22.0110,-13.0160,28.027
2.6730,-5.3150,-23.7890,-10.9730,26.731
2.6830,1.4400,-26.8530,-6.1930,27.595
2.6930,8.6330,-27.1270,-1.8660,28.529
2.7030,15.4250,-26.3220,3.1620,30.672
2.7130,18.3060,-23.7250,6.5650,30.677
2.7230,16.2360,-18.4250,5.8160,25.237
2.7330,11.5950,-13.5190,0.9700,17.837
2.7440,7.5330,-10.2140,-6.4730,14.247
2.7530,4.3780,-7.7460,-13.9920,16.581
2.7640,0.9920,-6.8460,-18.0670,19.346
2.7730,-1.5990,-6.4700,-19.3750,20.489
2.7840,0.2140,-5.8260,-18.8040,19.687
2.7930,7.8900,-5.4420,-15.3930,18.133
2.8070,20.7160,-5.2690,-8.6670,23.066
2.8130,35.4800,-5.3350,0.6340,35.884
2.8240,46.3900,-6.6960,10.7650,48.091
2.8340,44.8530,-6.2340,16.7880,48.296
2.8430,31.6510,-1.0110,19.4360,37.156
2.8530,19.3590,5.0660,18.9780,27.579
2.8630,15.1330,9.0510,18.9700,25.900
2.8730,15.1620,10.4990,21.5990,28.401
2.8830,15.7900,8.1800,25.2010,30.844
2.8930,13.9990,6.9600,26.3720,30.658
2.9030,10.3440,10.8110,26.4780,30.413
2.9130,6.6730,13.8350,29.6690,33.409
2.9230,2.9500,13.2030,30.6780,33.529
2.9330,1.3340,12.3700,30.4600,32.903
2.9430,0.8760,10.9560,31.5430,33.403
2.9530,1.3860,9.6170,33.7150,35.087
2.9630,0.5980,7.6440,34.9490,35.780
2.9730,-3.7570,6.5930,38.4490,39.191
2.9830,-8.3510,5.6360,43.2140,44.373
2.9930,-10.0980,3.2370,43.7180,44.986
3.0030,-8.8760,-0.4580,38.8140,39.819
3.0130,-7.6660,-4.8770,30.1270,31.467
3.0240,-6.9840,-9.0990,21.2900,24.183
3.0330,-6.2730,-12.1590,14.3580,19.833
3.0430,-5.6970,-14.6550,9.7830,18.518
3.0530,-4.7780,-16.5230,6.7780,18.487
3.0630,-3.1120,-18.2280,4.3010,18.985
3.0720,-0.9710,-19.6830,1.8180,19.791
3.0820,1.0230,-21.1300,-0.5690,21.162
3.0920,2.2450,-22.4770,-2.5930,22.737
3.1030,2.3530,-23.4110,-3.8500,23.842
3.1120,2.3950,-23.8080,-4.6580,24.377
3.1230,3.1440,-24.5700,-3.9220,25.079
3.1320,4.1190,-24.9070,-1.6990,25.302
3.1430,3.8910,-23.9000,0.1150,24.215
3.1520,4.0220,-23.9630,0.0650,24.298
3.1640,4.8250,-23.8270,-2.8550,24.478
3.1730,3.8730,-19.8040,-5.2650,20.855
3.1830,4.2770,-16.6730,-6.0520,18.246
3.1920,5.0310,-15.9450,-5.3480,17.554
3.2030,5.6570,-16.0520,-3.0110,17.284
3.2130,6.0660,-16.7560,-2.1040,17.944
3.2230,5.4700,-16.3740,-0.8790,17.286
3.2330,5.0100,-15.3540,-0.7980,16.170
3.2420,5.3760,-13.9870,-1.0250,15.020
3.2520,4.8580,-12.0690,-1.8970,13.148
3.2640,4.6590,-9.9760,-2.8450,11.372
3.2720,5.7030,-7.3740,-3.4750,9.949
3.2820,7.8910,-4.5120,-3.5040,9.742
3.2920,9.0410,-1.5640,-2.7550,9.580
3.3020,7.7120,-0.0220,-2.5940,8.137
3.3120,2.8900,0.0950,-3.2110,4.321
3.3220,0.9190,0.2490,-5.7430,5.821
3.3320,1.4090,0.2920,-8.6820,8.800
3.3420,2.1390,0.7320,-11.4050,11.627
3.3520,3.3430,0.7390,-13.7190,14.140
3.3630,3.8770,0.2530,-15.5590,16.037
3.3720,4.8600,-0.1840,-24.3740,24.854
3.3820,3.3530,-0.1560,-32.8460,33.017
3.3920,-1.2580,-2.8400,-29.6860,29.848
3.4020,0.6770,-8.5570,-13.7250,16.188
3.4120,-0.9840,-13.4330,7.0960,15.224
3.4220,-7.6600,-5.6200,30.1180,31.581
3.4320,-2.1340,0.7040,32.1430,32.221
3.4420,6.3720,5.3560,26.0670,27.364
3.4520,9.9680,-0.7140,16.8730,19.610
3.4630,5.3160,-0.8150,10.7830,12.050
3.4720,9.7680,0.7070,11.8390,15.365
3.4810,8.3720,3.5010,17.1380,19.392
3.4920,5.9100,7.4990,19.5420,21.750
3.5020,2.2900,7.2980,15.3920,17.188
3.5120,0.0970,4.9430,10.7690,11.850
3.5220,-2.0270,3.4880,11.9350,12.598
3.5320,-0.6520,2.5680,13.4280,13.687
3.5440,1.7570,3.6660,7.8900,8.876
3.5520,1.0130,5.7060,-1.0170,5.884
3.5620,0.1550,7.3530,-5.7470,9.334
3.5710,-3.8440,10.0120,-2.4340,10.997
3.5810,-10.3840,9.4380,1.7600,14.142
3.5920,-11.7520,3.1850,-2.6020,12.451
3.6020,-10.0540,0.4560,-7.3020,12.434
3.6120,-9.3500,2.6170,-9.4350,13.538
3.6220,-10.3650,5.9360,-11.3380,16.469
3.6330,-10.2670,6.6230,-12.9120,17.776
3.6420,-6.6610,5.4890,-12.7970,15.436
3.6530,-8.8790,5.7310,-12.4390,16.322
3.6640,-11.0420,6.5590,-7.5950,14.921
3.6720,-9.3890,3.3440,-3.9070,10.705
3.6820,-7.9510,1.2540,-5.0450,9.500
3.6920,-5.7360,0.7930,-5.3540,7.886
3.7020,-3.8290,-0.4980,-3.0740,4.935
3.8710,-4.1520,-1.7800,-0.0760,4.518
3.8720,-3.3400,-4.3720,3.6750,6.616
3.8740,1.2900,-6.3350,6.4450,9.129
3.8740,4.7960,-7.5480,8.4860,12.328
3.8750,6.9460,-8.5330,10.1050,14.939
3.8750,10.5310,-10.7780,10.5200,18.378
3.8760,13.2750,-10.2160,10.6910,19.872
3.8770,12.4690,-8.7590,9.4570,17.934
3.8780,15.9860,-9.1200,-1.6970,18.483
3.8780,16.5050,-7.5720,-7.7170,19.731
3.8790,15.2280,-4.7570,-5.4870,16.871
3.8790,10.1310,-5.9000,9.8520,15.314
3.8800,3.2460,-9.4320,15.0540,18.059
3.8800,5.2150,-9.2670,11.4770,15.646
3.8820,3.8750,-8.4650,4.8560,10.500
3.8820,2.6280,-7.5360,-1.3770,8.099
3.8830,1.3740,-6.0660,-4.7810,7.845
3.8840,-3.0510,-5.4010,-7.8680,10.019
3.8920,-4.5240,-7.1660,-12.5630,15.154
3.9010,-11.5140,-11.3400,-12.6590,20.528
3.9120,-15.9240,-11.0710,-8.1600,21.041
3.9240,-16.5930,-9.6040,-4.9090,19.790
3.9320,-17.9180,-11.1420,-6.6870,22.134
3.9410,-19.5420,-9.6830,-9.1850,23.665
3.9510,-17.2380,-8.2340,-9.4990,21.335
3.9610,-15.2540,-8.2640,-7.5300,18.912
3.9730,-16.2970,-6.7120,-4.9830,18.316
3.9820,-13.5310,-7.2780,-2.2300,15.525
3.9930,-10.3420,-9.2140,-1.1290,13.897
4.0020,-3.4040,-10.4290,0.6780,10.991
4.0120,4.3250,-11.5720,4.3690,13.104
4.0290,7.8220,-11.3240,12.0600,18.299
4.0330,9.6900,-11.9510,13.0700,20.188
4.0420,4.8180,-10.7940,3.8400,12.429
4.0520,-5.0420,-7.0090,2.4200,8.967
4.0620,-1.4990,-10.6190,-1.2880,10.801
4.0720,8.5730,-10.9610,2.2220,14.092
4.0830,16.6110,-8.0540,9.4540,20.741
4.0920,21.0900,-6.6550,12.8020,25.553
4.1020,22.6530,-6.0710,13.2700,26.946
4.1120,22.0810,-4.2170,13.3530,26.147
4.1220,22.3510,-1.4720,16.4990,27.820
4.1360,23.7190,1.0790,19.2930,30.594
4.1420,21.8120,4.8650,22.2480,31.534
4.1520,18.5400,8.5510,23.3000,30.980
4.1620,17.2490,9.7570,20.8890,28.794
4.1720,15.2970,10.4970,19.0580,26.597
4.1810,10.7330,12.6420,17.1800,23.878
4.1920,5.0110,14.4150,12.7530,19.888
4.2010,-0.0280,14.9090,7.8260,16.838
4.2120,-5.7860,16.8530,4.9080,18.482
4.2210,-14.0640,17.7880,4.4370,23.106
4.2320,-17.5830,17.3380,4.3650,25.076
4.2420,-17.9470,18.6950,5.1030,26.413
4.2510,-12.9150,18.5880,3.4390,22.894
4.2620,-8.2940,18.3540,2.7640,20.330
4.2710,-9.4800,21.0850,7.1000,24.184
4.2810,-11.8180,22.4210,11.1640,27.695
4.2920,-9.3080,17.6850,8.4930,21.715
4.3020,-4.4340,12.8480,6.1760,14.929
4.3140,-0.6000,9.6780,6.0790,11.445
4.3230,2.4020,7.0030,8.4670,11.247
4.3320,5.4480,3.7280,12.2540,13.919
4.3480,9.5430,-1.8890,17.2790,19.829
4.3540,11.9630,-6.9910,21.8910,25.908
4.3620,14.8870,-12.7490,24.8880,31.679
4.3730,16.7000,-16.3820,25.7570,34.795
4.3830,17.7970,-19.4480,23.1740,35.100
4.3930,16.0740,-23.1540,18.5920,33.766
4.4020,15.1630,-26.1900,14.5860,33.594
4.4130,13.2140,-26.2780,9.9050,31.036
4.4240,11.7500,-25.6850,3.9840,28.525
4.4330,12.8670,-24.5590,-2.9430,27.881
4.4420,12.8260,-23.8500,-7.1030,27.996
4.4510,12.8390,-25.8170,-10.0620,30.539
4.4620,13.1360,-24.9860,-10.9220,30.268
4.4710,8.4160,-22.4240,-9.1570,25.642
4.4820,2.2080,-21.5870,-5.9410,22.498
4.4910,-4.4800,-21.0460,-3.2960,21.769
4.5030,-9.8560,-19.5450,-1.9270,21.974
4.5120,-9.2990,-16.9860,-1.9770,19.465
4.5230,-8.3140,-15.3830,-2.1950,17.623
4.5330,-8.3160,-14.3710,-3.4090,16.950
4.5420,-8.0550,-13.5280,-4.3640,16.338
4.5530,-7.2350,-13.7790,-6.2260,16.762
4.5620,-8.1560,-14.7610,-8.5710,18.917
4.5710,-11.1380,-14.4090,-11.6040,21.595
4.5830,-15.0120,-12.9200,-15.1130,24.914
4.5910,-17.4700,-10.6480,-18.8640,27.829
4.6040,-16.1800,-9.9440,-21.3830,28.599
4.6110,-17.2930,-14.8570,-22.4770,32.016
4.6220,-15.4510,-15.6100,-21.4930,30.730
4.6330,-12.3150,-16.6310,-19.5120,28.442
4.6440,-8.5090,-19.3060,-16.5660,26.825
4.6510,-3.8490,-20.4590,-12.9010,24.491
4.6640,1.3520,-21.2840,-6.5650,22.314
4.6730,11.5030,-22.5220,-1.6680,25.344
4.6830,27.1450,-25.9090,6.4050,38.068
4.6910,40.1560,-28.3810,18.8640,52.667
4.7020,40.2630,-22.7510,32.0890,56.289
4.7110,32.1830,-12.4380,43.2630,55.337
4.7210,26.5900,-5.4850,40.7930,49.002
4.7310,23.7940,-2.2330,40.9960,47.453
4.7410,19.9600,-2.9800,43.4280,47.888
4.7510,15.0540,1.7360,47.5780,49.933
4.7610,9.8630,6.2360,53.8330,55.083
4.7710,2.4110,6.5680,52.6610,53.124
4.7810,-1.3830,10.0690,49.5130,50.545
4.7910,-3.0810,10.7440,44.6600,46.037
4.8020,-1.7360,11.4450,39.5670,41.226
4.8120,0.0530,10.0490,33.6710,35.139
4.8240,0.5020,8.3880,25.3040,26.663
4.8330,-0.3810,6.3830,16.2150,17.430
4.8430,-3.3060,7.9650,7.8500,11.662
4.8530,-7.8360,10.5910,2.4530,13.401
4.8620,-8.9400,9.2670,-1.6900,12.987
4.8710,-6.5170,6.0880,-5.2900,10.369
4.8810,-2.8560,3.6660,-6.8590,8.285
4.8910,0.5780,1.8950,-7.3920,7.653
4.9010,2.9610,0.9820,-8.0790,8.660
4.9110,3.9990,-1.0950,-9.3850,10.260
4.9210,3.6200,-3.2760,-9.4670,10.652
4.9310,2.8390,-5.2060,-8.1600,10.087
4.9410,1.8130,-7.0790,-6.5890,9.839
4.9530,0.9910,-8.7470,-4.7140,9.986
4.9610,1.4450,-10.4280,-2.4130,10.801
4.9710,1.9020,-11.9470,0.3140,12.102
4.9820,2.3520,-13.3600,3.7520,14.075
4.9910,4.3110,-14.9210,8.3340,17.626
5.0020,4.8450,-16.4350,12.7830,21.377
5.0120,4.9090,-16.6100,13.1070,21.721
5.0210,6.1260,-16.7080,7.3380,19.249
5.0330,7.1930,-15.6540,-0.2470,17.229
5.0430,4.2190,-15.8210,-5.9970,17.438
5.0530,2.4920,-20.2450,-10.0240,22.728
5.0610,5.2720,-26.7440,-12.5160,29.995
5.0720,7.7960,-30.0930,-12.9790,33.687
5.0840,5.3490,-29.0770,-11.3910,31.683
5.0910,0.3510,-26.5910,-8.9410,28.056
5.1010,-3.2620,-25.0790,-7.0310,26.249
5.1100,-4.8160,-24.2960,-6.1550,25.522
5.1210,-4.5400,-24.2720,-6.3310,25.492
5.1310,-3.3200,-23.5010,-6.2600,24.546
5.1420,1.5870,-20.6050,-3.4890,20.958
5.1520,10.5520,-18.2180,-3.1660,21.290
5.1620,13.8480,-18.7350,-2.3980,23.420
5.1730,10.6290,-14.1740,-1.2170,17.758
5.1830,7.6180,-9.6420,-3.7780,12.856
5.1910,5.6770,-7.7870,-9.2000,13.323
5.2030,2.8910,-8.0360,-15.3250,17.544
5.2110,1.2420,-9.2950,-18.6990,20.919
9.4410,0.7320,-10.6410,-17.1170,20.168
9.4440,1.0820,-12.3010,-11.8870,17.140
9.4510,2.4130,-12.3900,-5.8910,13.930
9.4530,6.7830,-11.4150,-0.1860,13.280
9.4550,14.5650,-10.9350,5.5150,19.030
9.4570,5.0040,-9.0360,-0.1730,10.331
9.4590,-1.6340,-9.2230,1.2360,9.448
9.4610,-6.5440,-8.6950,2.1930,11.101
9.4620,-8.7320,-7.4890,2.3270,11.737
9.4640,-7.1000,-5.5050,1.3190,9.080
9.4650,-2.4620,-2.6750,0.0110,3.636
9.4670,3.3550,0.8060,-1.0880,3.618
9.4680,8.5630,5.1140,-1.1420,10.039
9.4700,12.0990,9.8250,-1.0600,15.622
9.4720,14.0810,14.0900,-1.2500,19.959
9.4730,14.4260,18.2080,-1.5220,23.280
9.4750,13.2200,21.9070,-1.2480,25.617
9.4770,10.7840,25.0350,1.1810,27.284
9.4790,7.6990,28.0140,5.9300,29.652
9.4880,7.5980,29.0470,11.1910,32.042
9.4980,10.3690,27.2740,16.7180,33.629
9.5070,8.1920,26.5940,22.9870,36.094
