time,wx,wy,wz
1.357,6.07,0.56,-1.62
1.360,5.64,0.37,-1.45
1.362,5.17,0.13,-1.29
1.365,4.68,-0.15,-1.13
1.367,4.17,-0.43,-0.97
1.370,3.66,-0.67,-0.83
1.372,3.15,-0.83,-0.70
1.375,2.66,-0.89,-0.59
1.377,2.20,-0.86,-0.48
1.380,1.76,-0.73,-0.38
1.382,1.35,-0.55,-0.28
1.385,0.98,-0.33,-0.17
1.388,0.63,-0.10,-0.05
1.391,0.31,0.10,0.07
1.392,0.01,0.25,0.19
1.395,-0.27,0.34,0.33
1.397,-0.53,0.35,0.48
1.400,-0.78,0.30,0.65
1.402,-1.01,0.20,0.84
1.405,-1.24,0.06,1.06
1.407,-1.44,-0.11,1.30
1.410,-1.64,-0.32,1.57
1.412,-1.84,-0.55,1.85
1.415,-2.02,-0.80,2.16
1.417,-2.20,-1.08,2.48
1.422,-2.38,-1.36,2.81
1.423,-2.55,-1.65,3.13
1.427,-2.70,-1.93,3.46
1.428,-2.84,-2.19,3.76
1.430,-2.96,-2.41,4.04
1.432,-3.07,-2.60,4.28
1.435,-3.14,-2.74,4.48
1.437,-3.20,-2.84,4.64
1.440,-3.23,-2.90,4.74
1.442,-3.23,-2.91,4.79
1.445,-3.22,-2.89,4.79
1.447,-3.18,-2.85,4.74
1.450,-3.12,-2.80,4.65
1.452,-3.06,-2.75,4.53
1.456,-2.99,-2.71,4.40
1.457,-2.91,-2.71,4.27
1.460,-2.84,-2.74,4.15
1.462,-2.76,-2.80,4.05
1.465,-2.69,-2.91,3.99
1.467,-2.63,-3.06,3.97
1.471,-2.58,-3.26,3.99
1.473,-2.54,-3.49,4.05
1.475,-2.50,-3.74,4.15
1.477,-2.47,-4.02,4.30
1.480,-2.45,-4.33,4.48
1.482,-2.44,-4.64,4.69
1.486,-2.43,-4.94,4.94
1.488,-2.43,-5.23,5.21
1.491,-2.43,-5.50,5.50
1.493,-2.44,-5.74,5.78
1.495,-2.45,-5.94,6.06
1.497,-2.47,-6.10,6.34
1.500,-2.48,-6.22,6.60
1.504,-2.50,-6.30,6.85
1.505,-2.53,-6.35,7.08
1.508,-2.55,-6.36,7.30
1.510,-2.59,-6.34,7.51
1.512,-2.62,-6.31,7.71
1.515,-2.66,-6.26,7.91
1.519,-2.70,-6.19,8.11
1.523,-2.73,-6.10,8.30
1.524,-2.76,-6.00,8.47
1.525,-2.78,-5.90,8.65
1.528,-2.79,-5.80,8.80
1.530,-2.79,-5.72,8.94
1.532,-2.78,-5.67,9.07
1.535,-2.76,-5.64,9.16
1.537,-2.73,-5.61,9.23
1.540,-2.68,-5.59,9.26
1.542,-2.61,-5.57,9.27
1.545,-2.54,-5.55,9.25
1.547,-2.45,-5.52,9.20
1.550,-2.35,-5.49,9.13
1.552,-2.25,-5.44,9.05
1.555,-2.16,-5.39,8.94
1.557,-2.07,-5.31,8.82
1.560,-1.99,-5.21,8.69
1.562,-1.93,-5.07,8.55
1.565,-1.88,-4.89,8.42
1.567,-1.84,-4.67,8.31
1.570,-1.83,-4.40,8.22
1.573,-1.82,-4.09,8.15
1.575,-1.82,-3.76,8.09
1.578,-1.83,-3.41,8.06
1.580,-1.85,-3.06,8.03
1.583,-1.87,-2.73,8.01
1.585,-1.88,-2.42,7.98
1.588,-1.89,-2.14,7.95
1.590,-1.89,-1.87,7.90
1.592,-1.87,-1.64,7.81
1.595,-1.85,-1.42,7.67
1.598,-1.81,-1.22,7.48
1.600,-1.75,-1.03,7.24
1.603,-1.67,-0.83,6.95
1.605,-1.58,-0.64,6.60
1.607,-1.46,-0.46,6.18
1.610,-1.34,-0.27,5.70
1.613,-1.20,-0.09,5.16
1.616,-1.06,0.09,4.55
1.619,-0.92,0.25,3.89
1.620,-0.78,0.40,3.20
1.624,-0.66,0.55,2.51
1.625,-0.56,0.68,1.84
1.628,-0.48,0.78,1.24
1.629,-0.42,0.85,0.72
1.632,-0.38,0.92,0.32
1.636,-0.36,0.98,0.06
1.638,-0.35,1.05,-0.07
1.640,-0.35,1.12,-0.07
1.642,-0.38,1.17,0.03
1.644,-0.42,1.19,0.22
1.647,-0.48,1.19,0.43
1.650,-0.56,1.16,0.65
1.652,-0.64,1.14,0.83
1.654,-0.72,1.13,0.96
1.657,-0.80,1.13,1.00
1.659,-0.86,1.14,0.94
1.662,-0.91,1.15,0.78
1.664,-0.94,1.16,0.53
1.670,-0.96,1.19,0.19
1.671,-0.97,1.24,-0.22
1.672,-0.96,1.33,-0.68
1.676,-0.93,1.45,-1.16
1.677,-0.90,1.61,-1.66
1.679,-0.85,1.79,-2.17
1.682,-0.78,1.99,-2.68
1.684,-0.71,2.22,-3.21
1.687,-0.64,2.47,-3.72
1.690,-0.55,2.72,-4.22
1.692,-0.45,2.97,-4.70
1.694,-0.34,3.21,-5.16
1.697,-0.22,3.45,-5.59
1.699,-0.08,3.66,-6.00
1.703,0.06,3.85,-6.37
1.709,0.21,4.01,-6.70
1.710,0.37,4.14,-7.00
1.710,0.53,4.23,-7.26
1.712,0.69,4.28,-7.48
1.715,0.86,4.31,-7.66
1.717,1.04,4.31,-7.81
1.720,1.21,4.29,-7.93
1.723,1.38,4.27,-8.03
1.724,1.55,4.23,-8.10
1.727,1.72,4.19,-8.16
1.729,1.88,4.15,-8.21
1.732,2.03,4.12,-8.24
1.738,2.17,4.08,-8.26
1.739,2.31,4.06,-8.28
1.739,2.44,4.04,-8.29
1.742,2.57,4.03,-8.32
1.744,2.70,4.02,-8.36
1.747,2.82,4.02,-8.42
1.749,2.93,4.04,-8.50
1.753,3.05,4.06,-8.60
1.755,3.14,4.08,-8.72
1.757,3.23,4.10,-8.87
1.765,3.30,4.12,-9.03
1.766,3.35,4.13,-9.23
1.767,3.38,4.13,-9.44
1.767,3.41,4.13,-9.67
1.771,3.42,4.13,-9.92
1.772,3.42,4.13,-10.18
1.775,3.41,4.15,-10.44
1.777,3.40,4.17,-10.70
1.780,3.38,4.22,-10.96
1.782,3.36,4.27,-11.20
1.785,3.34,4.32,-11.44
1.787,3.32,4.39,-11.65
1.790,3.30,4.45,-11.85
1.792,3.28,4.50,-12.03
1.795,3.27,4.54,-12.18
1.797,3.26,4.57,-12.30
1.800,3.26,4.57,-12.40
1.802,3.27,4.56,-12.47
1.805,3.29,4.52,-12.51
1.807,3.31,4.48,-12.54
1.813,3.35,4.41,-12.55
1.814,3.39,4.34,-12.54
1.815,3.44,4.25,-12.52
1.819,3.49,4.16,-12.48
1.820,3.55,4.06,-12.45
1.826,3.61,3.95,-12.41
1.828,3.67,3.84,-12.36
1.830,3.72,3.72,-12.32
1.830,3.78,3.60,-12.27
1.832,3.83,3.48,-12.22
1.837,3.88,3.35,-12.18
1.838,3.93,3.22,-12.14
1.840,3.98,3.09,-12.10
1.843,4.03,2.97,-12.04
1.844,4.07,2.86,-11.98
1.847,4.11,2.75,-11.90
1.849,4.15,2.65,-11.81
1.852,4.19,2.55,-11.70
1.855,4.23,2.45,-11.55
1.857,4.28,2.34,-11.35
1.860,4.33,2.19,-11.05
1.863,4.37,1.99,-10.62
1.865,4.40,1.71,-10.05
1.867,4.39,1.35,-9.31
1.869,4.34,0.90,-8.44
1.872,4.21,0.40,-7.50
1.875,4.02,-0.07,-6.53
1.877,3.76,-0.47,-5.60
1.880,3.43,-0.78,-4.71
1.882,3.06,-1.01,-3.87
1.885,2.64,-1.19,-3.08
1.887,2.19,-1.31,-2.32
1.890,1.72,-1.37,-1.63
1.892,1.23,-1.37,-0.98
1.895,0.74,-1.28,-0.37
1.897,0.26,-1.12,0.19
1.899,-0.22,-0.88,0.71
1.902,-0.68,-0.58,1.18
1.906,-1.14,-0.22,1.61
1.907,-1.59,0.17,1.99
1.910,-2.03,0.58,2.32
1.912,-2.46,1.01,2.60
1.916,-2.86,1.42,2.83
1.917,-3.24,1.81,3.00
1.922,-3.59,2.15,3.13
1.923,-3.91,2.42,3.24
1.925,-4.20,2.62,3.34
1.927,-4.45,2.73,3.46
1.930,-4.65,2.76,3.60
1.932,-4.81,2.70,3.78
1.935,-4.91,2.57,4.00
1.937,-4.96,2.35,4.24
1.939,-4.97,2.07,4.53
1.942,-4.92,1.72,4.84
1.946,-4.83,1.31,5.20
1.947,-4.69,0.88,5.57
1.949,-4.51,0.43,5.96
1.951,-4.30,-0.02,6.36
1.954,-4.06,-0.44,6.78
1.956,-3.80,-0.83,7.20
1.959,-3.52,-1.19,7.61
1.962,-3.22,-1.48,8.03
1.964,-2.92,-1.72,8.42
1.967,-2.60,-1.92,8.79
