time,wx,wy,wz
0.398,-0.09,-0.01,0.11
0.401,-0.09,-0.02,0.09
0.403,-0.10,-0.03,0.07
0.406,-0.11,-0.06,0.05
0.411,-0.11,-0.10,0.03
0.412,-0.11,-0.14,0.01
0.416,-0.12,-0.20,-0.01
0.417,-0.14,-0.27,-0.02
0.419,-0.15,-0.34,-0.04
0.421,-0.17,-0.39,-0.06
0.424,-0.19,-0.42,-0.08
0.434,-0.21,-0.44,-0.11
0.434,-0.23,-0.45,-0.13
0.435,-0.25,-0.42,-0.16
0.435,-0.26,-0.37,-0.18
0.436,-0.26,-0.32,-0.21
0.438,-0.26,-0.26,-0.22
0.441,-0.25,-0.19,-0.23
0.443,-0.25,-0.14,-0.23
0.446,-0.24,-0.12,-0.22
0.448,-0.24,-0.11,-0.21
0.451,-0.22,-0.09,-0.21
0.453,-0.21,-0.09,-0.20
0.456,-0.21,-0.10,-0.20
0.459,-0.20,-0.13,-0.18
0.461,-0.19,-0.19,-0.16
0.463,-0.19,-0.25,-0.15
0.466,-0.17,-0.31,-0.12
0.468,-0.15,-0.34,-0.11
0.471,-0.10,-0.33,-0.12
0.475,-0.04,-0.32,-0.14
0.478,0.01,-0.31,-0.17
0.479,0.07,-0.30,-0.21
0.481,0.12,-0.29,-0.26
0.483,0.18,-0.29,-0.31
0.486,0.23,-0.28,-0.36
0.489,0.28,-0.26,-0.42
0.491,0.32,-0.23,-0.47
0.494,0.34,-0.19,-0.51
0.496,0.35,-0.15,-0.55
0.500,0.35,-0.13,-0.58
0.501,0.37,-0.12,-0.63
0.503,0.39,-0.12,-0.67
0.508,0.42,-0.13,-0.72
0.508,0.46,-0.15,-0.76
0.511,0.49,-0.17,-0.81
0.514,0.52,-0.18,-0.86
0.516,0.55,-0.18,-0.91
0.518,0.57,-0.17,-0.97
0.521,0.59,-0.16,-1.02
0.523,0.61,-0.16,-1.07
0.529,0.63,-0.16,-1.12
0.530,0.65,-0.14,-1.17
0.531,0.67,-0.12,-1.21
0.533,0.70,-0.09,-1.26
0.536,0.71,-0.06,-1.29
0.538,0.73,-0.05,-1.33
0.542,0.73,-0.04,-1.36
0.544,0.74,-0.04,-1.39
0.546,0.74,-0.03,-1.42
0.548,0.73,-0.00,-1.45
0.551,0.73,0.04,-1.50
0.553,0.72,0.11,-1.55
0.556,0.70,0.19,-1.61
0.560,0.68,0.26,-1.68
0.567,0.65,0.31,-1.75
0.568,0.62,0.36,-1.81
0.568,0.59,0.37,-1.85
0.569,0.56,0.36,-1.86
0.571,0.53,0.34,-1.86
0.573,0.49,0.31,-1.84
0.576,0.45,0.27,-1.80
0.578,0.41,0.24,-1.74
0.581,0.38,0.22,-1.66
0.583,0.35,0.22,-1.58
0.586,0.32,0.25,-1.49
0.588,0.31,0.31,-1.39
0.591,0.29,0.40,-1.30
0.593,0.29,0.50,-1.20
0.596,0.29,0.60,-1.11
0.598,0.29,0.71,-1.02
0.601,0.30,0.81,-0.93
0.603,0.29,0.91,-0.85
0.606,0.29,1.01,-0.78
0.611,0.28,1.10,-0.72
0.612,0.26,1.17,-0.66
0.613,0.23,1.23,-0.61
0.616,0.21,1.27,-0.57
0.618,0.17,1.31,-0.54
0.620,0.14,1.32,-0.51
0.623,0.10,1.31,-0.49
0.636,0.06,1.29,-0.48
0.637,0.02,1.26,-0.48
0.637,-0.02,1.23,-0.51
0.637,-0.07,1.21,-0.54
0.638,-0.11,1.15,-0.59
0.638,-0.14,1.08,-0.63
0.641,-0.16,0.99,-0.68
0.643,-0.16,0.90,-0.73
0.646,-0.16,0.83,-0.80
0.648,-0.14,0.79,-0.87
0.651,-0.12,0.79,-0.95
0.653,-0.10,0.79,-1.05
0.656,-0.08,0.80,-1.15
0.659,-0.05,0.79,-1.25
0.661,-0.03,0.76,-1.34
0.664,-0.01,0.70,-1.43
0.666,0.01,0.62,-1.50
0.668,0.04,0.53,-1.57
0.671,0.06,0.45,-1.64
0.676,0.09,0.38,-1.69
0.677,0.12,0.31,-1.75
0.678,0.15,0.26,-1.81
0.681,0.18,0.23,-1.86
0.683,0.19,0.19,-1.91
0.686,0.21,0.15,-1.95
0.688,0.21,0.09,-1.98
0.691,0.20,0.02,-2.00
0.694,0.19,-0.02,-2.03
0.696,0.17,-0.05,-2.05
0.698,0.16,-0.11,-2.06
0.700,0.14,-0.18,-2.05
0.703,0.13,-0.25,-2.02
0.706,0.12,-0.32,-1.98
0.711,0.11,-0.38,-1.94
0.712,0.10,-0.44,-1.91
0.714,0.11,-0.49,-1.88
0.716,0.11,-0.53,-1.85
0.718,0.12,-0.55,-1.83
0.721,0.13,-0.57,-1.81
0.724,0.14,-0.57,-1.79
0.738,0.15,-0.57,-1.76
0.739,0.17,-0.59,-1.74
0.739,0.18,-0.61,-1.71
0.739,0.19,-0.64,-1.68
0.741,0.21,-0.66,-1.65
0.742,0.22,-0.66,-1.61
0.742,0.24,-0.65,-1.58
0.744,0.25,-0.61,-1.54
0.745,0.26,-0.54,-1.50
0.748,0.26,-0.44,-1.46
0.751,0.24,-0.34,-1.41
0.753,0.22,-0.22,-1.37
0.756,0.19,-0.12,-1.32
0.759,0.17,-0.03,-1.27
0.761,0.14,0.05,-1.22
0.763,0.11,0.11,-1.18
0.765,0.08,0.15,-1.14
0.768,0.06,0.18,-1.11
0.771,0.04,0.21,-1.09
0.774,0.02,0.23,-1.07
0.777,-0.00,0.26,-1.05
0.778,-0.02,0.29,-1.04
0.781,-0.03,0.33,-1.03
0.783,-0.04,0.37,-1.01
0.785,-0.04,0.41,-1.00
0.788,-0.04,0.45,-0.98
0.790,-0.05,0.48,-0.98
0.793,-0.05,0.50,-0.96
0.796,-0.06,0.51,-0.95
0.799,-0.06,0.50,-0.95
0.800,-0.07,0.47,-0.94
0.803,-0.07,0.43,-0.94
0.805,-0.08,0.39,-0.94
0.808,-0.09,0.36,-0.94
0.820,-0.09,0.36,-0.93
0.821,-0.08,0.38,-0.93
0.821,-0.06,0.41,-0.92
0.821,-0.03,0.45,-0.90
0.821,-0.01,0.49,-0.88
0.823,0.02,0.53,-0.85
0.826,0.05,0.57,-0.83
0.828,0.07,0.60,-0.80
0.830,0.09,0.62,-0.78
0.833,0.11,0.63,-0.75
0.835,0.13,0.64,-0.72
0.839,0.15,0.65,-0.70
0.841,0.17,0.66,-0.67
0.852,0.19,0.67,-0.65
0.852,0.20,0.69,-0.62
0.853,0.23,0.71,-0.59
0.853,0.25,0.74,-0.56
0.853,0.28,0.77,-0.54
0.856,0.31,0.79,-0.50
0.858,0.34,0.80,-0.47
0.861,0.37,0.82,-0.43
0.863,0.40,0.83,-0.39
0.866,0.43,0.85,-0.35
0.868,0.46,0.87,-0.29
0.870,0.48,0.88,-0.25
0.874,0.50,0.89,-0.19
0.876,0.51,0.89,-0.13
0.878,0.51,0.89,-0.08
0.880,0.51,0.90,-0.03
0.883,0.50,0.91,0.01
0.885,0.49,0.92,0.06
0.888,0.46,0.90,0.10
0.891,0.42,0.86,0.15
0.894,0.37,0.79,0.19
0.895,0.30,0.71,0.23
0.902,0.22,0.61,0.27
0.903,0.14,0.51,0.30
0.904,0.05,0.42,0.32
0.905,-0.03,0.33,0.33
0.908,-0.11,0.27,0.33
0.914,-0.17,0.22,0.34
0.916,-0.22,0.19,0.33
0.918,-0.27,0.17,0.33
0.918,-0.30,0.16,0.32
0.921,-0.32,0.16,0.31
0.924,-0.34,0.17,0.31
0.928,-0.35,0.17,0.30
0.929,-0.36,0.17,0.30
0.930,-0.37,0.18,0.31
0.933,-0.38,0.18,0.31
0.935,-0.39,0.19,0.32
0.938,-0.39,0.20,0.33
0.940,-0.40,0.21,0.34
0.943,-0.40,0.21,0.35
0.945,-0.41,0.23,0.35
0.948,-0.43,0.24,0.34
0.950,-0.45,0.24,0.32
0.953,-0.48,0.22,0.28
0.958,-0.52,0.21,0.23
0.959,-0.54,0.19,0.15
0.960,-0.56,0.15,0.06
0.963,-0.58,0.09,-0.03
0.965,-0.59,0.05,-0.09
0.968,-0.59,0.02,-0.16
0.970,-0.60,0.01,-0.23
0.975,-0.59,-0.01,-0.28
0.975,-0.58,-0.01,-0.30
0.978,-0.58,0.00,-0.29
0.981,-0.58,0.03,-0.28
0.983,-0.58,0.06,-0.26
0.985,-0.59,0.09,-0.23
0.988,-0.59,0.09,-0.20
0.991,-0.60,0.08,-0.15
0.994,-0.60,0.06,-0.10
0.995,-0.59,0.05,-0.05
1.000,-0.59,0.05,0.00
1.001,-0.58,0.07,0.05
1.003,-0.57,0.11,0.09
1.006,-0.56,0.17,0.13
1.013,-0.54,0.23,0.16
1.013,-0.51,0.29,0.19
1.014,-0.48,0.33,0.22
1.015,-0.43,0.37,0.24
1.018,-0.38,0.39,0.25
1.020,-0.33,0.41,0.25
1.023,-0.27,0.42,0.26
1.025,-0.20,0.42,0.25
1.028,-0.12,0.41,0.23
1.031,-0.04,0.39,0.22
1.033,0.03,0.38,0.20
1.035,0.11,0.36,0.18
1.038,0.19,0.34,0.16
1.041,0.25,0.33,0.14
1.043,0.32,0.32,0.11
1.046,0.38,0.30,0.09
1.048,0.44,0.29,0.06
1.050,0.49,0.27,0.04
1.053,0.53,0.26,0.01
1.055,0.56,0.24,-0.02
1.058,0.58,0.23,-0.04
1.061,0.60,0.22,-0.06
1.063,0.61,0.22,-0.07
1.066,0.61,0.21,-0.09
1.068,0.60,0.20,-0.11
1.070,0.58,0.20,-0.11
1.074,0.57,0.20,-0.12
1.076,0.55,0.20,-0.13
1.078,0.53,0.20,-0.14
1.083,0.51,0.21,-0.14
1.084,0.50,0.24,-0.14
1.085,0.50,0.28,-0.12
1.088,0.50,0.33,-0.11
1.091,0.49,0.37,-0.09
1.093,0.49,0.41,-0.07
1.096,0.49,0.45,-0.03
1.098,0.48,0.48,-0.00
1.100,0.47,0.51,0.03
1.103,0.46,0.53,0.07
1.105,0.45,0.56,0.10
1.108,0.44,0.58,0.13
1.110,0.42,0.61,0.17
1.114,0.41,0.63,0.21
1.115,0.40,0.65,0.24
1.117,0.40,0.68,0.28
1.120,0.39,0.71,0.33
1.123,0.39,0.73,0.36
1.129,0.40,0.74,0.40
1.129,0.41,0.76,0.44
1.132,0.42,0.77,0.47
1.133,0.43,0.78,0.50
1.135,0.44,0.79,0.53
1.138,0.45,0.80,0.56
1.140,0.46,0.81,0.58
1.143,0.46,0.82,0.60
1.146,0.46,0.83,0.62
1.148,0.45,0.84,0.63
1.150,0.45,0.84,0.65
1.153,0.43,0.84,0.66
1.155,0.41,0.83,0.67
1.158,0.39,0.84,0.69
1.161,0.36,0.86,0.71
1.163,0.33,0.88,0.73
1.165,0.30,0.90,0.76
1.168,0.27,0.93,0.78
1.171,0.24,0.97,0.80
1.176,0.21,1.00,0.83
1.177,0.18,1.04,0.85
1.178,0.15,1.08,0.87
1.180,0.11,1.12,0.89
1.183,0.06,1.18,0.90
1.185,0.02,1.24,0.91
1.188,-0.03,1.31,0.91
1.190,-0.06,1.36,0.92
1.193,-0.09,1.40,0.92
1.196,-0.12,1.43,0.93
1.199,-0.14,1.45,0.93
1.200,-0.16,1.45,0.93
1.203,-0.17,1.45,0.93
1.205,-0.19,1.45,0.92
1.208,-0.20,1.44,0.90
1.210,-0.22,1.43,0.88
1.213,-0.23,1.41,0.85
1.215,-0.25,1.38,0.81
1.217,-0.25,1.34,0.77
1.220,-0.26,1.30,0.72
1.224,-0.25,1.25,0.68
1.229,-0.25,1.20,0.63
1.230,-0.23,1.14,0.59
1.231,-0.22,1.08,0.55
1.233,-0.20,1.01,0.51
1.235,-0.18,0.94,0.48
1.238,-0.15,0.86,0.45
1.240,-0.13,0.79,0.43
1.252,-0.10,0.72,0.40
1.253,-0.08,0.63,0.37
1.253,-0.07,0.54,0.35
1.253,-0.05,0.46,0.32
1.254,-0.02,0.39,0.30
1.255,0.01,0.33,0.28
1.257,0.04,0.30,0.26
1.260,0.08,0.25,0.25
1.262,0.11,0.19,0.24
1.265,0.14,0.10,0.23
1.267,0.18,0.02,0.23
1.270,0.21,-0.05,0.22
1.275,0.25,-0.13,0.21
1.276,0.27,-0.21,0.21
1.277,0.30,-0.29,0.21
1.282,0.32,-0.38,0.22
1.283,0.34,-0.47,0.23
1.285,0.36,-0.55,0.25
1.287,0.38,-0.63,0.26
1.290,0.39,-0.71,0.28
1.293,0.40,-0.79,0.30
1.295,0.40,-0.86,0.31
1.298,0.40,-0.95,0.33
1.300,0.39,-1.02,0.33
1.303,0.38,-1.10,0.35
1.305,0.37,-1.18,0.36
1.307,0.36,-1.24,0.37
1.312,0.35,-1.30,0.39
1.313,0.34,-1.35,0.41
1.316,0.33,-1.38,0.41
1.317,0.32,-1.40,0.41
1.320,0.32,-1.38,0.38
1.323,0.31,-1.32,0.30
1.325,0.30,-1.17,0.15
1.327,0.30,-0.97,0.01
1.330,0.31,-0.79,-0.09
1.333,0.33,-0.67,-0.14
1.335,0.35,-0.63,-0.12
1.337,0.36,-0.66,-0.06
1.340,0.36,-0.72,0.02
1.342,0.34,-0.81,0.12
1.345,0.29,-0.92,0.22
1.347,0.23,-1.01,0.30
1.351,0.16,-1.06,0.37
1.357,0.11,-1.06,0.42
1.364,0.07,-1.01,0.44
1.365,0.05,-0.95,0.46
1.365,0.03,-0.94,0.47
1.366,0.01,-0.94,0.47
1.366,-0.01,-0.94,0.46
1.367,-0.04,-0.94,0.44
1.370,-0.06,-0.94,0.41
1.375,-0.08,-0.95,0.38
1.376,-0.09,-0.97,0.33
1.378,-0.10,-0.98,0.29
1.380,-0.10,-0.99,0.24
1.383,-0.10,-1.01,0.19
1.386,-0.09,-1.02,0.13
1.387,-0.06,-1.02,0.07
1.391,-0.03,-1.03,0.00
1.394,0.02,-1.04,-0.06
1.395,0.08,-1.04,-0.13
1.399,0.15,-1.05,-0.18
1.400,0.23,-1.06,-0.22
1.402,0.30,-1.08,-0.23
1.406,0.39,-1.11,-0.24
1.418,0.47,-1.14,-0.23
1.418,0.55,-1.16,-0.22
1.419,0.62,-1.18,-0.21
1.419,0.69,-1.19,-0.19
1.419,0.75,-1.18,-0.16
1.420,0.81,-1.15,-0.14
1.424,0.86,-1.08,-0.10
1.425,0.90,-0.97,-0.08
1.427,0.92,-0.83,-0.06
1.430,0.91,-0.68,-0.05
1.433,0.89,-0.57,-0.04
1.435,0.87,-0.49,-0.03
1.438,0.86,-0.47,-0.02
1.442,0.88,-0.52,-0.01
1.443,0.92,-0.61,0.00
1.445,0.96,-0.71,0.03
1.447,1.00,-0.77,0.06
1.450,1.04,-0.79,0.12
1.452,1.08,-0.77,0.19
1.455,1.12,-0.72,0.28
1.458,1.16,-0.67,0.37
1.460,1.19,-0.60,0.47
1.462,1.22,-0.50,0.58
1.465,1.22,-0.31,0.68
1.467,1.18,-0.02,0.78
1.470,1.09,0.26,0.86
1.474,0.99,0.45,0.92
1.475,0.86,0.55,0.96
1.477,0.69,0.52,0.96
1.480,0.48,0.37,0.93
1.482,0.23,0.15,0.86
1.485,-0.04,-0.10,0.77
1.487,-0.30,-0.33,0.65
1.491,-0.56,-0.51,0.52
1.493,-0.78,-0.65,0.38
1.495,-0.99,-0.74,0.24
1.498,-1.16,-0.79,0.09
1.500,-1.32,-0.79,-0.05
1.502,-1.46,-0.77,-0.19
1.505,-1.59,-0.73,-0.32
1.508,-1.70,-0.69,-0.44
1.511,-1.81,-0.66,-0.55
1.513,-1.92,-0.63,-0.66
1.515,-2.02,-0.62,-0.76
1.517,-2.13,-0.63,-0.86
1.520,-2.23,-0.66,-0.96
1.528,-2.33,-0.69,-1.06
1.529,-2.40,-0.66,-1.16
1.530,-2.45,-0.58,-1.27
1.531,-2.47,-0.46,-1.38
1.532,-2.47,-0.34,-1.48
1.535,-2.45,-0.21,-1.59
1.537,-2.41,-0.11,-1.71
1.540,-2.35,-0.03,-1.83
1.542,-2.29,0.03,-1.96
1.545,-2.21,0.07,-2.07
1.547,-2.11,0.09,-2.18
1.551,-2.00,0.10,-2.28
1.552,-1.88,0.11,-2.37
1.557,-1.73,0.10,-2.45
1.559,-1.58,0.10,-2.52
1.561,-1.42,0.08,-2.57
1.563,-1.26,0.04,-2.62
1.567,-1.11,-0.03,-2.67
1.568,-0.95,-0.12,-2.70
1.570,-0.80,-0.22,-2.74
1.572,-0.66,-0.34,-2.77
1.575,-0.53,-0.47,-2.82
1.577,-0.41,-0.61,-2.86
1.579,-0.29,-0.76,-2.90
1.582,-0.18,-0.93,-2.95
1.585,-0.08,-1.11,-3.00
1.588,0.01,-1.28,-3.06
1.590,0.10,-1.45,-3.12
1.592,0.18,-1.61,-3.18
1.596,0.25,-1.77,-3.23
1.597,0.33,-1.93,-3.27
1.600,0.39,-2.08,-3.30
1.602,0.45,-2.23,-3.33
1.605,0.51,-2.38,-3.34
1.611,0.56,-2.51,-3.35
1.612,0.61,-2.65,-3.35
1.613,0.66,-2.78,-3.34
1.616,0.71,-2.91,-3.31
1.618,0.75,-3.03,-3.28
1.662,0.80,-3.14,-3.25
1.663,0.85,-3.25,-3.21
1.663,0.89,-3.36,-3.17
1.664,0.92,-3.46,-3.12
1.664,0.96,-3.56,-3.07
1.664,0.98,-3.66,-3.01
1.665,1.01,-3.76,-2.95
1.665,1.02,-3.86,-2.88
1.665,1.04,-3.96,-2.82
1.665,1.05,-4.07,-2.76
1.666,1.05,-4.17,-2.71
1.666,1.05,-4.27,-2.66
1.666,1.05,-4.38,-2.61
1.666,1.03,-4.49,-2.56
1.666,1.02,-4.61,-2.53
1.667,0.98,-4.74,-2.50
1.667,0.94,-4.86,-2.48
1.667,0.91,-4.98,-2.47
1.667,0.86,-5.11,-2.46
1.668,0.80,-5.23,-2.45
1.670,0.74,-5.35,-2.45
1.683,0.68,-5.47,-2.44
1.684,0.61,-5.58,-2.44
1.684,0.53,-5.67,-2.44
1.684,0.45,-5.74,-2.44
1.686,0.36,-5.82,-2.44
1.688,0.27,-5.88,-2.44
1.689,0.16,-5.95,-2.43
1.690,0.06,-5.99,-2.42
1.713,-0.05,-6.02,-2.40
1.714,-0.16,-6.04,-2.37
1.715,-0.27,-6.05,-2.34
1.717,-0.38,-6.04,-2.30
1.718,-0.48,-6.02,-2.26
1.719,-0.59,-6.00,-2.20
1.720,-0.69,-5.97,-2.14
1.720,-0.78,-5.93,-2.07
1.721,-0.87,-5.90,-1.99
1.722,-0.95,-5.86,-1.91
1.723,-1.03,-5.82,-1.83
1.723,-1.09,-5.79,-1.75
1.727,-1.15,-5.76,-1.68
1.728,-1.19,-5.72,-1.60
1.728,-1.22,-5.68,-1.52
1.731,-1.24,-5.61,-1.46
1.732,-1.25,-5.54,-1.39
1.737,-1.25,-5.47,-1.33
1.739,-1.24,-5.40,-1.27
1.754,-1.23,-5.33,-1.23
1.755,-1.21,-5.27,-1.18
1.756,-1.18,-5.22,-1.15
1.757,-1.15,-5.17,-1.12
1.758,-1.11,-5.12,-1.09
1.758,-1.07,-5.08,-1.07
1.759,-1.02,-5.05,-1.05
1.759,-0.97,-5.02,-1.02
1.763,-0.92,-4.99,-0.99
1.764,-0.87,-4.98,-0.96
1.768,-0.84,-4.97,-0.92
1.769,-0.80,-4.96,-0.88
1.771,-0.78,-4.95,-0.84
1.777,-0.76,-4.96,-0.78
1.779,-0.75,-4.97,-0.72
1.783,-0.75,-4.99,-0.66
1.790,-0.75,-5.01,-0.58
1.791,-0.76,-5.03,-0.50
1.791,-0.78,-5.05,-0.41
1.793,-0.80,-5.06,-0.33
1.793,-0.83,-5.06,-0.24
1.794,-0.87,-5.06,-0.14
1.795,-0.91,-5.03,-0.05
1.800,-0.95,-4.99,0.05
1.801,-1.01,-4.93,0.15
1.803,-1.07,-4.86,0.26
1.805,-1.15,-4.77,0.36
1.809,-1.23,-4.66,0.46
1.811,-1.32,-4.54,0.56
1.812,-1.42,-4.41,0.66
1.815,-1.52,-4.27,0.75
1.817,-1.63,-4.11,0.84
1.820,-1.75,-3.95,0.93
1.822,-1.87,-3.78,1.00
1.824,-1.99,-3.60,1.07
1.827,-2.11,-3.42,1.13
1.829,-2.23,-3.24,1.19
1.832,-2.35,-3.07,1.24
1.834,-2.47,-2.90,1.30
1.839,-2.58,-2.74,1.34
1.840,-2.69,-2.59,1.38
1.842,-2.80,-2.45,1.43
1.847,-2.89,-2.33,1.46
1.848,-2.99,-2.22,1.50
1.850,-3.07,-2.12,1.53
1.852,-3.15,-2.03,1.56
1.855,-3.22,-1.97,1.58
1.857,-3.27,-1.91,1.61
1.859,-3.32,-1.88,1.63
1.862,-3.35,-1.86,1.64
1.864,-3.38,-1.86,1.65
1.867,-3.39,-1.87,1.66
1.869,-3.38,-1.88,1.66
1.872,-3.36,-1.90,1.66
1.875,-3.32,-1.92,1.66
1.877,-3.27,-1.95,1.67
1.879,-3.21,-1.97,1.67
1.882,-3.14,-1.99,1.68
1.884,-3.06,-2.01,1.68
1.887,-2.96,-2.04,1.69
1.889,-2.86,-2.06,1.69
1.892,-2.76,-2.08,1.70
1.895,-2.64,-2.11,1.70
1.897,-2.53,-2.14,1.71
1.900,-2.40,-2.18,1.72
1.902,-2.27,-2.21,1.72
1.904,-2.14,-2.25,1.73
1.907,-2.01,-2.30,1.74
1.909,-1.88,-2.34,1.75
1.912,-1.74,-2.38,1.76
1.914,-1.61,-2.42,1.77
1.917,-1.47,-2.47,1.78
1.919,-1.33,-2.51,1.79
1.922,-1.19,-2.55,1.79
1.924,-1.05,-2.60,1.80
1.927,-0.91,-2.65,1.81
1.930,-0.77,-2.70,1.82
1.932,-0.63,-2.74,1.83
1.934,-0.49,-2.79,1.83
1.937,-0.36,-2.83,1.84
1.939,-0.22,-2.87,1.84
1.942,-0.09,-2.91,1.83
1.944,0.03,-2.95,1.82
1.947,0.15,-2.98,1.80
1.949,0.26,-3.01,1.77
1.952,0.37,-3.02,1.75
1.954,0.46,-3.03,1.71
1.957,0.55,-3.04,1.68
1.959,0.63,-3.03,1.64
1.962,0.71,-3.02,1.59
1.965,0.78,-3.00,1.55
