timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.419,-0.3,0.23,-0.41,0.36124999999999996,0.4787499999999999,0.1325
0.439,-0.03,0.01,-0.62,0.5035294117647059,0.6541176470588236,0.08823529411764705
0.459,0.15,-0.21,-0.7,0.5625,0.7174999999999999,0.05499999999999998
0.47900000000000004,0.14999999999999927,-0.23999999999999994,-0.5399999999999996,0.5135294117647055,0.6111764705882345,-0.002352941176470884
0.49900000000000005,-0.13000000000000034,-0.21999999999999983,-0.4299999999999997,0.41333333333333316,0.4533333333333331,-0.0700000000000001
0.5190000000000001,-0.20999999999999944,-0.1299999999999989,-0.4100000000000003,0.34666666666666635,0.368484848484848,-0.10636363636363658
0.5390000000000001,0.05000000000000211,0.030000000000000332,-0.36999999999999866,0.13588235294117604,0.04235294117646974,-0.15176470588235313
0.5590000000000002,0.37999999999999956,-0.04000000000000111,-0.149999999999998,0.06878787878787876,-0.09212121212121249,-0.18
0.5790000000000002,0.13999999999999668,-0.1699999999999998,0.11999999999999977,0.06272727272727267,-0.1527272727272733,-0.18
0.5990000000000002,-0.10000000000000245,-0.10999999999999845,0.06,0.09882352941176548,-0.14117647058823452,-0.15411764705882303
0.6190000000000002,-0.25000000000000133,-0.009999999999999334,0.10000000000000134,0.1637500000000007,-0.05874999999999903,-0.11374999999999959
0.6390000000000002,-0.3800000000000018,0.06000000000000111,0.17999999999999933,0.17,-0.008823529411764446,-0.07705882352941111
0.6590000000000003,-0.45999999999999824,0.170000000000002,0.1399999999999998,0.17750000000000044,0.020000000000000556,-0.014999999999999167
0.6790000000000003,-0.48999999999999955,0.3800000000000018,0.039999999999998,0.2235294117647067,0.07823529411764803,0.048823529411765355
0.6990000000000003,-0.6000000000000073,0.5300000000000034,-0.050000000000000336,0.2823529411764716,0.16823529411764884,0.07
0.7190000000000003,-0.8899999999999987,0.760000000000006,-0.12000000000000266,0.343750000000001,0.2962500000000023,0.05249999999999959
0.7390000000000003,-0.950000000000003,1.1900000000000062,-0.2900000000000013,0.41117647058823564,0.43352941176470705,0.05117647058823569
0.7590000000000003,-1.340000000000006,1.5700000000000074,-0.3199999999999927,0.41999999999999915,0.48499999999999954,0.07250000000000022
0.7790000000000004,-1.5199999999999991,1.9800000000000055,0.35000000000001763,0.35235294117646904,0.432352941176469,0.06588235294117589
0.7990000000000004,-1.5699999999999972,2.300000000000005,1.4900000000000215,0.23882352941176255,0.3317647058823512,0.03058823529411706
0.8190000000000004,-1.4299999999999977,2.680000000000002,2.6800000000000135,0.11249999999999731,0.22124999999999756,-0.015000000000001072
0.8390000000000004,-1.1999999999999897,2.5299999999999936,3.1200000000000037,0.01647058823529255,0.12529411764705672,-0.06176470588235372
0.8590000000000004,-0.8099999999999943,2.359999999999998,3.4200000000000137,-0.04500000000000055,0.03249999999999806,-0.09500000000000056
0.8790000000000004,-0.3599999999999858,2.1399999999999992,4.090000000000007,-0.06,-0.034117647058824314,-0.10529411764705857
0.8990000000000005,-0.07000000000000489,2.38000000000001,4.109999999999993,-0.03411764705882249,-0.03705882352941124,-0.08705882352941124
0.9190000000000005,-0.44000000000001643,2.599999999999986,3.7699999999999974,0.02375000000000139,0.013750000000001393,-0.062499999999999445
0.9390000000000005,-1.0700000000000094,1.8199999999999807,3.910000000000013,0.0723529411764719,0.09529411764706176,-0.04058823529411797
0.9590000000000005,-1.1799999999999895,1.2699999999999922,3.9399999999999666,0.12000000000000138,0.20250000000000312,-0.05
0.9790000000000005,-0.7999999999999917,1.1400000000000028,2.739999999999982,0.1641176470588245,0.31235294117647355,-0.05470588235294151
0.9990000000000006,-0.5840000000000022,1.03199999999999,2.312000000000001,0.19294117647058898,0.3988235294117669,-0.06647058823529449
1.0190000000000006,-0.6099999999999911,0.579999999999977,2.299999999999974,0.1912499999999996,0.4550000000000017,-0.10500000000000168
1.0390000000000006,-0.28999999999999665,0.14000000000000068,1.439999999999962,0.15823529411764606,0.47,-0.15294117647058988
