timestamp,gyro_x,gyro_y,gyro_z
0.018,-0.67,0.23,-0.09
0.038,-0.63,0.40549999999999997,0.0755
0.057999999999999996,-0.56,0.395,0.135
0.078,-0.545,0.37,0.1
0.098,-0.53,0.35333333333333333,0.01666666666666667
0.11800000000000001,-0.53,0.32,0.01
0.13799999999999998,-0.54,0.17666666666666686,-0.003333333333333426
0.158,-0.54,-0.025,0.065
0.178,-0.54,-0.21333333333333335,0.17333333333333334
0.19799999999999998,-0.5433333333333334,-0.3,0.23666666666666658
0.218,-0.53,-0.3,0.24
0.238,-0.78,-0.74,-0.34
0.258,-1.0033333333333334,-0.63,-0.7
0.278,-1.1633333333333333,-0.43,-0.8766666666666667
0.29800000000000004,-1.2775,-0.59,-1.1062500000000004
0.318,-1.3,-0.9333333333333333,-1.1066666666666667
0.338,-0.83,-0.38,-0.84
0.35800000000000004,-0.3499999999999996,-0.02000000000000037,-0.3099999999999993
0.378,-0.226,-0.14,-0.054000000000000006
0.398,-0.09,-0.01,0.11
0.41800000000000004,-0.1450000000000003,-0.30500000000000194,-0.030000000000000554
0.438,-0.26,-0.26,-0.22
0.458,-0.20333333333333334,-0.12000000000000001,-0.18666666666666668
0.47800000000000004,0.010000000000003331,-0.30999999999999944,-0.17000000000000223
0.498,0.35,-0.14,-0.565
0.518,0.57,-0.17,-0.97
0.538,0.73,-0.05,-1.33
0.558,0.69,0.225,-1.645
0.5780000000000001,0.40999999999999887,0.23999999999999924,-1.739999999999997
0.598,0.29,0.71,-1.02
0.618,0.17,1.31,-0.54
0.638,-0.14,1.08,-0.63
0.658,-0.06,0.7933333333333333,-1.2166666666666666
0.678,0.15,0.26,-1.81
0.6980000000000001,0.1599999999999989,-0.11000000000000389,-2.0599999999999996
0.7180000000000001,0.12000000000000037,-0.5500000000000008,-1.8299999999999994
0.738,0.15,-0.57,-1.76
0.758,0.17666666666666667,-0.06,-1.2866666666666666
0.778,-0.02,0.29,-1.04
0.798,-0.06,0.5033333333333333,-0.95
0.8180000000000001,-0.09,0.36,-0.9316666666666666
0.8380000000000001,0.14500000000000055,0.6475000000000003,-0.7049999999999994
0.858,0.34,0.8,-0.47
0.878,0.51,0.89,-0.08
0.898,0.2657142857142857,0.6671428571428571,0.24714285714285716
0.918,-0.3,0.16,0.32
0.9380000000000001,-0.39000000000000057,0.20000000000000057,0.33000000000000057
0.9580000000000001,-0.5200000000000022,0.20999999999999777,0.22999999999999113
0.978,-0.58,0.0,-0.29
0.998,-0.59,0.05,-0.020000000000000004
